id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JHK10BF3WGZXCJWGVFWS0CZR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T18:25:23.939671557Z,all games finished,2025-01-14T19:01:43.638250969Z,true,2025-01-14T18:25:24.233973357Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T18:25:23.939671557Z,ended,2025-01-14T19:01:43.638250969Z
01JHK2F6CTS5XFSFJCWW3F9KWN,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T18:50:58.842910594Z,,,true,2025-01-14T18:50:59.857096561Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T18:50:58.842910594Z,running,2025-01-14T18:51:00.021348624Z
01JHJWWNGK716R8JSAGXB0XHBQ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T17:13:28.851505337Z,all games finished,2025-01-14T17:55:23.414529803Z,true,2025-01-14T17:13:28.860422128Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T17:13:28.851505337Z,ended,2025-01-14T17:55:23.414529803Z
01JHJWWQYWJVJ351AYJJ6PHFPW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T17:13:31.356574897Z,all games finished,2025-01-14T17:47:08.663810877Z,true,2025-01-14T17:13:31.364546805Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T17:13:31.356574897Z,ended,2025-01-14T17:47:08.663810877Z
01JHJWWR80D8E8P95FYGY05PTH,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T17:13:31.648706715Z,all games finished,2025-01-14T18:53:30.222006641Z,true,2025-01-14T17:13:31.656531146Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T17:13:31.648706715Z,ended,2025-01-14T18:53:30.222006641Z
01JHJWX7M8C42W9VQ8C90SMG4B,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T17:13:47.40086591Z,all games finished,2025-01-14T18:42:26.806164579Z,true,2025-01-14T17:13:47.410579822Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T17:13:47.40086591Z,ended,2025-01-14T18:42:26.806164579Z
01JHJWX8TSS7VK2399DGCEWAPQ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T17:13:48.633416954Z,all games finished,2025-01-14T18:22:17.745772099Z,true,2025-01-14T17:13:48.640720505Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T17:13:48.633416954Z,ended,2025-01-14T18:22:17.745772099Z
01JHJWWPA7MWZSE8A60GMHYZBC,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T17:13:29.671787395Z,all games finished,2025-01-14T18:03:32.641201714Z,true,2025-01-14T17:13:29.680166508Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T17:13:29.671787395Z,ended,2025-01-14T18:03:32.641201714Z
01JHJWWPJGAYKAMTFJ0SSHV5WG,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T17:13:29.936585838Z,all games finished,2025-01-14T18:26:23.273335546Z,true,2025-01-14T17:13:29.943987094Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T17:13:29.936585838Z,ended,2025-01-14T18:26:23.273335546Z
01JHJWWQP8R312VQSGKRDA7YQ4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T17:13:31.080884328Z,all games finished,2025-01-14T18:53:25.821416793Z,true,2025-01-14T17:13:31.088451883Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T17:13:31.080884328Z,ended,2025-01-14T18:53:25.821416793Z
