id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,bottomTangrams,bottomTangramsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,ended,endedLastChangedAt,endedInactive,endedInactiveLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,numRoundsInactive,numRoundsInactiveLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,targets,targetsLastChangedAt,topTangrams,topTangramsLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JHXS0RWYYCTNYNVJ3S357JEH,2,2025-01-18T23:04:12.833938145Z,01JHXS0RWECNTBG01Y85JEGFEV,2025-01-18T22:37:27.838315049Z,"[212,373,348,248]",2025-01-18T23:04:14.324980368Z,4,2025-01-18T23:04:12.941993565Z,comp-within,2025-01-18T23:04:12.941993565Z,true,2025-01-18T23:33:28.505730416Z,false,2025-01-18T23:04:12.941993565Z,end of game,2025-01-18T23:33:28.592163503Z,01JHXS0RX92FAM06XESFSS5W1F,2025-01-18T22:37:27.851498013Z,false,2025-01-18T23:04:42.295468582Z,5,2025-01-18T23:04:12.941993565Z,0,2025-01-18T23:04:12.941993565Z,0,2025-01-18T23:04:12.941993565Z,63,2025-01-18T23:04:14.324980368Z,1,2025-01-18T23:04:12.941993565Z,null,2025-01-18T23:33:28.505730416Z,true,2025-01-18T23:04:12.833938145Z,true,2025-01-18T23:04:12.833938145Z,ended,2025-01-18T23:33:28.592163503Z,"[[389,212],[389,373],[389,348],[389,248],[75,212],[75,373],[75,348],[75,248],[143,212],[143,373],[143,348],[143,248],[240,212],[240,373],[240,348],[240,248]]",2025-01-18T23:04:14.324980368Z,"[389,75,143,240]",2025-01-18T23:04:14.324980368Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T22:37:27.838315049Z,full-comp-within,2025-01-18T22:37:27.838315049Z
01JHXWZ0ZP5KGA2905TWS9YW8J,2,2025-01-19T00:00:15.342357317Z,01JHXWZ0P09J0DQT5V47RFNKPP,2025-01-18T23:46:24.886950307Z,"[17,119,445,398]",2025-01-19T00:00:22.330985959Z,4,2025-01-19T00:00:16.972546981Z,comp-within,2025-01-19T00:00:16.972546981Z,true,2025-01-19T00:40:49.236786243Z,false,2025-01-19T00:00:16.972546981Z,end of game,2025-01-19T00:40:49.968057021Z,01JHXWZ1AFT5TR0WS8F770FG52,2025-01-18T23:46:25.236029611Z,false,2025-01-19T00:02:31.263221752Z,5,2025-01-19T00:00:16.972546981Z,0,2025-01-19T00:08:57.119380604Z,0,2025-01-19T00:00:16.972546981Z,63,2025-01-19T00:00:22.330985959Z,1,2025-01-19T00:00:16.972546981Z,null,2025-01-19T00:40:49.236786243Z,true,2025-01-19T00:00:15.342357317Z,true,2025-01-19T00:00:15.342357317Z,ended,2025-01-19T00:40:49.968057021Z,"[[167,17],[167,119],[167,445],[167,398],[18,17],[18,119],[18,445],[18,398],[361,17],[361,119],[361,445],[361,398],[150,17],[150,119],[150,445],[150,398]]",2025-01-19T00:00:22.330985959Z,"[167,18,361,150]",2025-01-19T00:00:22.330985959Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T23:46:24.886950307Z,full-comp-within,2025-01-18T23:46:24.886950307Z
01JHXS0KQ5KKSG8Y1QS7WX4SVV,2,2025-01-18T22:49:34.713688709Z,01JHXS0KPXQ6FXNRBJ18QVJBA6,2025-01-18T22:37:22.533029175Z,"[346,321,425,448]",2025-01-18T22:49:34.987149945Z,4,2025-01-18T22:49:34.740262826Z,comp-within,2025-01-18T22:49:34.740262826Z,true,2025-01-18T23:23:19.562836036Z,false,2025-01-18T22:49:34.740262826Z,end of game,2025-01-18T23:23:19.877935825Z,01JHXS0KQFYXNAM6Q7N91T2KFC,2025-01-18T22:37:22.545247413Z,false,2025-01-18T22:49:41.066278874Z,5,2025-01-18T22:49:34.740262826Z,0,2025-01-18T23:00:17.8152895Z,90,2025-01-18T22:49:34.740262826Z,63,2025-01-18T22:49:34.987149945Z,1,2025-01-18T22:49:34.740262826Z,null,2025-01-18T23:23:19.562836036Z,true,2025-01-18T22:49:34.713688709Z,true,2025-01-18T22:49:34.713688709Z,ended,2025-01-18T23:23:19.877935825Z,"[[227,346],[227,321],[227,425],[227,448],[232,346],[232,321],[232,425],[232,448],[413,346],[413,321],[413,425],[413,448],[22,346],[22,321],[22,425],[22,448]]",2025-01-18T22:49:34.987149945Z,"[227,232,413,22]",2025-01-18T22:49:34.987149945Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T22:37:22.533029175Z,full-comp-within,2025-01-18T22:37:22.533029175Z
01JHXS0RCJT5C8CGQD1DNPW8N8,2,2025-01-18T22:57:37.419554611Z,01JHXS0RCAZFDZD43CEBE6XXP4,2025-01-18T22:37:27.314592694Z,"[132,317,345,312]",2025-01-18T22:57:38.468849874Z,4,2025-01-18T22:57:37.496140229Z,comp-within,2025-01-18T22:57:37.496140229Z,true,2025-01-18T23:04:46.185150796Z,true,2025-01-18T23:04:46.162821451Z,timeOut,2025-01-18T23:04:46.162821451Z,01JHXS0RCXBK7ARHE292VWS740,2025-01-18T22:37:27.32723969Z,false,2025-01-18T22:57:58.273175658Z,5,2025-01-18T22:57:37.496140229Z,5,2025-01-18T23:04:46.162821451Z,90,2025-01-18T22:57:37.496140229Z,63,2025-01-18T22:57:38.468849874Z,1,2025-01-18T22:57:37.496140229Z,null,2025-01-18T23:04:46.185150796Z,true,2025-01-18T22:57:37.419554611Z,true,2025-01-18T22:57:37.419554611Z,ended,2025-01-18T23:04:46.162821451Z,"[[274,132],[274,317],[274,345],[274,312],[346,132],[346,317],[346,345],[346,312],[305,132],[305,317],[305,345],[305,312],[51,132],[51,317],[51,345],[51,312]]",2025-01-18T22:57:38.468849874Z,"[274,346,305,51]",2025-01-18T22:57:38.468849874Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T22:37:27.314592694Z,full-comp-within,2025-01-18T22:37:27.314592694Z
01JHXWZ1S4AD2ZNVXGBK4Z3HCC,2,2025-01-19T00:04:33.805590381Z,01JHXWZ1C23JMSZABFM7CGSY6H,2025-01-18T23:46:25.700811849Z,"[244,132,117,441]",2025-01-19T00:04:40.03409485Z,4,2025-01-19T00:04:34.255596046Z,comp-within,2025-01-19T00:04:34.255596046Z,true,2025-01-19T00:12:04.559040884Z,true,2025-01-19T00:12:04.46364404Z,timeOut,2025-01-19T00:12:04.46364404Z,01JHXWZ2PQANQ2MW862HQMM24E,2025-01-18T23:46:26.65827537Z,false,2025-01-19T00:06:36.899767444Z,5,2025-01-19T00:04:34.255596046Z,5,2025-01-19T00:12:04.46364404Z,90,2025-01-19T00:04:34.255596046Z,63,2025-01-19T00:04:40.03409485Z,1,2025-01-19T00:04:34.255596046Z,null,2025-01-19T00:12:04.559040884Z,true,2025-01-19T00:04:33.805590381Z,true,2025-01-19T00:04:33.805590381Z,ended,2025-01-19T00:12:04.46364404Z,"[[353,244],[353,132],[353,117],[353,441],[202,244],[202,132],[202,117],[202,441],[59,244],[59,132],[59,117],[59,441],[413,244],[413,132],[413,117],[413,441]]",2025-01-19T00:04:40.03409485Z,"[353,202,59,413]",2025-01-19T00:04:40.03409485Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T23:46:25.700811849Z,full-comp-within,2025-01-18T23:46:25.700811849Z
01JHXS0GE3MGCA4S491WXWSC51,2,2025-01-18T22:48:12.275385465Z,01JHXS0GDSNCF29NFR52WD7QM2,2025-01-18T22:37:19.171229456Z,"[282,144,365,179]",2025-01-18T22:48:12.432653591Z,4,2025-01-18T22:48:12.297691882Z,comp-within,2025-01-18T22:48:12.297691882Z,true,2025-01-18T23:36:49.956123134Z,false,2025-01-18T22:48:12.297691882Z,end of game,2025-01-18T23:36:50.051914778Z,01JHXS0GEHW0P4MRTW21SX2C9V,2025-01-18T22:37:19.187505338Z,false,2025-01-18T22:48:15.557224655Z,5,2025-01-18T22:48:12.297691882Z,0,2025-01-18T23:32:10.042396081Z,270,2025-01-18T22:48:12.297691882Z,63,2025-01-18T22:48:12.432653591Z,1,2025-01-18T22:48:12.297691882Z,null,2025-01-18T23:36:49.956123134Z,true,2025-01-18T22:48:12.275385465Z,true,2025-01-18T22:48:12.275385465Z,ended,2025-01-18T23:36:50.051914778Z,"[[351,282],[351,144],[351,365],[351,179],[38,282],[38,144],[38,365],[38,179],[438,282],[438,144],[438,365],[438,179],[435,282],[435,144],[435,365],[435,179]]",2025-01-18T22:48:12.432653591Z,"[351,38,438,435]",2025-01-18T22:48:12.432653591Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T22:37:19.171229456Z,full-comp-within,2025-01-18T22:37:19.171229456Z
01JHXS0GZSWMREGNV1B5R8K2M4,2,2025-01-18T22:48:28.92514247Z,01JHXS0GZGN79Z75XVQS4XD62M,2025-01-18T22:37:19.737547335Z,"[201,287,224,193]",2025-01-18T22:48:29.107829672Z,4,2025-01-18T22:48:28.943022612Z,comp-within,2025-01-18T22:48:28.943022612Z,true,2025-01-18T23:36:06.715890751Z,false,2025-01-18T22:48:28.943022612Z,end of game,2025-01-18T23:36:06.817719316Z,01JHXS0H040M22JQ0DET884RMH,2025-01-18T22:37:19.750469372Z,false,2025-01-18T22:48:33.081935451Z,5,2025-01-18T22:48:28.943022612Z,0,2025-01-18T23:27:37.796957Z,90,2025-01-18T22:48:28.943022612Z,63,2025-01-18T22:48:29.107829672Z,1,2025-01-18T22:48:28.943022612Z,null,2025-01-18T23:36:06.715890751Z,true,2025-01-18T22:48:28.92514247Z,true,2025-01-18T22:48:28.92514247Z,ended,2025-01-18T23:36:06.817719316Z,"[[341,201],[341,287],[341,224],[341,193],[327,201],[327,287],[327,224],[327,193],[189,201],[189,287],[189,224],[189,193],[15,201],[15,287],[15,224],[15,193]]",2025-01-18T22:48:29.107829672Z,"[341,327,189,15]",2025-01-18T22:48:29.107829672Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T22:37:19.737547335Z,full-comp-within,2025-01-18T22:37:19.737547335Z
01JHXS0HM2SPFQA5MV6H7RYHMB,2,2025-01-18T22:49:09.84839867Z,01JHXS0HKT6V0V7BKGVA85ZYE5,2025-01-18T22:37:20.386419865Z,"[57,145,399,459]",2025-01-18T22:49:10.088709083Z,4,2025-01-18T22:49:09.87520809Z,comp-within,2025-01-18T22:49:09.87520809Z,true,2025-01-18T23:18:05.205871334Z,false,2025-01-18T22:49:09.87520809Z,end of game,2025-01-18T23:18:05.281056625Z,01JHXS0HMDTA137QCAGZ60NV4M,2025-01-18T22:37:20.399425358Z,false,2025-01-18T22:49:15.052765007Z,5,2025-01-18T22:49:09.87520809Z,0,2025-01-18T22:49:09.87520809Z,270,2025-01-18T22:49:09.87520809Z,63,2025-01-18T22:49:10.088709083Z,1,2025-01-18T22:49:09.87520809Z,null,2025-01-18T23:18:05.205871334Z,true,2025-01-18T22:49:09.84839867Z,true,2025-01-18T22:49:09.84839867Z,ended,2025-01-18T23:18:05.281056625Z,"[[212,57],[212,145],[212,399],[212,459],[226,57],[226,145],[226,399],[226,459],[363,57],[363,145],[363,399],[363,459],[440,57],[440,145],[440,399],[440,459]]",2025-01-18T22:49:10.088709083Z,"[212,226,363,440]",2025-01-18T22:49:10.088709083Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T22:37:20.386419865Z,full-comp-within,2025-01-18T22:37:20.386419865Z
01JHXWYXV4S9FRB6B4ESSMY3F5,2,2025-01-18T23:54:28.707207568Z,01JHXWYXNNS03D37FC03Z6QH7Z,2025-01-18T23:46:21.668410374Z,"[302,428,199,293]",2025-01-18T23:55:22.606691366Z,4,2025-01-18T23:55:18.004180678Z,comp-within,2025-01-18T23:55:18.004180678Z,true,2025-01-19T00:42:12.743640877Z,false,2025-01-18T23:55:18.004180678Z,end of game,2025-01-19T00:42:12.961800429Z,01JHXWYY4Y91S33ET845ZFR06B,2025-01-18T23:46:21.988664403Z,false,2025-01-18T23:58:30.598115062Z,5,2025-01-18T23:55:18.004180678Z,0,2025-01-18T23:55:18.004180678Z,180,2025-01-18T23:55:18.004180678Z,63,2025-01-18T23:55:22.606691366Z,1,2025-01-18T23:55:18.004180678Z,null,2025-01-19T00:42:12.743640877Z,true,2025-01-18T23:54:28.707207568Z,true,2025-01-18T23:54:28.707207568Z,ended,2025-01-19T00:42:12.961800429Z,"[[241,302],[241,428],[241,199],[241,293],[1,302],[1,428],[1,199],[1,293],[67,302],[67,428],[67,199],[67,293],[166,302],[166,428],[166,199],[166,293]]",2025-01-18T23:55:22.606691366Z,"[241,1,67,166]",2025-01-18T23:55:22.606691366Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T23:46:21.668410374Z,full-comp-within,2025-01-18T23:46:21.668410374Z
01JHXWZ2BABC419BDKKTH8X7SF,,,01JHXWZ1P4VXNYWM102S7Q3ANE,2025-01-18T23:46:26.28292732Z,,,,,,,false,2025-01-18T23:46:26.28292732Z,,,,,01JHXWZ31MFYEGZFC4F76D4EZ9,2025-01-18T23:46:27.006851315Z,,,,,,,,,,,,,,,false,2025-01-18T23:46:26.28292732Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-18T23:46:26.28292732Z,full-comp-within,2025-01-18T23:46:26.28292732Z
