id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JHXWYRTZR8KYNH55HQ6VX7H4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T23:46:16.543665561Z,all games finished,2025-01-19T00:28:33.970255694Z,true,2025-01-18T23:46:16.716936413Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T23:46:16.543665561Z,ended,2025-01-19T00:28:33.970255694Z
01JHXWYX18VDS0H0Q0WVCD2YC9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T23:46:20.841006821Z,all games finished,2025-01-19T00:38:43.059104617Z,true,2025-01-18T23:46:20.972101827Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T23:46:20.841006821Z,ended,2025-01-19T00:38:43.059104617Z
01JHXS0KPXQ6FXNRBJ18QVJBA6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T22:37:22.525233888Z,all games finished,2025-01-18T23:23:20.136332179Z,true,2025-01-18T22:37:22.53275491Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T22:37:22.525233888Z,ended,2025-01-18T23:23:20.136332179Z
01JHXS0Q2SVEWCFRDYTRG00M4M,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T22:37:25.977881726Z,all games finished,2025-01-18T22:57:27.770539738Z,true,2025-01-18T22:37:25.985227185Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T22:37:25.977881726Z,ended,2025-01-18T22:57:27.770539738Z
01JHXS0RM8VWZ8S8Z0JTPACP4W,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T22:37:27.560889875Z,all games finished,2025-01-18T23:12:59.255803721Z,true,2025-01-18T22:37:27.567553524Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T22:37:27.560889875Z,ended,2025-01-18T23:12:59.255803721Z
01JHXS0RWECNTBG01Y85JEGFEV,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T22:37:27.822683967Z,all games finished,2025-01-18T23:33:28.63971383Z,true,2025-01-18T22:37:27.838107979Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T22:37:27.822683967Z,ended,2025-01-18T23:33:28.63971383Z
01JHXWZ0P09J0DQT5V47RFNKPP,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T23:46:24.576429742Z,all games finished,2025-01-19T00:40:50.165921183Z,true,2025-01-18T23:46:24.844109111Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T23:46:24.576429742Z,ended,2025-01-19T00:40:50.165921183Z
01JHXWZ12X9MCSD739P3WTXX7R,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T23:46:24.989517087Z,all games finished,2025-01-19T00:51:17.051260653Z,true,2025-01-18T23:46:25.402324816Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T23:46:24.989517087Z,ended,2025-01-19T00:51:17.051260653Z
01JHXS0ETKVT8GQS5YHMVXYQGY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T22:37:17.523118877Z,all games finished,2025-01-18T23:17:34.349451001Z,true,2025-01-18T22:37:17.539443197Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T22:37:17.523118877Z,ended,2025-01-18T23:17:34.349451001Z
01JHXS0GZGN79Z75XVQS4XD62M,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-18T22:37:19.728122818Z,all games finished,2025-01-18T23:36:06.876659956Z,true,2025-01-18T22:37:19.73743676Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-18T22:37:19.728122818Z,ended,2025-01-18T23:36:06.876659956Z
