id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JHH5HEJG95EV381BQ5G0NCAF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:06:09.616872145Z,,,true,2025-01-14T01:06:09.624621023Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:06:09.616872145Z,running,2025-01-14T01:06:11.632850588Z
01JHH5GNS2DYJAKPT6MQVPH418,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:05:44.226351431Z,all games finished,2025-01-14T01:56:05.382160016Z,true,2025-01-14T01:05:44.24402393Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:05:44.226351431Z,ended,2025-01-14T01:56:05.382160016Z
01JHH5GRGGEKQNACZ7VS3ZFNZ4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:05:47.024816243Z,all games finished,2025-01-14T01:50:38.858039533Z,true,2025-01-14T01:05:47.035249845Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:05:47.024816243Z,ended,2025-01-14T01:50:38.858039533Z
01JHH5GX0KA1ZQ0SF22V12SWD2,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:05:51.635661269Z,all games finished,2025-01-14T02:17:37.095189348Z,true,2025-01-14T01:05:51.643293705Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:05:51.635661269Z,ended,2025-01-14T02:17:37.095189348Z
01JHH5HBJD459BR526HYJK3VXR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:06:06.54149536Z,,,true,2025-01-14T01:06:06.552293045Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:06:06.54149536Z,running,2025-01-14T01:06:15.824186669Z
01JHH5HDKGG08392GHKXKD2BDN,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:06:08.624029289Z,,,true,2025-01-14T01:06:08.632130181Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:06:08.624029289Z,running,2025-01-14T01:06:14.457649407Z
01JHH5GV5P4KKPMCZTQHG3108S,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:05:49.750691072Z,all games finished,2025-01-14T01:40:27.749304709Z,true,2025-01-14T01:05:49.759347181Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:05:49.750691072Z,ended,2025-01-14T01:40:27.749304709Z
01JHH5GWARV8RJQXZ0EH2TQD9F,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:05:50.936188845Z,all games finished,2025-01-14T01:54:24.718486658Z,true,2025-01-14T01:05:50.945284015Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:05:50.936188845Z,ended,2025-01-14T01:54:24.718486658Z
01JHH5HE8B2M7RPCQC6GR1H4NQ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:06:09.291735772Z,,,true,2025-01-14T01:06:09.299505846Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:06:09.291735772Z,running,2025-01-14T01:06:12.285815299Z
01JHH5GSC32YZXN45R2SZCYVXE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-14T01:05:47.908012378Z,all games finished,2025-01-14T01:59:14.711812879Z,true,2025-01-14T01:05:47.916287347Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-14T01:05:47.908012378Z,ended,2025-01-14T01:59:14.711812879Z
