id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JHH13M2S23P7QN8ZCPRTQ06C,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T23:48:42.201253153Z,all games finished,2025-01-14T00:30:27.335870991Z,true,2025-01-13T23:49:49.573560085Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T23:48:42.201253153Z,ended,2025-01-14T00:30:27.335870991Z
01JHGXA1K60RPS505SW02ZT20A,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T22:42:18.342838744Z,all games finished,2025-01-13T23:14:43.559111023Z,true,2025-01-13T22:42:18.350599082Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T22:42:18.342838744Z,ended,2025-01-13T23:14:43.559111023Z
01JHGXA374R4MF9K24QP8SK4G7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T22:42:20.004881884Z,all games finished,2025-01-13T23:02:08.731116481Z,true,2025-01-13T22:42:20.012891157Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T22:42:20.004881884Z,ended,2025-01-13T23:02:08.731116481Z
01JHGXA3GH30A3P950CF3W646Q,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T22:42:20.305063522Z,all games finished,2025-01-13T23:35:18.16712478Z,true,2025-01-13T22:42:20.313585322Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T22:42:20.305063522Z,ended,2025-01-13T23:35:18.16712478Z
01JHGXA5Z1A2Y2579RCGM9R61J,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T22:42:22.817452299Z,all games finished,2025-01-13T23:44:37.510561803Z,true,2025-01-13T22:42:22.825408102Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T22:42:22.817452299Z,ended,2025-01-13T23:44:37.510561803Z
01JHGZPHKS3A37VD9B92NX682M,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T23:24:05.113454375Z,all games finished,2025-01-13T23:56:56.969208235Z,true,2025-01-13T23:24:05.234227974Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T23:24:05.113454375Z,ended,2025-01-13T23:56:56.969208235Z
01JHGXA8VRW9R997BEDXRKWTVQ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T22:42:25.784506835Z,all games finished,2025-01-14T00:15:53.878124515Z,true,2025-01-13T22:42:25.79150264Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T22:42:25.784506835Z,ended,2025-01-14T00:15:53.878124515Z
01JHH0X766HVJAGH7TTH59Y0W4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T23:45:12.390373868Z,all games finished,2025-01-14T00:31:34.775145266Z,true,2025-01-13T23:45:12.784169692Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T23:45:12.390373868Z,ended,2025-01-14T00:31:34.775145266Z
01JHGX9ZT2PSCN8X48ASF7B2WC,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T22:42:16.514366615Z,all games finished,2025-01-13T23:13:17.360623619Z,true,2025-01-13T22:42:16.524048293Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T22:42:16.514366615Z,ended,2025-01-13T23:13:17.360623619Z
01JHGXA2BY5A2C0S9G3WY96GEV,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-13T22:42:19.134249242Z,all games finished,2025-01-13T23:25:46.026601349Z,true,2025-01-13T22:42:19.143149747Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-13T22:42:19.134249242Z,ended,2025-01-13T23:25:46.026601349Z
