id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,bottomTangrams,bottomTangramsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,ended,endedLastChangedAt,endedInactive,endedInactiveLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,numRoundsInactive,numRoundsInactiveLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,targets,targetsLastChangedAt,topTangrams,topTangramsLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JH9SGAA658NFPWXGCTEHJ41E,2,2025-01-11T04:47:06.562250017Z,01JH9SGAA0WCVGJ2BK8MK3A0V0,2025-01-11T04:21:08.550678492Z,"[221,361,22,331]",2025-01-11T04:47:07.736378352Z,4,2025-01-11T04:47:06.646571526Z,comp-within,2025-01-11T04:47:06.646571526Z,true,2025-01-11T05:30:23.408476475Z,false,2025-01-11T04:47:06.646571526Z,end of game,2025-01-11T05:30:23.799889988Z,01JH9SGAAJGBVHP349RBEHGT74,2025-01-11T04:21:08.56430412Z,false,2025-01-11T04:47:29.534356745Z,5,2025-01-11T04:47:06.646571526Z,0,2025-01-11T05:07:43.955540235Z,0,2025-01-11T04:47:06.646571526Z,63,2025-01-11T04:47:07.736378352Z,1,2025-01-11T04:47:06.646571526Z,null,2025-01-11T05:30:23.408476475Z,true,2025-01-11T04:47:06.562250017Z,true,2025-01-11T04:47:06.562250017Z,ended,2025-01-11T05:30:23.799889988Z,"[[266,221],[266,361],[266,22],[266,331],[293,221],[293,361],[293,22],[293,331],[341,221],[341,361],[341,22],[341,331],[283,221],[283,361],[283,22],[283,331]]",2025-01-11T04:47:07.736378352Z,"[266,293,341,283]",2025-01-11T04:47:07.736378352Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:08.550678492Z,full-comp-within,2025-01-11T04:21:08.550678492Z
01JH9SGAXY80Q61E4V3J2PWF19,2,2025-01-11T04:35:55.036293927Z,01JH9SGAXPRX1SN1DJE6R807K5,2025-01-11T04:21:09.182443249Z,"[187,456,284,463]",2025-01-11T04:35:55.627636816Z,4,2025-01-11T04:35:55.08351397Z,comp-within,2025-01-11T04:35:55.08351397Z,true,2025-01-11T05:17:59.954961155Z,false,2025-01-11T04:35:55.08351397Z,end of game,2025-01-11T05:18:00.154603705Z,01JH9SGAYAAYB5901NZVBR41MF,2025-01-11T04:21:09.196050702Z,false,2025-01-11T04:36:04.979424359Z,5,2025-01-11T04:35:55.08351397Z,0,2025-01-11T04:37:59.160215221Z,0,2025-01-11T04:35:55.08351397Z,63,2025-01-11T04:35:55.627636816Z,1,2025-01-11T04:35:55.08351397Z,null,2025-01-11T05:17:59.954961155Z,true,2025-01-11T04:35:55.036293927Z,true,2025-01-11T04:35:55.036293927Z,ended,2025-01-11T05:18:00.154603705Z,"[[367,187],[367,456],[367,284],[367,463],[117,187],[117,456],[117,284],[117,463],[461,187],[461,456],[461,284],[461,463],[165,187],[165,456],[165,284],[165,463]]",2025-01-11T04:35:55.627636816Z,"[367,117,461,165]",2025-01-11T04:35:55.627636816Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:09.182443249Z,full-comp-within,2025-01-11T04:21:09.182443249Z
01JH9SGKFEJ4J3SWDMRZA4QK72,2,2025-01-11T04:38:35.795756901Z,01JH9SGKF7EQ1XC0PDNHES0FBJ,2025-01-11T04:21:17.934072893Z,"[331,294,296,108]",2025-01-11T04:38:36.694505313Z,4,2025-01-11T04:38:35.849939184Z,comp-within,2025-01-11T04:38:35.849939184Z,true,2025-01-11T04:44:06.484531962Z,true,2025-01-11T04:44:06.468439594Z,timeOut,2025-01-11T04:44:06.468439594Z,01JH9SGKFSG5CMJ7KCM526WCKP,2025-01-11T04:21:17.946524767Z,false,2025-01-11T04:38:49.264226521Z,5,2025-01-11T04:38:35.849939184Z,5,2025-01-11T04:44:06.468439594Z,180,2025-01-11T04:38:35.849939184Z,63,2025-01-11T04:38:36.694505313Z,1,2025-01-11T04:38:35.849939184Z,null,2025-01-11T04:44:06.484531962Z,true,2025-01-11T04:38:35.795756901Z,true,2025-01-11T04:38:35.795756901Z,ended,2025-01-11T04:44:06.468439594Z,"[[74,331],[74,294],[74,296],[74,108],[143,331],[143,294],[143,296],[143,108],[436,331],[436,294],[436,296],[436,108],[48,331],[48,294],[48,296],[48,108]]",2025-01-11T04:38:36.694505313Z,"[74,143,436,48]",2025-01-11T04:38:36.694505313Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:17.934072893Z,full-comp-within,2025-01-11T04:21:17.934072893Z
01JH9SGKRECV5BXRCS4MDYERV4,2,2025-01-11T04:40:28.308144738Z,01JH9SGKR50W5ED7CXSG3TQF7R,2025-01-11T04:21:18.222035472Z,"[70,431,187,467]",2025-01-11T04:40:29.275305577Z,4,2025-01-11T04:40:28.381764873Z,comp-within,2025-01-11T04:40:28.381764873Z,true,2025-01-11T05:14:34.28218586Z,false,2025-01-11T04:40:28.381764873Z,end of game,2025-01-11T05:14:34.832694051Z,01JH9SGKRRRAXRARM141QWQGYY,2025-01-11T04:21:18.233877607Z,false,2025-01-11T04:40:43.478664867Z,5,2025-01-11T04:40:28.381764873Z,0,2025-01-11T04:40:28.381764873Z,0,2025-01-11T04:40:28.381764873Z,63,2025-01-11T04:40:29.275305577Z,1,2025-01-11T04:40:28.381764873Z,null,2025-01-11T05:14:34.28218586Z,true,2025-01-11T04:40:28.308144738Z,true,2025-01-11T04:40:28.308144738Z,ended,2025-01-11T05:14:34.832694051Z,"[[34,70],[34,431],[34,187],[34,467],[267,70],[267,431],[267,187],[267,467],[376,70],[376,431],[376,187],[376,467],[158,70],[158,431],[158,187],[158,467]]",2025-01-11T04:40:29.275305577Z,"[34,267,376,158]",2025-01-11T04:40:29.275305577Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:18.222035472Z,full-comp-within,2025-01-11T04:21:18.222035472Z
01JH9SGM0KF2XWB034M9GS3AGQ,2,2025-01-11T04:43:39.604541571Z,01JH9SGM0CQS8NB7HSS37C4DA6,2025-01-11T04:21:18.483464034Z,"[270,52,183,258]",2025-01-11T04:43:40.845431651Z,4,2025-01-11T04:43:39.689764111Z,comp-within,2025-01-11T04:43:39.689764111Z,true,2025-01-11T05:17:29.743333407Z,false,2025-01-11T04:43:39.689764111Z,end of game,2025-01-11T05:17:29.849109873Z,01JH9SGM12J999MNVYFNSJKFGJ,2025-01-11T04:21:18.499471897Z,false,2025-01-11T04:43:58.607050564Z,5,2025-01-11T04:43:39.689764111Z,0,2025-01-11T04:46:55.93208334Z,180,2025-01-11T04:43:39.689764111Z,63,2025-01-11T04:43:40.845431651Z,1,2025-01-11T04:43:39.689764111Z,null,2025-01-11T05:17:29.743333407Z,true,2025-01-11T04:43:39.604541571Z,true,2025-01-11T04:43:39.604541571Z,ended,2025-01-11T05:17:29.849109873Z,"[[103,270],[103,52],[103,183],[103,258],[425,270],[425,52],[425,183],[425,258],[385,270],[385,52],[385,183],[385,258],[327,270],[327,52],[327,183],[327,258]]",2025-01-11T04:43:40.845431651Z,"[103,425,385,327]",2025-01-11T04:43:40.845431651Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:18.483464034Z,full-comp-within,2025-01-11T04:21:18.483464034Z
01JH9SG78HVVRSBRB5PATQ33NW,2,2025-01-11T04:51:42.993660872Z,01JH9SG789Q3JDWPWFKY4MDQWJ,2025-01-11T04:21:05.425875198Z,"[193,433,196,329]",2025-01-11T04:51:44.841044823Z,4,2025-01-11T04:51:43.210721203Z,comp-within,2025-01-11T04:51:43.210721203Z,true,2025-01-11T05:21:28.602930166Z,false,2025-01-11T04:51:43.210721203Z,end of game,2025-01-11T05:21:28.713515487Z,01JH9SG78YHDY77ZDXP30YCCXT,2025-01-11T04:21:05.44013293Z,false,2025-01-11T04:52:11.264924909Z,5,2025-01-11T04:51:43.210721203Z,0,2025-01-11T04:51:43.210721203Z,0,2025-01-11T04:51:43.210721203Z,63,2025-01-11T04:51:44.841044823Z,1,2025-01-11T04:51:43.210721203Z,null,2025-01-11T05:21:28.602930166Z,true,2025-01-11T04:51:42.993660872Z,true,2025-01-11T04:51:42.993660872Z,ended,2025-01-11T05:21:28.713515487Z,"[[127,193],[127,433],[127,196],[127,329],[25,193],[25,433],[25,196],[25,329],[311,193],[311,433],[311,196],[311,329],[452,193],[452,433],[452,196],[452,329]]",2025-01-11T04:51:44.841044823Z,"[127,25,311,452]",2025-01-11T04:51:44.841044823Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:05.425875198Z,full-comp-within,2025-01-11T04:21:05.425875198Z
01JH9SGDM23MYAYE14PAZBTC0A,2,2025-01-11T04:31:10.774985302Z,01JH9SGDKV1EQ95V1SDDJNDQ5X,2025-01-11T04:21:11.938486991Z,"[165,202,348,7]",2025-01-11T04:31:11.031590887Z,4,2025-01-11T04:31:10.796780443Z,comp-within,2025-01-11T04:31:10.796780443Z,true,2025-01-11T05:14:06.186833601Z,false,2025-01-11T04:31:10.796780443Z,end of game,2025-01-11T05:14:06.328145097Z,01JH9SGDMDCRVNY4BAMCXEH3JZ,2025-01-11T04:21:11.950551751Z,false,2025-01-11T04:31:13.225772937Z,5,2025-01-11T04:31:10.796780443Z,0,2025-01-11T04:32:59.747082724Z,180,2025-01-11T04:31:10.796780443Z,63,2025-01-11T04:31:11.031590887Z,1,2025-01-11T04:31:10.796780443Z,null,2025-01-11T05:14:06.186833601Z,true,2025-01-11T04:31:10.774985302Z,true,2025-01-11T04:31:10.774985302Z,ended,2025-01-11T05:14:06.328145097Z,"[[24,165],[24,202],[24,348],[24,7],[356,165],[356,202],[356,348],[356,7],[326,165],[326,202],[326,348],[326,7],[362,165],[362,202],[362,348],[362,7]]",2025-01-11T04:31:11.031590887Z,"[24,356,326,362]",2025-01-11T04:31:11.031590887Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:11.938486991Z,full-comp-within,2025-01-11T04:21:11.938486991Z
01JH9SGDWVBQGVH0A8WK0YXR7R,2,2025-01-11T04:32:01.375612683Z,01JH9SGDWB70FZC6HETBPTKBNQ,2025-01-11T04:21:12.219105874Z,"[128,384,46,274]",2025-01-11T04:32:01.648744558Z,4,2025-01-11T04:32:01.402002473Z,comp-within,2025-01-11T04:32:01.402002473Z,true,2025-01-11T05:05:31.382388331Z,false,2025-01-11T04:32:01.402002473Z,end of game,2025-01-11T05:05:31.484949084Z,01JH9SGDX84BQDWRBTE27EFSZC,2025-01-11T04:21:12.233715397Z,false,2025-01-11T04:32:06.643286677Z,5,2025-01-11T04:32:01.402002473Z,0,2025-01-11T04:32:01.402002473Z,180,2025-01-11T04:32:01.402002473Z,63,2025-01-11T04:32:01.648744558Z,1,2025-01-11T04:32:01.402002473Z,null,2025-01-11T05:05:31.382388331Z,true,2025-01-11T04:32:01.375612683Z,true,2025-01-11T04:32:01.375612683Z,ended,2025-01-11T05:05:31.484949084Z,"[[449,128],[449,384],[449,46],[449,274],[93,128],[93,384],[93,46],[93,274],[215,128],[215,384],[215,46],[215,274],[268,128],[268,384],[268,46],[268,274]]",2025-01-11T04:32:01.648744558Z,"[449,93,215,268]",2025-01-11T04:32:01.648744558Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:12.219105874Z,full-comp-within,2025-01-11T04:21:12.219105874Z
01JH9SGE6WNQGJ9QXAAXMXB1KM,2,2025-01-11T04:34:29.577252304Z,01JH9SGE6MZ80HYJT5W4D3K43Z,2025-01-11T04:21:12.540135795Z,"[469,372,245,375]",2025-01-11T04:34:29.955528188Z,4,2025-01-11T04:34:29.611698076Z,comp-within,2025-01-11T04:34:29.611698076Z,true,2025-01-11T05:29:20.926748566Z,false,2025-01-11T04:34:29.611698076Z,end of game,2025-01-11T05:29:21.051056528Z,01JH9SGE770EKGZ719TY7JA039,2025-01-11T04:21:12.5526496Z,false,2025-01-11T04:34:36.341707328Z,5,2025-01-11T04:34:29.611698076Z,0,2025-01-11T05:24:24.958680725Z,90,2025-01-11T04:34:29.611698076Z,63,2025-01-11T04:34:29.955528188Z,1,2025-01-11T04:34:29.611698076Z,null,2025-01-11T05:29:20.926748566Z,true,2025-01-11T04:34:29.577252304Z,true,2025-01-11T04:34:29.577252304Z,ended,2025-01-11T05:29:21.051056528Z,"[[378,469],[378,372],[378,245],[378,375],[458,469],[458,372],[458,245],[458,375],[151,469],[151,372],[151,245],[151,375],[384,469],[384,372],[384,245],[384,375]]",2025-01-11T04:34:29.955528188Z,"[378,458,151,384]",2025-01-11T04:34:29.955528188Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:12.540135795Z,full-comp-within,2025-01-11T04:21:12.540135795Z
01JH9SGMA5SQW06Q2RHZM566J9,2,2025-01-11T04:45:00.235344633Z,01JH9SGM9Y88X030VM49TRMRVS,2025-01-11T04:21:18.78955555Z,"[464,276,136,144]",2025-01-11T04:45:01.43294625Z,4,2025-01-11T04:45:00.320012221Z,comp-within,2025-01-11T04:45:00.320012221Z,true,2025-01-11T05:29:48.933005232Z,false,2025-01-11T04:45:00.320012221Z,end of game,2025-01-11T05:29:49.07113437Z,01JH9SGMAGJ32Y4EPKN5ZYQES3,2025-01-11T04:21:18.802064604Z,false,2025-01-11T04:45:21.122484112Z,5,2025-01-11T04:45:00.320012221Z,0,2025-01-11T05:02:02.97380218Z,180,2025-01-11T04:45:00.320012221Z,63,2025-01-11T04:45:01.43294625Z,1,2025-01-11T04:45:00.320012221Z,null,2025-01-11T05:29:48.933005232Z,true,2025-01-11T04:45:00.235344633Z,true,2025-01-11T04:45:00.235344633Z,ended,2025-01-11T05:29:49.07113437Z,"[[332,464],[332,276],[332,136],[332,144],[440,464],[440,276],[440,136],[440,144],[361,464],[361,276],[361,136],[361,144],[77,464],[77,276],[77,136],[77,144]]",2025-01-11T04:45:01.43294625Z,"[332,440,361,77]",2025-01-11T04:45:01.43294625Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:21:18.78955555Z,full-comp-within,2025-01-11T04:21:18.78955555Z
