id,avatar,avatarLastChangedAt,bonus,bonusLastChangedAt,ended,endedLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,lobbyTimerGameID,lobbyTimerGameIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,name,nameLastChangedAt,nameColor,nameColorLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,partner,partnerLastChangedAt,replayGameReadyCheck,replayGameReadyCheckLastChangedAt,role,roleLastChangedAt,score,scoreLastChangedAt,src,srcLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JH9T1DMHW38XPS69FTNV9BGR,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T04:35:55.627636816Z,1.560000,2025-01-11T05:17:59.850559769Z,game ended,2025-01-11T05:18:00.227612101Z,true,2025-01-11T05:21:20.484117944Z,"{""age"":""52"",""gender"":""male"",""strategy"":""giving correct and clear description to my partner"",""enjoy"":""yes, I enjoyed playing the game. We understood ourselves as the game progressed"",""feedback"":""none"",""education"":""master""}",2025-01-11T05:21:20.379774291Z,01JH9SGAXY80Q61E4V3J2PWF19,2025-01-11T04:34:54.292474398Z,2,2025-01-11T04:34:34.693329989Z,true,2025-01-11T04:35:48.023472554Z,01JH9SGAXY80Q61E4V3J2PWF19,2025-01-11T04:35:48.037268966Z,01JH9TB561Z23KVKXKFT1X8ZCR,2025-01-11T04:35:48.037268966Z,Minu,2025-01-11T04:35:55.627636816Z,#444EA1,2025-01-11T04:35:55.627636816Z,01JH9T1B4DW33MZG1GP3T6XWF9,2025-01-11T04:30:29.009186567Z,674d66e3cddfc84397165fc4,2025-01-11T04:30:29.009186567Z,01JH9SY0PN10686TC2BA333ZWX,2025-01-11T04:35:55.627636816Z,,,matcher,2025-01-11T05:17:32.539021929Z,1.560000,2025-01-11T05:17:59.850559769Z,/avatars/red.png,2025-01-11T04:35:55.627636816Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:30:29.018734993Z,full-comp-within,2025-01-11T04:30:29.018734993Z,"{""participantKey"":""674d66e3cddfc84397165fc4"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f3bbffff19de3805794f""}",2025-01-11T04:30:29.718022993Z
01JH9TAY4QFFHTSCFZD8QJ6XC1,,,,,game terminated,2025-01-11T05:41:46.106425775Z,,,,,01JH9VN50YWG54N7E5XRD63T32,2025-01-11T04:59:33.685347122Z,2,2025-01-11T04:35:45.009984763Z,null,2025-01-11T04:59:01.600865587Z,,,,,,,,,01JH9TAXW0MBD89CRSM4J4HA1N,2025-01-11T04:35:40.823255243Z,674d1de73e0f8aad13b7c668,2025-01-11T04:35:40.823255243Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:59:33.685347122Z,full-comp-within,2025-01-11T04:59:33.685347122Z,"{""participantKey"":""674d1de73e0f8aad13b7c668"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f5083d0dbd4ef3e628b5""}",2025-01-11T04:35:40.982825395Z
01JH9TQHJBK9FPKTXSMDVZ4QSZ,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T04:45:01.43294625Z,1.710000,2025-01-11T05:29:48.873991401Z,game ended,2025-01-11T05:29:49.135538909Z,true,2025-01-11T05:31:38.739961132Z,"{""age"":""54"",""gender"":""Female"",""strategy"":""To describe the top and the bottom of the target shape."",""enjoy"":""Yes, it was fun to get into a rhythm with my partner."",""feedback"":""The game seemed to freeze up a couple of times. And one time, it wasn't letting me select the shape even though I was clicking on it."",""education"":""master""}",2025-01-11T05:31:38.57931267Z,01JH9SGMA5SQW06Q2RHZM566J9,2025-01-11T04:43:39.604541571Z,2,2025-01-11T04:44:24.883258116Z,true,2025-01-11T04:45:00.193868578Z,01JH9SGMA5SQW06Q2RHZM566J9,2025-01-11T04:45:00.257789109Z,01JH9TW0EXXGVDH7WDDMYZF5QQ,2025-01-11T04:45:00.257789109Z,Minu,2025-01-11T04:45:01.43294625Z,#444EA1,2025-01-11T04:45:01.43294625Z,01JH9TQH4F9FVAR1GM8NX3QVDQ,2025-01-11T04:42:33.931839705Z,6679e9e155f1b9a85492399f,2025-01-11T04:42:33.931839705Z,01JH9T8JH1VN8QZXJP41Q57EW1,2025-01-11T04:45:01.43294625Z,,,matcher,2025-01-11T05:29:21.902825027Z,1.710000,2025-01-11T05:29:48.873991401Z,/avatars/red.png,2025-01-11T04:45:01.43294625Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:42:33.953827579Z,full-comp-within,2025-01-11T04:42:33.953827579Z,"{""participantKey"":""6679e9e155f1b9a85492399f"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f69e170ada617ae62662""}",2025-01-11T04:42:34.143332532Z
01JH9TWZBKBAQ9978XRDW1BT0H,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-11T04:58:03.664196338Z,1.590000,2025-01-11T05:33:08.760067762Z,game ended,2025-01-11T05:33:09.005069729Z,true,2025-01-11T05:34:56.113413715Z,"{""age"":""35"",""gender"":""Male"",""strategy"":""very funny  and smart, i enjoyed this game"",""enjoy"":""i over enjoyed it, i love my partner"",""feedback"":""no issues."",""education"":""master""}",2025-01-11T05:34:56.062021386Z,01JH9VBFDGM47W1W3QSJ9HDKW9,2025-01-11T04:54:22.077567404Z,2,2025-01-11T04:50:59.943638753Z,true,2025-01-11T04:55:21.983487133Z,01JH9VBFDGM47W1W3QSJ9HDKW9,2025-01-11T04:55:22.022113999Z,01JH9VEZMZ7F4PAWKZ6CEQDS5D,2025-01-11T04:55:22.022113999Z,Repi,2025-01-11T04:58:03.664196338Z,#29828D,2025-01-11T04:58:03.664196338Z,01JH9TWXTSHN66RD72ZQ8AFQPN,2025-01-11T04:45:31.891500428Z,67595fc59f004d86b17e1a6e,2025-01-11T04:45:31.891500428Z,01JH9VCHQAV52AMVT4WHT0VZF0,2025-01-11T04:58:03.664196338Z,,,director,2025-01-11T05:32:44.074685641Z,1.590000,2025-01-11T05:33:08.760067762Z,/avatars/blue.png,2025-01-11T04:58:03.664196338Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:52:49.244774663Z,full-comp-within,2025-01-11T04:52:49.244774663Z,"{""participantKey"":""67595fc59f004d86b17e1a6e"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f6cf710001872f7063e1""}",2025-01-11T04:45:32.748481106Z
01JH9TYKSBS0KV5YERP1SDQDG8,,,,,game terminated,2025-01-11T05:41:46.106425775Z,,,,,01JH9VN50YWG54N7E5XRD63T32,2025-01-11T04:59:33.685347122Z,1,2025-01-11T04:46:27.595613576Z,null,2025-01-11T04:52:48.562927342Z,01JH9SG5T4Q3ZQ4H2N2EHSQGEP,2025-01-11T04:53:11.8533839Z,01JH9VB0H741B1AE9P854YWXDQ,2025-01-11T04:53:11.8533839Z,,,,,01JH9TYKGTNM729ZSNBZDWN3M3,2025-01-11T04:46:25.579660629Z,6631b0617c0f0c282cb9966d,2025-01-11T04:46:25.579660629Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:59:33.685347122Z,full-comp-within,2025-01-11T04:59:33.685347122Z,"{""participantKey"":""6631b0617c0f0c282cb9966d"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f78b76cc3e586fdf27e1""}",2025-01-11T04:46:25.720232879Z
01JH9VB22T7SR1HMYMN9AY1GXX,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-11T04:58:47.367566027Z,1.770000,2025-01-11T05:34:00.65951967Z,game ended,2025-01-11T05:34:00.925506371Z,true,2025-01-11T05:41:06.231960117Z,"{""age"":""49"",""gender"":""female"",""strategy"":""Tried to think of easily recognizable among everyone things to describe the item. Also watched for descriptions used by co-player, as well as re-using my description for properly guessed items"",""enjoy"":""Once I realized the symbols were repeating and we could use matching descriptions it made it less stressful and more enjoyable and easier"",""feedback"":""There should have been a practice round, I was feeling all what the heck?! the first couple rounds."",""education"":""bachelor""}",2025-01-11T05:41:06.182362538Z,01JH9SG39H578XJ3P04Z8MFRKQ,2025-01-11T04:58:01.05536854Z,2,2025-01-11T04:56:35.176464436Z,true,2025-01-11T04:58:19.560183369Z,01JH9SG39H578XJ3P04Z8MFRKQ,2025-01-11T04:58:44.167709628Z,01JH9VN522MB6P69419TFADBKV,2025-01-11T04:58:44.167709628Z,Repi,2025-01-11T04:58:47.367566027Z,#29828D,2025-01-11T04:58:47.367566027Z,01JH9VAG9M09DJF8W252Z6M26B,2025-01-11T04:53:13.434405071Z,64c9892e8e7e06812b775c0c,2025-01-11T04:53:13.434405071Z,01JH9VD3H004Q66V1TZ4ZWZP0Y,2025-01-11T04:58:47.367566027Z,,,director,2025-01-11T05:33:28.799394377Z,1.770000,2025-01-11T05:34:00.65951967Z,/avatars/blue.png,2025-01-11T04:58:47.367566027Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:53:42.347848138Z,full-comp-within,2025-01-11T04:53:42.347848138Z,"{""participantKey"":""64c9892e8e7e06812b775c0c"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f8e7627a6288a6fe3e79""}",2025-01-11T04:53:14.513089602Z
01JH9SXJ3Y98XSVNVW60M5AYCF,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T04:32:01.648744558Z,1.920000,2025-01-11T05:05:31.331078542Z,game ended,2025-01-11T05:05:31.5429709Z,true,2025-01-11T05:07:35.608482841Z,"{""age"":""22"",""gender"":""female"",""strategy"":""once we got the flow of things the strategy was to use the same words as my partner and be clear and short with descriptions"",""enjoy"":""yes I enjoyed it, once we got into the flow of things it was really fun and It felt like we were in sync"",""feedback"":""the only problems were with lagging, I think it was the game because my partner chatted the same thing when I said that I was lagging. "",""education"":""bachelor""}",2025-01-11T05:07:35.643052881Z,01JH9SGDWVBQGVH0A8WK0YXR7R,2025-01-11T04:31:10.774985302Z,2,2025-01-11T04:30:30.384583107Z,true,2025-01-11T04:32:01.351513527Z,01JH9SGDWVBQGVH0A8WK0YXR7R,2025-01-11T04:32:01.385068884Z,01JH9T47V6TZXPBZES0WHPHVGW,2025-01-11T04:32:01.385068884Z,Minu,2025-01-11T04:32:01.648744558Z,#444EA1,2025-01-11T04:32:01.648744558Z,01JH9SXHSPD8R9EPGRA8QQ9TM5,2025-01-11T04:28:22.526536081Z,659efc83b9591e73cd37405d,2025-01-11T04:28:22.526536081Z,01JH9ST9QQJQM9H67M2WQAV29D,2025-01-11T04:32:01.648744558Z,,,matcher,2025-01-11T05:05:08.940433359Z,1.920000,2025-01-11T05:05:31.331078542Z,/avatars/red.png,2025-01-11T04:32:01.648744558Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:28:22.537100914Z,full-comp-within,2025-01-11T04:28:22.537100914Z,"{""participantKey"":""659efc83b9591e73cd37405d"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f3412d3907aeff9b833b""}",2025-01-11T04:28:22.700159216Z
01JH9T8JH1VN8QZXJP41Q57EW1,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-11T04:45:01.43294625Z,1.710000,2025-01-11T05:29:48.873991401Z,game ended,2025-01-11T05:29:49.135538909Z,true,2025-01-11T05:30:43.394036001Z,"{""age"":""55"",""gender"":""Male"",""strategy"":""Good"",""enjoy"":""Yes i did"",""feedback"":""Not at all"",""education"":""bachelor""}",2025-01-11T05:30:43.447652103Z,01JH9SGMA5SQW06Q2RHZM566J9,2025-01-11T04:43:39.604541571Z,2,2025-01-11T04:37:34.35931013Z,true,2025-01-11T04:44:15.773020395Z,01JH9SGMA5SQW06Q2RHZM566J9,2025-01-11T04:44:15.796899871Z,01JH9TTN1GGJF0HJFZT4RWPVF7,2025-01-11T04:44:15.796899871Z,Repi,2025-01-11T04:45:01.43294625Z,#29828D,2025-01-11T04:45:01.43294625Z,01JH9T8GNET4CFGSTWMT4PZB7W,2025-01-11T04:34:23.393863794Z,677da382fc987131e4405470,2025-01-11T04:34:23.393863794Z,01JH9TQHJBK9FPKTXSMDVZ4QSZ,2025-01-11T04:45:01.43294625Z,,,director,2025-01-11T05:29:21.902825027Z,1.710000,2025-01-11T05:29:48.873991401Z,/avatars/blue.png,2025-01-11T04:45:01.43294625Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:34:23.403462538Z,full-comp-within,2025-01-11T04:34:23.403462538Z,"{""participantKey"":""677da382fc987131e4405470"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f4acabc09936d407f9f5""}",2025-01-11T04:34:23.979010479Z
01JH9V41JYA319YAH4E6GF3D60,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T04:52:43.831173232Z,1.560000,2025-01-11T05:35:13.217379399Z,game ended,2025-01-11T05:35:13.471793464Z,true,2025-01-11T05:38:13.954635979Z,"{""age"":""27"",""gender"":""male"",""strategy"":""To establish a pattern with the partner of things you can do to eliminate the ones that aren't the correct one."",""enjoy"":""I did after they understood the game. They very obviously did not read the instructions and I had to explain to them what to do."",""feedback"":""The person I was playing with was absolutely clueless the first 6 or so rounds. They kept trying to tell me the location of the image despite the instructions explicitly stating they aren't the same amongst the two roles. After they learned the game they were an excellent partner, although I question whether or not they were actually a fluent Native English speaker, as they kept misspelling the same words that any native speaker would know."",""education"":""high-school""}",2025-01-11T05:38:14.006318399Z,01JH9SG6RQ5PT1CRXPH2DDTEVN,2025-01-11T04:52:10.814934467Z,2,2025-01-11T04:51:54.215285006Z,true,2025-01-11T04:52:39.473656693Z,01JH9SG6RQ5PT1CRXPH2DDTEVN,2025-01-11T04:52:41.316636134Z,01JH9VA2PXPC43QQWJFA0QEC7X,2025-01-11T04:52:41.316636134Z,Minu,2025-01-11T04:52:43.831173232Z,#444EA1,2025-01-11T04:52:43.831173232Z,01JH9V41AKXSWPV1RK2TNNCNAB,2025-01-11T04:49:23.550960655Z,673eb573dfd253898b0bab9d,2025-01-11T04:49:23.550960655Z,01JH9V14JCPG7RG37HAYMJ3EEC,2025-01-11T04:52:43.831173232Z,,,matcher,2025-01-11T05:34:12.782548505Z,1.560000,2025-01-11T05:35:13.217379399Z,/avatars/red.png,2025-01-11T04:52:43.831173232Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:49:23.583526831Z,full-comp-within,2025-01-11T04:49:23.583526831Z,"{""participantKey"":""673eb573dfd253898b0bab9d"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f7893d0dbd4ef3e62902""}",2025-01-11T04:49:23.711231843Z
01JH9SSMX5A6PET00AWZYSJ82M,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T04:28:02.294850085Z,1.830000,2025-01-11T05:08:03.611238842Z,game ended,2025-01-11T05:08:04.189319701Z,true,2025-01-11T05:08:36.607625782Z,"{""age"":""27"",""gender"":""F"",""strategy"":""keeping it simple"",""enjoy"":""Yes, as we made phrases for each shape "",""feedback"":"""",""education"":""master""}",2025-01-11T05:08:36.57114395Z,01JH9SGD2D84H6QRD39YNK7Q94,2025-01-11T04:26:14.314966391Z,2,2025-01-11T04:26:28.385540284Z,true,2025-01-11T04:28:02.027511263Z,01JH9SGD2D84H6QRD39YNK7Q94,2025-01-11T04:28:02.049108806Z,01JH9SWY3YXDWFSDH61HPG9Q8P,2025-01-11T04:28:02.049108806Z,Minu,2025-01-11T04:28:02.294850085Z,#444EA1,2025-01-11T04:28:02.294850085Z,01JH9SSMQBHFVNZSYZ9E4FA2VP,2025-01-11T04:26:14.309205668Z,6100da65dc8b1fc2f236424e,2025-01-11T04:26:14.309205668Z,01JH9SQE6PMRRNDMFTDGTSHQQ8,2025-01-11T04:28:02.294850085Z,,,matcher,2025-01-11T05:07:29.412048245Z,1.830000,2025-01-11T05:08:03.611238842Z,/avatars/red.png,2025-01-11T04:28:02.294850085Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:26:14.314966391Z,full-comp-within,2025-01-11T04:26:14.314966391Z,"{""participantKey"":""6100da65dc8b1fc2f236424e"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f2d30ee2240e0f71a399""}",2025-01-11T04:26:14.42814328Z
01JH9T0GNXPDXANCE56DFPNW6F,,,,,game terminated,2025-01-11T05:41:46.106425775Z,,,,,01JH9VN50YWG54N7E5XRD63T32,2025-01-11T04:59:33.685347122Z,2,2025-01-11T04:30:22.344778137Z,null,2025-01-11T04:58:57.620831449Z,,,,,,,,,01JH9T0G650G0FT2THMMT8N8EV,2025-01-11T04:29:59.357380428Z,6543b0b5203e223a1e94f00b,2025-01-11T04:29:59.357380428Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:59:33.685347122Z,full-comp-within,2025-01-11T04:59:33.685347122Z,"{""participantKey"":""6543b0b5203e223a1e94f00b"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f3ad8bfdbe2b7dbda531""}",2025-01-11T04:29:59.534966307Z
01JH9VA2NKTKEMFYFCX0BKBNB0,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T04:54:24.375801679Z,1.470000,2025-01-11T05:38:15.994470893Z,game ended,2025-01-11T05:38:16.257999753Z,true,2025-01-11T05:39:20.607014435Z,"{""age"":""34"",""gender"":""male"",""strategy"":""I think first few rounds were trial and error. We had to quickly establish a \""common language\"" where we could easily understand what we were saying."",""enjoy"":""Yes. They seemed to understood and caught on."",""feedback"":"""",""education"":""bachelor""}",2025-01-11T05:39:20.65372961Z,01JH9SG5T4Q3ZQ4H2N2EHSQGEP,2025-01-11T04:52:49.117182676Z,2,2025-01-11T04:53:59.683583427Z,true,2025-01-11T04:54:21.83089113Z,01JH9SG5T4Q3ZQ4H2N2EHSQGEP,2025-01-11T04:54:22.108680531Z,01JH9VD54RBRT783FKQMB4D74S,2025-01-11T04:54:22.108680531Z,Minu,2025-01-11T04:54:24.375801679Z,#444EA1,2025-01-11T04:54:24.375801679Z,01JH9V9TKM16NTWGHWR1N44HMK,2025-01-11T04:52:41.267862755Z,58c84d506d1c600001a09319,2025-01-11T04:52:41.267862755Z,01JH9V3QPCKHWTQW7ZX2FQ0GFH,2025-01-11T04:54:24.375801679Z,,,matcher,2025-01-11T05:37:30.438366407Z,1.470000,2025-01-11T05:38:15.994470893Z,/avatars/red.png,2025-01-11T04:54:24.375801679Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T04:52:49.117182676Z,full-comp-within,2025-01-11T04:52:49.117182676Z,"{""participantKey"":""58c84d506d1c600001a09319"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f8fe4780bca7b05eb488""}",2025-01-11T04:52:49.204860571Z
01JH9WS9PG5N7QKRASEVEM4T6W,,,,,game terminated,2025-01-11T05:41:46.106425775Z,,,,,01JH9VN50YWG54N7E5XRD63T32,2025-01-11T05:18:28.66305493Z,2,2025-01-11T05:19:11.856910003Z,true,2025-01-11T05:20:04.16933478Z,01JH9VN50YWG54N7E5XRD63T32,2025-01-11T05:20:04.230628394Z,01JH9WW7406HKXXTY71N0MMCSX,2025-01-11T05:20:04.230628394Z,,,,,01JH9WS9JQN78CZQ093N2E9Y6F,2025-01-11T05:18:28.561009694Z,5ee6b265fbccd3435939df90,2025-01-11T05:18:28.561009694Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T05:18:28.66305493Z,full-comp-within,2025-01-11T05:18:28.66305493Z,"{""participantKey"":""5ee6b265fbccd3435939df90"",""STUDY_ID"":""6781f15dcf758d7aa077ccdf"",""SESSION_ID"":""6781f515c19d2a442324171b""}",2025-01-11T05:18:28.705781918Z
