prolificID,bonus
665c6efa916ba5d4eb3b3bea,1.59
655b6a0d11066d07716ab0b5,1.83
6783017429f85d5559774f45,1.83
677b67525c2083e608ef68bc,1.53
656895b98a551bd79eb47d0c,1.86
6100b8433b1c9f75b3e5d212,1.83
63469953c04a8b540b5749d2,1.35
656e0dab178ffccdaa47202e,1.86
66dbcb9d9c23bb8ff4271957,1.83
67698abcc712969d4beef949,1.47
67743fb81eeaeb82be47ae5a,1.35
58cab9bfc7ed3f000116e2a4,1.68
67606caee59f6f7312f6277f,1.47
6717a3ab506a42c9725a54ab,1.59
665dc2d6a61b315970a3b030,1.68
60d018cc0f3faeaec2f7b7e5,1.53
