id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,bottomTangrams,bottomTangramsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,ended,endedLastChangedAt,endedInactive,endedInactiveLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,numRoundsInactive,numRoundsInactiveLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,targets,targetsLastChangedAt,topTangrams,topTangramsLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JHHFVFY6S1NC06NBPSG74T00,2,2025-01-14T04:10:47.359510253Z,01JHHFVFSYSPZSTJ3Z44H5FCYR,2025-01-14T04:06:24.454063743Z,"[118,189,299,135]",2025-01-14T04:10:50.670121148Z,4,2025-01-14T04:10:47.594320351Z,comp-between,2025-01-14T04:10:47.594320351Z,true,2025-01-14T04:38:36.089945399Z,false,2025-01-14T04:10:47.594320351Z,end of game,2025-01-14T04:38:36.246395388Z,01JHHFVG5MYVMMNYFXVQZ8HRWV,2025-01-14T04:06:24.696329692Z,false,2025-01-14T04:11:46.714622801Z,5,2025-01-14T04:10:47.594320351Z,0,2025-01-14T04:10:47.594320351Z,90,2025-01-14T04:10:47.594320351Z,63,2025-01-14T04:10:50.670121148Z,1,2025-01-14T04:10:47.594320351Z,null,2025-01-14T04:38:36.089945399Z,true,2025-01-14T04:10:47.359510253Z,true,2025-01-14T04:10:47.359510253Z,ended,2025-01-14T04:38:36.246395388Z,"[[427,118],[427,189],[427,299],[427,135],[377,118],[377,189],[377,299],[377,135],[207,118],[207,189],[207,299],[207,135],[430,118],[430,189],[430,299],[430,135]]",2025-01-14T04:10:50.670121148Z,"[427,377,207,430]",2025-01-14T04:10:50.670121148Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T04:06:24.454063743Z,full-comp-between,2025-01-14T04:06:24.454063743Z
01JHHFW9Y9NGJWR990CVS4RPK3,2,2025-01-14T04:17:00.487048194Z,01JHHFW9SJG5VV92VQE383ZHQ0,2025-01-14T04:06:51.081930233Z,"[15,44,293,98]",2025-01-14T04:17:04.750656215Z,4,2025-01-14T04:17:00.753615907Z,comp-between,2025-01-14T04:17:00.753615907Z,true,2025-01-14T04:44:26.051285626Z,false,2025-01-14T04:17:00.753615907Z,end of game,2025-01-14T04:44:26.163576632Z,01JHHFWA6NQV4W67WGF7B73F75,2025-01-14T04:06:51.360126367Z,false,2025-01-14T04:18:10.54589395Z,5,2025-01-14T04:17:00.753615907Z,0,2025-01-14T04:25:37.842067873Z,90,2025-01-14T04:17:00.753615907Z,63,2025-01-14T04:17:04.750656215Z,1,2025-01-14T04:17:00.753615907Z,null,2025-01-14T04:44:26.051285626Z,true,2025-01-14T04:17:00.487048194Z,true,2025-01-14T04:17:00.487048194Z,ended,2025-01-14T04:44:26.163576632Z,"[[367,15],[367,44],[367,293],[367,98],[315,15],[315,44],[315,293],[315,98],[250,15],[250,44],[250,293],[250,98],[420,15],[420,44],[420,293],[420,98]]",2025-01-14T04:17:04.750656215Z,"[367,315,250,420]",2025-01-14T04:17:04.750656215Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T04:06:51.081930233Z,full-comp-between,2025-01-14T04:06:51.081930233Z
01JHHD0CRJX9Y6P71F38T42VEC,2,2025-01-14T03:21:22.36218266Z,01JHHD0CR9KSG98ZGRC00V794V,2025-01-14T03:16:39.314685818Z,"[134,286,428,15]",2025-01-14T03:21:22.575933052Z,4,2025-01-14T03:21:22.388669388Z,comp-between,2025-01-14T03:21:22.388669388Z,true,2025-01-14T03:44:39.015235734Z,false,2025-01-14T03:21:22.388669388Z,end of game,2025-01-14T03:44:39.092851478Z,01JHHD0CS2351SB33S7V2687T5,2025-01-14T03:16:39.333054872Z,false,2025-01-14T03:21:25.171714297Z,5,2025-01-14T03:21:22.388669388Z,0,2025-01-14T03:21:22.388669388Z,180,2025-01-14T03:21:22.388669388Z,63,2025-01-14T03:21:22.575933052Z,1,2025-01-14T03:21:22.388669388Z,null,2025-01-14T03:44:39.015235734Z,true,2025-01-14T03:21:22.36218266Z,true,2025-01-14T03:21:22.36218266Z,ended,2025-01-14T03:44:39.092851478Z,"[[263,134],[263,286],[263,428],[263,15],[116,134],[116,286],[116,428],[116,15],[433,134],[433,286],[433,428],[433,15],[117,134],[117,286],[117,428],[117,15]]",2025-01-14T03:21:22.575933052Z,"[263,116,433,117]",2025-01-14T03:21:22.575933052Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T03:16:39.314685818Z,full-comp-between,2025-01-14T03:16:39.314685818Z
01JHHD0FPWJVSAHRGNJNFGR0CB,2,2025-01-14T03:23:55.924605774Z,01JHHD0FPNNP4EW93R4F8TDRS8,2025-01-14T03:16:42.332635556Z,"[134,2,384,14]",2025-01-14T03:23:56.429405306Z,4,2025-01-14T03:23:55.966131461Z,comp-between,2025-01-14T03:23:55.966131461Z,true,2025-01-14T03:54:54.912824137Z,false,2025-01-14T03:23:55.966131461Z,end of game,2025-01-14T03:54:54.986251474Z,01JHHD0FQ83NV856QJVRJ3XP8N,2025-01-14T03:16:42.346017115Z,false,2025-01-14T03:24:05.104455697Z,5,2025-01-14T03:23:55.966131461Z,0,2025-01-14T03:23:55.966131461Z,90,2025-01-14T03:23:55.966131461Z,63,2025-01-14T03:23:56.429405306Z,1,2025-01-14T03:23:55.966131461Z,null,2025-01-14T03:54:54.912824137Z,true,2025-01-14T03:23:55.924605774Z,true,2025-01-14T03:23:55.924605774Z,ended,2025-01-14T03:54:54.986251474Z,"[[127,134],[127,2],[127,384],[127,14],[339,134],[339,2],[339,384],[339,14],[399,134],[399,2],[399,384],[399,14],[12,134],[12,2],[12,384],[12,14]]",2025-01-14T03:23:56.429405306Z,"[127,339,399,12]",2025-01-14T03:23:56.429405306Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T03:16:42.332635556Z,full-comp-between,2025-01-14T03:16:42.332635556Z
01JHHD0GDWH1E6SKF58T44AJRB,2,2025-01-14T03:25:37.393494376Z,01JHHD0GDNESMFBBD0NY6MKNA7,2025-01-14T03:16:43.068655974Z,"[307,427,40,293]",2025-01-14T03:25:38.195278691Z,4,2025-01-14T03:25:37.493322559Z,comp-between,2025-01-14T03:25:37.493322559Z,true,2025-01-14T03:51:23.287398775Z,false,2025-01-14T03:25:37.493322559Z,end of game,2025-01-14T03:51:23.369866468Z,01JHHD0GE8279Y4XWQAQM1R1M9,2025-01-14T03:16:43.082458011Z,false,2025-01-14T03:25:49.963174679Z,5,2025-01-14T03:25:37.493322559Z,0,2025-01-14T03:25:37.493322559Z,180,2025-01-14T03:25:37.493322559Z,63,2025-01-14T03:25:38.195278691Z,1,2025-01-14T03:25:37.493322559Z,null,2025-01-14T03:51:23.287398775Z,true,2025-01-14T03:25:37.393494376Z,true,2025-01-14T03:25:37.393494376Z,ended,2025-01-14T03:51:23.369866468Z,"[[338,307],[338,427],[338,40],[338,293],[383,307],[383,427],[383,40],[383,293],[358,307],[358,427],[358,40],[358,293],[157,307],[157,427],[157,40],[157,293]]",2025-01-14T03:25:38.195278691Z,"[338,383,358,157]",2025-01-14T03:25:38.195278691Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T03:16:43.068655974Z,full-comp-between,2025-01-14T03:16:43.068655974Z
01JHHD0JJN4T5BE281HTE83CAV,2,2025-01-14T03:27:58.428295555Z,01JHHD0JJDT88R4X3Q0AVJ4AS2,2025-01-14T03:16:45.269167422Z,"[352,333,277,189]",2025-01-14T03:27:59.371826413Z,4,2025-01-14T03:27:58.492687524Z,comp-between,2025-01-14T03:27:58.492687524Z,true,2025-01-14T03:45:16.390601623Z,false,2025-01-14T03:27:58.492687524Z,end of game,2025-01-14T03:45:16.462332429Z,01JHHD0JK5C5SB66KQTB0X8YB8,2025-01-14T03:16:45.286982631Z,false,2025-01-14T03:28:14.449233285Z,5,2025-01-14T03:27:58.492687524Z,0,2025-01-14T03:27:58.492687524Z,270,2025-01-14T03:27:58.492687524Z,63,2025-01-14T03:27:59.371826413Z,1,2025-01-14T03:27:58.492687524Z,null,2025-01-14T03:45:16.390601623Z,true,2025-01-14T03:27:58.428295555Z,true,2025-01-14T03:27:58.428295555Z,ended,2025-01-14T03:45:16.462332429Z,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",2025-01-14T03:27:59.371826413Z,"[112,96,395,101]",2025-01-14T03:27:59.371826413Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T03:16:45.269167422Z,full-comp-between,2025-01-14T03:16:45.269167422Z
01JHHD0JWEAYRMY5WF32610QEX,2,2025-01-14T03:28:55.642943847Z,01JHHD0JW7MJ4EC19PZGR08GVR,2025-01-14T03:16:45.582512368Z,"[66,327,364,118]",2025-01-14T03:28:56.541592025Z,4,2025-01-14T03:28:55.712928776Z,comp-between,2025-01-14T03:28:55.712928776Z,true,2025-01-14T03:54:04.248282752Z,false,2025-01-14T03:28:55.712928776Z,end of game,2025-01-14T03:54:04.335493648Z,01JHHD0JWT2EG45VE5TCPGD2MS,2025-01-14T03:16:45.595906546Z,false,2025-01-14T03:29:13.787858524Z,5,2025-01-14T03:28:55.712928776Z,0,2025-01-14T03:50:00.719154601Z,270,2025-01-14T03:28:55.712928776Z,63,2025-01-14T03:28:56.541592025Z,1,2025-01-14T03:28:55.712928776Z,null,2025-01-14T03:54:04.248282752Z,true,2025-01-14T03:28:55.642943847Z,true,2025-01-14T03:28:55.642943847Z,ended,2025-01-14T03:54:04.335493648Z,"[[27,66],[27,327],[27,364],[27,118],[12,66],[12,327],[12,364],[12,118],[359,66],[359,327],[359,364],[359,118],[181,66],[181,327],[181,364],[181,118]]",2025-01-14T03:28:56.541592025Z,"[27,12,359,181]",2025-01-14T03:28:56.541592025Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T03:16:45.582512368Z,full-comp-between,2025-01-14T03:16:45.582512368Z
01JHHFVKVSW2SRVNYN6TJY8S3J,2,2025-01-14T04:14:01.701022463Z,01JHHFVKQ9PGQ5NTR2CF1XESFZ,2025-01-14T04:06:28.473728143Z,"[447,327,322,235]",2025-01-14T04:14:05.546863364Z,4,2025-01-14T04:14:01.968018125Z,comp-between,2025-01-14T04:14:01.968018125Z,true,2025-01-14T04:42:31.151024395Z,false,2025-01-14T04:14:01.968018125Z,end of game,2025-01-14T04:42:31.26476576Z,01JHHFVM3AGPTF9WN35PVDNNES,2025-01-14T04:06:28.723670683Z,false,2025-01-14T04:15:21.155067768Z,5,2025-01-14T04:14:01.968018125Z,0,2025-01-14T04:14:01.968018125Z,180,2025-01-14T04:14:01.968018125Z,63,2025-01-14T04:14:05.546863364Z,1,2025-01-14T04:14:01.968018125Z,null,2025-01-14T04:42:31.151024395Z,true,2025-01-14T04:14:01.701022463Z,true,2025-01-14T04:14:01.701022463Z,ended,2025-01-14T04:42:31.26476576Z,"[[454,447],[454,327],[454,322],[454,235],[48,447],[48,327],[48,322],[48,235],[160,447],[160,327],[160,322],[160,235],[144,447],[144,327],[144,322],[144,235]]",2025-01-14T04:14:05.546863364Z,"[454,48,160,144]",2025-01-14T04:14:05.546863364Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T04:06:28.473728143Z,full-comp-between,2025-01-14T04:06:28.473728143Z
01JHHFW83V7A77BZQKR6ZJ5W06,2,2025-01-14T04:15:00.887290844Z,01JHHFW7Z56F5TJ8DM12K21VDW,2025-01-14T04:06:49.211317374Z,"[290,408,355,461]",2025-01-14T04:15:09.049920029Z,4,2025-01-14T04:15:05.872420532Z,comp-between,2025-01-14T04:15:05.872420532Z,true,2025-01-14T04:39:21.387489575Z,false,2025-01-14T04:15:05.872420532Z,end of game,2025-01-14T04:39:21.528138696Z,01JHHFW8BZY2BQDJ08S2QYQC68,2025-01-14T04:06:49.474852575Z,false,2025-01-14T04:16:13.213499086Z,5,2025-01-14T04:15:05.872420532Z,0,2025-01-14T04:15:05.872420532Z,180,2025-01-14T04:15:05.872420532Z,63,2025-01-14T04:15:09.049920029Z,1,2025-01-14T04:15:05.872420532Z,null,2025-01-14T04:39:21.387489575Z,true,2025-01-14T04:15:00.887290844Z,true,2025-01-14T04:15:00.887290844Z,ended,2025-01-14T04:39:21.528138696Z,"[[131,290],[131,408],[131,355],[131,461],[118,290],[118,408],[118,355],[118,461],[226,290],[226,408],[226,355],[226,461],[468,290],[468,408],[468,355],[468,461]]",2025-01-14T04:15:09.049920029Z,"[131,118,226,468]",2025-01-14T04:15:09.049920029Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T04:06:49.211317374Z,full-comp-between,2025-01-14T04:06:49.211317374Z
01JHHD0DNM0BSBTGTV9PS14C92,2,2025-01-14T03:21:36.409997588Z,01JHHD0DNAAT5CFGVN32XQ8M8X,2025-01-14T03:16:40.244143198Z,"[168,418,299,352]",2025-01-14T03:21:36.640284752Z,4,2025-01-14T03:21:36.432393673Z,comp-between,2025-01-14T03:21:36.432393673Z,true,2025-01-14T03:48:09.697651967Z,false,2025-01-14T03:21:36.432393673Z,end of game,2025-01-14T03:48:09.776984795Z,01JHHD0DP1VHMMR3N14YNXFJFC,2025-01-14T03:16:40.259126724Z,false,2025-01-14T03:21:40.856414866Z,5,2025-01-14T03:21:36.432393673Z,0,2025-01-14T03:21:36.432393673Z,270,2025-01-14T03:21:36.432393673Z,63,2025-01-14T03:21:36.640284752Z,1,2025-01-14T03:21:36.432393673Z,null,2025-01-14T03:48:09.697651967Z,true,2025-01-14T03:21:36.409997588Z,true,2025-01-14T03:21:36.409997588Z,ended,2025-01-14T03:48:09.776984795Z,"[[181,168],[181,418],[181,299],[181,352],[92,168],[92,418],[92,299],[92,352],[191,168],[191,418],[191,299],[191,352],[290,168],[290,418],[290,299],[290,352]]",2025-01-14T03:21:36.640284752Z,"[181,92,191,290]",2025-01-14T03:21:36.640284752Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-14T03:16:40.244143198Z,full-comp-between,2025-01-14T03:16:40.244143198Z
