id,avatar,avatarLastChangedAt,bonus,bonusLastChangedAt,ended,endedLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,lobbyTimerGameID,lobbyTimerGameIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,name,nameLastChangedAt,nameColor,nameColorLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,partner,partnerLastChangedAt,replayGameReadyCheck,replayGameReadyCheckLastChangedAt,role,roleLastChangedAt,score,scoreLastChangedAt,src,srcLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JHGSH1BYY0TTB3RGYWEX2GGC,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-13T21:45:57.212092528Z,0,2025-01-13T21:45:57.212092528Z,game ended,2025-01-13T21:51:41.968584232Z,,,,,01JHGQX81YJ4MZ3JJSEN7NZSQX,2025-01-13T21:42:08.646413077Z,2,2025-01-13T21:37:37.469883524Z,true,2025-01-13T21:38:01.954350334Z,01JHGQVXASW01YS6M6CBX4FVQM,2025-01-13T21:38:01.979984359Z,01JHGSMBKQHVQVYT3Y9XGTMAAH,2025-01-13T21:38:01.979984359Z,Repi,2025-01-13T21:45:57.212092528Z,#29828D,2025-01-13T21:45:57.212092528Z,01JHGSH0RWYNWFK91ZN2NGAEWX,2025-01-13T21:36:13.182073041Z,5ea619579a497562c9c5b34d,2025-01-13T21:36:13.182073041Z,01JHGSNGTJ538HE3NVM78HC9VH,2025-01-13T21:45:57.212092528Z,false,2025-01-13T21:42:14.267664819Z,matcher,2025-01-13T21:50:38.297068983Z,0,2025-01-13T21:45:57.212092528Z,/avatars/blue.png,2025-01-13T21:45:57.212092528Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:36:13.206945268Z,full-comp-within,2025-01-13T21:36:13.206945268Z,"{""participantKey"":""5ea619579a497562c9c5b34d"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""6785873f9c130bc127507140""}",2025-01-13T21:36:13.508817045Z
01JHGRD9A04SC030V5HKF8PNEX,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-13T22:00:50.273060307Z,0,2025-01-13T22:00:50.273060307Z,game ended,2025-01-13T22:06:40.463616684Z,,,,,01JHGQX81Z6KPFMVSC3HJRD439,2025-01-13T21:32:26.389123555Z,2,2025-01-13T21:56:24.181885366Z,true,2025-01-13T22:00:48.335196668Z,01JHGQX81Z6KPFMVSC3HJRD439,2025-01-13T22:00:48.398056963Z,01JHGTY2075PCJNS28JJCAV0JD,2025-01-13T22:00:48.398056963Z,Repi,2025-01-13T22:00:50.273060307Z,#29828D,2025-01-13T22:00:50.273060307Z,01JHGRD7F1CFTZGB7RPYFVT5RD,2025-01-13T21:16:41.6647937Z,678521f9a6c7d57acb641447,2025-01-13T21:16:41.6647937Z,01JHGRKBRWY4H7G639EZNEJVRF,2025-01-13T22:00:50.273060307Z,,,matcher,2025-01-13T22:05:36.890913691Z,0,2025-01-13T22:00:50.273060307Z,/avatars/blue.png,2025-01-13T22:00:50.273060307Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:16:41.671571221Z,full-comp-between,2025-01-13T21:16:41.671571221Z,"{""participantKey"":""678521f9a6c7d57acb641447"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""678581f6968b3b2fff28adb3""}",2025-01-13T21:16:42.029985718Z
01JHGRY3KVAJK25B8S9D5YDXAY,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-13T21:29:05.183406992Z,1.560000,2025-01-13T22:11:39.523273453Z,game ended,2025-01-13T22:11:39.65436218Z,true,2025-01-13T22:12:41.523451511Z,"{""age"":""21"",""gender"":""Male"",""strategy"":""Just describe the shape as best as possible and clearly"",""enjoy"":""I did, they were easy to understand and communicate with"",""feedback"":""No problems"",""education"":""high-school""}",2025-01-13T22:12:41.503174061Z,01JHGQVWDREYN4BVY7A3CP5FHS,2025-01-13T21:25:52.906661885Z,2,2025-01-13T21:27:25.520484586Z,true,2025-01-13T21:29:04.481051139Z,01JHGQVWDREYN4BVY7A3CP5FHS,2025-01-13T21:29:04.519840668Z,01JHGS3YR42JPM52D8ZRQNXRW7,2025-01-13T21:29:04.519840668Z,Repi,2025-01-13T21:29:05.183406992Z,#29828D,2025-01-13T21:29:05.183406992Z,01JHGRY31415QXXR0RZN31A1VA,2025-01-13T21:25:52.891928725Z,629f470832dba055c9d39800,2025-01-13T21:25:52.891928725Z,01JHGRYSV24EGTD0W762K2KXW6,2025-01-13T21:29:05.183406992Z,,,director,2025-01-13T22:10:53.049330383Z,1.560000,2025-01-13T22:11:39.523273453Z,/avatars/blue.png,2025-01-13T21:29:05.183406992Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:25:52.906661885Z,full-noncomp,2025-01-13T21:25:52.906661885Z,"{""participantKey"":""629f470832dba055c9d39800"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""678583f1746cb2a49086268b""}",2025-01-13T21:25:53.211197994Z
01JHGRQE2X2C2AEE8JMJA48QCK,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-13T21:32:55.572870686Z,0,2025-01-13T21:32:55.572870686Z,game ended,2025-01-13T21:38:45.204545846Z,true,2025-01-13T21:27:43.44715445Z,"{""gamefailed"":""nogame""}",2025-01-13T21:27:43.302628057Z,01JHGQVXARMSWF756WHCZWG356,2025-01-13T21:29:04.505193468Z,2,2025-01-13T21:23:18.358582749Z,true,2025-01-13T21:24:33.012430551Z,01JHGQVWDREYN4BVY7A3CP5FHS,2025-01-13T21:24:33.025511246Z,01JHGRVNKYV5AZVEFDDCF1NM4A,2025-01-13T21:24:33.025511246Z,Repi,2025-01-13T21:32:55.572870686Z,#29828D,2025-01-13T21:32:55.572870686Z,01JHGRQDGRZYB8BR8A2JVDCYG0,2025-01-13T21:22:14.237781079Z,5f46c8088b2fcb08987eaf32,2025-01-13T21:22:14.237781079Z,01JHGRZ74V497SQXPW8J70FHGH,2025-01-13T21:32:55.572870686Z,false,2025-01-13T21:29:04.528190937Z,matcher,2025-01-13T21:37:41.834025127Z,0,2025-01-13T21:32:55.572870686Z,/avatars/blue.png,2025-01-13T21:32:55.572870686Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:22:14.251528542Z,full-noncomp,2025-01-13T21:22:14.251528542Z,"{""participantKey"":""5f46c8088b2fcb08987eaf32"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""678583fa06f3728ff62a47f3""}",2025-01-13T21:22:14.548386534Z
01JHGSJG1T1YX1A6PQD89H3C7Q,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-13T21:42:10.055933012Z,1.710000,2025-01-13T22:24:44.28778084Z,game ended,2025-01-13T22:24:44.397543059Z,true,2025-01-13T22:25:57.532089837Z,"{""age"":""29"",""gender"":""female"",""strategy"":""simple instructions"",""enjoy"":""it was a bit boring, but overall simple to follow"",""feedback"":""n/a"",""education"":""other""}",2025-01-13T22:25:57.515742231Z,01JHGQVXASW01YS6M6CBX4FVQM,2025-01-13T21:37:01.013995001Z,2,2025-01-13T21:41:14.042375425Z,true,2025-01-13T21:42:08.610776756Z,01JHGQVXASW01YS6M6CBX4FVQM,2025-01-13T21:42:08.669409476Z,01JHGSVWGSNXEE4FYBW6KRBT14,2025-01-13T21:42:08.669409476Z,Repi,2025-01-13T21:42:10.055933012Z,#29828D,2025-01-13T21:42:10.055933012Z,01JHGSJFKCZTEZCV093HV6JRT9,2025-01-13T21:37:00.987012198Z,5e8eea7d2ee237000aef1557,2025-01-13T21:37:00.987012198Z,01JHGSNFP6C7508XTP5B0DBRGK,2025-01-13T21:42:10.055933012Z,,,director,2025-01-13T22:24:18.472475122Z,1.710000,2025-01-13T22:24:44.28778084Z,/avatars/blue.png,2025-01-13T21:42:10.055933012Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:37:01.013995001Z,full-comp-within,2025-01-13T21:37:01.013995001Z,"{""participantKey"":""5e8eea7d2ee237000aef1557"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""6785874ff9ece7bf541977c0""}",2025-01-13T21:37:01.310323213Z
01JHGRAEJBWMGACHVADEY1HRTF,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-13T21:17:21.842531754Z,1.650000,2025-01-13T21:51:44.920945527Z,game ended,2025-01-13T21:51:45.031983784Z,true,2025-01-13T21:52:52.054646667Z,"{""age"":""26"",""gender"":""female"",""strategy"":""create names for different sets of shapes"",""enjoy"":""yes they were very friendly and we worked well together"",""feedback"":""quite a few times it said incorrect and no fee was added even though it flashed with the correct shape"",""education"":""bachelor""}",2025-01-13T21:52:52.037875784Z,01JHGQVDGZ48HW2VW1637Q3DZK,2025-01-13T21:15:08.754035235Z,2,2025-01-13T21:16:29.357673668Z,true,2025-01-13T21:17:21.564598701Z,01JHGQVDGZ48HW2VW1637Q3DZK,2025-01-13T21:17:21.588850291Z,01JHGREG9HD3WK2NDQHNVTH6VX,2025-01-13T21:17:21.588850291Z,Minu,2025-01-13T21:17:21.842531754Z,#444EA1,2025-01-13T21:17:21.842531754Z,01JHGRADTVE48JXQDM9DJBATSZ,2025-01-13T21:15:08.74783917Z,67487774795dad45665fb5bb,2025-01-13T21:15:08.74783917Z,01JHGR8MCEG9JNVQRD7A2PKWV9,2025-01-13T21:17:21.842531754Z,,,matcher,2025-01-13T21:51:23.171453748Z,1.650000,2025-01-13T21:51:44.920945527Z,/avatars/red.png,2025-01-13T21:17:21.842531754Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:15:08.754035235Z,full-comp-within,2025-01-13T21:15:08.754035235Z,"{""participantKey"":""67487774795dad45665fb5bb"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""67858235fe3e02373bfcbedf""}",2025-01-13T21:15:09.177590385Z
01JHGRJY909TYGDYG0X9BJ4PV7,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-13T21:23:44.941785371Z,1.890000,2025-01-13T21:40:35.666388969Z,game ended,2025-01-13T21:40:35.777254458Z,true,2025-01-13T21:41:48.704097033Z,"{""age"":""40"",""gender"":""F"",""strategy"":""Short, sharp answers as soon as my partner understood"",""enjoy"":""Yes, but would have been good to be able to chat afterwards just for a minute or so."",""feedback"":"""",""education"":""bachelor""}",2025-01-13T21:41:48.689948205Z,01JHGQVWDS43X19PWRE1J1VGA5,2025-01-13T21:20:07.027387122Z,2,2025-01-13T21:21:52.330500254Z,true,2025-01-13T21:23:44.45454926Z,01JHGQVWDS43X19PWRE1J1VGA5,2025-01-13T21:23:44.489100262Z,01JHGRT67632GJC5C0XZ40D9GF,2025-01-13T21:23:44.489100262Z,Minu,2025-01-13T21:23:44.941785371Z,#444EA1,2025-01-13T21:23:44.941785371Z,01JHGRJXG5397S9A9MKZASTR0X,2025-01-13T21:19:46.976743045Z,5422cca4fdf99b328c91b21b,2025-01-13T21:19:46.976743045Z,01JHGRJGMT5SSR7WVG3W7160ZF,2025-01-13T21:23:44.941785371Z,,,matcher,2025-01-13T21:40:22.537071144Z,1.890000,2025-01-13T21:40:35.666388969Z,/avatars/red.png,2025-01-13T21:23:44.941785371Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:19:46.983560539Z,full-comp-between,2025-01-13T21:19:46.983560539Z,"{""participantKey"":""5422cca4fdf99b328c91b21b"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""67858353212cfa816fbeef74""}",2025-01-13T21:19:47.439057178Z
01JHGRGDBKMS66ACHXP9AW3BKZ,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-13T21:32:27.173906126Z,0,2025-01-13T21:32:27.173906126Z,game ended,2025-01-13T21:37:58.067495721Z,,,,,01JHGQVXASW01YS6M6CRG3P3C2,2025-01-13T21:23:44.474938755Z,2,2025-01-13T21:18:31.12393923Z,true,2025-01-13T21:29:27.935402202Z,01JHGQVXASW01YS6M6CRG3P3C2,2025-01-13T21:29:27.9512548Z,01JHGS4NMC86PB5XF5JJQ4YMAT,2025-01-13T21:29:27.9512548Z,Repi,2025-01-13T21:32:27.173906126Z,#29828D,2025-01-13T21:32:27.173906126Z,01JHGRGBBWE0KR51QAHN163JE0,2025-01-13T21:18:24.11543887Z,6783d560178374bcba08ff3f,2025-01-13T21:18:24.11543887Z,01JHGRS1KH5TCT9F3C0GZK2NQK,2025-01-13T21:32:27.173906126Z,,,matcher,2025-01-13T21:36:54.593221778Z,0,2025-01-13T21:32:27.173906126Z,/avatars/blue.png,2025-01-13T21:32:27.173906126Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:18:24.123359479Z,full-comp-between,2025-01-13T21:18:24.123359479Z,"{""participantKey"":""6783d560178374bcba08ff3f"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""6785820df152e9998a171fa4""}",2025-01-13T21:18:24.602717062Z
01JHGRW340CN19281NYN5TY9RY,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-13T21:37:17.072507174Z,0.720000,2025-01-13T22:30:03.851512191Z,game ended,2025-01-13T22:30:03.96387614Z,true,2025-01-13T22:30:53.311238738Z,"{""age"":""54"",""gender"":""male"",""strategy"":""slow"",""enjoy"":""they didn'tplay some rounds so no"",""feedback"":""slow"",""education"":""""}",2025-01-13T22:30:53.295213722Z,01JHGQX81YJ4MZ3JJSE5D56PMA,2025-01-13T21:32:54.62818494Z,2,2025-01-13T21:25:40.074908902Z,true,2025-01-13T21:35:31.434330778Z,01JHGQX81YJ4MZ3JJSE5D56PMA,2025-01-13T21:35:31.491489637Z,01JHGSFRN0ET0WYCXWXH4EZDT9,2025-01-13T21:35:31.491489637Z,Minu,2025-01-13T21:37:17.072507174Z,#444EA1,2025-01-13T21:37:17.072507174Z,01JHGRW2GWRE3G3X1S4HC4ET6W,2025-01-13T21:24:46.848204391Z,63f93b47bb0c1a1aca131480,2025-01-13T21:24:46.848204391Z,01JHGRVE7YDPNDK8BJSE2TYF8C,2025-01-13T21:37:17.072507174Z,,,matcher,2025-01-13T22:29:41.189932623Z,0.720000,2025-01-13T22:30:03.851512191Z,/avatars/red.png,2025-01-13T21:37:17.072507174Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:24:46.862991849Z,full-noncomp,2025-01-13T21:24:46.862991849Z,"{""participantKey"":""63f93b47bb0c1a1aca131480"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""6785847926f6b15bbc890b85""}",2025-01-13T21:24:47.188327599Z
01JHGRBES2XQKRWKJNS3MYNAV1,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-13T21:22:38.804205929Z,1.620000,2025-01-13T22:07:13.888480398Z,game ended,2025-01-13T22:07:14.020225437Z,true,2025-01-13T22:10:51.69023765Z,"{""age"":""26"",""gender"":""Male"",""strategy"":""Mastering the consistent shapes or structures"",""enjoy"":""Yes. The game was interactive and relied on communication and descriptive skills"",""feedback"":""It is a nice game and i enjoyed it.\ninitially it was hard to describe the pantagrams but we came into terms and it became enjoyable"",""education"":""bachelor""}",2025-01-13T22:10:51.709688891Z,01JHGQVWDREYN4BVY7AFGM037X,2025-01-13T21:20:39.253710226Z,2,2025-01-13T21:17:12.516687137Z,true,2025-01-13T21:22:38.336242044Z,01JHGQVWDREYN4BVY7AFGM037X,2025-01-13T21:22:38.357385953Z,01JHGRR5MJ3K5DNZWMPCHS6DVH,2025-01-13T21:22:38.357385953Z,Repi,2025-01-13T21:22:38.804205929Z,#29828D,2025-01-13T21:22:38.804205929Z,01JHGRBC4NRXC09HPD5FTJXHKY,2025-01-13T21:15:41.730139138Z,67816197ba611c1962b8d6b0,2025-01-13T21:15:41.730139138Z,01JHGRCRTY69KW0K7T5EHY6FJ0,2025-01-13T21:22:38.804205929Z,,,director,2025-01-13T22:06:32.914738317Z,1.620000,2025-01-13T22:07:13.888480398Z,/avatars/blue.png,2025-01-13T21:22:38.804205929Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-13T21:15:41.737039488Z,full-comp-within,2025-01-13T21:15:41.737039488Z,"{""participantKey"":""67816197ba611c1962b8d6b0"",""STUDY_ID"":""67857eae498df7f729574db7"",""SESSION_ID"":""6785822dba3663143ccd5552""}",2025-01-13T21:15:42.258355516Z
