roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs
01JHXSMYJX9HCV7WA2HMZT79FT,FALSE,01JHXS0GZSWMREGNV1B5R8K2M4,16,65,1,/tangrams/327_201.png,/tangrams/189_201.png,1,16,"[""/tangrams/327_201.png"",""/tangrams/327_287.png"",""/tangrams/189_201.png"",""/tangrams/189_287.png""]"
01JHXSP6NVXMFS1D2HM5V5W4A2,TRUE,01JHXS0HM2SPFQA5MV6H7RYHMB,62,65,3,/tangrams/440_399.png,/tangrams/440_399.png,15,62,"[""/tangrams/212_145.png"",""/tangrams/440_399.png"",""/tangrams/212_399.png"",""/tangrams/440_145.png""]"
01JHXX4ZBH8QC7VSZM1J69PRZ0,NA,01JHXS17NTPVSQ76EJ150TJRK1,57,65,3,NA,/tangrams/121_431.png,10,57,"[""/tangrams/121_91.png"",""/tangrams/121_431.png"",""/tangrams/418_91.png"",""/tangrams/418_431.png""]"
01JHXX7D84SX6DYFRHBF85SRR6,TRUE,01JHXWYRZ7BSTR9B8XMMW79J6E,47,65,2,/tangrams/148_187.png,/tangrams/148_187.png,16,47,"[""/tangrams/148_187.png"",""/tangrams/148_9.png"",""/tangrams/159_187.png"",""/tangrams/159_9.png""]"
01JHXXFBRHD01N6JWMNZJMM1BG,TRUE,01JHXWYXV4S9FRB6B4ESSMY3F5,33,65,2,/tangrams/1_302.png,/tangrams/1_302.png,2,33,"[""/tangrams/166_302.png"",""/tangrams/1_302.png"",""/tangrams/1_428.png"",""/tangrams/166_428.png""]"
01JHXSY0WZKE8MP3KDD328F689,TRUE,01JHXS0QKJP8XSMX1NMEB0FN8S,54,65,3,/tangrams/197_147.png,/tangrams/197_147.png,7,54,"[""/tangrams/303_384.png"",""/tangrams/303_147.png"",""/tangrams/197_384.png"",""/tangrams/197_147.png""]"
01JHXVBCW0XCW9R063WV0CV6ST,TRUE,01JHXS0S3ZDQP8S48FTPBCM1MB,38,65,2,/tangrams/193_315.png,/tangrams/193_315.png,7,38,"[""/tangrams/193_315.png"",""/tangrams/104_315.png"",""/tangrams/193_31.png"",""/tangrams/104_31.png""]"
01JHXXCJ51SP5026Q3KK5Z5JYA,TRUE,01JHXWYX6JAD8WFGEN2VCDX6CA,20,65,1,/tangrams/108_412.png,/tangrams/108_412.png,5,20,"[""/tangrams/108_320.png"",""/tangrams/456_412.png"",""/tangrams/108_412.png"",""/tangrams/456_320.png""]"
01JHXXNB2BWTP8B0XDZPZJ6KVJ,NA,01JHXWZ0G3PR8ZQ2P7QVSMKHPZ,37,65,2,NA,/tangrams/461_443.png,6,37,"[""/tangrams/461_287.png"",""/tangrams/199_443.png"",""/tangrams/199_287.png"",""/tangrams/461_443.png""]"
01JHXSR5A21W5VQ71JPQCP7VB1,FALSE,01JHXS0PFC4325AH54JMQ33EW0,43,65,2,/tangrams/12_307.png,/tangrams/131_307.png,12,43,"[""/tangrams/131_407.png"",""/tangrams/12_407.png"",""/tangrams/12_307.png"",""/tangrams/131_307.png""]"
01JHXSY0SV65X4G5JD38PZ13KJ,FALSE,01JHXS0QKJP8XSMX1NMEB0FN8S,1,65,0,NA,/tangrams/201_223.png,2,1,"[""/tangrams/244_223.png"",""/tangrams/201_223.png"",""/tangrams/244_147.png"",""/tangrams/201_147.png""]"
