id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JK4KAJRG7P6H1SEXDXHEVEBB,01JK4K1J46HG8HPHJG8D2ANMNF,2025-02-03T00:28:20.624753198Z,3,2025-02-03T00:28:20.624753198Z,false,2025-02-03T00:28:20.624753198Z,01JK4K1J4ESMAQ8APEQ0QZX73M,2025-02-03T00:28:20.624753198Z,1,2025-02-03T00:28:20.624753198Z,,,feedback,2025-02-03T00:28:20.624753198Z,01JK4KAJBXXSHCJ2SAB00JWFYV,2025-02-03T00:28:20.624753198Z,false,2025-02-03T00:28:20.624753198Z,,,01JK4KAJRECE9PZKYJ6Y5EVDH5,2025-02-03T00:28:20.624753198Z
01JK4JYGYKH31CJFP6324PFKTS,01JK4H0WRRCWC572HYB8STYZQ0,2025-02-03T00:21:45.555703184Z,60,2025-02-03T00:21:45.555703184Z,false,2025-02-03T00:21:45.555703184Z,01JK4H0WRY5EJWNXARJXG0VTP1,2025-02-03T00:21:45.555703184Z,0,2025-02-03T00:21:45.555703184Z,,,selection,2025-02-03T00:21:45.555703184Z,01JK4JYGQ5QCE95ECEZGA6R6DE,2025-02-03T00:21:45.555703184Z,false,2025-02-03T00:21:45.555703184Z,,,01JK4JYGYH104HG3H8WVTAFZH8,2025-02-03T00:21:45.555703184Z
01JK4JRYQP3CD50EW2TYSEQ6CZ,01JK4H0V6EWVRY2A46B0F4BHN4,2025-02-03T00:18:43.06223122Z,3,2025-02-03T00:18:43.06223122Z,true,2025-02-03T00:28:43.318821305Z,01JK4H0V6VD5AZR3C6BXT8MZH2,2025-02-03T00:18:43.06223122Z,1,2025-02-03T00:18:43.06223122Z,true,2025-02-03T00:28:40.311475627Z,feedback,2025-02-03T00:18:43.06223122Z,01JK4JRYHSM07SKJ6EKAQRB7KP,2025-02-03T00:18:43.06223122Z,true,2025-02-03T00:28:40.303703644Z,true,2025-02-03T00:28:40.315546754Z,01JK4JRYQJJP8J01S44GS0TVKD,2025-02-03T00:18:43.06223122Z
01JK4JRZ12VPVPDRFX4Y4MTB92,01JK4H0V6EWVRY2A46B0F4BHN4,2025-02-03T00:18:43.362893467Z,3,2025-02-03T00:18:43.362893467Z,true,2025-02-03T00:35:24.495618272Z,01JK4H0V6VD5AZR3C6BXT8MZH2,2025-02-03T00:18:43.362893467Z,1,2025-02-03T00:18:43.362893467Z,true,2025-02-03T00:35:21.485279108Z,feedback,2025-02-03T00:18:43.362893467Z,01JK4JRYJ5ZZZ6NMNN7MCR45T4,2025-02-03T00:18:43.362893467Z,true,2025-02-03T00:35:21.476421223Z,true,2025-02-03T00:35:21.492751064Z,01JK4JRZ110XY2NYZ92V16K9Z3,2025-02-03T00:18:43.362893467Z
01JK4KX1CK4DCN0DMTGC3YKZD1,01JK4KCG8PE2NRJXT4GAWV5AES,2025-02-03T00:38:25.427218807Z,60,2025-02-03T00:38:25.427218807Z,true,2025-02-03T01:09:52.662873969Z,01JK4KCG91Y658MZF9HV6KKWGD,2025-02-03T00:38:25.427218807Z,0,2025-02-03T00:38:25.427218807Z,true,2025-02-03T01:09:13.420032221Z,selection,2025-02-03T00:38:25.427218807Z,01JK4KX0Z8BH9PFYQT220WPN21,2025-02-03T00:38:25.427218807Z,true,2025-02-03T01:09:13.407593435Z,true,2025-02-03T01:09:13.425854598Z,01JK4KX1CE681W9QR1SMK1XD1H,2025-02-03T00:38:25.427218807Z
01JK4JRYN6GF0V48ZM0MY09GKC,01JK4H0V6EWVRY2A46B0F4BHN4,2025-02-03T00:18:42.982762587Z,3,2025-02-03T00:18:42.982762587Z,true,2025-02-03T00:24:48.991444801Z,01JK4H0V6VD5AZR3C6BXT8MZH2,2025-02-03T00:18:42.982762587Z,1,2025-02-03T00:18:42.982762587Z,true,2025-02-03T00:24:45.98308758Z,feedback,2025-02-03T00:18:42.982762587Z,01JK4JRYHJ52F1PBBN9BFX0A45,2025-02-03T00:18:42.982762587Z,true,2025-02-03T00:24:45.976818457Z,true,2025-02-03T00:24:45.98808486Z,01JK4JRYN3XBXF9P3NCYQMVA1R,2025-02-03T00:18:42.982762587Z
01JK4KX1BBGSMM2TV28BGNHETR,01JK4KCG8PE2NRJXT4GAWV5AES,2025-02-03T00:38:25.387598446Z,60,2025-02-03T00:38:25.387598446Z,true,2025-02-03T01:07:36.24935383Z,01JK4KCG91Y658MZF9HV6KKWGD,2025-02-03T00:38:25.387598446Z,0,2025-02-03T00:38:25.387598446Z,true,2025-02-03T01:06:54.072562276Z,selection,2025-02-03T00:38:25.387598446Z,01JK4KX10AG3K0TGRRFENXESP5,2025-02-03T00:38:25.387598446Z,true,2025-02-03T01:06:54.061148452Z,true,2025-02-03T01:06:54.078478476Z,01JK4KX1B8GHDDVYSMKMND329D,2025-02-03T00:38:25.387598446Z
01JK4KX1F757SQ5M6B9F0HMNDJ,01JK4KCG8PE2NRJXT4GAWV5AES,2025-02-03T00:38:25.51194719Z,60,2025-02-03T00:38:25.51194719Z,true,2025-02-03T01:16:49.223533996Z,01JK4KCG91Y658MZF9HV6KKWGD,2025-02-03T00:38:25.51194719Z,0,2025-02-03T00:38:25.51194719Z,true,2025-02-03T01:15:51.962565128Z,selection,2025-02-03T00:38:25.51194719Z,01JK4KX0ZJKXYGAYCM58JTPKNF,2025-02-03T00:38:25.51194719Z,true,2025-02-03T01:15:51.954242548Z,true,2025-02-03T01:15:51.968398953Z,01JK4KX1F22BY44V4F9TDPX50C,2025-02-03T00:38:25.51194719Z
01JK4JYH3PAQPF25S57QRF41WK,01JK4H0WRRCWC572HYB8STYZQ0,2025-02-03T00:21:45.718038022Z,60,2025-02-03T00:21:45.718038022Z,false,2025-02-03T00:21:45.718038022Z,01JK4H0WRY5EJWNXARJXG0VTP1,2025-02-03T00:21:45.718038022Z,0,2025-02-03T00:21:45.718038022Z,,,selection,2025-02-03T00:21:45.718038022Z,01JK4JYGQEGGTE3M9Y0VKGRHWB,2025-02-03T00:21:45.718038022Z,false,2025-02-03T00:21:45.718038022Z,,,01JK4JYH3K4A7Q3RV7BBBHPRDA,2025-02-03T00:21:45.718038022Z
01JK4KAJJP5WHWCBX7STWQ6T7B,01JK4K1J46HG8HPHJG8D2ANMNF,2025-02-03T00:28:20.438381537Z,60,2025-02-03T00:28:20.438381537Z,false,2025-02-03T00:28:20.438381537Z,01JK4K1J4ESMAQ8APEQ0QZX73M,2025-02-03T00:28:20.438381537Z,0,2025-02-03T00:28:20.438381537Z,,,selection,2025-02-03T00:28:20.438381537Z,01JK4KAJB94MVMES8Q85PHQG71,2025-02-03T00:28:20.438381537Z,false,2025-02-03T00:28:20.438381537Z,,,01JK4KAJJMGV2K8YRWAFF3D9MV,2025-02-03T00:28:20.438381537Z
