gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJWCWWXXNMASRFHFRARK5SB4,2,01JJWCWWXQHZA9MDKBGTXYDCZN,4,comp-within,ended,"[[190,93],[190,56],[190,396],[190,108],[355,93],[355,56],[355,396],[355,108],[50,93],[50,56],[50,396],[50,108],[174,93],[174,56],[174,396],[174,108]]",90
01JJWCWYQR2FR68H9TETCN99SM,2,01JJWCWYQKSK6A3A7YT7YJB56V,4,comp-within,ended,"[[343,41],[343,257],[343,367],[343,452],[443,41],[443,257],[443,367],[443,452],[293,41],[293,257],[293,367],[293,452],[220,41],[220,257],[220,367],[220,452]]",180
01JJWDRC5HCTDMP6K5E1PY39EF,2,01JJWDRC4TT06D5Z72X8RWXMXA,4,comp-within,ended,"[[308,400],[308,60],[308,397],[308,154],[87,400],[87,60],[87,397],[87,154],[164,400],[164,60],[164,397],[164,154],[437,400],[437,60],[437,397],[437,154]]",90
01JJWFPKVEPH8E7ECXXWETKBSB,NA,01JJWFPKSSE9D92ZBRNA7JM7DZ,NA,NA,NA,NA,NA
01JJWCWW53F0QM1M0V4T79838T,2,01JJWCWW4X4J2ADFQ9BV457QA7,4,comp-within,ended,"[[383,8],[383,240],[383,25],[383,79],[92,8],[92,240],[92,25],[92,79],[124,8],[124,240],[124,25],[124,79],[436,8],[436,240],[436,25],[436,79]]",90
01JJWCX0KT9S9XGTPPXK55Q3YF,2,01JJWCX0KP7NHF6164PFD1CZ8S,4,comp-within,ended,"[[160,75],[160,232],[160,465],[160,62],[8,75],[8,232],[8,465],[8,62],[393,75],[393,232],[393,465],[393,62],[137,75],[137,232],[137,465],[137,62]]",90
01JJWFPJJ4EA4YPDDF2PM6BD57,2,01JJWFPJFHS4GHR7BEBEZZ3Q0H,4,comp-within,ended,"[[81,261],[81,60],[81,191],[81,323],[49,261],[49,60],[49,191],[49,323],[334,261],[334,60],[334,191],[334,323],[271,261],[271,60],[271,191],[271,323]]",90
01JJWFPK16PNMHZ6952RVJMPRR,2,01JJWFPJZ318W19B95K83RMEWY,4,comp-within,ended,"[[30,346],[30,158],[30,23],[30,192],[214,346],[214,158],[214,23],[214,192],[446,346],[446,158],[446,23],[446,192],[385,346],[385,158],[385,23],[385,192]]",0
01JJWCWSMJ20VX1CG51HF7YNRR,2,01JJWCWSM5QHRMMWH7JNWWASXR,4,comp-within,ended,"[[336,293],[336,186],[336,86],[336,314],[374,293],[374,186],[374,86],[374,314],[300,293],[300,186],[300,86],[300,314],[53,293],[53,186],[53,86],[53,314]]",270
01JJWCWTZFV0YSS0NRHE87P49N,2,01JJWCWTZ8NWHQHJ7AN3KAA56V,4,comp-within,ended,"[[249,315],[249,66],[249,135],[249,331],[353,315],[353,66],[353,135],[353,331],[94,315],[94,66],[94,135],[94,331],[394,315],[394,66],[394,135],[394,331]]",180
