id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JHRM1X1RA4ESASH22MHJ3ZTF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:29.816405401Z,all games finished,2025-01-16T23:14:14.190673404Z,true,2025-01-16T22:34:29.824754189Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:29.816405401Z,ended,2025-01-16T23:14:14.190673404Z
01JHRM1Z6DKCPPJ10QHJNT13AF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:32.013370926Z,all games finished,2025-01-16T23:32:03.472256478Z,true,2025-01-16T22:34:32.021151125Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:32.013370926Z,ended,2025-01-16T23:32:03.472256478Z
01JHRM2094MMQ4A91P3Q0768TY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:33.124268927Z,all games finished,2025-01-17T00:14:55.731664327Z,true,2025-01-16T22:34:33.131379589Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:33.124268927Z,ended,2025-01-17T00:14:55.731664327Z
01JHRM1YFHC8VXRGFRJKWRXX1V,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:31.281335907Z,all games finished,2025-01-16T22:58:25.488679249Z,true,2025-01-16T22:34:31.288286107Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:31.281335907Z,ended,2025-01-16T22:58:25.488679249Z
01JHRM1ZH7THAQNTTQHF9D6EBE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:32.359710144Z,all games finished,2025-01-16T23:13:25.819471754Z,true,2025-01-16T22:34:32.366973756Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:32.359710144Z,ended,2025-01-16T23:13:25.819471754Z
01JHRM1ZS1QQPE4SXMEBCCR11S,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:32.609492493Z,all games finished,2025-01-16T23:07:17.63117186Z,true,2025-01-16T22:34:32.616613885Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:32.609492493Z,ended,2025-01-16T23:07:17.63117186Z
01JHRND8DCTAZNS1T374ZYC7XQ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:58:10.476498475Z,all games finished,2025-01-16T23:21:01.80052458Z,true,2025-01-16T22:58:10.55526053Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:58:10.476498475Z,ended,2025-01-16T23:21:01.80052458Z
01JHRND948CPDKB5MAY5MFMTH3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:58:11.208326743Z,all games finished,2025-01-16T23:59:54.332317792Z,true,2025-01-16T22:58:11.289537364Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:58:11.208326743Z,ended,2025-01-16T23:59:54.332317792Z
01JHRM1YQFV637VCVP9QVWNKBR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:31.535660429Z,all games finished,2025-01-16T23:26:48.563348775Z,true,2025-01-16T22:34:31.542645554Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:31.535660429Z,ended,2025-01-16T23:26:48.563348775Z
01JHRNCJRSDWEMS2ESC1ZG5JVH,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:57:48.313680752Z,all games finished,2025-01-16T23:48:02.212080896Z,true,2025-01-16T22:57:48.388346689Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:57:48.313680752Z,ended,2025-01-16T23:48:02.212080896Z
01JHRNCKVHN1Y4B9H4378PY5T6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:57:49.425946601Z,all games finished,2025-01-16T23:29:39.28716466Z,true,2025-01-16T22:57:49.617820727Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:57:49.425946601Z,ended,2025-01-16T23:29:39.28716466Z
01JHRNCV4PYXYR3344V1G1F3GH,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:57:56.886279613Z,all games finished,2025-01-16T23:34:05.505849393Z,true,2025-01-16T22:57:56.960719528Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:57:56.886279613Z,ended,2025-01-16T23:34:05.505849393Z
01JHRM1WDNMVEPA6ZRPE7MRRPC,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:29.1731844Z,all games finished,2025-01-16T23:21:31.263274292Z,true,2025-01-16T22:34:29.1820226Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:29.1731844Z,ended,2025-01-16T23:21:31.263274292Z
01JHRRNBFRSN84GWHK8MQY0A8F,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T23:55:01.496509738Z,all games finished,2025-01-17T00:41:58.259547664Z,true,2025-01-16T23:55:01.725750991Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T23:55:01.496509738Z,ended,2025-01-17T00:41:58.259547664Z
01JHRRNG6B3GT21XEE5NYSMEJ0,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T23:55:06.315723111Z,all games finished,2025-01-17T00:53:39.035158944Z,true,2025-01-16T23:55:06.557107494Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T23:55:06.315723111Z,ended,2025-01-17T00:53:39.035158944Z
01JHRM1T5Y4N1BN7BM9V87TCEB,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:26.878539318Z,all games finished,2025-01-16T22:56:22.528782788Z,true,2025-01-16T22:34:26.895039926Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:26.878539318Z,ended,2025-01-16T22:56:22.528782788Z
01JHRM1YYR8SDR9R987KS71X75,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:31.768245037Z,all games finished,2025-01-16T23:08:21.570535669Z,true,2025-01-16T22:34:31.775604099Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:31.768245037Z,ended,2025-01-16T23:08:21.570535669Z
01JHRND78NJ227QT3N7YMKHXNM,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:58:09.301282621Z,all games finished,2025-01-16T23:47:09.550358878Z,true,2025-01-16T22:58:09.385234673Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:58:09.301282621Z,ended,2025-01-16T23:47:09.550358878Z
01JHRQ3ATER0XYCT62CXHYT5WE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T23:27:42.414768216Z,all games finished,2025-01-17T00:30:40.969107068Z,true,2025-01-16T23:27:43.190525968Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T23:27:42.414768216Z,ended,2025-01-17T00:30:40.969107068Z
01JHRM200W9HMFFW17VXW165DY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:32.860776631Z,all games finished,2025-01-16T23:19:58.493677506Z,true,2025-01-16T22:34:32.868136063Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:32.860776631Z,ended,2025-01-16T23:19:58.493677506Z
01JHRSKVJMACRZW8F8A8V8N1PK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-17T00:11:41.012145756Z,,,true,2025-01-17T00:11:41.389618558Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-17T00:11:41.012145756Z,running,2025-01-17T00:11:41.923693807Z
01JHRM1XPHG50HABTAF5YPT5EG,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:30.481820387Z,all games finished,2025-01-16T23:17:48.443523035Z,true,2025-01-16T22:34:30.489777458Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:30.481820387Z,ended,2025-01-16T23:17:48.443523035Z
01JHRM20FG7DVKHJ8GBT7KRDMK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:33.329020115Z,all games finished,2025-01-16T23:45:29.722367041Z,true,2025-01-16T22:34:33.336453605Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:33.329020115Z,ended,2025-01-16T23:45:29.722367041Z
01JHRRNKZN0Q35MXJDCEYBPHEZ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T23:55:10.197502101Z,all games finished,2025-01-17T00:20:25.821878267Z,true,2025-01-16T23:55:10.448778171Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T23:55:10.197502101Z,ended,2025-01-17T00:20:25.821878267Z
01JHRSYM1CQ6HDZ5WH64FEJXS7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-17T00:17:33.740911003Z,,,true,2025-01-17T00:17:34.41962238Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-17T00:17:33.740911003Z,running,2025-01-17T00:17:34.703238703Z
01JHRM1VY4G71542H8N3WFZPWW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:28.676706471Z,all games finished,2025-01-16T23:11:05.232284676Z,true,2025-01-16T22:34:28.68639848Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:28.676706471Z,ended,2025-01-16T23:11:05.232284676Z
01JHRM1Y65T6X7SPP8KSFV8C3G,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T22:34:30.981393819Z,all games finished,2025-01-16T23:24:41.676638239Z,true,2025-01-16T22:34:30.99022933Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T22:34:30.981393819Z,ended,2025-01-16T23:24:41.676638239Z
01JHRRNDC691CK3DATSBB8VAN4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T23:55:03.4306464Z,all games finished,2025-01-17T00:40:35.518429491Z,true,2025-01-16T23:55:03.673391579Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T23:55:03.4306464Z,ended,2025-01-17T00:40:35.518429491Z
