id,avatar,avatarLastChangedAt,bonus,bonusLastChangedAt,ended,endedLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,lobbyTimerGameID,lobbyTimerGameIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,name,nameLastChangedAt,nameColor,nameColorLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,partner,partnerLastChangedAt,replayGameReadyCheck,replayGameReadyCheckLastChangedAt,role,roleLastChangedAt,score,scoreLastChangedAt,src,srcLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JH95819MS36F72VAT1TSFK2T,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-10T22:35:38.875086691Z,0,2025-01-10T22:35:38.875086691Z,game ended,2025-01-10T22:41:03.975543174Z,true,2025-01-10T22:33:16.211685966Z,"{""gamefailed"":""nogame""}",2025-01-10T22:33:16.207232734Z,01JH948MRFR5E05CZ7TCHNPZB7,2025-01-10T22:35:29.555111541Z,2,2025-01-10T22:28:27.142915914Z,true,2025-01-10T22:29:39.439871118Z,01JH948J2PSSRQGFZK293TEAX3,2025-01-10T22:29:39.45079839Z,01JH95CQFQ7C0V4YJS2S00BXMX,2025-01-10T22:29:39.45079839Z,Repi,2025-01-10T22:35:38.875086691Z,#29828D,2025-01-10T22:35:38.875086691Z,01JH957ZVA5TWXKKT3AWXJZ4ZX,2025-01-10T22:27:05.652926117Z,67619aa410413cff72d7f8d2,2025-01-10T22:27:05.652926117Z,01JH95C5E66EC54ASQNASF6QXJ,2025-01-10T22:35:38.875086691Z,false,2025-01-10T22:35:31.902860635Z,matcher,2025-01-10T22:40:00.703041873Z,0,2025-01-10T22:35:38.875086691Z,/avatars/blue.png,2025-01-10T22:35:38.875086691Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T22:27:05.663158392Z,full-comp-within,2025-01-10T22:27:05.663158392Z,"{""participantKey"":""67619aa410413cff72d7f8d2"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""67819e94a59d930aa1626880""}",2025-01-10T22:27:06.152457727Z
01JH95C424S0N0TN1BXNKWMJMC,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-10T22:36:57.658776171Z,0,2025-01-10T22:36:57.658776171Z,game ended,2025-01-10T22:48:17.690892734Z,true,2025-01-10T22:49:28.750911897Z,"{""age"":""25"",""gender"":""male"",""strategy"":""it was tricky"",""enjoy"":""yes"",""feedback"":""i would love to play it  again"",""education"":""master""}",2025-01-10T22:49:28.733472557Z,01JH948NA8KKJKKSMX6KRG2FP1,2025-01-10T22:35:38.211478797Z,2,2025-01-10T22:29:25.353028643Z,true,2025-01-10T22:36:56.976032604Z,01JH948NA8KKJKKSMX6KRG2FP1,2025-01-10T22:36:57.008741511Z,01JH95T2SDFJC9FCS2TRKVMPPQ,2025-01-10T22:36:57.008741511Z,Minu,2025-01-10T22:36:57.658776171Z,#444EA1,2025-01-10T22:36:57.658776171Z,01JH95C360GEQ11JNHR8KRT6AR,2025-01-10T22:29:19.556985012Z,6759b1dc0d4215984decf3ac,2025-01-10T22:29:19.556985012Z,01JH956WKRQ62PFCARYQJT1SKV,2025-01-10T22:36:57.658776171Z,,,director,2025-01-10T22:47:14.324101024Z,0,2025-01-10T22:36:57.658776171Z,/avatars/red.png,2025-01-10T22:36:57.658776171Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T22:29:19.569219202Z,full-comp-within,2025-01-10T22:29:19.569219202Z,"{""participantKey"":""6759b1dc0d4215984decf3ac"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""67819f1a6091d341c223118a""}",2025-01-10T22:29:19.955606201Z
01JH97JE04DE3AX95F12SCX91G,,,,,game terminated,2025-01-10T23:33:37.129427598Z,true,2025-01-10T23:26:38.69110734Z,"{""gamefailed"":""nogame""}",2025-01-10T23:26:38.667032423Z,01JH96YR0KG3JSEF81635CPBP0,2025-01-10T23:07:43.530478511Z,2,2025-01-10T23:09:58.841238135Z,true,2025-01-10T23:23:10.857550944Z,01JH96YR0KG3JSEF81635CPBP0,2025-01-10T23:23:10.893427082Z,01JH98EQN8XXRZ9Z9JA1D767GX,2025-01-10T23:23:10.893427082Z,,,,,01JH97JD0FW6QZYEB59D7NHZZH,2025-01-10T23:07:43.49299593Z,676e74abbda7bc17307a4f89,2025-01-10T23:07:43.49299593Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T23:07:43.530478511Z,full-comp-within,2025-01-10T23:07:43.530478511Z,"{""participantKey"":""676e74abbda7bc17307a4f89"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""6781a802ea5c78eea0e8e982""}",2025-01-10T23:07:44.406439469Z
01JH94WQCQR47GJ6B7JEM0J48P,,,,,game terminated,2025-01-10T22:26:57.122173771Z,true,2025-01-10T22:27:37.610673233Z,"{""gamefailed"":""nogame""}",2025-01-10T22:27:37.521171419Z,01JH948NV31FJCH4AC890NNMB2,2025-01-10T22:25:16.964134063Z,2,2025-01-10T22:25:20.002749681Z,true,2025-01-10T22:26:07.041307669Z,01JH948NV31FJCH4AC890NNMB2,2025-01-10T22:26:07.051897327Z,01JH956828HMG4RNZA938EQRAY,2025-01-10T22:26:07.051897327Z,,,,,01JH94WQ1BWST7S4QMAJ0Z2KTV,2025-01-10T22:20:55.063763289Z,5b22f24c38fc0c0001313ea8,2025-01-10T22:20:55.063763289Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T22:20:55.070611323Z,full-comp-within,2025-01-10T22:20:55.070611323Z,"{""participantKey"":""5b22f24c38fc0c0001313ea8"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""67819d35ebd3f5eebbf58528""}",2025-01-10T22:20:55.258781248Z
01JH94P8FEF07K0VAEYX2WY468,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-10T22:19:18.109129257Z,1.860000,2025-01-10T22:44:40.141724101Z,game ended,2025-01-10T22:44:40.240168591Z,true,2025-01-10T22:46:08.512600684Z,"{""age"":""22"",""gender"":""Female"",""strategy"":""Me and the other person came up with a system by naming familiar shapes, such as animal, diamond, c and human. this saved us time on describing shapes"",""enjoy"":""I felt connected to them during the game, and felt sad when we were suddenly disconnected. I wanted to thank them and tell them to have a good night."",""feedback"":"""",""education"":""high-school""}",2025-01-10T22:46:08.500507122Z,01JH948QFE9AZ834M8MQ1VNDA4,2025-01-10T22:17:23.189919627Z,2,2025-01-10T22:18:21.794771177Z,true,2025-01-10T22:19:12.421380678Z,01JH948QFE9AZ834M8MQ1VNDA4,2025-01-10T22:19:12.431540101Z,01JH94SK5A10086SS2HF6XM9XK,2025-01-10T22:19:12.431540101Z,Minu,2025-01-10T22:19:18.109129257Z,#444EA1,2025-01-10T22:19:18.109129257Z,01JH94P7V4562XDNN740HVQ7DM,2025-01-10T22:17:23.183019155Z,66045b3098b8bd4a46271dd3,2025-01-10T22:17:23.183019155Z,01JH94M8757S2F9VFF31KZMFT3,2025-01-10T22:19:18.109129257Z,,,matcher,2025-01-10T22:44:27.410649014Z,1.860000,2025-01-10T22:44:40.141724101Z,/avatars/red.png,2025-01-10T22:19:18.109129257Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T22:17:23.189919627Z,full-comp-within,2025-01-10T22:17:23.189919627Z,"{""participantKey"":""66045b3098b8bd4a46271dd3"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""67819c2c8284313f4eb1a009""}",2025-01-10T22:17:23.514745442Z
01JH94WSF5DCBM7C0GKZ4AHHKC,,,,,game terminated,2025-01-10T22:26:57.122173771Z,,,,,01JH948NV31FJCH4AC890NNMB2,2025-01-10T22:25:16.964134063Z,2,2025-01-10T22:21:02.188832254Z,,,,,,,,,,,01JH94WRGAP62F8B6EEB2Q3T9M,2025-01-10T22:20:57.18932452Z,676d39030c06782e2d02702e,2025-01-10T22:20:57.18932452Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T22:20:57.196279815Z,full-comp-within,2025-01-10T22:20:57.196279815Z,"{""participantKey"":""676d39030c06782e2d02702e"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""67819d2339cf392d0374fc02""}",2025-01-10T22:20:57.610412237Z
01JH94XSE83S7NGJ8GVYH44P3D,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-10T22:25:17.300720348Z,1.830000,2025-01-10T22:56:50.258849277Z,game ended,2025-01-10T22:56:50.383029092Z,true,2025-01-10T22:57:32.299397118Z,"{""age"":""34"",""gender"":""Female"",""strategy"":""focus on top and bottom shapes"",""enjoy"":""yes - good communication"",""feedback"":"""",""education"":""bachelor""}",2025-01-10T22:57:32.335271181Z,01JH948SS6MZP7TCD7NSMYPJW3,2025-01-10T22:23:36.165959689Z,2,2025-01-10T22:21:33.802808161Z,true,2025-01-10T22:24:38.871547427Z,01JH948SS6MZP7TCD7NSMYPJW3,2025-01-10T22:24:38.880326913Z,01JH953HYXFEP8J25QQ46YYAG4,2025-01-10T22:24:38.880326913Z,Repi,2025-01-10T22:25:17.300720348Z,#29828D,2025-01-10T22:25:17.300720348Z,01JH94XRDB7Q0VA836GJW5Q0FE,2025-01-10T22:21:29.928971444Z,6659f7bca065b64bc18f53c2,2025-01-10T22:21:29.928971444Z,01JH94Z5TAXHMCDRS1Z5QC6K5X,2025-01-10T22:25:17.300720348Z,,,director,2025-01-10T22:56:22.395982655Z,1.830000,2025-01-10T22:56:50.258849277Z,/avatars/blue.png,2025-01-10T22:25:17.300720348Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T22:21:29.935382074Z,full-comp-within,2025-01-10T22:21:29.935382074Z,"{""participantKey"":""6659f7bca065b64bc18f53c2"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""67819d1f0ee2240e0f719654""}",2025-01-10T22:21:30.383585816Z
01JH9524FN1Z8WMH8BK7AMCT9G,,,,,game terminated,2025-01-10T22:25:45.813167105Z,true,2025-01-10T22:26:18.203032737Z,"{""gamefailed"":""nogame""}",2025-01-10T22:26:18.192605776Z,01JH948PWZG0M8DCR83N58AC6E,2025-01-10T22:23:52.318722279Z,1,2025-01-10T22:23:56.678978214Z,,,,,,,,,,,01JH9521VEX6JF3QANENMYVAGT,2025-01-10T22:23:52.309603245Z,6773bb1cd1a1b3a1a371278a,2025-01-10T22:23:52.309603245Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T22:23:52.318722279Z,full-comp-within,2025-01-10T22:23:52.318722279Z,"{""participantKey"":""6773bb1cd1a1b3a1a371278a"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""67819dca600be5355faacb47""}",2025-01-10T22:23:53.332347488Z
01JH956WKRQ62PFCARYQJT1SKV,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-10T22:36:57.658776171Z,0,2025-01-10T22:36:57.658776171Z,game ended,2025-01-10T22:48:17.690892734Z,true,2025-01-10T22:52:13.376699757Z,"{""age"":""74"",""gender"":""Male"",""strategy"":""The is based on understanding your partner, if you describe a shape and your partner understands you then you would win definitely"",""enjoy"":""No I didn't because the shapes weren't selecting and the network was lagging"",""feedback"":""The shapes weren't selecting and the network was lagging."",""education"":""master""}",2025-01-10T22:52:13.394884061Z,01JH948NA8KKJKKSMX6KRG2FP1,2025-01-10T22:35:38.211478797Z,2,2025-01-10T22:29:27.041517026Z,true,2025-01-10T22:31:50.905627153Z,01JH948MRFR5E05CZ7TCHNPZB7,2025-01-10T22:31:50.918924647Z,01JH95GQW3ZEGPB7CJDEYZXP7A,2025-01-10T22:31:50.918924647Z,Repi,2025-01-10T22:36:57.658776171Z,#29828D,2025-01-10T22:36:57.658776171Z,01JH956TM8C74XXJ7TW7JF5NE6,2025-01-10T22:26:28.088344164Z,6775166af030d60f31495cf8,2025-01-10T22:26:28.088344164Z,01JH95C424S0N0TN1BXNKWMJMC,2025-01-10T22:36:57.658776171Z,false,2025-01-10T22:35:40.605628993Z,matcher,2025-01-10T22:47:14.324101024Z,0,2025-01-10T22:36:57.658776171Z,/avatars/blue.png,2025-01-10T22:36:57.658776171Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T22:26:28.099269459Z,full-comp-within,2025-01-10T22:26:28.099269459Z,"{""participantKey"":""6775166af030d60f31495cf8"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""67819e5b208c16c52e46bc01""}",2025-01-10T22:26:28.571864015Z
01JH958ZZ0WHR0JPPP7A00BE5J,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-10T22:40:41.576625972Z,0,2025-01-10T22:40:41.576625972Z,game ended,2025-01-10T22:46:11.140718249Z,true,2025-01-10T23:16:06.11116238Z,"{""age"":""35"",""gender"":""male"",""strategy"":""amazing"",""enjoy"":""yes"",""feedback"":""no"",""education"":""master""}",2025-01-10T23:16:06.588236436Z,01JH948TSF7DSSS6ARG6XY4Q51,2025-01-10T22:36:56.994807194Z,2,2025-01-10T22:29:21.565640818Z,true,2025-01-10T22:39:26.21290748Z,01JH948TSF7DSSS6ARG6XY4Q51,2025-01-10T22:39:26.229593143Z,01JH95YMGJF84PRFW8T7RQJHCS,2025-01-10T22:39:26.229593143Z,Repi,2025-01-10T22:40:41.576625972Z,#29828D,2025-01-10T22:40:41.576625972Z,01JH958X4NBZ8Y5WSS3WPMGNSB,2025-01-10T22:27:37.056696336Z,6740be3bb017538cf65cd419,2025-01-10T22:27:37.056696336Z,01JH95VJXZTE80WJDN9EAXTS0Y,2025-01-10T22:40:41.576625972Z,,,matcher,2025-01-10T22:45:07.862224274Z,0,2025-01-10T22:40:41.576625972Z,/avatars/blue.png,2025-01-10T22:40:41.576625972Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-10T22:27:37.066380482Z,full-comp-within,2025-01-10T22:27:37.066380482Z,"{""participantKey"":""6740be3bb017538cf65cd419"",""STUDY_ID"":""67819adc5f785905c7aac9b1"",""SESSION_ID"":""67819e5449bf952d2e5fa777""}",2025-01-10T22:27:41.983668306Z
