id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JH6EFPR5P764TQWW22GHPRXP,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.88536295Z,60,2025-01-09T21:10:50.88536295Z,true,2025-01-09T21:15:15.858255958Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.88536295Z,0,2025-01-09T21:10:50.88536295Z,true,2025-01-09T21:14:28.856390306Z,selection,2025-01-09T21:10:50.88536295Z,01JH6EFPKEFRFAM81ZS6XJ3FGB,2025-01-09T21:10:50.88536295Z,true,2025-01-09T21:14:28.841021915Z,true,2025-01-09T21:14:28.868217411Z,01JH6EFPR1F0PRK42DC5RA1HNS,2025-01-09T21:10:50.88536295Z
01JH6EK0FG6PWMZ0A4H49FHNJJ,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:12:39.152947634Z,3,2025-01-09T21:12:39.152947634Z,false,2025-01-09T21:12:39.152947634Z,01JH6E1C2DWXZEMQ1NCYN91YQD,2025-01-09T21:12:39.152947634Z,1,2025-01-09T21:12:39.152947634Z,,,feedback,2025-01-09T21:12:39.152947634Z,01JH6EJZVH0JJBR9XK7ZKRMGBF,2025-01-09T21:12:39.152947634Z,false,2025-01-09T21:12:39.152947634Z,,,01JH6EK0FE0KVVER3ZGQ9ZWPDM,2025-01-09T21:12:39.152947634Z
01JH6EM54VP9NBJRXM7KDMKV2J,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:13:16.699026838Z,3,2025-01-09T21:13:16.699026838Z,true,2025-01-09T21:18:44.288296538Z,01JH6E12CWGXQF2B41B59YQN0N,2025-01-09T21:13:16.699026838Z,1,2025-01-09T21:13:16.699026838Z,true,2025-01-09T21:18:41.271470197Z,feedback,2025-01-09T21:13:16.699026838Z,01JH6EM4X3A3BAM8R1NXKWPDJ0,2025-01-09T21:13:16.699026838Z,true,2025-01-09T21:18:41.255014408Z,true,2025-01-09T21:18:41.284528886Z,01JH6EM54R7W7664RJR39BVT3T,2025-01-09T21:13:16.699026838Z
01JH6F1DQ0RC0ES4N8611C383J,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:20:31.456644735Z,60,2025-01-09T21:20:31.456644735Z,true,2025-01-09T21:46:02.926308556Z,01JH6EG3TQ8S1K1RV6SD3SZ300,2025-01-09T21:20:31.456644735Z,0,2025-01-09T21:20:31.456644735Z,true,2025-01-09T21:45:50.10779429Z,selection,2025-01-09T21:20:31.456644735Z,01JH6F1CJG2C5CK8KXNC3MPWSE,2025-01-09T21:20:31.456644735Z,true,2025-01-09T21:45:50.060491166Z,true,2025-01-09T21:45:50.137224228Z,01JH6F1DPREYPCWMBBQ074KCWA,2025-01-09T21:20:31.456644735Z
01JH6EPKWFJB4ZD45MXSDKDT9J,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:14:37.327755012Z,60,2025-01-09T21:14:37.327755012Z,false,2025-01-09T21:14:37.327755012Z,01JH6E1C2BP6ZGXRXBA6P1DY1H,2025-01-09T21:14:37.327755012Z,0,2025-01-09T21:14:37.327755012Z,,,selection,2025-01-09T21:14:37.327755012Z,01JH6EPK4FWT2AYZ4KRX95FS1P,2025-01-09T21:14:37.327755012Z,false,2025-01-09T21:14:37.327755012Z,,,01JH6EPKWBG0RJC3ZFG25DJR68,2025-01-09T21:14:37.327755012Z
01JH6EWCDWSRB05232AE29R5WY,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:17:46.300871781Z,60,2025-01-09T21:17:46.300871781Z,true,2025-01-09T21:36:07.307223317Z,01JH6EG3TRG27F1KB2P3FPC8N9,2025-01-09T21:17:46.300871781Z,0,2025-01-09T21:17:46.300871781Z,true,2025-01-09T21:35:49.499357844Z,selection,2025-01-09T21:17:46.300871781Z,01JH6EWBH7TR8QJE2QMPAZFSXD,2025-01-09T21:17:46.300871781Z,true,2025-01-09T21:35:49.46314449Z,true,2025-01-09T21:35:49.519650119Z,01JH6EWCDQXQ8E0T8WJM4RMBK7,2025-01-09T21:17:46.300871781Z
01JH6EFPQMFD4H4QWZJWNXDCET,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.868152527Z,3,2025-01-09T21:10:50.868152527Z,true,2025-01-09T21:13:48.653979599Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.868152527Z,1,2025-01-09T21:10:50.868152527Z,true,2025-01-09T21:13:45.622264876Z,feedback,2025-01-09T21:10:50.868152527Z,01JH6EFPM92YJVFCDDXGVCJRX5,2025-01-09T21:10:50.868152527Z,true,2025-01-09T21:13:45.607170715Z,true,2025-01-09T21:13:45.647636305Z,01JH6EFPQJK9T38BBPGZC4SK1B,2025-01-09T21:10:50.868152527Z
01JH6EFQ2G8V5KX65B0VAKPR45,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:51.216357097Z,60,2025-01-09T21:10:51.216357097Z,true,2025-01-09T21:29:51.78606002Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:51.216357097Z,0,2025-01-09T21:10:51.216357097Z,true,2025-01-09T21:29:28.349753219Z,selection,2025-01-09T21:10:51.216357097Z,01JH6EFPMZ69A4AN41MAA6SKEH,2025-01-09T21:10:51.216357097Z,true,2025-01-09T21:29:28.32106484Z,true,2025-01-09T21:29:28.370209604Z,01JH6EFQ293W5N7A132KJJZQM7,2025-01-09T21:10:51.216357097Z
01JH6EHY4GC4THCYN6Q2588MFQ,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:12:03.984369179Z,60,2025-01-09T21:12:03.984369179Z,true,2025-01-09T21:27:50.481997446Z,01JH6E12CYJK257E7E3RXVEBQK,2025-01-09T21:12:03.984369179Z,0,2025-01-09T21:12:03.984369179Z,true,2025-01-09T21:27:40.702856374Z,selection,2025-01-09T21:12:03.984369179Z,01JH6EHXJ1CSSV8877H73B87ZD,2025-01-09T21:12:03.984369179Z,true,2025-01-09T21:27:40.676159539Z,true,2025-01-09T21:27:40.721465826Z,01JH6EHY4CKV58845VGRKE7QC3,2025-01-09T21:12:03.984369179Z
01JH6EM5BKJ3D0Y46B374R8VHF,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:13:16.915771115Z,3,2025-01-09T21:13:16.915771115Z,true,2025-01-09T21:25:34.083616424Z,01JH6E12CWGXQF2B41B59YQN0N,2025-01-09T21:13:16.915771115Z,1,2025-01-09T21:13:16.915771115Z,true,2025-01-09T21:25:31.059070946Z,feedback,2025-01-09T21:13:16.915771115Z,01JH6EM4XT207ES95AG381TDS3,2025-01-09T21:13:16.915771115Z,true,2025-01-09T21:25:31.028697939Z,true,2025-01-09T21:25:31.079478848Z,01JH6EM5BFVDSFB4J2V8CZRB3E,2025-01-09T21:13:16.915771115Z
