age,gender,native_language,race,education,player_id
68,female,English,White,high-school,890
41,male,English,White,bachelors,891
26,female,English,White,high-school,892
36,male,English,Black,high-school,893
33,male,English,Black,bachelors,894
32,female,English,White,some-college,895
57,female,English,White,bachelors,896
NA,NA,NA,NA,NA,897
NA,NA,NA,NA,NA,898
27,male,English,Asian,advanced-degree,899
39,male,English,Black,bachelors,900
27,female,English,White,bachelors,901
50,male,English,Asian,some-college,902
44,male,English,White,advanced-degree,903
63,male,English,Asian,some-college,904
33,female,English,White,bachelors,905
46,female,English,White,bachelors,906
27,male,English,White,some-college,907
25,male,English,White,some-college,908
44,male,English,Asian,advanced-degree,909
31,female,English,White,NA,910
24,male,English,White,high-school,911
40,female,English,White,bachelors,912
48,female,NA,NA,NA,913
36,female,English,White,bachelors,914
39,female,English,White,advanced-degree,915
28,male,English,White,bachelors,916
32,male,English,White,some-college,917
29,male,English,White,advanced-degree,918
28,male,English,White,some-college,919
51,male,English,White,some-college,920
55,female,English,White,advanced-degree,921
39,female,English,White,some-college,922
50,male,English,White,advanced-degree,923
31,nonbinary,English,White,advanced-degree,924
29,female,English,Asian,advanced-degree,925
29,male,English,Asian,advanced-degree,926
34,nonbinary,English,White,bachelors,927
47,male,English,Black,bachelors,928
66,female,English,White,high-school,929
28,female,English,Black,bachelors,930
50,female,English,White,bachelors,931
33,female,English,White,advanced-degree,932
41,male,English,White,bachelors,933
45,male,English,White,bachelors,934
46,female,English,White,advanced-degree,935
34,female,English,White,bachelors,936
18,male,English,White,high-school,937
33,female,English,Black,advanced-degree,938
21,male,English,White,some-college,939
32,female,English,White,bachelors,940
33,female,English,White Hispanic,bachelors,941
28,male,English,White,bachelors,942
19,male,English,White,high-school,943
48,male,English,White,bachelors,944
46,female,English,White,advanced-degree,945
25,female,English,White,high-school,946
63,male,English,White,bachelors,947
36,male,English,Hispanic,bachelors,948
39,female,English,White,high-school,949
39,female,English,White,some-college,950
25,male,English,Black,some-college,951
36,male,English,White,high-school,952
25,female,English,White,advanced-degree,953
33,male,English,White,bachelors,954
49,male,English,White,bachelors,955
33,female,English,White,bachelors,956
30,male,English,White,some-college,957
23,male,English,White,bachelors,958
36,female,English,White,bachelors,959
33,male,English,White,bachelors,960
48,NA,NA,White,bachelors,961
25,male,English,Asian,some-college,962
21,female,English,White,bachelors,963
58,female,English,Black,advanced-degree,964
46,female,English,White,bachelors,965
34,male,English,White,advanced-degree,966
52,female,English,White,bachelors,967
NA,NA,NA,NA,NA,968
NA,NA,NA,NA,NA,969
32,male,English,White,bachelors,970
22,male,English,Asian,bachelors,971
27,female,English,White,high-school,972
36,female,English,White,some-college,973
33,male,English,White,bachelors,974
45,male,English,White,some-college,975
21,male,English,White,high-school,976
39,male,English,White Asian Pacific Islander,bachelors,977
18,male,English,White,NA,978
38,male,English,White,some-college,979
21,female,English,White,some-college,980
31,male,Polish,White Black Asian Native American Pacific Islander Hispanic,advanced-degree,981
47,female,English,White,bachelors,982
47,male,English,White,bachelors,983
26,male,English,Hispanic,bachelors,984
34,male,English,Hispanic,bachelors,985
55,female,English,White Black,high-school,986
28,male,English,White,bachelors,987
42,male,English,White,some-college,988
28,male,English,White,some-college,989
23,female,English,White,bachelors,990
22,male,English,Black,bachelors,991
50,male,English,White Hispanic,advanced-degree,992
38,female,English,Asian,high-school,993
37,male,English,White,high-school,994
36,male,English,White,bachelors,995
29,female,English,White,bachelors,996
37,female,English,White,some-college,997
54,female,English,White,some-college,998
34,female,English,White,bachelors,999
47,female,English,White,advanced-degree,1000
57,male,English,White,bachelors,1001
35,male,English,White,bachelors,1002
32,male,English,Black Asian,advanced-degree,1003
62,male,English,White,high-school,1004
29,female,English,White,some-college,1005
68,male,English,White,some-college,1006
27,female,English,White Native American,high-school,1007
32,male,English,White,less-than-high-school,1008
31,male,English,White,bachelors,1009
31,female,English,White,bachelors,1010
55,male,English,White,high-school,1011
40,male,English,White,bachelors,1012
44,male,English,White,advanced-degree,1013
35,male,English,Hispanic,bachelors,1014
48,female,English,White,bachelors,1015
35,female,English,White,some-college,1016
32,male,English,White,some-college,1017
58,female,English,White,high-school,1018
39,female,English,White,high-school,1019
52,male,English,White,bachelors,1020
19,male,English,White,less-than-high-school,1021
19,female,English,White,high-school,1022
25,male,English,White,bachelors,1023
59,female,English,White,high-school,1024
24,female,English,White,bachelors,1025
60,male,English,White Native American,advanced-degree,1026
60,female,English,White,some-college,1027
28,male,English,White,some-college,1028
35,female,English,Black,some-college,1029
23,male,English,White,bachelors,1030
34,female,English,White,bachelors,1031
24,female,English,White,advanced-degree,1032
28,male,English,White,bachelors,1033
47,female,English,White,some-college,1034
39,female,English,White Asian,high-school,1035
21,female,English,White,high-school,1036
23,male,English,White,bachelors,1037
36,female,English,White,less-than-high-school,1038
29,male,English,White,bachelors,1039
41,male,English,White,bachelors,1040
25,male,English,White,bachelors,1041
22,male,English,Asian,high-school,1042
31,male,English,Hispanic,high-school,1043
30,female,English,White,high-school,1044
45,male,English,White,high-school,1045
47,male,English,Black,some-college,1046
45,male,English,White,advanced-degree,1047
20,female,English,White,some-college,1048
32,male,English,White,advanced-degree,1049
57,female,English,White,some-college,1050
53,female,English,White,bachelors,1051
38,female,English,White,bachelors,1052
66,male,English,White,some-college,1053
49,female,English,White,some-college,1054
43,male,NA,White,high-school,1055
65,female,English,White,high-school,1056
25,male,English,White,advanced-degree,1057
46,female,English,White,high-school,1058
38,female,English,White,some-college,1059
29,male,English,Asian,bachelors,1060
24,female,English,White,bachelors,1061
28,male,English,White,bachelors,1062
27,male,English,Black Asian,bachelors,1063
62,male,English,White,advanced-degree,1064
37,female,English,White,bachelors,1065
30,male,English,White,some-college,1066
37,male,English,White,advanced-degree,1067
35,male,English,White,bachelors,1068
27,male,English,Black,bachelors,1069
30,female,English,White Hispanic,advanced-degree,1070
24,female,English,Black,advanced-degree,1071
40,female,English,White,bachelors,1072
34,male,English,White,advanced-degree,1073
35,male,English,Hispanic,some-college,1074
27,male,English,Asian,high-school,1075
30,male,English,White,bachelors,1076
26,male,English,Black,some-college,1077
34,female,English,White,some-college,1078
40,male,English,White,high-school,1079
38,male,English,White,high-school,1080
43,male,English,White,advanced-degree,1081
34,male,English,White,high-school,1082
50,male,English,White,NA,1083
23,female,English,White,bachelors,1084
22,female,English,White,bachelors,1085
36,male,English,White,some-college,1086
37,male,English,White,advanced-degree,1087
37,male,English,White,bachelors,1088
45,female,English,White,some-college,1089
44,male,English,White,bachelors,1090
32,female,English,White,bachelors,1091
25,male,English,Asian,advanced-degree,1092
41,male,English,White Native American,some-college,1093
52,male,English,White,some-college,1094
37,female,English,White,advanced-degree,1095
57,male,English,White,bachelors,1096
23,female,English,White,bachelors,1097
27,male,English,Asian,advanced-degree,1098
NA,NA,NA,NA,NA,1099
20,female,English,White,some-college,1100
19,female,English,White,some-college,1101
18,male,English,White,some-college,1102
31,male,English,White,advanced-degree,1103
24,male,English,White,some-college,1104
57,male,English,White,high-school,1105
68,female,English,White,advanced-degree,1106
39,female,English,White,high-school,1107
43,male,English,White,advanced-degree,1108
22,female,English,Asian,bachelors,1109
19,male,NA,NA,NA,1110
26,male,English (United States),Asian Hispanic,some-college,1111
32,male,English,White Asian,bachelors,1112
20,male,English,White,some-college,1113
55,female,English,White,some-college,1114
29,male,English,White,bachelors,1115
48,male,English,White,bachelors,1116
19,female,English,White,some-college,1117
51,female,English,White,some-college,1118
42,female,NA,White,bachelors,1119
46,female,English,White,bachelors,1120
39,male,English,White,bachelors,1121
34,male,English,White Hispanic,some-college,1122
38,male,English,White,some-college,1123
30,female,English,White,bachelors,1124
27,male,NA,Asian Hispanic,some-college,1125
40,male,English,White,bachelors,1126
20,male,English,White,high-school,1127
21,male,English,White,high-school,1128
20,male,English,White,some-college,1129
38,female,English,White,advanced-degree,1130
54,female,English,White,bachelors,1131
27,male,English,Asian,bachelors,1132
40,male,English,White,advanced-degree,1133
18,female,English,White Black,high-school,1134
26,nonbinary,English,White,advanced-degree,1135
21,male,English,Asian,high-school,1136
30,female,English,White,some-college,1137
28,female,English,White,bachelors,1138
32,female,English,White,bachelors,1139
27,female,English,White,some-college,1140
NA,NA,NA,NA,NA,1141
50,female,English,Black,some-college,1142
32,female,English,White,bachelors,1143
21,female,English,Black,bachelors,1144
20,female,English,Asian,some-college,1145
23,female,English,White,advanced-degree,1146
42,male,English,White,some-college,1147
37,male,English,White,bachelors,1148
27,male,English,White,bachelors,1149
40,female,English,White,bachelors,1150
31,male,English,White,bachelors,1151
27,male,English,White,bachelors,1152
36,male,English,White,bachelors,1153
21,female,English,Black,high-school,1154
35,male,English,White,bachelors,1155
53,female,English,White,high-school,1156
23,female,English,White,bachelors,1157
20,male,English,White,high-school,1158
30,male,English,Black,NA,1159
24,male,English,White,bachelors,1160
62,male,English,White,some-college,1161
28,male,English,White,bachelors,1162
28,male,English,White,high-school,1163
19,female,English,White Asian,high-school,1164
23,male,English,Asian,some-college,1165
26,female,"Urdu (I am fluent in it, reading and speaking), English is my first language though",Asian,bachelors,1166
27,male,English,White,bachelors,1167
27,male,English,White Hispanic,some-college,1168
47,male,English,White,bachelors,1169
29,male,Welsh and English,White,bachelors,1170
22,female,English,White,bachelors,1171
36,female,English,White,bachelors,1172
57,female,English,White,advanced-degree,1173
27,male,English,White,bachelors,1174
30,female,English,Asian Pacific Islander,high-school,1175
40,male,English,White,some-college,1176
43,male,English,White,some-college,1177
18,male,English,White,some-college,1178
45,female,English,White,advanced-degree,1179
27,female,English,White,NA,1180
NA,NA,NA,NA,NA,1181
NA,NA,NA,NA,NA,1182
26,male,English,Asian,advanced-degree,1183
30,female,English,White,bachelors,1184
51,female,English,White,some-college,1185
35,female,English,Hispanic,some-college,1186
60,female,English,White,some-college,1187
28,female,English,Black Hispanic,bachelors,1188
25,male,Hungarian,White,high-school,1189
32,female,English,White,some-college,1190
23,male,English,White,bachelors,1191
37,male,English,White,bachelors,1192
63,male,English,White,high-school,1193
32,female,English,White,bachelors,1194
37,female,English,White,high-school,1195
23,male,English,Asian,bachelors,1196
NA,NA,NA,NA,NA,1197
NA,NA,NA,NA,NA,1198
NA,NA,NA,NA,NA,1199
NA,NA,NA,NA,NA,1200
22,female,English,White Asian,some-college,1201
55,female,English,White,bachelors,1202
27,female,English,Black,advanced-degree,1203
38,male,English,White,some-college,1204
32,male,English,White,some-college,1205
26,female,English,Asian,bachelors,1206
20,male,English,White,high-school,1207
19,female,English,White Asian,some-college,1208
35,male,English,Black,advanced-degree,1209
28,female,English,White,bachelors,1210
NA,NA,NA,NA,NA,1211
28,male,English,White,some-college,1212
22,male,English,White,advanced-degree,1213
37,female,Scottish,White,bachelors,1214
20,female,English,White,some-college,1215
18,female,English,White Asian,some-college,1216
22,male,English,White,some-college,1217
37,female,English,White,some-college,1218
20,male,English,NA,some-college,1219
37,male,English,White,bachelors,1220
27,female,English,White,some-college,1221
38,male,English,White,some-college,1222
19,male,English,White,some-college,1223
24,male,English,White,bachelors,1224
24,female,English,White,some-college,1225
38,male,English,White,some-college,1226
49,female,English,White,bachelors,1227
32,female,English,White,bachelors,1228
56,male,English,White,bachelors,1229
20,male,English,White,high-school,1230
40,female,English,White,advanced-degree,1231
39,female,English,White,high-school,1232
56,male,English,White,bachelors,1233
29,female,English,Black,bachelors,1234
29,male,English,White,high-school,1235
49,male,English,White,bachelors,1236
31,female,English,White,high-school,1237
66,female,English,White,bachelors,1238
30,male,English,White,bachelors,1239
49,male,English,White,some-college,1240
32,female,English,White,some-college,1241
27,female,English,Black Hispanic,bachelors,1242
31,male,English,White,some-college,1243
32,male,English,White,bachelors,1244
64,female,English,White,high-school,1245
26,female,English,White,high-school,1246
57,female,English,White,advanced-degree,1247
52,female,English,White,some-college,1248
31,female,English,Black,bachelors,1249
34,male,English (U.K.),White,some-college,1250
28,male,English,White,bachelors,1251
39,female,English,White,some-college,1252
33,female,English,White,bachelors,1253
22,female,English,White,some-college,1254
36,male,English,White,bachelors,1255
21,male,English,Asian,some-college,1256
23,male,English,White,some-college,1257
68,male,English,White,bachelors,1258
33,male,English,White,bachelors,1259
21,female,English,White,some-college,1260
41,male,English,White,high-school,1261
31,female,English,White,advanced-degree,1262
31,female,English,White,less-than-high-school,1263
32,male,English,White,bachelors,1264
33,male,English,White,bachelors,1265
35,male,English,White,advanced-degree,1266
23,female,English,White,bachelors,1267
25,female,English,White,bachelors,1268
28,female,English,White Black Pacific Islander,bachelors,1269
53,female,English,White,advanced-degree,1270
26,female,English,White,bachelors,1271
75,female,English,White,high-school,1272
49,male,English,White,bachelors,1273
26,male,English,Black,bachelors,1274
41,female,English,White,some-college,1275
38,male,English,White Hispanic,high-school,1276
19,male,English,Black,less-than-high-school,1277
37,male,NA,White,bachelors,1278
32,male,English,White,high-school,1279
28,female,English,White,bachelors,1280
23,female,English,Asian,bachelors,1281
37,male,English,White,some-college,1282
41,male,English,White,high-school,1283
51,male,English,White Asian,bachelors,1284
47,female,English,White,bachelors,1285
41,female,English,White,bachelors,1286
32,male,English,White,bachelors,1287
36,female,English,White,some-college,1288
49,female,English,White,bachelors,1289
36,female,English,White Black,advanced-degree,1290
NA,NA,NA,NA,NA,1291
NA,NA,NA,NA,NA,1292
NA,NA,NA,NA,NA,1293
25,male,English,White,advanced-degree,1294
38,male,English,Asian,advanced-degree,1295
31,male,English,White,bachelors,1296
38,male,English,White,bachelors,1297
30,female,"english, spanish",White Hispanic,advanced-degree,1298
24,male,English,Hispanic,high-school,1299
22,male,English,White,bachelors,1300
35,male,English,White Black,high-school,1301
41,male,English,White,some-college,1302
40,male,English,White,some-college,1303
48,female,English,White,advanced-degree,1304
40,nonbinary,English,White,bachelors,1305
35,male,English,White,some-college,1306
42,male,English,White,some-college,1307
43,female,English,Black,bachelors,1308
29,female,English,White,bachelors,1309
22,male,English,White,some-college,1310
40,male,English,Asian,bachelors,1311
58,female,English,White,some-college,1312
33,male,English,Asian,bachelors,1313
18,male,English,White Hispanic,high-school,1314
33,female,English,White Asian,advanced-degree,1315
62,female,English,White,bachelors,1316
32,male,English,Black,advanced-degree,1317
71,male,English,White,some-college,1318
27,female,English,Black,advanced-degree,1319
21,female,English,Asian,some-college,1320
38,female,English,White,bachelors,1321
35,female,English,White,advanced-degree,1322
21,female,English,Black,some-college,1323
74,male,English,White,high-school,1324
39,male,English,White,advanced-degree,1325
35,male,English,White,bachelors,1326
34,male,English,Hispanic,bachelors,1327
NA,NA,NA,NA,NA,1328
NA,NA,NA,NA,NA,1329
NA,NA,NA,NA,NA,1330
NA,NA,NA,NA,NA,1331
NA,NA,NA,NA,NA,1332
25,female,English,White,bachelors,1333
55,male,English,White,bachelors,1334
27,female,English,White,bachelors,1335
39,female,English,White,bachelors,1336
23,male,English,White,some-college,1337
29,male,English,White,some-college,1338
36,male,English,White,some-college,1339
30,male,English,Asian,advanced-degree,1340
29,male,English,Asian,bachelors,1341
48,male,English,White,high-school,1342
44,female,English,White,bachelors,1343
27,male,English,Asian,bachelors,1344
24,male,English,White,bachelors,1345
23,male,English,Black Hispanic,some-college,1346
38,female,English,White,bachelors,1347
20,female,English,White,some-college,1348
51,male,English,White,high-school,1349
27,male,English,White,high-school,1350
40,female,English,White,bachelors,1351
41,male,English,White,bachelors,1352
48,female,English,White,high-school,1353
69,female,English,White,high-school,1354
56,male,English,White,high-school,1355
36,male,English,Asian,advanced-degree,1356
34,female,English,White Hispanic,bachelors,1357
56,male,English,White,advanced-degree,1358
29,female,English,White,bachelors,1359
23,male,English,Asian,bachelors,1360
54,female,English,White,high-school,1361
22,female,English,White,bachelors,1362
31,male,English,White,bachelors,1363
22,male,English,White,NA,1364
74,female,English,White,some-college,1365
35,female,English,White,high-school,1366
59,male,English,White,advanced-degree,1367
43,male,English,White,bachelors,1368
67,female,English,White,advanced-degree,1369
44,male,English,White,advanced-degree,1370
63,female,English,White Hispanic,bachelors,1371
38,male,English,White,some-college,1372
33,female,English,White,bachelors,1373
34,male,English,White,some-college,1374
32,female,English,White,some-college,1375
21,male,English,White,some-college,1376
26,female,English,White,bachelors,1377
35,male,English,White,bachelors,1378
37,male,English,White,some-college,1379
22,female,English,White Black,bachelors,1380
59,female,English,White,bachelors,1381
19,female,English,Black,high-school,1382
37,nonbinary,English,White,advanced-degree,1383
25,female,English,White,bachelors,1384
19,male,English,White,high-school,1385
29,male,English,White,some-college,1386
32,female,English,White,high-school,1387
38,male,English,White,some-college,1388
38,male,English,White,advanced-degree,1389
28,male,English,Black,advanced-degree,1390
48,female,English,White,advanced-degree,1391
61,female,English,White,some-college,1392
27,female,English,White,high-school,1393
22,male,English,Asian,some-college,1394
44,female,English,White,some-college,1395
32,female,English,White,less-than-high-school,1396
35,male,NA,Black,bachelors,1397
29,female,English,White,bachelors,1398
30,male,English,White Asian,bachelors,1399
62,male,English,White,bachelors,1400
21,male,NA,NA,NA,1401
44,male,English,White,some-college,1402
49,male,English,White,high-school,1403
21,male,English,Black,some-college,1404
25,male,English,White,some-college,1405
64,female,English,White,bachelors,1406
32,male,English,White,bachelors,1407
46,female,English,Asian,bachelors,1408
41,female,English,White,high-school,1409
20,female,English,White,some-college,1410
34,female,English,White,bachelors,1411
41,female,English,White,some-college,1412
NA,NA,NA,NA,NA,1413
NA,NA,NA,NA,NA,1414
NA,NA,NA,NA,NA,1415
39,male,English,White,bachelors,1416
31,female,English,White,bachelors,1417
21,female,English,Asian,advanced-degree,1418
28,female,English,White,bachelors,1419
42,female,English,White,bachelors,1420
26,nonbinary,English,White,bachelors,1421
