id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JJCNV4Q8NHA473B5WRDZF4GH,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T17:30:34.0884799Z,all games finished,2025-01-24T18:31:42.737423649Z,true,2025-01-24T17:30:34.093173128Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T17:30:34.0884799Z,ended,2025-01-24T18:31:42.737423649Z
01JJCYKSCC2MSB03DG2W0V12DY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T20:03:50.28496175Z,all games finished,2025-01-24T20:34:47.049710126Z,true,2025-01-24T20:03:50.330713875Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T20:03:50.28496175Z,ended,2025-01-24T20:34:47.049710126Z
01JJCYKV9W8QZVSVZ659FS732R,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T20:03:52.25292297Z,all games finished,2025-01-24T20:49:59.392076297Z,true,2025-01-24T20:03:52.317609525Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T20:03:52.25292297Z,ended,2025-01-24T20:49:59.392076297Z
01JJCYKTF5WSXY8HZ217TKA7G2,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T20:03:51.398005147Z,all games finished,2025-01-24T20:36:34.225403161Z,true,2025-01-24T20:03:51.449046045Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T20:03:51.398005147Z,ended,2025-01-24T20:36:34.225403161Z
01JJCYM3Z4AC9THY182AHMG602,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T20:04:01.124045595Z,all games finished,2025-01-24T20:47:30.289353359Z,true,2025-01-24T20:04:01.184373594Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T20:04:01.124045595Z,ended,2025-01-24T20:47:30.289353359Z
01JJCNV38Q0TEHCP1RFXNVJEGB,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T17:30:32.599970944Z,all games finished,2025-01-24T18:33:21.63141089Z,true,2025-01-24T17:30:32.607571466Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T17:30:32.599970944Z,ended,2025-01-24T18:33:21.63141089Z
01JJCNV42510AYD6F31RK82V6B,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T17:30:33.413741218Z,all games finished,2025-01-24T18:22:51.398098606Z,true,2025-01-24T17:30:33.418183388Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T17:30:33.413741218Z,ended,2025-01-24T18:22:51.398098606Z
01JJCYKQHPSFZ0MBD58DEGVZXW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T20:03:48.406353086Z,all games finished,2025-01-24T20:35:28.595660613Z,true,2025-01-24T20:03:48.471802418Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T20:03:48.406353086Z,ended,2025-01-24T20:35:28.595660613Z
01JJCYKVPG8W40641N0F35VHWE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T20:03:52.656599794Z,all games finished,2025-01-24T21:17:25.561078495Z,true,2025-01-24T20:03:52.707521937Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T20:03:52.656599794Z,ended,2025-01-24T21:17:25.561078495Z
01JJCYKSZHM7F3F7JA0R0J3P3J,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-24T20:03:50.89778861Z,all games finished,2025-01-24T20:32:13.884242473Z,true,2025-01-24T20:03:50.960643955Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-24T20:03:50.89778861Z,ended,2025-01-24T20:32:13.884242473Z
