gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JHH5HBJQKG6QWQPKTS1GSH5V,NA,01JHH5HBJD459BR526HYJK3VXR,NA,NA,NA,NA,NA
01JHH5HDXNV5NWFQYNX4V0QAAA,NA,01JHH5HDXE8Z3CKXSS2ECP52BE,NA,NA,NA,NA,NA
01JHH5GWNWEMQHKRMFXX5YFS7H,2,01JHH5GWNN5EFFCQ2EJMPJN422,4,comp-within,ended,"[[336,293],[336,186],[336,86],[336,314],[374,293],[374,186],[374,86],[374,314],[300,293],[300,186],[300,86],[300,314],[53,293],[53,186],[53,86],[53,314]]",0
01JHH5GX0T4VYZ31NFV5J0K208,2,01JHH5GX0KA1ZQ0SF22V12SWD2,4,comp-within,ended,"[[191,5],[191,10],[191,108],[191,277],[44,5],[44,10],[44,108],[44,277],[283,5],[283,10],[283,108],[283,277],[411,5],[411,10],[411,108],[411,277]]",90
01JHH5HB6QDHWA4AYQ34RYT8NF,NA,01JHH5HB6F8TDB1QKCRA2JCPGE,NA,NA,NA,NA,NA
01JHH5HE8KJBCSY6G5RZWPRT07,NA,01JHH5HE8B2M7RPCQC6GR1H4NQ,NA,NA,NA,NA,NA
01JHH5HEJR3N09JPZ2ABJTSN47,NA,01JHH5HEJG95EV381BQ5G0NCAF,NA,NA,NA,NA,NA
01JHH5GNSHF20Q4NX1WDZA149X,2,01JHH5GNS2DYJAKPT6MQVPH418,4,comp-within,ended,"[[229,31],[229,0],[229,155],[229,241],[355,31],[355,0],[355,155],[355,241],[441,31],[441,0],[441,155],[441,241],[91,31],[91,0],[91,155],[91,241]]",270
01JHH5GRGTXP7JC8NDKM9GVW04,2,01JHH5GRGGEKQNACZ7VS3ZFNZ4,4,comp-within,ended,"[[140,166],[140,426],[140,39],[140,358],[90,166],[90,426],[90,39],[90,358],[336,166],[336,426],[336,39],[336,358],[411,166],[411,426],[411,39],[411,358]]",270
01JHH5HA5V5509E4YQJAPY664W,NA,01JHH5HA5JTP8VYJ52WFKCHJP8,NA,NA,NA,NA,NA
01JHH5GWB0CXDHAE1ME247KT48,2,01JHH5GWARV8RJQXZ0EH2TQD9F,4,comp-within,ended,"[[374,209],[374,237],[374,331],[374,447],[178,209],[178,237],[178,331],[178,447],[102,209],[102,237],[102,331],[102,447],[83,209],[83,237],[83,331],[83,447]]",0
01JHH5GXAWDJ272ZGBC2VFMNSJ,2,01JHH5GXAMZ8W1FW4H6ZQS2TZ7,4,comp-within,ended,"[[219,94],[219,386],[219,100],[219,163],[255,94],[255,386],[255,100],[255,163],[456,94],[456,386],[456,100],[456,163],[304,94],[304,386],[304,100],[304,163]]",90
01JHH5GXMVB3FM4TA3STJYWDTG,NA,01JHH5GXMMV2K038Q01WR4YFPF,NA,NA,NA,NA,NA
01JHH5HAGNBS4SGE26QPK9P1EW,NA,01JHH5HAGD1VSTFKRNMA87WCBX,NA,NA,NA,NA,NA
01JHH5HDKQ1Y9ZE0ZZ3HRZ4X1W,NA,01JHH5HDKGG08392GHKXKD2BDN,NA,NA,NA,NA,NA
01JHH5GQB236Q77PM2YJ7S6PEH,2,01JHH5GQASQFVXRA8579N6FW97,4,comp-within,ended,"[[17,239],[17,73],[17,83],[17,336],[123,239],[123,73],[123,83],[123,336],[405,239],[405,73],[405,83],[405,336],[32,239],[32,73],[32,83],[32,336]]",0
01JHH5GSCC1GFQ3DW2S1PJ1Y7H,2,01JHH5GSC32YZXN45R2SZCYVXE,4,comp-within,ended,"[[232,137],[232,93],[232,447],[232,192],[51,137],[51,93],[51,447],[51,192],[130,137],[130,93],[130,447],[130,192],[408,137],[408,93],[408,447],[408,192]]",270
01JHH5GV5YV5JX672V227MQG6S,2,01JHH5GV5P4KKPMCZTQHG3108S,4,comp-within,ended,"[[63,34],[63,207],[63,180],[63,391],[457,34],[457,207],[457,180],[457,391],[84,34],[84,207],[84,180],[84,391],[384,34],[384,207],[384,180],[384,391]]",90
01JHH5HAWCMEGJ5PD38ZQ7WH29,NA,01JHH5HAW486K4VGCEDWMXQWZ1,NA,NA,NA,NA,NA
01JHH5HD9SKVY7NYFHZJ7YRH8Y,NA,01JHH5HD9JF3HVTYEZW4N61Y8B,NA,NA,NA,NA,NA
