id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JJX6YV255NSNXM2VPWJM6Q0H,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:31.973776782Z,all games finished,2025-01-31T04:08:24.971295425Z,true,2025-01-31T03:37:31.98138636Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:31.973776782Z,ended,2025-01-31T04:08:24.971295425Z
01JJX6YWGWQ5N94EQQFB34YK2P,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:33.468247508Z,all games finished,2025-01-31T04:07:29.215339699Z,true,2025-01-31T03:37:33.475292784Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:33.468247508Z,ended,2025-01-31T04:07:29.215339699Z
01JJX6YYF3W3CKAW870X7VG5WJ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:35.459675515Z,all games finished,2025-01-31T04:07:28.87738867Z,true,2025-01-31T03:37:35.464509903Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:35.459675515Z,ended,2025-01-31T04:07:28.87738867Z
01JJX6YYWXTFECH4A10BY1D23A,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:35.90172766Z,all games finished,2025-01-31T04:17:38.88802184Z,true,2025-01-31T03:37:35.906794728Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:35.90172766Z,ended,2025-01-31T04:17:38.88802184Z
01JJX6YZP2EVZ3VM8HFNDAH2YN,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:36.706485202Z,all games finished,2025-01-31T04:13:19.97726904Z,true,2025-01-31T03:37:36.711100337Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:36.706485202Z,ended,2025-01-31T04:13:19.97726904Z
01JJX6Z05BRSDQQB9VNVYWXHE2,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:37.195550065Z,all games finished,2025-01-31T03:56:23.419870775Z,true,2025-01-31T03:37:37.200304795Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:37.195550065Z,ended,2025-01-31T03:56:23.419870775Z
01JJX6Z1CXN1PFV20R4399GAYF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:38.461122526Z,,,true,2025-01-31T03:37:38.466215014Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:38.461122526Z,running,2025-01-31T03:37:59.881746225Z
01JJX6YSA4GP58KYQAQJRNQRH1,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:30.180704298Z,all games finished,2025-01-31T04:15:47.56272449Z,true,2025-01-31T03:37:30.193769223Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:30.180704298Z,ended,2025-01-31T04:15:47.56272449Z
01JJX6YZ8B1ZC6ZW6P0BXR5WQA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:36.267268554Z,all games finished,2025-01-31T04:22:19.207929113Z,true,2025-01-31T03:37:36.27268297Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:36.267268554Z,ended,2025-01-31T04:22:19.207929113Z
01JJX6Z0FZSX4N4HSCKNDZNNC1,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:37.535973307Z,all games finished,2025-01-31T04:30:15.128125015Z,true,2025-01-31T03:37:37.54084775Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:37.535973307Z,ended,2025-01-31T04:30:15.128125015Z
01JJX6Z0Z6YC1E4VM05NYR91Q2,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-31T03:37:38.022441687Z,all games finished,2025-01-31T04:06:03.095698814Z,true,2025-01-31T03:37:38.026748792Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-31T03:37:38.022441687Z,ended,2025-01-31T04:06:03.095698814Z
