id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JJWCWXTKWG99F7XF8D4BSJMP,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:02:06.291571523Z,all games finished,2025-01-30T20:46:56.307430965Z,true,2025-01-30T20:02:06.297204306Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:02:06.291571523Z,ended,2025-01-30T20:46:56.307430965Z
01JJWCWZYQA1RRCY9C2PCXW55J,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:02:08.471377421Z,all games finished,2025-01-30T20:55:16.523816575Z,true,2025-01-30T20:02:08.479173244Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:02:08.471377421Z,ended,2025-01-30T20:55:16.523816575Z
01JJWCX08QJTYZV8QEZJ1H9FA6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:02:08.791746598Z,all games finished,2025-01-30T20:23:41.014549014Z,true,2025-01-30T20:02:08.79642738Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:02:08.791746598Z,ended,2025-01-30T20:23:41.014549014Z
01JJWDRC4TT06D5Z72X8RWXMXA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:17:05.690705668Z,all games finished,2025-01-30T21:02:10.594668731Z,true,2025-01-30T20:17:05.708898112Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:17:05.690705668Z,ended,2025-01-30T21:02:10.594668731Z
01JJWFPJFHS4GHR7BEBEZZ3Q0H,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:51:03.793869374Z,all games finished,2025-01-30T21:38:01.092227908Z,true,2025-01-30T20:51:03.892350077Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:51:03.793869374Z,ended,2025-01-30T21:38:01.092227908Z
01JJWCWSM5QHRMMWH7JNWWASXR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:02:01.989268667Z,all games finished,2025-01-30T20:37:44.622802309Z,true,2025-01-30T20:02:02.0025167Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:02:01.989268667Z,ended,2025-01-30T20:37:44.622802309Z
01JJWCWW4X4J2ADFQ9BV457QA7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:02:04.57342604Z,all games finished,2025-01-30T20:28:57.560171243Z,true,2025-01-30T20:02:04.579845684Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:02:04.57342604Z,ended,2025-01-30T20:28:57.560171243Z
01JJWCWZMWJ5S83KKEBKQR2EVJ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:02:08.156327286Z,all games finished,2025-01-30T20:46:40.50966182Z,true,2025-01-30T20:02:08.160588507Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:02:08.156327286Z,ended,2025-01-30T20:46:40.50966182Z
01JJWFPJZ318W19B95K83RMEWY,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:51:04.291554949Z,all games finished,2025-01-30T21:27:00.3737372Z,true,2025-01-30T20:51:04.341263472Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:51:04.291554949Z,ended,2025-01-30T21:27:00.3737372Z
01JJWCWWXQHZA9MDKBGTXYDCZN,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:02:05.367849702Z,all games finished,2025-01-30T20:39:12.355837365Z,true,2025-01-30T20:02:05.373505496Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:02:05.367849702Z,ended,2025-01-30T20:39:12.355837365Z
01JJWCWXFK1P60SHEYPFSRG96H,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:02:05.939735442Z,all games finished,2025-01-30T20:40:40.861077824Z,true,2025-01-30T20:02:05.945239552Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:02:05.939735442Z,ended,2025-01-30T20:40:40.861077824Z
01JJWCWY4CCBCGPN3PPPWB56S6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T20:02:06.604909021Z,all games finished,2025-01-30T20:38:25.180760749Z,true,2025-01-30T20:02:06.60920461Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T20:02:06.604909021Z,ended,2025-01-30T20:38:25.180760749Z
