id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,bottomTangrams,bottomTangramsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,ended,endedLastChangedAt,endedInactive,endedInactiveLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,numRoundsInactive,numRoundsInactiveLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,targets,targetsLastChangedAt,topTangrams,topTangramsLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JJWCWWXXNMASRFHFRARK5SB4,2,2025-01-30T20:09:27.43327136Z,01JJWCWWXQHZA9MDKBGTXYDCZN,2025-01-30T20:02:05.373634169Z,"[93,56,396,108]",2025-01-30T20:09:27.580343451Z,4,2025-01-30T20:09:27.452452108Z,comp-within,2025-01-30T20:09:27.452452108Z,true,2025-01-30T20:39:12.300928179Z,false,2025-01-30T20:09:27.452452108Z,end of game,2025-01-30T20:39:12.335779271Z,01JJWCWWY6BF4DYJCNP5X31D63,2025-01-30T20:02:05.383120351Z,false,2025-01-30T20:09:30.762851952Z,5,2025-01-30T20:09:27.452452108Z,0,2025-01-30T20:14:41.553104889Z,90,2025-01-30T20:09:27.452452108Z,63,2025-01-30T20:09:27.580343451Z,1,2025-01-30T20:09:27.452452108Z,null,2025-01-30T20:39:12.300928179Z,true,2025-01-30T20:09:27.43327136Z,true,2025-01-30T20:09:27.43327136Z,ended,2025-01-30T20:39:12.335779271Z,"[[190,93],[190,56],[190,396],[190,108],[355,93],[355,56],[355,396],[355,108],[50,93],[50,56],[50,396],[50,108],[174,93],[174,56],[174,396],[174,108]]",2025-01-30T20:09:27.580343451Z,"[190,355,50,174]",2025-01-30T20:09:27.580343451Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:02:05.373634169Z,full-comp-within,2025-01-30T20:02:05.373634169Z
01JJWCWYQR2FR68H9TETCN99SM,2,2025-01-30T20:12:51.522904593Z,01JJWCWYQKSK6A3A7YT7YJB56V,2025-01-30T20:02:07.224359397Z,"[41,257,367,452]",2025-01-30T20:12:51.813396855Z,4,2025-01-30T20:12:51.5484798Z,comp-within,2025-01-30T20:12:51.5484798Z,true,2025-01-30T20:43:23.285210717Z,false,2025-01-30T20:12:51.5484798Z,end of game,2025-01-30T20:43:23.320544817Z,01JJWCWYR1ATEGCN967CS60RAH,2025-01-30T20:02:07.234987022Z,false,2025-01-30T20:12:57.626065151Z,5,2025-01-30T20:12:51.5484798Z,0,2025-01-30T20:14:54.829184248Z,180,2025-01-30T20:12:51.5484798Z,63,2025-01-30T20:12:51.813396855Z,1,2025-01-30T20:12:51.5484798Z,null,2025-01-30T20:43:23.285210717Z,true,2025-01-30T20:12:51.522904593Z,true,2025-01-30T20:12:51.522904593Z,ended,2025-01-30T20:43:23.320544817Z,"[[343,41],[343,257],[343,367],[343,452],[443,41],[443,257],[443,367],[443,452],[293,41],[293,257],[293,367],[293,452],[220,41],[220,257],[220,367],[220,452]]",2025-01-30T20:12:51.813396855Z,"[343,443,293,220]",2025-01-30T20:12:51.813396855Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:02:07.224359397Z,full-comp-within,2025-01-30T20:02:07.224359397Z
01JJWDRC5HCTDMP6K5E1PY39EF,2,2025-01-30T20:55:57.955640946Z,01JJWDRC4TT06D5Z72X8RWXMXA,2025-01-30T20:17:05.713480497Z,"[400,60,397,154]",2025-01-30T20:56:20.602440535Z,4,2025-01-30T20:56:19.060583733Z,comp-within,2025-01-30T20:56:19.060583733Z,true,2025-01-30T21:02:10.569996214Z,true,2025-01-30T21:02:10.545195951Z,timeOut,2025-01-30T21:02:10.545195951Z,01JJWDRC6N5BJ1C0W9YPKJKE8V,2025-01-30T20:17:05.751301843Z,true,2025-01-30T20:56:20.602440535Z,5,2025-01-30T20:56:19.060583733Z,5,2025-01-30T21:02:10.545195951Z,90,2025-01-30T20:56:19.060583733Z,63,2025-01-30T20:56:20.602440535Z,1,2025-01-30T20:56:19.060583733Z,null,2025-01-30T21:02:10.569996214Z,true,2025-01-30T20:55:57.955640946Z,true,2025-01-30T20:55:57.955640946Z,ended,2025-01-30T21:02:10.545195951Z,"[[308,400],[308,60],[308,397],[308,154],[87,400],[87,60],[87,397],[87,154],[164,400],[164,60],[164,397],[164,154],[437,400],[437,60],[437,397],[437,154]]",2025-01-30T20:56:20.602440535Z,"[308,87,164,437]",2025-01-30T20:56:20.602440535Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:17:05.713480497Z,full-comp-within,2025-01-30T20:17:05.713480497Z
01JJWFPKVEPH8E7ECXXWETKBSB,,,01JJWFPKSSE9D92ZBRNA7JM7DZ,2025-01-30T20:51:05.198884293Z,,,,,,,false,2025-01-30T20:51:05.198884293Z,,,,,01JJWFPKZSKE352HD7BYQS5PJS,2025-01-30T20:51:05.340039513Z,,,,,,,,,,,,,,,false,2025-01-30T20:51:05.198884293Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:51:05.198884293Z,full-comp-within,2025-01-30T20:51:05.198884293Z
01JJWCWW53F0QM1M0V4T79838T,2,2025-01-30T20:08:20.096454919Z,01JJWCWW4X4J2ADFQ9BV457QA7,2025-01-30T20:02:04.579959056Z,"[8,240,25,79]",2025-01-30T20:08:20.221748651Z,4,2025-01-30T20:08:20.112182957Z,comp-within,2025-01-30T20:08:20.112182957Z,true,2025-01-30T20:28:57.507889511Z,false,2025-01-30T20:08:20.112182957Z,end of game,2025-01-30T20:28:57.542912861Z,01JJWCWW5CM2Q02NN0670PNB9J,2025-01-30T20:02:04.5903315Z,false,2025-01-30T20:08:23.000878168Z,5,2025-01-30T20:08:20.112182957Z,0,2025-01-30T20:09:59.460452501Z,90,2025-01-30T20:08:20.112182957Z,63,2025-01-30T20:08:20.221748651Z,1,2025-01-30T20:08:20.112182957Z,null,2025-01-30T20:28:57.507889511Z,true,2025-01-30T20:08:20.096454919Z,true,2025-01-30T20:08:20.096454919Z,ended,2025-01-30T20:28:57.542912861Z,"[[383,8],[383,240],[383,25],[383,79],[92,8],[92,240],[92,25],[92,79],[124,8],[124,240],[124,25],[124,79],[436,8],[436,240],[436,25],[436,79]]",2025-01-30T20:08:20.221748651Z,"[383,92,124,436]",2025-01-30T20:08:20.221748651Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:02:04.579959056Z,full-comp-within,2025-01-30T20:02:04.579959056Z
01JJWCX0KT9S9XGTPPXK55Q3YF,2,2025-01-30T20:55:52.001377837Z,01JJWCX0KP7NHF6164PFD1CZ8S,2025-01-30T20:02:09.146321086Z,"[75,232,465,62]",2025-01-30T20:55:53.481555751Z,4,2025-01-30T20:55:52.118412955Z,comp-within,2025-01-30T20:55:52.118412955Z,true,2025-01-30T21:24:30.578674504Z,false,2025-01-30T20:55:52.118412955Z,end of game,2025-01-30T21:24:30.636978495Z,01JJWCX0M3SNXWZK842P2YNG5Y,2025-01-30T20:02:09.156280606Z,false,2025-01-30T20:56:47.230537626Z,5,2025-01-30T20:55:52.118412955Z,0,2025-01-30T20:55:52.118412955Z,90,2025-01-30T20:55:52.118412955Z,63,2025-01-30T20:55:53.481555751Z,1,2025-01-30T20:55:52.118412955Z,null,2025-01-30T21:24:30.578674504Z,true,2025-01-30T20:55:52.001377837Z,true,2025-01-30T20:55:52.001377837Z,ended,2025-01-30T21:24:30.636978495Z,"[[160,75],[160,232],[160,465],[160,62],[8,75],[8,232],[8,465],[8,62],[393,75],[393,232],[393,465],[393,62],[137,75],[137,232],[137,465],[137,62]]",2025-01-30T20:55:53.481555751Z,"[160,8,393,137]",2025-01-30T20:55:53.481555751Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:02:09.146321086Z,full-comp-within,2025-01-30T20:02:09.146321086Z
01JJWFPJJ4EA4YPDDF2PM6BD57,2,2025-01-30T21:00:10.820623751Z,01JJWFPJFHS4GHR7BEBEZZ3Q0H,2025-01-30T20:51:03.876326914Z,"[261,60,191,323]",2025-01-30T21:00:12.66501973Z,4,2025-01-30T21:00:11.078931689Z,comp-within,2025-01-30T21:00:11.078931689Z,true,2025-01-30T21:38:01.000263699Z,false,2025-01-30T21:00:11.078931689Z,end of game,2025-01-30T21:38:01.059959232Z,01JJWFPJNXTMHJQC0Z4RWZJDK9,2025-01-30T20:51:03.999807503Z,false,2025-01-30T21:00:42.100256795Z,5,2025-01-30T21:00:11.078931689Z,0,2025-01-30T21:03:05.590135408Z,90,2025-01-30T21:00:11.078931689Z,63,2025-01-30T21:00:12.66501973Z,1,2025-01-30T21:00:11.078931689Z,null,2025-01-30T21:38:01.000263699Z,true,2025-01-30T21:00:10.820623751Z,true,2025-01-30T21:00:10.820623751Z,ended,2025-01-30T21:38:01.059959232Z,"[[81,261],[81,60],[81,191],[81,323],[49,261],[49,60],[49,191],[49,323],[334,261],[334,60],[334,191],[334,323],[271,261],[271,60],[271,191],[271,323]]",2025-01-30T21:00:12.66501973Z,"[81,49,334,271]",2025-01-30T21:00:12.66501973Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:51:03.876326914Z,full-comp-within,2025-01-30T20:51:03.876326914Z
01JJWFPK16PNMHZ6952RVJMPRR,2,2025-01-30T21:02:29.889532908Z,01JJWFPJZ318W19B95K83RMEWY,2025-01-30T20:51:04.358026455Z,"[346,158,23,192]",2025-01-30T21:02:31.741735744Z,4,2025-01-30T21:02:30.013997216Z,comp-within,2025-01-30T21:02:30.013997216Z,true,2025-01-30T21:27:00.282073103Z,false,2025-01-30T21:02:30.013997216Z,end of game,2025-01-30T21:27:00.342002343Z,01JJWFPK4N7YGRR140YPJ7B1QG,2025-01-30T20:51:04.47406628Z,false,2025-01-30T21:03:02.372750186Z,5,2025-01-30T21:02:30.013997216Z,0,2025-01-30T21:02:30.013997216Z,0,2025-01-30T21:02:30.013997216Z,63,2025-01-30T21:02:31.741735744Z,1,2025-01-30T21:02:30.013997216Z,null,2025-01-30T21:27:00.282073103Z,true,2025-01-30T21:02:29.889532908Z,true,2025-01-30T21:02:29.889532908Z,ended,2025-01-30T21:27:00.342002343Z,"[[30,346],[30,158],[30,23],[30,192],[214,346],[214,158],[214,23],[214,192],[446,346],[446,158],[446,23],[446,192],[385,346],[385,158],[385,23],[385,192]]",2025-01-30T21:02:31.741735744Z,"[30,214,446,385]",2025-01-30T21:02:31.741735744Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:51:04.358026455Z,full-comp-within,2025-01-30T20:51:04.358026455Z
01JJWCWSMJ20VX1CG51HF7YNRR,2,2025-01-30T20:05:28.34619672Z,01JJWCWSM5QHRMMWH7JNWWASXR,2025-01-30T20:02:02.002326905Z,"[293,186,86,314]",2025-01-30T20:05:28.487418967Z,4,2025-01-30T20:05:28.358850334Z,comp-within,2025-01-30T20:05:28.358850334Z,true,2025-01-30T20:37:44.561970415Z,false,2025-01-30T20:05:28.358850334Z,end of game,2025-01-30T20:37:44.603389507Z,01JJWCWSN1VV8AD5Z2V7W9ZZ87,2025-01-30T20:02:02.019086675Z,false,2025-01-30T20:05:30.638249943Z,5,2025-01-30T20:05:28.358850334Z,0,2025-01-30T20:07:16.434493629Z,270,2025-01-30T20:05:28.358850334Z,63,2025-01-30T20:05:28.487418967Z,1,2025-01-30T20:05:28.358850334Z,null,2025-01-30T20:37:44.561970415Z,true,2025-01-30T20:05:28.34619672Z,true,2025-01-30T20:05:28.34619672Z,ended,2025-01-30T20:37:44.603389507Z,"[[336,293],[336,186],[336,86],[336,314],[374,293],[374,186],[374,86],[374,314],[300,293],[300,186],[300,86],[300,314],[53,293],[53,186],[53,86],[53,314]]",2025-01-30T20:05:28.487418967Z,"[336,374,300,53]",2025-01-30T20:05:28.487418967Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:02:02.002326905Z,full-comp-within,2025-01-30T20:02:02.002326905Z
01JJWCWTZFV0YSS0NRHE87P49N,2,2025-01-30T20:06:33.111190125Z,01JJWCWTZ8NWHQHJ7AN3KAA56V,2025-01-30T20:02:03.375880599Z,"[315,66,135,331]",2025-01-30T20:06:33.214518999Z,4,2025-01-30T20:06:33.126291176Z,comp-within,2025-01-30T20:06:33.126291176Z,true,2025-01-30T20:29:04.961653018Z,false,2025-01-30T20:06:33.126291176Z,end of game,2025-01-30T20:29:04.990466473Z,01JJWCWTZWKEDK5Z5KE2Q80EPV,2025-01-30T20:02:03.390619172Z,false,2025-01-30T20:06:35.136357136Z,5,2025-01-30T20:06:33.126291176Z,0,2025-01-30T20:10:05.179304604Z,180,2025-01-30T20:06:33.126291176Z,63,2025-01-30T20:06:33.214518999Z,1,2025-01-30T20:06:33.126291176Z,null,2025-01-30T20:29:04.961653018Z,true,2025-01-30T20:06:33.111190125Z,true,2025-01-30T20:06:33.111190125Z,ended,2025-01-30T20:29:04.990466473Z,"[[249,315],[249,66],[249,135],[249,331],[353,315],[353,66],[353,135],[353,331],[94,315],[94,66],[94,135],[94,331],[394,315],[394,66],[394,135],[394,331]]",2025-01-30T20:06:33.214518999Z,"[249,353,94,394]",2025-01-30T20:06:33.214518999Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T20:02:03.375880599Z,full-comp-within,2025-01-30T20:02:03.375880599Z
