room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,condition_id,describer,matchers,trial_id,game_id
1,E;F;G;H,F,3,45,12,FALSE,NA,1,7,5,183,2
1,E;F;G;H,E,3,46,12,FALSE,NA,1,7,5,184,2
2,E;F;G;H,H,3,46,12,FALSE,NA,1,6,8,185,2
2,E;F;G;H,E,3,47,12,FALSE,NA,1,6,8,186,2
1,E;F;G;H,G,3,47,12,FALSE,NA,1,7,5,187,2
1,E;F;G;H,H,3,48,12,FALSE,NA,1,7,5,188,2
2,E;F;G;H,F,3,48,12,FALSE,NA,1,6,8,189,2
2,A;B;C;D,B,1,1,1,FALSE,NA,1,10,9,190,3
1,A;B;C;D,A,1,2,1,FALSE,NA,1,11,12,191,3
2,A;B;C;D,A,1,2,1,FALSE,NA,1,10,9,192,3
2,A;B;C;D,D,1,3,1,FALSE,NA,1,10,9,193,3
1,A;B;C;D,D,1,3,1,FALSE,NA,1,11,12,194,3
1,A;B;C;D,B,1,4,1,FALSE,NA,1,11,12,195,3
2,A;B;C;D,C,1,4,1,FALSE,NA,1,10,9,196,3
1,A;B;C;D,C,1,5,2,FALSE,NA,1,12,11,197,3
2,A;B;C;D,A,1,5,2,FALSE,NA,1,9,10,198,3
2,A;B;C;D,D,1,6,2,FALSE,NA,1,9,10,199,3
1,A;B;C;D,B,1,6,2,FALSE,NA,1,12,11,200,3
2,A;B;C;D,B,1,7,2,FALSE,NA,1,9,10,201,3
1,A;B;C;D,A,1,7,2,FALSE,NA,1,12,11,202,3
2,A;B;C;D,C,1,8,2,FALSE,NA,1,9,10,203,3
1,A;B;C;D,D,1,8,2,FALSE,NA,1,12,11,204,3
2,A;B;C;D,B,1,9,3,FALSE,NA,1,10,9,205,3
1,A;B;C;D,B,1,9,3,FALSE,NA,1,11,12,206,3
1,A;B;C;D,D,1,10,3,FALSE,NA,1,11,12,207,3
2,A;B;C;D,C,1,10,3,FALSE,NA,1,10,9,208,3
2,A;B;C;D,A,1,11,3,FALSE,NA,1,10,9,209,3
1,A;B;C;D,A,1,11,3,FALSE,NA,1,11,12,210,3
1,A;B;C;D,C,1,12,3,FALSE,NA,1,11,12,211,3
2,A;B;C;D,D,1,12,3,FALSE,NA,1,10,9,212,3
1,A;B;C;D,D,1,13,4,FALSE,NA,1,12,11,213,3
2,A;B;C;D,D,1,13,4,FALSE,NA,1,9,10,214,3
2,A;B;C;D,B,1,14,4,FALSE,NA,1,9,10,215,3
1,A;B;C;D,C,1,14,4,FALSE,NA,1,12,11,216,3
2,A;B;C;D,A,1,15,4,FALSE,NA,1,9,10,217,3
1,A;B;C;D,A,1,15,4,FALSE,NA,1,12,11,218,3
2,A;B;C;D,C,1,16,4,FALSE,NA,1,9,10,219,3
1,A;B;C;D,B,1,16,4,FALSE,NA,1,12,11,220,3
1,A;B;C;D,B,2,17,5,FALSE,NA,1,11,9,221,3
2,A;B;C;D,B,2,17,5,FALSE,NA,1,12,10,222,3
1,A;B;C;D,A,2,18,5,FALSE,NA,1,11,9,223,3
2,A;B;C;D,D,2,18,5,FALSE,NA,1,12,10,224,3
1,A;B;C;D,D,2,19,5,FALSE,NA,1,11,9,225,3
2,A;B;C;D,C,2,19,5,FALSE,NA,1,12,10,226,3
1,A;B;C;D,C,2,20,5,FALSE,NA,1,11,9,227,3
2,A;B;C;D,A,2,20,5,FALSE,NA,1,12,10,228,3
2,A;B;C;D,B,2,21,6,FALSE,NA,1,10,12,229,3
1,A;B;C;D,A,2,21,6,FALSE,NA,1,9,11,230,3
1,A;B;C;D,C,2,22,6,FALSE,NA,1,9,11,231,3
2,A;B;C;D,A,2,22,6,FALSE,NA,1,10,12,232,3
1,A;B;C;D,B,2,23,6,FALSE,NA,1,9,11,233,3
2,A;B;C;D,C,2,23,6,FALSE,NA,1,10,12,234,3
2,A;B;C;D,D,2,24,6,FALSE,NA,1,10,12,235,3
1,A;B;C;D,D,2,24,6,FALSE,NA,1,9,11,236,3
1,A;B;C;D,C,2,25,7,FALSE,NA,1,11,9,237,3
2,A;B;C;D,C,2,25,7,FALSE,NA,1,12,10,238,3
2,A;B;C;D,D,2,26,7,FALSE,NA,1,12,10,239,3
1,A;B;C;D,A,2,26,7,FALSE,NA,1,11,9,240,3
2,A;B;C;D,B,2,27,7,FALSE,NA,1,12,10,241,3
1,A;B;C;D,B,2,27,7,FALSE,NA,1,11,9,242,3
2,A;B;C;D,A,2,28,7,FALSE,NA,1,12,10,243,3
1,A;B;C;D,D,2,28,7,FALSE,NA,1,11,9,244,3
1,A;B;C;D,B,2,29,8,FALSE,NA,1,9,11,245,3
2,A;B;C;D,B,2,29,8,FALSE,NA,1,10,12,246,3
1,A;B;C;D,C,2,30,8,FALSE,NA,1,9,11,247,3
2,A;B;C;D,C,2,30,8,FALSE,NA,1,10,12,248,3
2,A;B;C;D,D,2,31,8,FALSE,NA,1,10,12,249,3
1,A;B;C;D,D,2,31,8,FALSE,NA,1,9,11,250,3
2,A;B;C;D,A,2,32,8,FALSE,NA,1,10,12,251,3
1,A;B;C;D,C,3,33,9,FALSE,NA,1,11,10,252,3
2,A;B;C;D,D,3,33,9,FALSE,NA,1,9,12,253,3
2,A;B;C;D,A,3,34,9,FALSE,NA,1,9,12,254,3
1,A;B;C;D,D,3,34,9,FALSE,NA,1,11,10,255,3
2,A;B;C;D,C,3,35,9,FALSE,NA,1,9,12,256,3
1,A;B;C;D,B,3,35,9,FALSE,NA,1,11,10,257,3
