roundID,text,playerID,director_msg,chit_chat
01JHKGG50M9QYTF5BZ74XJ858E,1,01JHKFAMXVKB36083ECA3K44G9,TRUE,FALSE
01JHKGG4HJHR7SAMK6TAXF5GXK,3,01JHKFAMXVKB36083ECA3K44G9,TRUE,FALSE
01JHKGG5545RYWEGDNSPXX5Y99,7,01JHKFAMXVKB36083ECA3K44G9,TRUE,FALSE
01JHKGG4VRTVE0YB4RWWKRMXB5,7,01JHKFAMXVKB36083ECA3K44G9,TRUE,FALSE
01JHKGG4T7J0B9W5K787XARWT3,7,01JHKFZNZX83PMHBVKWX6SMDW3,TRUE,FALSE
01JHKGG5397MN8WXKTQ8CHMF62,7,01JHKFAMXVKB36083ECA3K44G9,TRUE,FALSE
01JHKGG4YJTN5JACKXV2MG8HYG,7,01JHKFZNZX83PMHBVKWX6SMDW3,TRUE,FALSE
01JHKG0RM4D064506YR3Q0G03P,1 diamond on the right side,01JHKFX763MH6HAMWS18VM8NES,TRUE,FALSE
01JHKFEPWJDZCGB61NV732NJNE,1 small muntain in the middle of two larger mountains on the top,01JHKFA4CY49WHTM6SEMAKY007,TRUE,FALSE
01JHKFEPWHNAEZKZ91DBJR21EA,2 big mountains along the bottom with a baby mountain on the left,01JHKFA4CY49WHTM6SEMAKY007,TRUE,FALSE
01JHKHBBH40GA3YC0T9MQHDZ9H,hi,01JHKGSGRRA285PANK82N9XGAJ,FALSE,FALSE
01JHKFEPW1RV8CKGDXDZB46Q9Y,2 big mountains and 1 small mountain all on the top,01JHKF8QETVE9M80DA6KNHPN0K,TRUE,FALSE
01JHKHBBMY3YWJGE4DTXZA33Q8,HI,01JHKFYTWWXVESERG007Z6M850,FALSE,FALSE
01JHKG0RC506CNTKZE7PZ86MHS,2 diamonds + arrow right,01JHKFYB0A7NMZNQSXN62D4Z4M,TRUE,FALSE
01JHKG0REH3X1H26AFR4GRW6QY,2 diamonds squished together on the right,01JHKFX763MH6HAMWS18VM8NES,TRUE,FALSE
01JHKFF5M8KAEQH51KWDCK84CH,2 legs,01JHKF8VZ80F76CEDN1CXE5W0F,TRUE,FALSE
01JHKGC6FMMGY1KA9JK1GP0X3N,you are doing good,01JHKFXZ7Z8R9ZVSQWZ5Q24AQE,FALSE,FALSE
01JHKFKYZ8288W872K92918YJA,"2 legs, arms up",01JHKF94HXD8RS68BFMNH6S4V9,TRUE,FALSE
01JHKFEPVA06B8PEV7F2GAY1A0,2 mountains and one small mountain at the top,01JHKF8QETVE9M80DA6KNHPN0K,TRUE,FALSE
01JHKGC6FMMGY1KA9JK1GP0X3N,2 shapes small space in the middle,01JHKFZ7AHPWTGYSH2AX6YSBSX,TRUE,FALSE
01JHKH1FN3KVAHXX50QXSDZJEV,"2 triangle ears, diamond at bottom that is small.",01JHKGS7WJDE8QF8CK4W10Q505,TRUE,FALSE
01JHKFXH9B2PC8WSJR7KDJ32GM,"2 triangle spike legs, charactor looking right",01JHKFD3B0MBVKSQ4ZFTW6535C,TRUE,FALSE
