room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,A;B;C;D;G;H;I;J,B,1,30,4,FALSE,NA,order,2,34,35,374,12
1,A;B;C;D;G;H;I;J,C,1,31,4,FALSE,NA,order,2,34,35,375,12
1,A;B;C;D;G;H;I;J,A,1,32,4,FALSE,NA,order,2,34,35,376,12
1,A;B;C;D;G;H;I;J,A,2,40,5,FALSE,NA,order,2,34,35;36,377,12
1,A;B;C;D;G;H;I;J,D,2,33,5,FALSE,NA,order,2,34,36,378,12
1,A;B;C;D;G;H;I;J,H,2,34,5,FALSE,NA,order,2,34,36,379,12
1,A;B;C;D;G;H;I;J,B,2,35,5,FALSE,NA,order,2,34,36,380,12
1,A;B;C;D;G;H;I;J,G,2,36,5,FALSE,NA,order,2,34,36,381,12
1,A;B;C;D;G;H;I;J,J,2,37,5,FALSE,NA,order,2,34,36,382,12
1,A;B;C;D;G;H;I;J,C,2,38,5,FALSE,NA,order,2,34,36,383,12
1,A;B;C;D;G;H;I;J,I,2,39,5,FALSE,NA,order,2,34,36,384,12
1,A;B;C;D;G;H;I;J,I,1,1,1,FALSE,NA,order,2,37,38,385,13
1,A;B;C;D;G;H;I;J,A,1,2,1,FALSE,NA,order,2,37,38,386,13
1,A;B;C;D;G;H;I;J,D,1,3,1,FALSE,NA,order,2,37,38,387,13
1,A;B;C;D;G;H;I;J,G,1,4,1,FALSE,NA,order,2,37,38,388,13
1,A;B;C;D;G;H;I;J,C,1,5,1,FALSE,NA,order,2,37,38,389,13
1,A;B;C;D;G;H;I;J,J,1,6,1,FALSE,NA,order,2,37,38,390,13
1,A;B;C;D;G;H;I;J,H,1,7,1,FALSE,NA,order,2,37,38,391,13
1,A;B;C;D;G;H;I;J,B,1,8,1,FALSE,NA,order,2,37,38,392,13
1,A;B;C;D;G;H;I;J,C,1,9,2,FALSE,NA,order,2,37,38,393,13
1,A;B;C;D;G;H;I;J,B,1,10,2,FALSE,NA,order,2,37,NA,394,13
1,A;B;C;D;G;H;I;J,A,1,11,2,FALSE,NA,order,2,37,38,395,13
1,A;B;C;D;G;H;I;J,G,1,12,2,FALSE,NA,order,2,37,NA,396,13
1,A;B;C;D;G;H;I;J,I,1,13,2,FALSE,NA,order,2,37,NA,397,13
1,A;B;C;D;G;H;I;J,D,1,14,2,FALSE,NA,order,2,37,38,398,13
1,A;B;C;D;G;H;I;J,H,1,15,2,FALSE,NA,order,2,37,38,399,13
1,A;B;C;D;G;H;I;J,J,1,16,2,FALSE,NA,order,2,37,NA,400,13
1,A;B;C;D;G;H;I;J,D,1,25,4,FALSE,NA,order,2,37,38,401,13
1,A;B;C;D;G;H;I;J,J,1,26,4,FALSE,NA,order,2,37,NA,402,13
1,A;B;C;D;G;H;I;J,H,1,27,4,FALSE,NA,order,2,37,38,403,13
1,A;B;C;D;G;H;I;J,B,1,28,4,FALSE,NA,order,2,37,NA,404,13
1,A;B;C;D;G;H;I;J,I,1,29,4,FALSE,NA,order,2,37,NA,405,13
1,A;B;C;D;G;H;I;J,C,1,30,4,FALSE,NA,order,2,37,NA,406,13
1,A;B;C;D;G;H;I;J,A,1,31,4,FALSE,NA,order,2,37,38,407,13
1,A;B;C;D;G;H;I;J,G,1,32,4,FALSE,NA,order,2,37,NA,408,13
1,A;B;C;D;G;H;I;J,H,2,33,5,FALSE,NA,order,2,37,39,409,13
1,A;B;C;D;G;H;I;J,J,2,34,5,FALSE,NA,order,2,37,39,410,13
1,A;B;C;D;G;H;I;J,A,2,35,5,FALSE,NA,order,2,37,39,411,13
1,A;B;C;D;G;H;I;J,B,2,36,5,FALSE,NA,order,2,37,39,412,13
1,A;B;C;D;G;H;I;J,G,2,37,5,FALSE,NA,order,2,37,39,413,13
1,A;B;C;D;G;H;I;J,I,2,38,5,FALSE,NA,order,2,37,39,414,13
1,A;B;C;D;G;H;I;J,C,2,39,5,FALSE,NA,order,2,37,39,415,13
1,A;B;C;D;G;H;I;J,A,2,40,5,FALSE,NA,order,2,37,39,416,13
1,A;B;C;D;G;H;I;J,A,1,1,1,FALSE,NA,order,3,40,41,417,14
1,A;B;C;D;G;H;I;J,J,1,2,1,FALSE,NA,order,3,40,41,418,14
1,A;B;C;D;G;H;I;J,I,1,3,1,FALSE,NA,order,3,40,41,419,14
1,A;B;C;D;G;H;I;J,G,1,4,1,FALSE,NA,order,3,40,41,420,14
1,A;B;C;D;G;H;I;J,D,1,5,1,FALSE,NA,order,3,40,41,421,14
1,A;B;C;D;G;H;I;J,H,1,6,1,FALSE,NA,order,3,40,41,422,14
1,A;B;C;D;G;H;I;J,C,1,7,1,FALSE,NA,order,3,40,41,423,14
1,A;B;C;D;G;H;I;J,B,1,8,1,FALSE,NA,order,3,40,41,424,14
1,A;B;C;D;G;H;I;J,I,1,9,2,FALSE,NA,order,3,40,41,425,14
1,A;B;C;D;G;H;I;J,C,1,10,2,FALSE,NA,order,3,40,41,426,14
1,A;B;C;D;G;H;I;J,H,1,11,2,FALSE,NA,order,3,40,41,427,14
1,A;B;C;D;G;H;I;J,J,1,12,2,FALSE,NA,order,3,40,41,428,14
1,A;B;C;D;G;H;I;J,G,1,13,2,FALSE,NA,order,3,40,41,429,14
1,A;B;C;D;G;H;I;J,B,1,14,2,FALSE,NA,order,3,40,41,430,14
1,A;B;C;D;G;H;I;J,A,1,15,2,FALSE,NA,order,3,40,41,431,14
1,A;B;C;D;G;H;I;J,D,1,16,2,FALSE,NA,order,3,40,41,432,14
1,A;B;C;D;G;H;I;J,C,1,25,4,FALSE,NA,order,3,40,41,433,14
1,A;B;C;D;G;H;I;J,D,1,26,4,FALSE,NA,order,3,40,41,434,14
1,A;B;C;D;G;H;I;J,J,1,27,4,FALSE,NA,order,3,40,41,435,14
1,A;B;C;D;G;H;I;J,B,1,28,4,FALSE,NA,order,3,40,41,436,14
1,A;B;C;D;G;H;I;J,I,1,29,4,FALSE,NA,order,3,40,41,437,14
1,A;B;C;D;G;H;I;J,G,1,30,4,FALSE,NA,order,3,40,41,438,14
1,A;B;C;D;G;H;I;J,A,1,31,4,FALSE,NA,order,3,40,41,439,14
1,A;B;C;D;G;H;I;J,H,1,32,4,FALSE,NA,order,3,40,NA,440,14
1,A;B;C;D;G;H;I;J,H,2,33,5,FALSE,NA,order,3,40,42,441,14
1,A;B;C;D;G;H;I;J,I,2,34,5,FALSE,NA,order,3,40,42,442,14
1,A;B;C;D;G;H;I;J,G,2,35,5,FALSE,NA,order,3,40,42,443,14
1,A;B;C;D;G;H;I;J,A,2,36,5,FALSE,NA,order,3,40,42,444,14
1,A;B;C;D;G;H;I;J,J,2,37,5,FALSE,NA,order,3,40,42,445,14
1,A;B;C;D;G;H;I;J,D,2,38,5,FALSE,NA,order,3,40,42,446,14
1,A;B;C;D;G;H;I;J,C,2,39,5,FALSE,NA,order,3,40,42,447,14
1,A;B;C;D;G;H;I;J,B,2,40,5,FALSE,NA,order,3,40,42,448,14
1,A;B;C;D;G;H;I;J,A,1,1,1,FALSE,NA,order,1,43,44,449,15
1,A;B;C;D;G;H;I;J,D,1,2,1,FALSE,NA,order,1,43,44,450,15
1,A;B;C;D;G;H;I;J,I,1,3,1,FALSE,NA,order,1,43,44,451,15
1,A;B;C;D;G;H;I;J,C,1,4,1,FALSE,NA,order,1,43,44,452,15
1,A;B;C;D;G;H;I;J,J,1,5,1,FALSE,NA,order,1,43,44,453,15
1,A;B;C;D;G;H;I;J,H,1,6,1,FALSE,NA,order,1,43,44,454,15
1,A;B;C;D;G;H;I;J,G,1,7,1,FALSE,NA,order,1,43,44,455,15
1,A;B;C;D;G;H;I;J,B,1,8,1,FALSE,NA,order,1,43,44,456,15
1,A;B;C;D;G;H;I;J,I,1,9,2,FALSE,NA,order,1,43,44,457,15
1,A;B;C;D;G;H;I;J,G,1,10,2,FALSE,NA,order,1,43,44,458,15
1,A;B;C;D;G;H;I;J,J,1,11,2,FALSE,NA,order,1,43,44,459,15
1,A;B;C;D;G;H;I;J,D,1,12,2,FALSE,NA,order,1,43,44,460,15
1,A;B;C;D;G;H;I;J,C,1,13,2,FALSE,NA,order,1,43,44,461,15
1,A;B;C;D;G;H;I;J,B,1,14,2,FALSE,NA,order,1,43,44,462,15
1,A;B;C;D;G;H;I;J,A,1,15,2,FALSE,NA,order,1,43,44,463,15
1,A;B;C;D;G;H;I;J,H,1,16,2,FALSE,NA,order,1,43,44,464,15
1,A;B;C;D;G;H;I;J,G,1,25,4,FALSE,NA,order,1,43,44,465,15
1,A;B;C;D;G;H;I;J,D,1,26,4,FALSE,NA,order,1,43,44,466,15
1,A;B;C;D;G;H;I;J,J,1,27,4,FALSE,NA,order,1,43,44,467,15
1,A;B;C;D;G;H;I;J,B,1,28,4,FALSE,NA,order,1,43,44,468,15
1,A;B;C;D;G;H;I;J,I,1,29,4,FALSE,NA,order,1,43,44,469,15
1,A;B;C;D;G;H;I;J,C,1,30,4,FALSE,NA,order,1,43,44,470,15
1,A;B;C;D;G;H;I;J,A,1,31,4,FALSE,NA,order,1,43,44,471,15
1,A;B;C;D;G;H;I;J,H,1,32,4,FALSE,NA,order,1,43,44,472,15
1,A;B;C;D;G;H;I;J,J,2,33,5,FALSE,NA,order,1,43,45,473,15
1,A;B;C;D;G;H;I;J,I,2,34,5,FALSE,NA,order,1,43,45,474,15
1,A;B;C;D;G;H;I;J,C,2,35,5,FALSE,NA,order,1,43,45,475,15
1,A;B;C;D;G;H;I;J,A,2,36,5,FALSE,NA,order,1,43,45,476,15
1,A;B;C;D;G;H;I;J,B,2,37,5,FALSE,NA,order,1,43,45,477,15
1,A;B;C;D;G;H;I;J,D,2,38,5,FALSE,NA,order,1,43,45,478,15
1,A;B;C;D;G;H;I;J,G,2,39,5,FALSE,NA,order,1,43,45,479,15
1,A;B;C;D;G;H;I;J,H,2,40,5,FALSE,NA,order,1,43,45,480,15
1,A;B;C;D;G;H;I;J,I,1,1,1,FALSE,NA,order,2,46,47,481,16
1,A;B;C;D;G;H;I;J,G,1,2,1,FALSE,NA,order,2,46,47,482,16
1,A;B;C;D;G;H;I;J,H,1,3,1,FALSE,NA,order,2,46,47,483,16
1,A;B;C;D;G;H;I;J,D,1,4,1,FALSE,NA,order,2,46,47,484,16
1,A;B;C;D;G;H;I;J,J,1,5,1,FALSE,NA,order,2,46,47,485,16
1,A;B;C;D;G;H;I;J,C,1,6,1,FALSE,NA,order,2,46,47,486,16
1,A;B;C;D;G;H;I;J,B,1,7,1,FALSE,NA,order,2,46,47,487,16
1,A;B;C;D;G;H;I;J,A,1,8,1,FALSE,NA,order,2,46,47,488,16
1,A;B;C;D;G;H;I;J,D,1,9,2,FALSE,NA,order,2,46,47,489,16
1,A;B;C;D;G;H;I;J,H,1,10,2,FALSE,NA,order,2,46,47,490,16
1,A;B;C;D;G;H;I;J,G,1,11,2,FALSE,NA,order,2,46,47,491,16
1,A;B;C;D;G;H;I;J,A,1,12,2,FALSE,NA,order,2,46,47,492,16
1,A;B;C;D;G;H;I;J,J,1,13,2,FALSE,NA,order,2,46,47,493,16
1,A;B;C;D;G;H;I;J,I,1,14,2,FALSE,NA,order,2,46,47,494,16
1,A;B;C;D;G;H;I;J,C,1,15,2,FALSE,NA,order,2,46,47,495,16
1,A;B;C;D;G;H;I;J,B,1,16,2,FALSE,NA,order,2,46,47,496,16
1,A;B;C;D;G;H;I;J,G,1,25,4,FALSE,NA,order,2,46,47,497,16
1,A;B;C;D;G;H;I;J,D,1,26,4,FALSE,NA,order,2,46,47,498,16
1,A;B;C;D;G;H;I;J,J,1,27,4,FALSE,NA,order,2,46,47,499,16
1,A;B;C;D;G;H;I;J,B,1,28,4,FALSE,NA,order,2,46,47,500,16
1,A;B;C;D;G;H;I;J,I,1,29,4,FALSE,NA,order,2,46,47,501,16
1,A;B;C;D;G;H;I;J,C,1,30,4,FALSE,NA,order,2,46,47,502,16
1,A;B;C;D;G;H;I;J,A,1,31,4,FALSE,NA,order,2,46,47,503,16
1,A;B;C;D;G;H;I;J,H,1,32,4,FALSE,NA,order,2,46,47,504,16
1,A;B;C;D;G;H;I;J,J,2,33,5,FALSE,NA,order,2,46,47,505,16
1,A;B;C;D;G;H;I;J,D,2,34,5,FALSE,NA,order,2,46,47,506,16
1,A;B;C;D;G;H;I;J,G,2,35,5,FALSE,NA,order,2,46,47,507,16
1,A;B;C;D;G;H;I;J,B,2,36,5,FALSE,NA,order,2,46,47,508,16
1,A;B;C;D;G;H;I;J,H,2,37,5,FALSE,NA,order,2,46,47,509,16
1,A;B;C;D;G;H;I;J,I,2,38,5,FALSE,NA,order,2,46,47,510,16
1,A;B;C;D;G;H;I;J,C,2,39,5,FALSE,NA,order,2,46,47,511,16
1,A;B;C;D;G;H;I;J,A,2,40,5,FALSE,NA,order,2,46,47,512,16
1,A;B;C;D;G;H;I;J,I,1,1,1,FALSE,NA,order,3,48,49,513,17
1,A;B;C;D;G;H;I;J,G,1,2,1,FALSE,NA,order,3,48,49,514,17
1,A;B;C;D;G;H;I;J,J,1,3,1,FALSE,NA,order,3,48,49,515,17
1,A;B;C;D;G;H;I;J,D,1,4,1,FALSE,NA,order,3,48,49,516,17
1,A;B;C;D;G;H;I;J,C,1,5,1,FALSE,NA,order,3,48,49,517,17
1,A;B;C;D;G;H;I;J,B,1,6,1,FALSE,NA,order,3,48,49,518,17
1,A;B;C;D;G;H;I;J,A,1,7,1,FALSE,NA,order,3,48,49,519,17
1,A;B;C;D;G;H;I;J,H,1,8,1,FALSE,NA,order,3,48,49,520,17
1,A;B;C;D;G;H;I;J,J,1,9,2,FALSE,NA,order,3,48,49,521,17
1,A;B;C;D;G;H;I;J,D,1,10,2,FALSE,NA,order,3,48,49,522,17
1,A;B;C;D;G;H;I;J,B,1,11,2,FALSE,NA,order,3,48,49,523,17
1,A;B;C;D;G;H;I;J,G,1,12,2,FALSE,NA,order,3,48,49,524,17
1,A;B;C;D;G;H;I;J,H,1,13,2,FALSE,NA,order,3,48,NA,525,17
1,A;B;C;D;G;H;I;J,A,1,14,2,FALSE,NA,order,3,48,NA,526,17
1,A;B;C;D;G;H;I;J,I,1,15,2,FALSE,NA,order,3,48,NA,527,17
1,A;B;C;D;G;H;I;J,C,1,16,2,FALSE,NA,order,3,48,49,528,17
1,A;B;C;D;G;H;I;J,B,1,25,4,FALSE,NA,order,3,48,49,529,17
1,A;B;C;D;G;H;I;J,D,1,26,4,FALSE,NA,order,3,48,NA,530,17
1,A;B;C;D;G;H;I;J,H,1,27,4,FALSE,NA,order,3,48,NA,531,17
1,A;B;C;D;G;H;I;J,G,1,28,4,FALSE,NA,order,3,48,NA,532,17
1,A;B;C;D;G;H;I;J,I,1,29,4,FALSE,NA,order,3,48,NA,533,17
1,A;B;C;D;G;H;I;J,C,1,30,4,FALSE,NA,order,3,48,NA,534,17
1,A;B;C;D;G;H;I;J,A,1,31,4,FALSE,NA,order,3,48,NA,535,17
1,A;B;C;D;G;H;I;J,J,1,32,4,FALSE,NA,order,3,48,NA,536,17
1,A;B;C;D;G;H;I;J,J,2,33,5,FALSE,NA,order,3,48,50,537,17
1,A;B;C;D;G;H;I;J,I,2,34,5,FALSE,NA,order,3,48,50,538,17
1,A;B;C;D;G;H;I;J,C,2,35,5,FALSE,NA,order,3,48,50,539,17
1,A;B;C;D;G;H;I;J,A,2,36,5,FALSE,NA,order,3,48,50,540,17
1,A;B;C;D;G;H;I;J,H,2,37,5,FALSE,NA,order,3,48,50,541,17
1,A;B;C;D;G;H;I;J,D,2,38,5,FALSE,NA,order,3,48,50,542,17
1,A;B;C;D;G;H;I;J,B,2,39,5,FALSE,NA,order,3,48,50,543,17
1,A;B;C;D;G;H;I;J,G,2,40,5,FALSE,NA,order,3,48,50,544,17
1,A;B;C;D;G;H;I;J,H,1,1,1,FALSE,NA,order,3,51,52,545,18
1,A;B;C;D;G;H;I;J,I,1,2,1,FALSE,NA,order,3,51,52,546,18
1,A;B;C;D;G;H;I;J,G,1,3,1,FALSE,NA,order,3,51,52,547,18
1,A;B;C;D;G;H;I;J,A,1,4,1,FALSE,NA,order,3,51,52,548,18
1,A;B;C;D;G;H;I;J,J,1,5,1,FALSE,NA,order,3,51,52,549,18
1,A;B;C;D;G;H;I;J,D,1,6,1,FALSE,NA,order,3,51,52,550,18
1,A;B;C;D;G;H;I;J,B,1,7,1,FALSE,NA,order,3,51,52,551,18
1,A;B;C;D;G;H;I;J,C,1,8,1,FALSE,NA,order,3,51,52,552,18
1,A;B;C;D;G;H;I;J,A,1,9,2,FALSE,NA,order,3,51,52,553,18
1,A;B;C;D;G;H;I;J,H,1,10,2,FALSE,NA,order,3,51,52,554,18
1,A;B;C;D;G;H;I;J,C,1,11,2,FALSE,NA,order,3,51,52,555,18
1,A;B;C;D;G;H;I;J,J,1,12,2,FALSE,NA,order,3,51,52,556,18
1,A;B;C;D;G;H;I;J,D,1,13,2,FALSE,NA,order,3,51,52,557,18
1,A;B;C;D;G;H;I;J,B,1,14,2,FALSE,NA,order,3,51,52,558,18
1,A;B;C;D;G;H;I;J,G,1,15,2,FALSE,NA,order,3,51,52,559,18
1,A;B;C;D;G;H;I;J,I,1,16,2,FALSE,NA,order,3,51,52,560,18
1,A;B;C;D;G;H;I;J,I,1,25,4,FALSE,NA,order,3,51,52,561,18
1,A;B;C;D;G;H;I;J,G,1,26,4,FALSE,NA,order,3,51,52,562,18
1,A;B;C;D;G;H;I;J,A,1,27,4,FALSE,NA,order,3,51,52,563,18
1,A;B;C;D;G;H;I;J,C,1,28,4,FALSE,NA,order,3,51,52,564,18
1,A;B;C;D;G;H;I;J,D,1,29,4,FALSE,NA,order,3,51,52,565,18
1,A;B;C;D;G;H;I;J,B,1,30,4,FALSE,NA,order,3,51,52,566,18
1,A;B;C;D;G;H;I;J,J,1,31,4,FALSE,NA,order,3,51,52,567,18
1,A;B;C;D;G;H;I;J,H,1,32,4,FALSE,NA,order,3,51,52,568,18
1,A;B;C;D;G;H;I;J,A,2,33,5,FALSE,NA,order,3,51,53,569,18
1,A;B;C;D;G;H;I;J,C,2,34,5,FALSE,NA,order,3,51,53,570,18
1,A;B;C;D;G;H;I;J,H,2,35,5,FALSE,NA,order,3,51,53,571,18
1,A;B;C;D;G;H;I;J,I,2,36,5,FALSE,NA,order,3,51,53,572,18
1,A;B;C;D;G;H;I;J,B,2,37,5,FALSE,NA,order,3,51,53,573,18
1,A;B;C;D;G;H;I;J,G,2,38,5,FALSE,NA,order,3,51,53,574,18
1,A;B;C;D;G;H;I;J,D,2,39,5,FALSE,NA,order,3,51,53,575,18
1,A;B;C;D;G;H;I;J,J,2,40,5,FALSE,NA,order,3,51,53,576,18
1,A;B;C;D;G;H;I;J,G,1,1,1,FALSE,NA,order,1,54,55,577,19
1,A;B;C;D;G;H;I;J,A,1,2,1,FALSE,NA,order,1,54,55,578,19
1,A;B;C;D;G;H;I;J,B,1,3,1,FALSE,NA,order,1,54,55,579,19
1,A;B;C;D;G;H;I;J,D,1,4,1,FALSE,NA,order,1,54,55,580,19
1,A;B;C;D;G;H;I;J,J,1,5,1,FALSE,NA,order,1,54,55,581,19
1,A;B;C;D;G;H;I;J,H,1,6,1,FALSE,NA,order,1,54,55,582,19
1,A;B;C;D;G;H;I;J,C,1,7,1,FALSE,NA,order,1,54,55,583,19
1,A;B;C;D;G;H;I;J,I,1,8,1,FALSE,NA,order,1,54,55,584,19
1,A;B;C;D;G;H;I;J,D,1,9,2,FALSE,NA,order,1,54,55,585,19
1,A;B;C;D;G;H;I;J,J,1,10,2,FALSE,NA,order,1,54,55,586,19
1,A;B;C;D;G;H;I;J,A,1,11,2,FALSE,NA,order,1,54,55,587,19
1,A;B;C;D;G;H;I;J,G,1,12,2,FALSE,NA,order,1,54,55,588,19
1,A;B;C;D;G;H;I;J,C,1,13,2,FALSE,NA,order,1,54,55,589,19
1,A;B;C;D;G;H;I;J,I,1,14,2,FALSE,NA,order,1,54,55,590,19
1,A;B;C;D;G;H;I;J,B,1,15,2,FALSE,NA,order,1,54,55,591,19
1,A;B;C;D;G;H;I;J,H,1,16,2,FALSE,NA,order,1,54,55,592,19
1,A;B;C;D;G;H;I;J,H,1,25,4,FALSE,NA,order,1,54,55,593,19
1,A;B;C;D;G;H;I;J,A,1,26,4,FALSE,NA,order,1,54,55,594,19
1,A;B;C;D;G;H;I;J,J,1,27,4,FALSE,NA,order,1,54,55,595,19
1,A;B;C;D;G;H;I;J,G,1,28,4,FALSE,NA,order,1,54,55,596,19
1,A;B;C;D;G;H;I;J,D,1,29,4,FALSE,NA,order,1,54,55,597,19
1,A;B;C;D;G;H;I;J,C,1,30,4,FALSE,NA,order,1,54,55,598,19
1,A;B;C;D;G;H;I;J,B,1,31,4,FALSE,NA,order,1,54,55,599,19
1,A;B;C;D;G;H;I;J,I,1,32,4,FALSE,NA,order,1,54,55,600,19
1,A;B;C;D;G;H;I;J,H,2,33,5,FALSE,NA,order,1,54,56,601,19
1,A;B;C;D;G;H;I;J,C,2,34,5,FALSE,NA,order,1,54,NA,602,19
1,A;B;C;D;G;H;I;J,J,2,35,5,FALSE,NA,order,1,54,56,603,19
1,A;B;C;D;G;H;I;J,D,2,36,5,FALSE,NA,order,1,54,NA,604,19
1,A;B;C;D;G;H;I;J,B,2,37,5,FALSE,NA,order,1,54,NA,605,19
1,A;B;C;D;G;H;I;J,G,2,38,5,FALSE,NA,order,1,54,NA,606,19
1,A;B;C;D;G;H;I;J,A,2,39,5,FALSE,NA,order,1,54,56,607,19
1,A;B;C;D;G;H;I;J,I,2,40,5,FALSE,NA,order,1,54,56,608,19
1,A;B;C;D;G;H;I;J,A,1,1,1,FALSE,NA,order,2,57,58,609,20
1,A;B;C;D;G;H;I;J,H,1,2,1,FALSE,NA,order,2,57,58,610,20
1,A;B;C;D;G;H;I;J,G,1,3,1,FALSE,NA,order,2,57,58,611,20
1,A;B;C;D;G;H;I;J,J,1,4,1,FALSE,NA,order,2,57,58,612,20
1,A;B;C;D;G;H;I;J,C,1,5,1,FALSE,NA,order,2,57,58,613,20
1,A;B;C;D;G;H;I;J,D,1,6,1,FALSE,NA,order,2,57,58,614,20
1,A;B;C;D;G;H;I;J,I,1,7,1,FALSE,NA,order,2,57,58,615,20
1,A;B;C;D;G;H;I;J,B,1,8,1,FALSE,NA,order,2,57,58,616,20
1,A;B;C;D;G;H;I;J,A,1,9,2,FALSE,NA,order,2,57,58,617,20
1,A;B;C;D;G;H;I;J,I,1,10,2,FALSE,NA,order,2,57,58,618,20
1,A;B;C;D;G;H;I;J,C,1,11,2,FALSE,NA,order,2,57,58,619,20
1,A;B;C;D;G;H;I;J,J,1,12,2,FALSE,NA,order,2,57,58,620,20
1,A;B;C;D;G;H;I;J,H,1,13,2,FALSE,NA,order,2,57,58,621,20
1,A;B;C;D;G;H;I;J,B,1,14,2,FALSE,NA,order,2,57,58,622,20
1,A;B;C;D;G;H;I;J,D,1,15,2,FALSE,NA,order,2,57,58,623,20
1,A;B;C;D;G;H;I;J,G,1,16,2,FALSE,NA,order,2,57,58,624,20
1,A;B;C;D;G;H;I;J,I,1,25,4,FALSE,NA,order,2,57,58,625,20
1,A;B;C;D;G;H;I;J,D,1,26,4,FALSE,NA,order,2,57,58,626,20
1,A;B;C;D;G;H;I;J,A,1,27,4,FALSE,NA,order,2,57,58,627,20
1,A;B;C;D;G;H;I;J,C,1,28,4,FALSE,NA,order,2,57,58,628,20
1,A;B;C;D;G;H;I;J,G,1,29,4,FALSE,NA,order,2,57,58,629,20
1,A;B;C;D;G;H;I;J,B,1,30,4,FALSE,NA,order,2,57,58,630,20
1,A;B;C;D;G;H;I;J,H,1,31,4,FALSE,NA,order,2,57,58,631,20
1,A;B;C;D;G;H;I;J,J,1,32,4,FALSE,NA,order,2,57,58,632,20
1,A;B;C;D;G;H;I;J,A,2,33,5,FALSE,NA,order,2,57,59,633,20
1,A;B;C;D;G;H;I;J,C,2,34,5,FALSE,NA,order,2,57,59,634,20
1,A;B;C;D;G;H;I;J,H,2,35,5,FALSE,NA,order,2,57,59,635,20
1,A;B;C;D;G;H;I;J,I,2,36,5,FALSE,NA,order,2,57,59,636,20
1,A;B;C;D;G;H;I;J,B,2,37,5,FALSE,NA,order,2,57,59,637,20
1,A;B;C;D;G;H;I;J,G,2,38,5,FALSE,NA,order,2,57,59,638,20
1,A;B;C;D;G;H;I;J,D,2,39,5,FALSE,NA,order,2,57,59,639,20
1,A;B;C;D;G;H;I;J,J,2,40,5,FALSE,NA,order,2,57,59,640,20
1,A;B;C;D;G;H;I;J,H,1,1,1,FALSE,NA,order,3,60,61,641,21
1,A;B;C;D;G;H;I;J,I,1,2,1,FALSE,NA,order,3,60,61,642,21
1,A;B;C;D;G;H;I;J,A,1,3,1,FALSE,NA,order,3,60,61,643,21
1,A;B;C;D;G;H;I;J,B,1,4,1,FALSE,NA,order,3,60,61,644,21
1,A;B;C;D;G;H;I;J,J,1,5,1,FALSE,NA,order,3,60,61,645,21
1,A;B;C;D;G;H;I;J,G,1,6,1,FALSE,NA,order,3,60,61,646,21
1,A;B;C;D;G;H;I;J,C,1,7,1,FALSE,NA,order,3,60,61,647,21
1,A;B;C;D;G;H;I;J,D,1,8,1,FALSE,NA,order,3,60,61,648,21
1,A;B;C;D;G;H;I;J,G,1,9,2,FALSE,NA,order,3,60,61,649,21
1,A;B;C;D;G;H;I;J,A,1,10,2,FALSE,NA,order,3,60,61,650,21
1,A;B;C;D;G;H;I;J,B,1,11,2,FALSE,NA,order,3,60,61,651,21
1,A;B;C;D;G;H;I;J,H,1,12,2,FALSE,NA,order,3,60,61,652,21
1,A;B;C;D;G;H;I;J,J,1,13,2,FALSE,NA,order,3,60,61,653,21
1,A;B;C;D;G;H;I;J,C,1,14,2,FALSE,NA,order,3,60,NA,654,21
1,A;B;C;D;G;H;I;J,I,1,15,2,FALSE,NA,order,3,60,61,655,21
1,A;B;C;D;G;H;I;J,D,1,16,2,FALSE,NA,order,3,60,61,656,21
1,A;B;C;D;G;H;I;J,H,1,25,4,FALSE,NA,order,3,60,61,657,21
1,A;B;C;D;G;H;I;J,B,1,26,4,FALSE,NA,order,3,60,61,658,21
1,A;B;C;D;G;H;I;J,I,1,27,4,FALSE,NA,order,3,60,61,659,21
1,A;B;C;D;G;H;I;J,G,1,28,4,FALSE,NA,order,3,60,61,660,21
1,A;B;C;D;G;H;I;J,C,1,29,4,FALSE,NA,order,3,60,61,661,21
1,A;B;C;D;G;H;I;J,A,1,30,4,FALSE,NA,order,3,60,61,662,21
1,A;B;C;D;G;H;I;J,D,1,31,4,FALSE,NA,order,3,60,61,663,21
1,A;B;C;D;G;H;I;J,J,1,32,4,FALSE,NA,order,3,60,61,664,21
1,A;B;C;D;G;H;I;J,J,2,33,5,FALSE,NA,order,3,60,62,665,21
1,A;B;C;D;G;H;I;J,D,2,34,5,FALSE,NA,order,3,60,62,666,21
1,A;B;C;D;G;H;I;J,G,2,35,5,FALSE,NA,order,3,60,62,667,21
1,A;B;C;D;G;H;I;J,B,2,36,5,FALSE,NA,order,3,60,62,668,21
1,A;B;C;D;G;H;I;J,I,2,37,5,FALSE,NA,order,3,60,62,669,21
1,A;B;C;D;G;H;I;J,H,2,38,5,FALSE,NA,order,3,60,62,670,21
1,A;B;C;D;G;H;I;J,C,2,39,5,FALSE,NA,order,3,60,62,671,21
1,A;B;C;D;G;H;I;J,A,2,40,5,FALSE,NA,order,3,60,62,672,21
1,A;B;C;D;G;H;I;J,A,1,1,1,FALSE,NA,order,1,63,64,673,22
1,A;B;C;D;G;H;I;J,J,1,2,1,FALSE,NA,order,1,63,64,674,22
1,A;B;C;D;G;H;I;J,G,1,3,1,FALSE,NA,order,1,63,64,675,22
