dataset_id,condition_label,full_cite,short_cite,language,game_id,player_id,trial_num,rep_num,room_num,stage_num,age,gender,role,target,message_number,text,choice_id,time_stamp,option_set,group_size,structure,exclude,exclusion_reason,action_type,message_irrelevant
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,26,3,1,1,NA,NA,matcher,B,NA,NA,B,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,27,3,1,1,NA,NA,describer,A,3,number 3 3:  3 : iceskating,NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,27,3,1,1,NA,NA,matcher,A,NA,NA,A,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,28,3,1,1,NA,NA,describer,F,4,number 4 4:  4 : dinosaur kicking ok on both,NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,28,3,1,1,NA,NA,matcher,F,NA,NA,F,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,29,3,1,1,NA,NA,describer,J,5,number 5 5:  5 : lunge,NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,29,3,1,1,NA,NA,matcher,J,NA,NA,J,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,30,3,1,1,NA,NA,describer,L,6,number 6 6:  6 : standing with hands out to the left k k,NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,30,3,1,1,NA,NA,matcher,L,NA,NA,L,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,31,3,1,1,NA,NA,describer,E,7,"number 7 7:  7 : five sided shape on bottom, square, triangle, diamond k",NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,31,3,1,1,NA,NA,matcher,E,NA,NA,E,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,32,3,1,1,NA,NA,describer,G,8,number 8 8:  8 : kneeling with hands to the right and rhombus on bottom k,NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,32,3,1,1,NA,NA,matcher,G,NA,NA,G,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,33,3,1,1,NA,NA,describer,C,9,number 9 9:  9 : square with cut out and diamond on top k,NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,33,3,1,1,NA,NA,matcher,C,NA,NA,C,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,34,3,1,1,NA,NA,describer,I,10,number 10 10:  10 : triangle with bunny ears k,NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,34,3,1,1,NA,NA,matcher,I,NA,NA,I,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,35,3,1,1,NA,NA,describer,K,11,number 11 11:  11 : kneeling to the right with hands out and triangle on bottom k,NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,35,3,1,1,NA,NA,matcher,K,NA,NA,K,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,36,3,1,1,NA,NA,describer,H,12,number 12 12:  12 : half sitting half lying down great done submit!,NA,1459991078885,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,36,3,1,1,NA,NA,matcher,H,NA,NA,H,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,37,4,1,1,NA,NA,describer,C,1,"winning!  number 1 1:  1 : half sitting half lying down yeah, just use 'bunny ears' as shorthand if you wish and so on great!  1- 1 -",NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,37,4,1,1,NA,NA,matcher,C,NA,NA,C,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,38,4,1,1,NA,NA,describer,B,2,number 2 2:  2 : arms out in front and back,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,38,4,1,1,NA,NA,matcher,B,NA,NA,B,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,39,4,1,1,NA,NA,describer,G,3,number 3 3:  3 : dinosaur  3  ok,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,39,4,1,1,NA,NA,matcher,G,NA,NA,G,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,40,4,1,1,NA,NA,describer,H,4,"number 4 4:  4 : five sided shape on bottom, etc. number six: kneeling to right with rhombus sorry! that's  4- 4 -6ok",NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,40,4,1,1,NA,NA,matcher,H,NA,NA,H,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,41,4,1,1,NA,NA,describer,L,5,number 5 5  number SIX is kneeling to right with triangle,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,41,4,1,1,NA,NA,matcher,L,NA,NA,L,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,42,4,1,1,NA,NA,describer,A,6,NA,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,42,4,1,1,NA,NA,matcher,A,NA,NA,A,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,43,4,1,1,NA,NA,describer,J,7,number 7 7:  7 : snow angel,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,43,4,1,1,NA,NA,matcher,J,NA,NA,J,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,44,4,1,1,NA,NA,describer,D,8,number 8 8:  8 : hands out to left,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,44,4,1,1,NA,NA,matcher,D,NA,NA,D,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,45,4,1,1,NA,NA,describer,K,9,number 9 9:  9 : square with cut out,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,45,4,1,1,NA,NA,matcher,K,NA,NA,K,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,46,4,1,1,NA,NA,describer,I,10,10:  10 : lunge,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,46,4,1,1,NA,NA,matcher,I,NA,NA,I,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,47,4,1,1,NA,NA,describer,F,11,11:  11 : ice skating,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,47,4,1,1,NA,NA,matcher,F,NA,NA,F,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,48,4,1,1,NA,NA,describer,E,12,12:  12 : bunny ears ok on all great!,NA,1459991257990,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,48,4,1,1,NA,NA,matcher,E,NA,NA,E,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,49,5,1,1,NA,NA,describer,K,1,way to go! yes!  number 1 1:  1 : arms out front and back  1- 1 -,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,49,5,1,1,NA,NA,matcher,K,NA,NA,K,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,50,5,1,1,NA,NA,describer,A,2,number 2 2:  2 : kneeling to right with rhombus,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,50,5,1,1,NA,NA,matcher,A,NA,NA,A,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,51,5,1,1,NA,NA,describer,G,3,number 3 3:  3 : half sitting/half lying down  3  ok,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,51,5,1,1,NA,NA,matcher,G,NA,NA,G,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,52,5,1,1,NA,NA,describer,D,4,number 4 4:  4 : standing hands out to left  4- 4 -,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,52,5,1,1,NA,NA,matcher,D,NA,NA,D,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,53,5,1,1,NA,NA,describer,H,5,number 5 5:  5 : ice skating,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,53,5,1,1,NA,NA,matcher,H,NA,NA,H,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,54,5,1,1,NA,NA,describer,C,6,number 6 6:  6 : lunge  6  ok,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,54,5,1,1,NA,NA,matcher,C,NA,NA,C,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,55,5,1,1,NA,NA,describer,F,7,number 7 7:  7 : snow angel,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,55,5,1,1,NA,NA,matcher,F,NA,NA,F,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,56,5,1,1,NA,NA,describer,L,8,number 8 8:  8 : bunny ears,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,56,5,1,1,NA,NA,matcher,L,NA,NA,L,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,57,5,1,1,NA,NA,describer,E,9,number 9 9:  9 : square with cut out k,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,57,5,1,1,NA,NA,matcher,E,NA,NA,E,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,58,5,1,1,NA,NA,describer,I,10,number 10 10:  10 : kneeling with triangle,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,58,5,1,1,NA,NA,matcher,I,NA,NA,I,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,59,5,1,1,NA,NA,describer,J,11,number 11 11:  11 : dinosaur,NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,59,5,1,1,NA,NA,matcher,J,NA,NA,J,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,60,5,1,1,NA,NA,describer,B,12,"number 12 12:  12 : five sided shape, square, etc. ok all",NA,1459991447328,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,60,5,1,1,NA,NA,matcher,B,NA,NA,B,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,61,6,1,1,NA,NA,describer,K,1,very nice!  number 1 1:  1 : half sitting half lying let's go for a perfect score,NA,1459991589456,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,61,6,1,1,NA,NA,matcher,K,NA,NA,K,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,62,6,1,1,NA,NA,describer,F,2,number 2 2:  2 : lunge,NA,1459991589456,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,62,6,1,1,NA,NA,matcher,F,NA,NA,F,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,63,6,1,1,NA,NA,describer,I,3,number 3 3:  3 : standing with hands out to left ok1- 3   3 ! also the easiest to identify,NA,1459991589456,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,63,6,1,1,NA,NA,matcher,I,NA,NA,I,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,64,6,1,1,NA,NA,describer,C,4,number 4 4:  4 : square with cut out,NA,1459991589456,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,64,6,1,1,NA,NA,matcher,C,NA,NA,C,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,65,6,1,1,NA,NA,describer,L,5,number 5 5:  5 : kneeling with triangle,NA,1459991589456,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,65,6,1,1,NA,NA,matcher,L,NA,NA,L,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_describer,66,6,1,1,NA,NA,describer,A,6,number 6 6:  6 : arms in front and back k,NA,1459991589456,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,message,FALSE
hawkins2020_characterizing_uncued,unconstrained,"Hawkins, R. D., Frank, M. C., & Goodman, N. D. (2020)...",Hawkins et al. (2020),English,0119-1,0119-1_matcher,66,6,1,1,NA,NA,matcher,A,NA,NA,A,NA,A;B;C;D;E;F;G;H;I;J;K;L,2,thick,FALSE,NA,selection,NA
