id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JJDD6CNNKS9N5ND9ZB50TMMK,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T00:18:39.925642451Z,all games finished,2025-01-25T01:01:36.765039117Z,true,2025-01-25T00:18:39.930194177Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T00:18:39.925642451Z,ended,2025-01-25T01:01:36.765039117Z
01JJDD6DNJXXQJ6MVNR2APR9Z4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T00:18:40.947020883Z,all games finished,2025-01-25T01:25:02.54985164Z,true,2025-01-25T00:18:40.952937357Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T00:18:40.947020883Z,ended,2025-01-25T01:25:02.54985164Z
01JJDD6E16905VQXMERBDWH8TS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T00:18:41.318188345Z,all games finished,2025-01-25T00:59:41.418490776Z,true,2025-01-25T00:18:41.323170493Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T00:18:41.318188345Z,ended,2025-01-25T00:59:41.418490776Z
01JJDM761HPYC3AVWKB74WBDCT,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T02:21:25.937114771Z,all games finished,2025-01-25T02:33:25.6842845Z,true,2025-01-25T02:21:25.99719637Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T02:21:25.937114771Z,ended,2025-01-25T02:33:25.6842845Z
01JJDM7GTT519TKKRE9N1HTFRM,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T02:21:36.986972353Z,all games finished,2025-01-25T03:04:50.119527556Z,true,2025-01-25T02:21:37.065854588Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T02:21:36.986972353Z,ended,2025-01-25T03:04:50.119527556Z
01JJDD6BJYDBHGTTC4RMRDT84Y,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T00:18:38.814199226Z,all games finished,2025-01-25T00:56:24.408085425Z,true,2025-01-25T00:18:38.819974318Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T00:18:38.814199226Z,ended,2025-01-25T00:56:24.408085425Z
01JJDD6ENAQZ5CXZWT8XSTN9HT,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T00:18:41.962587262Z,all games finished,2025-01-25T01:10:06.291597302Z,true,2025-01-25T00:18:41.967499179Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T00:18:41.962587262Z,ended,2025-01-25T01:10:06.291597302Z
01JJDD6F0B8EE8VEJQ9MQBWXD1,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T00:18:42.315629047Z,all games finished,2025-01-25T03:01:34.839010938Z,true,2025-01-25T00:18:42.320249734Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T00:18:42.315629047Z,ended,2025-01-25T03:01:34.839010938Z
01JJDM7CKNHGBV08C0N2481SR2,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T02:21:32.66116547Z,all games finished,2025-01-25T02:33:26.192486727Z,true,2025-01-25T02:21:32.737810773Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T02:21:32.66116547Z,ended,2025-01-25T02:33:26.192486727Z
01JJDM7D8H4E7Y09K3JDYQV8E9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T02:21:33.32936296Z,all games finished,2025-01-25T02:57:20.029013323Z,true,2025-01-25T02:21:33.44282253Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T02:21:33.32936296Z,ended,2025-01-25T02:57:20.029013323Z
01JJDM7GDWW6JHFQXE0Z0ZAEA3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T02:21:36.572602174Z,all games finished,2025-01-25T02:40:38.956977829Z,true,2025-01-25T02:21:36.62785688Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T02:21:36.572602174Z,ended,2025-01-25T02:40:38.956977829Z
01JJDD69PJ3QHZY1X7GGXJEYVQ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-25T00:18:36.882317723Z,all games finished,2025-01-25T00:45:08.99872271Z,true,2025-01-25T00:18:36.890903915Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-25T00:18:36.882317723Z,ended,2025-01-25T00:45:08.99872271Z
