room_num,image_options,target_image,stage_num,trial_num,round_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,44,3,FALSE,NA,match,1,25,26,1178,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,45,3,FALSE,NA,match,1,26,25,1179,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,46,3,FALSE,NA,match,1,25,26,1180,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,47,3,FALSE,NA,match,1,26,25,1181,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,48,3,FALSE,NA,match,1,25,26,1182,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,49,4,FALSE,NA,match,1,26,25,1183,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,50,4,FALSE,NA,match,1,25,26,1184,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,51,4,FALSE,NA,match,1,26,25,1185,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,52,4,FALSE,NA,match,1,25,26,1186,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,53,4,FALSE,NA,match,1,26,25,1187,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,54,4,FALSE,NA,match,1,25,26,1188,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,55,4,FALSE,NA,match,1,26,25,1189,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,56,4,FALSE,NA,match,1,25,26,1190,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,57,4,FALSE,NA,match,1,26,25,1191,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,58,4,FALSE,NA,match,1,25,26,1192,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,59,4,FALSE,NA,match,1,26,25,1193,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,60,4,FALSE,NA,match,1,25,26,1194,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,61,4,FALSE,NA,match,1,26,25,1195,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,62,4,FALSE,NA,match,1,25,26,1196,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,63,4,FALSE,NA,match,1,26,25,1197,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,64,4,FALSE,NA,match,1,25,26,1198,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,65,5,FALSE,NA,match,1,26,25,1199,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,66,5,FALSE,NA,match,1,25,26,1200,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,67,5,FALSE,NA,match,1,26,25,1201,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,68,5,FALSE,NA,match,1,25,26,1202,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,69,5,FALSE,NA,match,1,26,25,1203,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,70,5,FALSE,NA,match,1,25,26,1204,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,71,5,FALSE,NA,match,1,26,25,1205,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,72,5,FALSE,NA,match,1,25,26,1206,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,73,5,FALSE,NA,match,1,26,25,1207,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,74,5,FALSE,NA,match,1,25,26,1208,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,75,5,FALSE,NA,match,1,26,25,1209,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,76,5,FALSE,NA,match,1,25,26,1210,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,77,5,FALSE,NA,match,1,26,25,1211,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,78,5,FALSE,NA,match,1,25,26,1212,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,79,5,FALSE,NA,match,1,26,25,1213,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,80,5,FALSE,NA,match,1,25,26,1214,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,81,6,FALSE,NA,match,1,26,25,1215,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,82,6,FALSE,NA,match,1,25,26,1216,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,83,6,FALSE,NA,match,1,26,25,1217,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,84,6,FALSE,NA,match,1,25,26,1218,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,85,6,FALSE,NA,match,1,26,25,1219,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,86,6,FALSE,NA,match,1,25,26,1220,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,87,6,FALSE,NA,match,1,26,25,1221,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,88,6,FALSE,NA,match,1,25,26,1222,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,89,6,FALSE,NA,match,1,26,25,1223,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,90,6,FALSE,NA,match,1,25,26,1224,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,91,6,FALSE,NA,match,1,26,25,1225,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,92,6,FALSE,NA,match,1,25,26,1226,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,93,6,FALSE,NA,match,1,26,25,1227,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,94,6,FALSE,NA,match,1,25,26,1228,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,95,6,FALSE,NA,match,1,26,25,1229,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,96,6,FALSE,NA,match,1,25,26,1230,13
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,1,1,FALSE,NA,match,1,28,27,1231,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,2,1,FALSE,NA,match,1,27,28,1232,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,3,1,FALSE,NA,match,1,28,27,1233,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,4,1,FALSE,NA,match,1,27,28,1234,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,5,1,FALSE,NA,match,1,28,27,1235,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,6,1,FALSE,NA,match,1,27,28,1236,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,7,1,FALSE,NA,match,1,28,27,1237,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,8,1,FALSE,NA,match,1,27,28,1238,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,9,1,FALSE,NA,match,1,28,27,1239,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,10,1,FALSE,NA,match,1,27,28,1240,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,11,1,FALSE,NA,match,1,28,27,1241,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,12,1,FALSE,NA,match,1,27,28,1242,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,13,1,FALSE,NA,match,1,28,27,1243,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,14,1,FALSE,NA,match,1,27,28,1244,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,15,1,FALSE,NA,match,1,28,27,1245,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,16,1,FALSE,NA,match,1,27,28,1246,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,17,2,FALSE,NA,match,1,28,27,1247,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,18,2,FALSE,NA,match,1,27,28,1248,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,19,2,FALSE,NA,match,1,28,27,1249,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,20,2,FALSE,NA,match,1,27,28,1250,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,21,2,FALSE,NA,match,1,28,27,1251,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,22,2,FALSE,NA,match,1,27,28,1252,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,23,2,FALSE,NA,match,1,28,27,1253,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,24,2,FALSE,NA,match,1,27,28,1254,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,25,2,FALSE,NA,match,1,28,27,1255,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,26,2,FALSE,NA,match,1,27,28,1256,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,27,2,FALSE,NA,match,1,28,27,1257,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,28,2,FALSE,NA,match,1,27,28,1258,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,29,2,FALSE,NA,match,1,28,27,1259,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,30,2,FALSE,NA,match,1,27,28,1260,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,31,2,FALSE,NA,match,1,28,27,1261,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,32,2,FALSE,NA,match,1,27,28,1262,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,33,3,FALSE,NA,match,1,28,27,1263,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,34,3,FALSE,NA,match,1,27,28,1264,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,35,3,FALSE,NA,match,1,28,27,1265,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,36,3,FALSE,NA,match,1,27,28,1266,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,37,3,FALSE,NA,match,1,28,27,1267,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,38,3,FALSE,NA,match,1,27,28,1268,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,39,3,FALSE,NA,match,1,28,27,1269,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,40,3,FALSE,NA,match,1,27,28,1270,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,41,3,FALSE,NA,match,1,28,27,1271,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,42,3,FALSE,NA,match,1,27,28,1272,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,43,3,FALSE,NA,match,1,28,27,1273,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,44,3,FALSE,NA,match,1,27,28,1274,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,45,3,FALSE,NA,match,1,28,27,1275,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,46,3,FALSE,NA,match,1,27,28,1276,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,47,3,FALSE,NA,match,1,28,27,1277,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,48,3,FALSE,NA,match,1,27,28,1278,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,49,4,FALSE,NA,match,1,28,27,1279,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,50,4,FALSE,NA,match,1,27,28,1280,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,51,4,FALSE,NA,match,1,28,27,1281,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,52,4,FALSE,NA,match,1,27,28,1282,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,53,4,FALSE,NA,match,1,28,27,1283,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,54,4,FALSE,NA,match,1,27,28,1284,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,55,4,FALSE,NA,match,1,28,27,1285,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,56,4,FALSE,NA,match,1,27,28,1286,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,57,4,FALSE,NA,match,1,28,27,1287,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,58,4,FALSE,NA,match,1,27,28,1288,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,59,4,FALSE,NA,match,1,28,27,1289,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,60,4,FALSE,NA,match,1,27,28,1290,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,61,4,FALSE,NA,match,1,28,27,1291,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,62,4,FALSE,NA,match,1,27,28,1292,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,63,4,FALSE,NA,match,1,28,27,1293,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,64,4,FALSE,NA,match,1,27,28,1294,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,65,5,FALSE,NA,match,1,28,27,1295,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,66,5,FALSE,NA,match,1,27,28,1296,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,67,5,FALSE,NA,match,1,28,27,1297,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,68,5,FALSE,NA,match,1,27,28,1298,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,69,5,FALSE,NA,match,1,28,27,1299,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,70,5,FALSE,NA,match,1,27,28,1300,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,71,5,FALSE,NA,match,1,28,27,1301,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,72,5,FALSE,NA,match,1,27,28,1302,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,73,5,FALSE,NA,match,1,28,27,1303,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,74,5,FALSE,NA,match,1,27,28,1304,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,75,5,FALSE,NA,match,1,28,27,1305,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,76,5,FALSE,NA,match,1,27,28,1306,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,77,5,FALSE,NA,match,1,28,27,1307,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,78,5,FALSE,NA,match,1,27,28,1308,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,79,5,FALSE,NA,match,1,28,27,1309,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,80,5,FALSE,NA,match,1,27,28,1310,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,81,6,FALSE,NA,match,1,28,27,1311,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,82,6,FALSE,NA,match,1,27,28,1312,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,83,6,FALSE,NA,match,1,28,27,1313,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,84,6,FALSE,NA,match,1,27,28,1314,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,85,6,FALSE,NA,match,1,28,27,1315,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,86,6,FALSE,NA,match,1,27,28,1316,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,87,6,FALSE,NA,match,1,28,27,1317,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,88,6,FALSE,NA,match,1,27,28,1318,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,89,6,FALSE,NA,match,1,28,27,1319,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,90,6,FALSE,NA,match,1,27,28,1320,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,91,6,FALSE,NA,match,1,28,27,1321,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,92,6,FALSE,NA,match,1,27,28,1322,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,93,6,FALSE,NA,match,1,28,27,1323,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,94,6,FALSE,NA,match,1,27,28,1324,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,95,6,FALSE,NA,match,1,28,27,1325,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,96,6,FALSE,NA,match,1,27,28,1326,14
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,1,1,FALSE,NA,match,1,30,29,1327,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,2,1,FALSE,NA,match,1,29,30,1328,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f15,1,3,1,FALSE,NA,match,1,30,29,1329,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,4,1,FALSE,NA,match,1,29,30,1330,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,5,1,FALSE,NA,match,1,30,29,1331,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,6,1,FALSE,NA,match,1,29,30,1332,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,7,1,FALSE,NA,match,1,30,29,1333,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f8,1,8,1,FALSE,NA,match,1,29,30,1334,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,9,1,FALSE,NA,match,1,30,29,1335,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,10,1,FALSE,NA,match,1,29,30,1336,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f5,1,11,1,FALSE,NA,match,1,30,29,1337,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f4,1,12,1,FALSE,NA,match,1,29,30,1338,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f7,1,13,1,FALSE,NA,match,1,30,29,1339,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f2,1,14,1,FALSE,NA,match,1,29,30,1340,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f1,1,15,1,FALSE,NA,match,1,30,29,1341,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,16,1,FALSE,NA,match,1,29,30,1342,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f14,1,17,2,FALSE,NA,match,1,30,29,1343,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f9,1,18,2,FALSE,NA,match,1,29,30,1344,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f16,1,19,2,FALSE,NA,match,1,30,29,1345,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f3,1,20,2,FALSE,NA,match,1,29,30,1346,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f10,1,21,2,FALSE,NA,match,1,30,29,1347,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f11,1,22,2,FALSE,NA,match,1,29,30,1348,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f12,1,23,2,FALSE,NA,match,1,30,29,1349,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f6,1,25,2,FALSE,NA,match,1,30,29,1350,15
1,f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16,f13,1,26,2,FALSE,NA,match,1,29,30,1351,15
