selected_image,player_id,time_stamp,trial_id
f12,17,12,783
f7,18,25,784
f6,17,9,785
f13,18,15,786
f2,17,16,787
f15,18,17,788
f8,17,38,789
f1,18,11,790
f4,17,10,791
f5,18,16,792
f9,17,11,793
f10,18,12,794
f15,17,14,795
f12,18,13,796
f1,17,8,797
f4,18,8,798
f7,17,9,799
f16,18,15,800
f13,17,14,801
f2,18,7,802
f11,17,11,803
f6,18,11,804
f5,17,15,805
f8,18,9,806
f3,17,10,807
f14,18,10,808
f10,17,10,809
f15,18,15,810
f6,17,7,811
f1,18,8,812
f16,17,13,813
f13,18,11,814
f12,17,11,815
f7,18,14,816
f2,17,11,817
f9,18,9,818
f14,17,9,819
f5,18,10,820
f8,17,8,821
f11,18,18,822
f4,17,5,823
f3,18,10,824
f7,17,6,825
f6,18,8,826
f11,17,8,827
f10,18,7,828
f9,17,8,829
f4,18,7,830
f13,17,9,831
f12,18,9,832
f1,17,12,833
f8,18,10,834
f15,17,10,835
f14,18,15,836
f5,17,12,837
f16,18,17,838
f3,17,18,839
f2,18,8,840
f10,17,8,841
f11,18,11,842
f8,17,5,843
f7,18,12,844
f4,17,4,845
f3,18,11,846
f14,17,9,847
f13,18,12,848
f2,17,7,849
f9,18,8,850
f6,17,6,851
f1,18,10,852
f16,17,11,853
f5,18,10,854
f12,17,7,855
f15,18,13,856
f9,19,71,857
f6,20,18,858
f15,19,20,859
f14,20,28,860
f13,19,13,861
f16,20,28,862
f11,19,22,863
f8,20,22,864
f3,19,23,865
f10,20,38,866
f5,19,30,867
f4,20,36,868
f7,19,22,869
f2,20,18,870
f1,19,16,871
f12,20,18,872
f14,19,16,873
f9,20,47,874
f16,19,17,875
f3,20,11,876
f10,19,20,877
f11,20,17,878
f7,20,16,879
f6,19,11,880
f13,20,14,881
f15,20,13,882
f8,19,23,883
f1,20,17,884
f4,19,18,885
f5,20,21,886
f10,20,19,887
f15,19,13,888
f12,20,15,889
f1,19,13,890
f4,20,25,891
f7,19,16,892
f16,20,16,893
f13,19,11,894
f2,20,9,895
f11,19,15,896
f6,20,6,897
f5,19,16,898
f8,20,23,899
f3,19,8,900
