roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs
01JJSVJ7AXAX5192B9J2J4BP18,NA,01JJSTD93MHG1ZTG1X0W6NW026,21,65,1,NA,/tangrams/18_134.png,6,21,"[""/tangrams/12_139.png"",""/tangrams/333_45.png"",""/tangrams/18_134.png"",""/tangrams/50_189.png""]"
01JJSWPXE392T8SFEDED0WGNFJ,TRUE,01JJSTDRZ1MHPP0ZSFA4YSHEF9,11,65,0,/tangrams/395_149.png,/tangrams/395_149.png,12,11,"[""/tangrams/102_195.png"",""/tangrams/144_91.png"",""/tangrams/397_436.png"",""/tangrams/395_149.png""]"
01JJSXYTKD4XY27RZX39SSY3PS,TRUE,01JJSW2GN5JRTWHF35QZMCFM5E,39,65,2,/tangrams/232_412.png,/tangrams/232_412.png,8,39,"[""/tangrams/87_203.png"",""/tangrams/349_235.png"",""/tangrams/232_412.png"",""/tangrams/167_139.png""]"
01JJSY8V2XK5SH998YPB3X0Q9Y,TRUE,01JJSW2HVYB46FT3QX6F4690H8,32,65,2,/tangrams/73_24.png,/tangrams/73_24.png,1,32,"[""/tangrams/192_109.png"",""/tangrams/428_275.png"",""/tangrams/73_24.png"",""/tangrams/349_68.png""]"
01JJSVHQREGF9PMQYSS39RHKCZ,TRUE,01JJSTD7NTADRA4RZNQP0K7Z1B,14,65,0,/tangrams/72_387.png,/tangrams/72_387.png,15,14,"[""/tangrams/72_387.png"",""/tangrams/247_452.png"",""/tangrams/140_457.png"",""/tangrams/52_437.png""]"
01JJSX0H215789D49SAE0NFPMK,TRUE,01JJSVN8KJ9XK7AYVE7CBAH4NS,10,65,0,/tangrams/393_276.png,/tangrams/393_276.png,11,10,"[""/tangrams/463_9.png"",""/tangrams/171_210.png"",""/tangrams/454_398.png"",""/tangrams/393_276.png""]"
01JJSVJ7AKMZYC6K8HBKB8W6GM,FALSE,01JJSTD93MHG1ZTG1X0W6NW026,6,65,0,NA,/tangrams/184_97.png,7,6,"[""/tangrams/18_134.png"",""/tangrams/311_332.png"",""/tangrams/184_97.png"",""/tangrams/21_258.png""]"
01JJSVM72X56C2XVMYM915P854,NA,01JJSTD9MSS87P6JB193SR5E8B,38,65,2,NA,/tangrams/268_100.png,7,38,"[""/tangrams/268_100.png"",""/tangrams/286_231.png"",""/tangrams/275_419.png"",""/tangrams/13_136.png""]"
01JJSVRNC7B9E39BN4JQWT4XDC,TRUE,01JJSTDAN506C3XXMY94T5Z6YE,21,65,1,/tangrams/160_306.png,/tangrams/160_306.png,6,21,"[""/tangrams/334_254.png"",""/tangrams/208_225.png"",""/tangrams/160_306.png"",""/tangrams/253_52.png""]"
01JJSWAWFVADGRBKTFA7TZ06MK,TRUE,01JJSTDCEY9CZ9HMDV16TT3NDD,44,65,2,/tangrams/363_16.png,/tangrams/363_16.png,13,44,"[""/tangrams/314_46.png"",""/tangrams/69_134.png"",""/tangrams/363_16.png"",""/tangrams/107_333.png""]"
01JJSVFJP1NF9YV37GAZ2TYN7P,TRUE,01JJSTD4PRYD2V2Z0GCAHV3NH1,54,65,3,/tangrams/87_439.png,/tangrams/87_439.png,7,54,"[""/tangrams/278_398.png"",""/tangrams/363_68.png"",""/tangrams/87_439.png"",""/tangrams/204_415.png""]"
01JJSVJ7B225V85AK645G0GGW5,NA,01JJSTD93MHG1ZTG1X0W6NW026,26,65,1,NA,/tangrams/368_149.png,11,26,"[""/tangrams/404_147.png"",""/tangrams/311_332.png"",""/tangrams/50_189.png"",""/tangrams/368_149.png""]"
01JJSWPXWC8H18N5EZY0T8N5TT,TRUE,01JJSTDRZ1MHPP0ZSFA4YSHEF9,39,65,2,/tangrams/336_311.png,/tangrams/336_311.png,8,39,"[""/tangrams/336_311.png"",""/tangrams/360_401.png"",""/tangrams/190_448.png"",""/tangrams/452_447.png""]"
01JJSXYTZNMMD491PYYHJW5VAF,TRUE,01JJSW2GN5JRTWHF35QZMCFM5E,49,65,3,/tangrams/266_91.png,/tangrams/266_91.png,2,49,"[""/tangrams/266_91.png"",""/tangrams/167_139.png"",""/tangrams/194_19.png"",""/tangrams/42_192.png""]"
01JJSVFJNV4J1WA17YGCRBXE94,TRUE,01JJSTD4PRYD2V2Z0GCAHV3NH1,8,65,0,/tangrams/15_194.png,/tangrams/15_194.png,9,8,"[""/tangrams/405_184.png"",""/tangrams/397_441.png"",""/tangrams/15_194.png"",""/tangrams/211_30.png""]"
01JJSVJ7ASWN7ARC190D7BVN9E,NA,01JJSTD93MHG1ZTG1X0W6NW026,12,65,0,NA,/tangrams/50_189.png,13,12,"[""/tangrams/368_149.png"",""/tangrams/25_141.png"",""/tangrams/50_189.png"",""/tangrams/333_45.png""]"
01JJSVXRMNP5SWDTNGXZ2JMMSH,TRUE,01JJSTDBD8W3NEB7NQX5QZQ8VW,42,65,2,/tangrams/200_330.png,/tangrams/200_330.png,11,42,"[""/tangrams/14_395.png"",""/tangrams/200_330.png"",""/tangrams/357_433.png"",""/tangrams/209_169.png""]"
01JJSX4EH6VPW2MNEY200SFZ1N,TRUE,01JJSVN957V3267K61Q3A1FATB,47,65,2,/tangrams/426_61.png,/tangrams/426_61.png,16,47,"[""/tangrams/15_329.png"",""/tangrams/179_20.png"",""/tangrams/345_171.png"",""/tangrams/426_61.png""]"
01JJSX9TJ020YEKR3T5AEH3218,TRUE,01JJSVN9ZRF9YVH0GE3PG1DTCT,49,65,3,/tangrams/200_451.png,/tangrams/200_451.png,2,49,"[""/tangrams/200_451.png"",""/tangrams/10_246.png"",""/tangrams/390_250.png"",""/tangrams/76_424.png""]"
01JJSVXRMZD598GXKGSQ93PMC8,TRUE,01JJSTDBD8W3NEB7NQX5QZQ8VW,41,65,2,/tangrams/428_427.png,/tangrams/428_427.png,10,41,"[""/tangrams/356_247.png"",""/tangrams/14_395.png"",""/tangrams/195_322.png"",""/tangrams/428_427.png""]"
01JJSWVX7C3YV63QFC8FS7C0N0,TRUE,01JJSVN760B17V9MSDTF0H1NCS,36,65,2,/tangrams/420_98.png,/tangrams/420_98.png,5,36,"[""/tangrams/211_126.png"",""/tangrams/420_98.png"",""/tangrams/234_327.png"",""/tangrams/314_207.png""]"
01JJSVM72MGPQWBYXTK9D1RWP2,NA,01JJSTD9MSS87P6JB193SR5E8B,33,65,2,NA,/tangrams/80_459.png,2,33,"[""/tangrams/286_231.png"",""/tangrams/80_459.png"",""/tangrams/2_391.png"",""/tangrams/243_94.png""]"
01JJSVVEKBNASHJ5XSQXJYFM5M,TRUE,01JJSTDB03JYKX1DZK758PSRD9,21,65,1,/tangrams/95_337.png,/tangrams/95_337.png,6,21,"[""/tangrams/167_146.png"",""/tangrams/254_334.png"",""/tangrams/95_337.png"",""/tangrams/71_134.png""]"
01JJSVXRNXXZ8XQX9X54BTYR6W,FALSE,01JJSTDBD8W3NEB7NQX5QZQ8VW,63,65,3,/tangrams/93_460.png,/tangrams/32_222.png,16,63,"[""/tangrams/32_222.png"",""/tangrams/379_193.png"",""/tangrams/428_427.png"",""/tangrams/93_460.png""]"
01JJSWBZZ1TAD7XV04FRV8NDTT,TRUE,01JJSTDCSRXFKSYZE1Y41CSVK0,46,65,2,/tangrams/208_181.png,/tangrams/208_181.png,15,46,"[""/tangrams/208_181.png"",""/tangrams/384_40.png"",""/tangrams/122_50.png"",""/tangrams/227_448.png""]"
01JJSX0HCMCZZ3ZPK5WDRT16A0,TRUE,01JJSVN8KJ9XK7AYVE7CBAH4NS,27,65,1,/tangrams/463_9.png,/tangrams/463_9.png,12,27,"[""/tangrams/130_167.png"",""/tangrams/411_55.png"",""/tangrams/243_35.png"",""/tangrams/463_9.png""]"
01JJSY8VDF8G6VP20FPX4P0MD5,TRUE,01JJSW2HVYB46FT3QX6F4690H8,47,65,2,/tangrams/310_214.png,/tangrams/310_214.png,16,47,"[""/tangrams/310_214.png"",""/tangrams/90_15.png"",""/tangrams/458_198.png"",""/tangrams/364_299.png""]"
01JJSVM72GQFJYX2EGJH4X3EFS,NA,01JJSTD9MSS87P6JB193SR5E8B,42,65,2,NA,/tangrams/28_133.png,11,42,"[""/tangrams/422_461.png"",""/tangrams/325_46.png"",""/tangrams/429_352.png"",""/tangrams/28_133.png""]"
