id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JJ022GQ5VJNCJ9AR611Y4C2W,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:11.045455731Z,all games finished,2025-01-19T20:28:52.721364508Z,true,2025-01-19T19:54:11.052355111Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:11.045455731Z,ended,2025-01-19T20:28:52.721364508Z
01JJ022K87GZ4E77262EHJ1YDG,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:13.639634832Z,all games finished,2025-01-19T20:47:01.538841928Z,true,2025-01-19T19:54:13.645953198Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:13.639634832Z,ended,2025-01-19T20:47:01.538841928Z
01JJ023AJRN5E6YF4FSF5F615G,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:37.52873318Z,all games finished,2025-01-19T20:52:24.095268345Z,true,2025-01-19T19:54:37.535293298Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:37.52873318Z,ended,2025-01-19T20:52:24.095268345Z
01JJ0241GMEGSM83FMZZAZWYGT,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:55:01.012284123Z,,,true,2025-01-19T19:55:01.020149376Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:55:01.012284123Z,running,2025-01-19T19:55:02.041478459Z
01JJ022JA27F5V0SCVKA5CZVWJ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:12.674789083Z,all games finished,2025-01-19T20:45:31.060638957Z,true,2025-01-19T19:54:12.68156187Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:12.674789083Z,ended,2025-01-19T20:45:31.060638957Z
01JJ022KXA8S4E42C36ZZXP12V,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:14.314524314Z,all games finished,2025-01-19T20:40:25.988960866Z,true,2025-01-19T19:54:14.320183596Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:14.314524314Z,ended,2025-01-19T20:40:25.988960866Z
01JJ023A336PE8TND6VG54BAV5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:37.027860322Z,all games finished,2025-01-19T20:41:24.241992597Z,true,2025-01-19T19:54:37.034976321Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:37.027860322Z,ended,2025-01-19T20:41:24.241992597Z
01JJ022F332TGCQWBYF0VH3K03,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:09.37953451Z,all games finished,2025-01-19T20:26:59.843972701Z,true,2025-01-19T19:54:09.392826728Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:09.37953451Z,ended,2025-01-19T20:26:59.843972701Z
01JJ022H4NA5F3BJF5NPB2SP7H,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:11.477240394Z,all games finished,2025-01-19T20:20:39.419337012Z,true,2025-01-19T19:54:11.483493823Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:11.477240394Z,ended,2025-01-19T20:20:39.419337012Z
01JJ022JYVGNS2BFXFYBXECQKC,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:13.339774073Z,all games finished,2025-01-19T20:37:34.157989858Z,true,2025-01-19T19:54:13.345379162Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:13.339774073Z,ended,2025-01-19T20:37:34.157989858Z
01JJ023B9PEZJD3F2VVF0B5J6Q,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:38.262580065Z,all games finished,2025-01-19T20:59:01.488094433Z,true,2025-01-19T19:54:38.268649473Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:38.262580065Z,ended,2025-01-19T20:59:01.488094433Z
01JJ023BKJ298YMR5G8WBE7RNJ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:38.578375034Z,all games finished,2025-01-19T20:35:01.592258414Z,true,2025-01-19T19:54:38.584007283Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:38.578375034Z,ended,2025-01-19T20:35:01.592258414Z
01JJ022JNKSG1T7Z6JB4YTH2XE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T19:54:13.043252337Z,all games finished,2025-01-19T20:27:51.3080573Z,true,2025-01-19T19:54:13.050150039Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T19:54:13.043252337Z,ended,2025-01-19T20:27:51.3080573Z
