gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JHHFVFY6S1NC06NBPSG74T00,2,01JHHFVFSYSPZSTJ3Z44H5FCYR,4,comp-between,ended,"[[427,118],[427,189],[427,299],[427,135],[377,118],[377,189],[377,299],[377,135],[207,118],[207,189],[207,299],[207,135],[430,118],[430,189],[430,299],[430,135]]",90
01JHHFW9Y9NGJWR990CVS4RPK3,2,01JHHFW9SJG5VV92VQE383ZHQ0,4,comp-between,ended,"[[367,15],[367,44],[367,293],[367,98],[315,15],[315,44],[315,293],[315,98],[250,15],[250,44],[250,293],[250,98],[420,15],[420,44],[420,293],[420,98]]",90
01JHHD0CRJX9Y6P71F38T42VEC,2,01JHHD0CR9KSG98ZGRC00V794V,4,comp-between,ended,"[[263,134],[263,286],[263,428],[263,15],[116,134],[116,286],[116,428],[116,15],[433,134],[433,286],[433,428],[433,15],[117,134],[117,286],[117,428],[117,15]]",180
01JHHD0FPWJVSAHRGNJNFGR0CB,2,01JHHD0FPNNP4EW93R4F8TDRS8,4,comp-between,ended,"[[127,134],[127,2],[127,384],[127,14],[339,134],[339,2],[339,384],[339,14],[399,134],[399,2],[399,384],[399,14],[12,134],[12,2],[12,384],[12,14]]",90
01JHHD0GDWH1E6SKF58T44AJRB,2,01JHHD0GDNESMFBBD0NY6MKNA7,4,comp-between,ended,"[[338,307],[338,427],[338,40],[338,293],[383,307],[383,427],[383,40],[383,293],[358,307],[358,427],[358,40],[358,293],[157,307],[157,427],[157,40],[157,293]]",180
01JHHD0JJN4T5BE281HTE83CAV,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,comp-between,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270
01JHHD0JWEAYRMY5WF32610QEX,2,01JHHD0JW7MJ4EC19PZGR08GVR,4,comp-between,ended,"[[27,66],[27,327],[27,364],[27,118],[12,66],[12,327],[12,364],[12,118],[359,66],[359,327],[359,364],[359,118],[181,66],[181,327],[181,364],[181,118]]",270
01JHHFVKVSW2SRVNYN6TJY8S3J,2,01JHHFVKQ9PGQ5NTR2CF1XESFZ,4,comp-between,ended,"[[454,447],[454,327],[454,322],[454,235],[48,447],[48,327],[48,322],[48,235],[160,447],[160,327],[160,322],[160,235],[144,447],[144,327],[144,322],[144,235]]",180
01JHHFW83V7A77BZQKR6ZJ5W06,2,01JHHFW7Z56F5TJ8DM12K21VDW,4,comp-between,ended,"[[131,290],[131,408],[131,355],[131,461],[118,290],[118,408],[118,355],[118,461],[226,290],[226,408],[226,355],[226,461],[468,290],[468,408],[468,355],[468,461]]",180
01JHHD0DNM0BSBTGTV9PS14C92,2,01JHHD0DNAAT5CFGVN32XQ8M8X,4,comp-between,ended,"[[181,168],[181,418],[181,299],[181,352],[92,168],[92,418],[92,299],[92,352],[191,168],[191,418],[191,299],[191,352],[290,168],[290,418],[290,299],[290,352]]",270
01JHHD0G204SXDE845RNGV7T48,2,01JHHD0G1R8TRQGJ9F859DG1AN,4,comp-between,ended,"[[256,164],[256,226],[256,384],[256,437],[440,164],[440,226],[440,384],[440,437],[406,164],[406,226],[406,384],[406,437],[154,164],[154,226],[154,384],[154,437]]",0
01JHHD0K5FE3XKABJE75449W68,2,01JHHD0K588VWG3C3FX4Z3ZD2K,4,comp-between,ended,"[[110,429],[110,137],[110,163],[110,157],[348,429],[348,137],[348,163],[348,157],[305,429],[305,137],[305,163],[305,157],[195,429],[195,137],[195,163],[195,157]]",0
01JHHD0KQPXKABSFQTSYWJ0BBB,2,01JHHD0KQEX37BYDP00QWSXS2S,4,comp-between,ended,"[[241,302],[241,428],[241,199],[241,293],[1,302],[1,428],[1,199],[1,293],[67,302],[67,428],[67,199],[67,293],[166,302],[166,428],[166,199],[166,293]]",90
01JHHFVJ50D9D14T57NZ13A9SE,2,01JHHFVJ0PT7XS6R6G2QA6HQJ7,4,comp-between,ended,"[[391,145],[391,439],[391,150],[391,335],[181,145],[181,439],[181,150],[181,335],[36,145],[36,439],[36,150],[36,335],[313,145],[313,439],[313,150],[313,335]]",270
01JHHD0E7KZ34M9PWH0F4ZJE4D,2,01JHHD0E7BH1W5F8TS979SHZ7S,4,comp-between,ended,"[[387,444],[387,94],[387,115],[387,389],[198,444],[198,94],[198,115],[198,389],[202,444],[202,94],[202,115],[202,389],[180,444],[180,94],[180,115],[180,389]]",270
