gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JH9VN50YWG54N7E5XRD63T32,NA,01JH9VMBD4Z5STDMYH967P5RSE,NA,NA,terminated,NA,NA
01JH9VBFDGM47W1W3QSJ9HDKW9,2,01JH9VBFB1QZKZMY6PQC7WNTKS,4,comp-within,ended,"[[367,15],[367,44],[367,293],[367,98],[315,15],[315,44],[315,293],[315,98],[250,15],[250,44],[250,293],[250,98],[420,15],[420,44],[420,293],[420,98]]",270
01JH9VPNF0NXTPQFRM4RTSZ4XG,NA,01JH9VNZG27AKVHG14PPGHEAWQ,NA,NA,terminated,NA,NA
01JH9SG39H578XJ3P04Z8MFRKQ,2,01JH9SG391E07A9V3SEEEDHWFZ,4,comp-within,ended,"[[17,164],[17,450],[17,379],[17,149],[195,164],[195,450],[195,379],[195,149],[224,164],[224,450],[224,379],[224,149],[374,164],[374,450],[374,379],[374,149]]",90
01JH9SG4YP5K3Y5SZVF6JH64VG,NA,01JH9SG4YAC4R7FD4NWSNE5X2F,NA,NA,terminated,NA,NA
01JH9SG6RQ5PT1CRXPH2DDTEVN,2,01JH9SG6RF4C9BZ8Z35HR73T5T,4,comp-within,ended,"[[137,336],[137,354],[137,344],[137,292],[213,336],[213,354],[213,344],[213,292],[205,336],[205,354],[205,344],[205,292],[258,336],[258,354],[258,344],[258,292]]",90
01JH9SGA0GSBG31D368JKMWKZT,2,01JH9SGA08620GRHXTCW7C21NW,4,comp-within,ended,"[[22,404],[22,240],[22,232],[22,277],[336,404],[336,240],[336,232],[336,277],[188,404],[188,240],[188,232],[188,277],[461,404],[461,240],[461,232],[461,277]]",180
01JH9SGB8DR3ZQBTE62666YJ37,2,01JH9SGB85HG90JC6PW00MFPF5,4,comp-within,ended,"[[33,400],[33,157],[33,410],[33,404],[110,400],[110,157],[110,410],[110,404],[115,400],[115,157],[115,410],[115,404],[273,400],[273,157],[273,410],[273,404]]",270
01JH9SGDB6V4KA35FB3X2GAV3X,2,01JH9SGDB0AS17H3YKH5SZFYHW,4,comp-within,ended,"[[148,276],[148,222],[148,221],[148,468],[200,276],[200,222],[200,221],[200,468],[241,276],[241,222],[241,221],[241,468],[455,276],[455,222],[455,221],[455,468]]",0
01JH9SG5T4Q3ZQ4H2N2EHSQGEP,2,01JH9SG5ST2WM6WFVR52F3X3Q2,4,comp-within,ended,"[[247,351],[247,74],[247,233],[247,96],[332,351],[332,74],[332,233],[332,96],[262,351],[262,74],[262,233],[262,96],[416,351],[416,74],[416,233],[416,96]]",0
01JH9SGANGGTGW8W15B3ZH9HAP,2,01JH9SGAN912NK76VBK4YZ59G5,4,comp-within,ended,"[[150,351],[150,389],[150,190],[150,34],[66,351],[66,389],[66,190],[66,34],[302,351],[302,389],[302,190],[302,34],[10,351],[10,389],[10,190],[10,34]]",90
01JH9SGD2D84H6QRD39YNK7Q94,2,01JH9SGD26GHVCQ7ZSKNSPCJTH,4,comp-within,ended,"[[396,440],[396,45],[396,134],[396,86],[446,440],[446,45],[446,134],[446,86],[179,440],[179,45],[179,134],[179,86],[467,440],[467,45],[467,134],[467,86]]",270
01JH9SGGEPQETHM05E7TYTTFJ3,2,01JH9SGGED7AN10ZCDRBGS8N1C,4,comp-within,ended,"[[80,96],[80,273],[80,126],[80,320],[52,96],[52,273],[52,126],[52,320],[193,96],[193,273],[193,126],[193,320],[459,96],[459,273],[459,126],[459,320]]",180
