roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs
01JH9T9GTPGXDG3QVJ315TWGDX,TRUE,01JH9SGANGGTGW8W15B3ZH9HAP,55,65,3,/tangrams/302_34.png,/tangrams/302_34.png,8,55,"[""/tangrams/302_351.png"",""/tangrams/302_34.png"",""/tangrams/10_351.png"",""/tangrams/10_34.png""]"
01JH9TBC75N6X7K9TQH5H35D4S,TRUE,01JH9SGAXY80Q61E4V3J2PWF19,10,65,0,/tangrams/117_284.png,/tangrams/117_284.png,11,10,"[""/tangrams/165_187.png"",""/tangrams/117_284.png"",""/tangrams/117_187.png"",""/tangrams/165_284.png""]"
01JH9TW11RS85FWY55P60FKG83,FALSE,01JH9SGMA5SQW06Q2RHZM566J9,33,65,2,/tangrams/361_464.png,/tangrams/440_464.png,2,33,"[""/tangrams/361_464.png"",""/tangrams/440_144.png"",""/tangrams/361_144.png"",""/tangrams/440_464.png""]"
01JH9TZW16T5DA089H52V6DEA8,FALSE,01JH9SGAA658NFPWXGCTEHJ41E,10,65,0,/tangrams/283_331.png,/tangrams/283_221.png,11,10,"[""/tangrams/293_221.png"",""/tangrams/283_331.png"",""/tangrams/283_221.png"",""/tangrams/293_331.png""]"
01JH9TZWC5BRQ63CEPZS7Z1TTV,TRUE,01JH9SGAA658NFPWXGCTEHJ41E,54,65,3,/tangrams/283_361.png,/tangrams/283_361.png,7,54,"[""/tangrams/341_361.png"",""/tangrams/341_22.png"",""/tangrams/283_361.png"",""/tangrams/283_22.png""]"
01JH9TZWHKRF47D92QAHDFE0G0,FALSE,01JH9SGAA658NFPWXGCTEHJ41E,26,65,1,/tangrams/293_221.png,/tangrams/293_22.png,11,26,"[""/tangrams/341_221.png"",""/tangrams/293_22.png"",""/tangrams/293_221.png"",""/tangrams/341_22.png""]"
01JH9T2PMBWANXKD4DXZ0PRJ16,TRUE,01JH9SGDM23MYAYE14PAZBTC0A,18,65,1,/tangrams/356_7.png,/tangrams/356_7.png,3,18,"[""/tangrams/24_7.png"",""/tangrams/356_7.png"",""/tangrams/356_165.png"",""/tangrams/24_165.png""]"
01JH9T8RRQWC7HV2XB2SE8NQD7,FALSE,01JH9SGE6WNQGJ9QXAAXMXB1KM,30,65,1,NA,/tangrams/151_372.png,15,30,"[""/tangrams/151_469.png"",""/tangrams/384_372.png"",""/tangrams/384_469.png"",""/tangrams/151_372.png""]"
01JH9TZWT3D43FGJ0MW6Y4RQM3,TRUE,01JH9SGAA658NFPWXGCTEHJ41E,20,65,1,/tangrams/293_331.png,/tangrams/293_331.png,5,20,"[""/tangrams/283_361.png"",""/tangrams/283_331.png"",""/tangrams/293_361.png"",""/tangrams/293_331.png""]"
01JH9VKW6XMPK2H5VMX0W0EBW5,FALSE,01JH9VBFDGM47W1W3QSJ9HDKW9,55,65,3,/tangrams/367_98.png,/tangrams/367_293.png,8,55,"[""/tangrams/315_293.png"",""/tangrams/367_293.png"",""/tangrams/315_98.png"",""/tangrams/367_98.png""]"
01JH9TKQ7BSJXSJQ1M5TME6MA9,FALSE,01JH9SGKRECV5BXRCS4MDYERV4,6,65,0,/tangrams/376_431.png,/tangrams/267_187.png,7,6,"[""/tangrams/267_431.png"",""/tangrams/267_187.png"",""/tangrams/376_431.png"",""/tangrams/376_187.png""]"
01JH9VD6P3HR9W2XRHZFCEG9X1,TRUE,01JH9SG5T4Q3ZQ4H2N2EHSQGEP,42,65,2,/tangrams/262_96.png,/tangrams/262_96.png,11,42,"[""/tangrams/262_96.png"",""/tangrams/262_233.png"",""/tangrams/247_96.png"",""/tangrams/247_233.png""]"
01JH9VD72ASFJ2EN8QMK94S096,TRUE,01JH9SG5T4Q3ZQ4H2N2EHSQGEP,57,65,3,/tangrams/262_233.png,/tangrams/262_233.png,10,57,"[""/tangrams/262_233.png"",""/tangrams/332_351.png"",""/tangrams/332_233.png"",""/tangrams/262_351.png""]"
01JH9T8RWD5ATXG63AB97EWTTG,TRUE,01JH9SGE6WNQGJ9QXAAXMXB1KM,60,65,3,/tangrams/151_245.png,/tangrams/151_245.png,13,60,"[""/tangrams/384_245.png"",""/tangrams/151_469.png"",""/tangrams/151_245.png"",""/tangrams/384_469.png""]"
01JH9TDQX7S3AYGSN6TA2WFYE9,TRUE,01JH9SGB8DR3ZQBTE62666YJ37,34,65,2,/tangrams/33_410.png,/tangrams/33_410.png,3,34,"[""/tangrams/33_410.png"",""/tangrams/110_400.png"",""/tangrams/110_410.png"",""/tangrams/33_400.png""]"
01JH9V8AJCM0TG9X5DPHR481DE,TRUE,01JH9SG78HVVRSBRB5PATQ33NW,25,65,1,/tangrams/127_433.png,/tangrams/127_433.png,10,25,"[""/tangrams/127_329.png"",""/tangrams/25_433.png"",""/tangrams/127_433.png"",""/tangrams/25_329.png""]"
01JH9V8AQV58HVGFXM4Y1M6ZJY,TRUE,01JH9SG78HVVRSBRB5PATQ33NW,48,65,3,/tangrams/127_193.png,/tangrams/127_193.png,1,48,"[""/tangrams/25_193.png"",""/tangrams/25_196.png"",""/tangrams/127_193.png"",""/tangrams/127_196.png""]"
