roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs
01JHRD6JCJH9CX116N42N24AEY,TRUE,01JHRCDKKF8B85WX9GQ4VXE9N8,25,65,1,/tangrams/238_17.png,/tangrams/238_17.png,10,25,"[""/tangrams/114_370.png"",""/tangrams/238_17.png"",""/tangrams/219_197.png"",""/tangrams/262_222.png""]"
01JHRDA8628X7CWYX3QGV8C9ZH,TRUE,01JHRCY62V41NAQ6K6WA728CZK,3,65,0,/tangrams/338_159.png,/tangrams/338_159.png,4,3,"[""/tangrams/456_197.png"",""/tangrams/338_159.png"",""/tangrams/353_196.png"",""/tangrams/425_394.png""]"
01JHRDFS7T7H0K2MA9VNE40V1S,TRUE,01JHRCY7P3J7FZX3WW0KXPPX6V,50,65,3,/tangrams/464_13.png,/tangrams/464_13.png,3,50,"[""/tangrams/251_221.png"",""/tangrams/426_297.png"",""/tangrams/464_13.png"",""/tangrams/46_180.png""]"
01JHRDK1HPSNTGNNHM0ERRRBSJ,TRUE,01JHRCYFFGW6CET22SP2P21TZQ,37,65,2,/tangrams/203_286.png,/tangrams/203_286.png,6,37,"[""/tangrams/21_198.png"",""/tangrams/203_286.png"",""/tangrams/382_53.png"",""/tangrams/373_371.png""]"
01JHRDTT3PQFBT3CVA96FNA7BN,FALSE,01JHRD1FH6SZZVHBED89H5R676,15,65,0,/tangrams/110_301.png,/tangrams/449_370.png,16,15,"[""/tangrams/449_370.png"",""/tangrams/398_177.png"",""/tangrams/110_301.png"",""/tangrams/96_130.png""]"
01JHRE21P9FJ718NYM509ZEV8J,NA,01JHRD1GFVATAZ3A90SECB26MK,55,65,3,NA,/tangrams/450_403.png,8,55,"[""/tangrams/285_165.png"",""/tangrams/450_403.png"",""/tangrams/9_10.png"",""/tangrams/223_362.png""]"
01JHRDDWX8XWP4VJQ5BXRRMA1T,FALSE,01JHRCY6YDH38CBJFA8N0FWC3J,42,65,2,NA,/tangrams/338_443.png,11,42,"[""/tangrams/392_441.png"",""/tangrams/95_425.png"",""/tangrams/367_234.png"",""/tangrams/338_443.png""]"
01JHRDNJ439G7A1D46Q7C5PT68,FALSE,01JHRD1EDZ0HTEP43H8AHFQZ4H,52,65,3,/tangrams/294_1.png,/tangrams/412_13.png,5,52,"[""/tangrams/412_13.png"",""/tangrams/269_133.png"",""/tangrams/294_1.png"",""/tangrams/289_303.png""]"
01JHRD51803HMP30HWKAM2DMR4,FALSE,01JHRCDKKGAE88DKD97P3VRDKA,27,65,1,NA,/tangrams/224_417.png,12,27,"[""/tangrams/40_352.png"",""/tangrams/400_255.png"",""/tangrams/202_253.png"",""/tangrams/224_417.png""]"
01JHRD6JB9GQNKEEB57V7JAQGJ,FALSE,01JHRCDKKF8B85WX9GQ4VXE9N8,7,65,0,NA,/tangrams/300_69.png,8,7,"[""/tangrams/288_204.png"",""/tangrams/300_69.png"",""/tangrams/113_61.png"",""/tangrams/320_235.png""]"
01JHRD85EF0CJEV612AVSZ5VE3,TRUE,01JHRCY346J1PRKMFWZACMANAW,41,65,2,/tangrams/234_243.png,/tangrams/234_243.png,10,41,"[""/tangrams/7_185.png"",""/tangrams/239_46.png"",""/tangrams/234_243.png"",""/tangrams/426_68.png""]"
01JHRDDWVJM1Z2RA6CXKQ564HB,TRUE,01JHRCY6YDH38CBJFA8N0FWC3J,36,65,2,/tangrams/49_397.png,/tangrams/49_397.png,5,36,"[""/tangrams/49_397.png"",""/tangrams/20_271.png"",""/tangrams/394_305.png"",""/tangrams/53_161.png""]"
01JHRDDX1D7NAJE68YZC5RGGG1,TRUE,01JHRCY6YDH38CBJFA8N0FWC3J,61,65,3,/tangrams/53_161.png,/tangrams/53_161.png,14,61,"[""/tangrams/400_410.png"",""/tangrams/359_396.png"",""/tangrams/140_33.png"",""/tangrams/53_161.png""]"
01JHRDK1NF5BGQZMEJ2TJPW492,TRUE,01JHRCYFFGW6CET22SP2P21TZQ,47,65,2,/tangrams/183_95.png,/tangrams/183_95.png,16,47,"[""/tangrams/412_46.png"",""/tangrams/461_465.png"",""/tangrams/183_95.png"",""/tangrams/381_337.png""]"
01JHRD1BWTZ14HH4V4C24PTNKV,TRUE,01JHRCDKKGAE88DKD981Q9PYD9,35,65,2,/tangrams/333_132.png,/tangrams/333_132.png,4,35,"[""/tangrams/333_132.png"",""/tangrams/128_374.png"",""/tangrams/305_228.png"",""/tangrams/285_169.png""]"
01JHRD2TB4NKSPPB1CDWAGKAK0,TRUE,01JHRCDKKHX3HAVSQZWE4HGQQZ,40,65,2,/tangrams/73_122.png,/tangrams/73_122.png,9,40,"[""/tangrams/183_302.png"",""/tangrams/73_122.png"",""/tangrams/28_50.png"",""/tangrams/46_141.png""]"
01JHRDNHHG891E7SBCHTAH2WXD,TRUE,01JHRD1EDZ0HTEP43H8AHFQZ4H,10,65,0,/tangrams/289_303.png,/tangrams/289_303.png,11,10,"[""/tangrams/208_74.png"",""/tangrams/248_464.png"",""/tangrams/269_133.png"",""/tangrams/289_303.png""]"
01JHRD1BWBBQT2M71PT5831KPH,TRUE,01JHRCDKKGAE88DKD981Q9PYD9,9,65,0,/tangrams/128_374.png,/tangrams/128_374.png,10,9,"[""/tangrams/128_374.png"",""/tangrams/445_55.png"",""/tangrams/424_324.png"",""/tangrams/460_380.png""]"
01JHRD85H7SBSE1AKXVS0EMRZM,TRUE,01JHRCY346J1PRKMFWZACMANAW,60,65,3,/tangrams/18_1.png,/tangrams/18_1.png,13,60,"[""/tangrams/18_1.png"",""/tangrams/426_68.png"",""/tangrams/404_468.png"",""/tangrams/239_46.png""]"
01JHRD5199DS2XAJA21ETXR26Q,FALSE,01JHRCDKKGAE88DKD97P3VRDKA,57,65,3,/tangrams/248_14.png,/tangrams/396_274.png,10,57,"[""/tangrams/40_352.png"",""/tangrams/224_417.png"",""/tangrams/248_14.png"",""/tangrams/396_274.png""]"
01JHRD8HANJVSGB6XV9CWMVSB9,TRUE,01JHRCY4D6MFBR8PRRSGG3ZBEE,33,65,2,/tangrams/364_448.png,/tangrams/364_448.png,2,33,"[""/tangrams/216_342.png"",""/tangrams/231_75.png"",""/tangrams/364_448.png"",""/tangrams/321_336.png""]"
01JHRDDWPXBFXD33EYAPFFHC17,TRUE,01JHRCY6YDH38CBJFA8N0FWC3J,19,65,1,/tangrams/359_396.png,/tangrams/359_396.png,4,19,"[""/tangrams/394_305.png"",""/tangrams/431_218.png"",""/tangrams/140_33.png"",""/tangrams/359_396.png""]"
01JHRDK1QG6WHCCP2S14181EMH,TRUE,01JHRCYFFGW6CET22SP2P21TZQ,52,65,3,/tangrams/412_46.png,/tangrams/412_46.png,5,52,"[""/tangrams/258_410.png"",""/tangrams/250_365.png"",""/tangrams/412_46.png"",""/tangrams/183_95.png""]"
01JHRDK18KKF4QET4Q2Q6FQT40,TRUE,01JHRCYFFGW6CET22SP2P21TZQ,10,65,0,/tangrams/258_410.png,/tangrams/258_410.png,11,10,"[""/tangrams/10_298.png"",""/tangrams/203_286.png"",""/tangrams/258_410.png"",""/tangrams/319_124.png""]"
01JHRDNJ85RMXZXE4NHSC2MY02,FALSE,01JHRD1EDZ0HTEP43H8AHFQZ4H,62,65,3,/tangrams/271_309.png,/tangrams/220_337.png,15,62,"[""/tangrams/289_303.png"",""/tangrams/271_309.png"",""/tangrams/248_464.png"",""/tangrams/220_337.png""]"
01JHRD2TBJD4HG0W5JW9PEW8HH,TRUE,01JHRCDKKHX3HAVSQZWE4HGQQZ,53,65,3,/tangrams/80_286.png,/tangrams/80_286.png,6,53,"[""/tangrams/86_303.png"",""/tangrams/272_319.png"",""/tangrams/28_50.png"",""/tangrams/80_286.png""]"
01JHRD696E11V64AG82ZWY4TYY,TRUE,01JHRCDKKGAE88DKD989TVW7SK,21,65,1,/tangrams/361_307.png,/tangrams/361_307.png,6,21,"[""/tangrams/222_288.png"",""/tangrams/156_179.png"",""/tangrams/124_445.png"",""/tangrams/361_307.png""]"
01JHRD7J2G4SFZEJZPSZXW3CGC,TRUE,01JHRCXRYDFM4HDDMP15DZQKZA,40,65,2,/tangrams/239_353.png,/tangrams/239_353.png,9,40,"[""/tangrams/316_359.png"",""/tangrams/239_353.png"",""/tangrams/240_435.png"",""/tangrams/134_108.png""]"
01JHRD8H529S7CKP3KEQF0618C,TRUE,01JHRCY4D6MFBR8PRRSGG3ZBEE,2,65,0,/tangrams/310_74.png,/tangrams/310_74.png,3,2,"[""/tangrams/310_74.png"",""/tangrams/256_104.png"",""/tangrams/323_195.png"",""/tangrams/364_448.png""]"
01JHRDNHCQC3MQ2JFSTAMVWZ05,FALSE,01JHRD1EDZ0HTEP43H8AHFQZ4H,2,65,0,/tangrams/269_133.png,/tangrams/274_232.png,3,2,"[""/tangrams/269_133.png"",""/tangrams/220_337.png"",""/tangrams/274_232.png"",""/tangrams/294_1.png""]"
01JHRDNHD6HYYT96BM5GZWJNSM,FALSE,01JHRD1EDZ0HTEP43H8AHFQZ4H,0,65,0,NA,/tangrams/188_71.png,1,0,"[""/tangrams/289_303.png"",""/tangrams/275_443.png"",""/tangrams/220_337.png"",""/tangrams/188_71.png""]"
01JHRDK1V0V6F37WHRPCG7NFF9,TRUE,01JHRCYFFGW6CET22SP2P21TZQ,61,65,3,/tangrams/142_81.png,/tangrams/142_81.png,14,61,"[""/tangrams/142_81.png"",""/tangrams/21_198.png"",""/tangrams/373_371.png"",""/tangrams/258_410.png""]"
01JHRDNHJPV80MZ4EW8T85292K,FALSE,01JHRD1EDZ0HTEP43H8AHFQZ4H,14,65,0,/tangrams/208_74.png,/tangrams/341_172.png,15,14,"[""/tangrams/178_189.png"",""/tangrams/341_172.png"",""/tangrams/274_232.png"",""/tangrams/208_74.png""]"
01JHRD2TAGR2N3JZMJ4JWXZ2TK,FALSE,01JHRCDKKHX3HAVSQZWE4HGQQZ,22,65,1,NA,/tangrams/28_50.png,7,22,"[""/tangrams/15_280.png"",""/tangrams/28_50.png"",""/tangrams/350_250.png"",""/tangrams/183_302.png""]"
01JHRD6JF5TA9NT5B9PFZ8VA1S,NA,01JHRCDKKF8B85WX9GQ4VXE9N8,57,65,3,NA,/tangrams/435_118.png,10,57,"[""/tangrams/114_370.png"",""/tangrams/262_222.png"",""/tangrams/288_204.png"",""/tangrams/435_118.png""]"
01JHRD7J1AYB7K2YAZ7YETPX1Y,TRUE,01JHRCXRYDFM4HDDMP15DZQKZA,32,65,2,/tangrams/302_371.png,/tangrams/302_371.png,1,32,"[""/tangrams/24_171.png"",""/tangrams/316_359.png"",""/tangrams/302_371.png"",""/tangrams/282_114.png""]"
01JHRDA88NBZFW95YWXFV494W8,TRUE,01JHRCY62V41NAQ6K6WA728CZK,14,65,0,/tangrams/380_103.png,/tangrams/380_103.png,15,14,"[""/tangrams/330_172.png"",""/tangrams/380_103.png"",""/tangrams/353_196.png"",""/tangrams/425_394.png""]"
01JHRDA8HHS5D5JJRD4X6SJHGM,TRUE,01JHRCY62V41NAQ6K6WA728CZK,57,65,3,/tangrams/433_101.png,/tangrams/433_101.png,10,57,"[""/tangrams/433_101.png"",""/tangrams/455_230.png"",""/tangrams/53_344.png"",""/tangrams/425_394.png""]"
01JHRDDWRXQV8WWEP1WF2YHZFH,TRUE,01JHRCY6YDH38CBJFA8N0FWC3J,24,65,1,/tangrams/400_410.png,/tangrams/400_410.png,9,24,"[""/tangrams/20_271.png"",""/tangrams/338_443.png"",""/tangrams/400_410.png"",""/tangrams/149_229.png""]"
01JHRD1BWGSBPV8QMYD99ETXSS,TRUE,01JHRCDKKGAE88DKD981Q9PYD9,22,65,1,/tangrams/313_438.png,/tangrams/313_438.png,7,22,"[""/tangrams/305_228.png"",""/tangrams/236_209.png"",""/tangrams/313_438.png"",""/tangrams/460_380.png""]"
01JHRD85E73A4104TPQP7JABHQ,TRUE,01JHRCY346J1PRKMFWZACMANAW,39,65,2,/tangrams/436_178.png,/tangrams/436_178.png,8,39,"[""/tangrams/436_178.png"",""/tangrams/83_305.png"",""/tangrams/413_337.png"",""/tangrams/401_347.png""]"
01JHRD8HFC0BG9M5AA3HDAMGX6,FALSE,01JHRCY4D6MFBR8PRRSGG3ZBEE,43,65,2,/tangrams/33_368.png,/tangrams/439_127.png,12,43,"[""/tangrams/439_127.png"",""/tangrams/377_219.png"",""/tangrams/33_368.png"",""/tangrams/273_234.png""]"
01JHRDK1VBZ1Z6XKT8S1B6HKBY,TRUE,01JHRCYFFGW6CET22SP2P21TZQ,63,65,3,/tangrams/319_124.png,/tangrams/319_124.png,16,63,"[""/tangrams/412_46.png"",""/tangrams/362_456.png"",""/tangrams/381_337.png"",""/tangrams/319_124.png""]"
01JHRD1BWTZ14HH4V4AAZ53KJG,TRUE,01JHRCDKKGAE88DKD981Q9PYD9,33,65,2,/tangrams/78_385.png,/tangrams/78_385.png,2,33,"[""/tangrams/313_438.png"",""/tangrams/128_374.png"",""/tangrams/305_228.png"",""/tangrams/78_385.png""]"
01JHRD2TBDP2ZN0W45V1A96PJ9,TRUE,01JHRCDKKHX3HAVSQZWE4HGQQZ,48,65,3,/tangrams/46_141.png,/tangrams/46_141.png,1,48,"[""/tangrams/46_141.png"",""/tangrams/80_286.png"",""/tangrams/28_50.png"",""/tangrams/363_189.png""]"
01JHRD85G7FC85121HG2YF8Q6V,TRUE,01JHRCY346J1PRKMFWZACMANAW,53,65,3,/tangrams/234_243.png,/tangrams/234_243.png,6,53,"[""/tangrams/227_370.png"",""/tangrams/234_243.png"",""/tangrams/436_178.png"",""/tangrams/383_43.png""]"
01JHRDFRY9V60Y24GKF1RCZF9R,FALSE,01JHRCY7P3J7FZX3WW0KXPPX6V,18,65,1,/tangrams/28_244.png,/tangrams/251_221.png,3,18,"[""/tangrams/3_324.png"",""/tangrams/251_221.png"",""/tangrams/250_229.png"",""/tangrams/28_244.png""]"
01JHRDK1D3VSKZ75D236CHQKJE,TRUE,01JHRCYFFGW6CET22SP2P21TZQ,24,65,1,/tangrams/362_456.png,/tangrams/362_456.png,9,24,"[""/tangrams/362_456.png"",""/tangrams/319_124.png"",""/tangrams/203_286.png"",""/tangrams/10_298.png""]"
