gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJWYNZGZ9PFK1HJMX88Z8ATN,2,01JJWYNZGR8C42T931K9EC9S43,4,comp-within,ended,"[[198,91],[198,320],[198,55],[198,70],[337,91],[337,320],[337,55],[337,70],[182,91],[182,320],[182,55],[182,70],[390,91],[390,320],[390,55],[390,70]]",270
01JJWYP4FKYGAHYZ9JMCBMWB02,2,01JJWYP4FF62465Q3SQBN5XET9,4,comp-within,ended,"[[372,190],[372,164],[372,398],[372,162],[47,190],[47,164],[47,398],[47,162],[191,190],[191,164],[191,398],[191,162],[225,190],[225,164],[225,398],[225,162]]",90
01JJWYP4R47SWGQCMJ4BB37AKM,2,01JJWYP4QX9R6AJ06D53SXQ6W6,4,comp-within,ended,"[[408,193],[408,303],[408,433],[408,173],[398,193],[398,303],[398,433],[398,173],[232,193],[232,303],[232,433],[232,173],[373,193],[373,303],[373,433],[373,173]]",90
01JJWYP5DCE7P4WDHSV3FTFVSF,2,01JJWYP5D8XRKEDWJ24BEBGTGK,4,comp-within,ended,"[[467,468],[467,396],[467,322],[467,92],[277,468],[277,396],[277,322],[277,92],[199,468],[199,396],[199,322],[199,92],[193,468],[193,396],[193,322],[193,92]]",270
01JJWYPPYWZR7TQHCAM92V2C56,2,01JJWYPPYN3KHPGHPJY9PSC1S5,4,comp-within,ended,"[[121,230],[121,68],[121,46],[121,239],[197,230],[197,68],[197,46],[197,239],[455,230],[455,68],[455,46],[455,239],[422,230],[422,68],[422,46],[422,239]]",270
01JJWYPQDNNHFRCF5KKTFY4JMC,2,01JJWYPQDGB0SNYA01CZ9VSDSS,4,comp-within,ended,"[[12,290],[12,453],[12,0],[12,162],[23,290],[23,453],[23,0],[23,162],[297,290],[297,453],[297,0],[297,162],[107,290],[107,453],[107,0],[107,162]]",270
01JJWYNYZ722163KXSQHAD9669,2,01JJWYNYZ0Y84ATQ8EC6AHD06C,4,comp-within,ended,"[[459,143],[459,322],[459,460],[459,408],[379,143],[379,322],[379,460],[379,408],[249,143],[249,322],[249,460],[249,408],[289,143],[289,322],[289,460],[289,408]]",90
01JJWYP2JX2K73EBW3P2YBJVGZ,2,01JJWYP2JPRZW0MMTF0ADRQ0QH,4,comp-within,ended,"[[431,233],[431,264],[431,77],[431,133],[61,233],[61,264],[61,77],[61,133],[363,233],[363,264],[363,77],[363,133],[40,233],[40,264],[40,77],[40,133]]",90
01JJWYP52WZD7TZM8DC09M8HSE,2,01JJWYP52QCTGRFEV3KAQS5TWK,4,comp-within,ended,"[[193,196],[193,315],[193,31],[193,428],[104,196],[104,315],[104,31],[104,428],[268,196],[268,315],[268,31],[268,428],[417,196],[417,315],[417,31],[417,428]]",0
01JJWYNXD35FW4GE39QJ140WNZ,2,01JJWYNXCQ63ZHN65S56ZTN92X,4,comp-within,ended,"[[38,41],[38,137],[38,88],[38,81],[450,41],[450,137],[450,88],[450,81],[277,41],[277,137],[277,88],[277,81],[23,41],[23,137],[23,88],[23,81]]",180
