id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JJWKYHX24CSQ96V8E8J9T7T6,01JJWKP6A4RV6MMZQQ43FYPJJH,2025-01-30T22:05:19.650175903Z,3,2025-01-30T22:05:19.650175903Z,true,2025-01-30T22:15:05.71122307Z,01JJWKP6AAVB8J8M8WBGMWB5D1,2025-01-30T22:05:19.650175903Z,1,2025-01-30T22:05:19.650175903Z,true,2025-01-30T22:15:02.691142937Z,feedback,2025-01-30T22:05:19.650175903Z,01JJWKYHQ01ACJSNB19VYGRX0Z,2025-01-30T22:05:19.650175903Z,true,2025-01-30T22:15:02.630735257Z,true,2025-01-30T22:15:02.707993585Z,01JJWKYHX0SPHQ1SFNCKJ883T7,2025-01-30T22:05:19.650175903Z
01JJWKYJ55GTSZB3S3WHCR668X,01JJWKP6A4RV6MMZQQ43FYPJJH,2025-01-30T22:05:19.909675305Z,60,2025-01-30T22:05:19.909675305Z,true,2025-01-30T22:32:07.611292497Z,01JJWKP6AAVB8J8M8WBGMWB5D1,2025-01-30T22:05:19.909675305Z,0,2025-01-30T22:05:19.909675305Z,true,2025-01-30T22:31:29.716492527Z,selection,2025-01-30T22:05:19.909675305Z,01JJWKYHQQG9JZK59K4B966PA6,2025-01-30T22:05:19.909675305Z,true,2025-01-30T22:31:29.658397503Z,true,2025-01-30T22:31:29.749747953Z,01JJWKYJ53R0N1CBZSWH1Y958C,2025-01-30T22:05:19.909675305Z
01JJWM0HXJW242Q1HYEV50FE7G,01JJWKP6XCCE9TQBCZ33JG7RDY,2025-01-30T22:06:25.202034329Z,60,2025-01-30T22:06:25.202034329Z,true,2025-01-30T22:19:32.098852183Z,01JJWKP6XHF6H925Q46E1BHTN9,2025-01-30T22:06:25.202034329Z,0,2025-01-30T22:06:25.202034329Z,true,2025-01-30T22:19:16.947822779Z,selection,2025-01-30T22:06:25.202034329Z,01JJWM0HNBWEAN0SV40GQMV6NK,2025-01-30T22:06:25.202034329Z,true,2025-01-30T22:19:16.915356218Z,true,2025-01-30T22:19:16.970992178Z,01JJWM0HXFB6059TRKKTCW8KAM,2025-01-30T22:06:25.202034329Z
01JJWM15RBQDX2WF4AVXC842A9,01JJWKP7WMYB6MHMEVAZXF1AVD,2025-01-30T22:06:45.515991963Z,60,2025-01-30T22:06:45.515991963Z,true,2025-01-30T22:33:55.185865777Z,01JJWKP7WTSPBK8CKK4SWFV9WC,2025-01-30T22:06:45.515991963Z,0,2025-01-30T22:06:45.515991963Z,true,2025-01-30T22:33:35.092696365Z,selection,2025-01-30T22:06:45.515991963Z,01JJWM156H41YA9938WGM6YEFN,2025-01-30T22:06:45.515991963Z,true,2025-01-30T22:33:35.034026077Z,true,2025-01-30T22:33:35.128011136Z,01JJWM15R9WAHB1K9CQ0R49TQ2,2025-01-30T22:06:45.515991963Z
01JJWM15Y4M6KMSKQXBWP64JHP,01JJWKP7WMYB6MHMEVAZXF1AVD,2025-01-30T22:06:45.700683988Z,3,2025-01-30T22:06:45.700683988Z,true,2025-01-30T22:41:11.646961231Z,01JJWKP7WTSPBK8CKK4SWFV9WC,2025-01-30T22:06:45.700683988Z,1,2025-01-30T22:06:45.700683988Z,true,2025-01-30T22:41:08.601683882Z,feedback,2025-01-30T22:06:45.700683988Z,01JJWM157F3P28XTRFWTS2C06B,2025-01-30T22:06:45.700683988Z,true,2025-01-30T22:41:08.53838868Z,true,2025-01-30T22:41:08.64242782Z,01JJWM15Y133TVEJJQ6Z0CT6P8,2025-01-30T22:06:45.700683988Z
01JJWMH6BPMDC7G84AA8ZZET7B,01JJWKPA3Q0Y9DVMBMJRD6R46Z,2025-01-30T22:15:30.422348499Z,60,2025-01-30T22:15:30.422348499Z,true,2025-01-30T22:16:36.372272493Z,01JJWKPA3XFY3BZBMZBGNSQVP8,2025-01-30T22:15:30.422348499Z,0,2025-01-30T22:15:30.422348499Z,true,2025-01-30T22:15:41.439686141Z,selection,2025-01-30T22:15:30.422348499Z,01JJWMH5W8JXMVJM1RWMBR8Z0A,2025-01-30T22:15:30.422348499Z,true,2025-01-30T22:15:41.352435366Z,true,2025-01-30T22:15:41.460004606Z,01JJWMH6BH9M0PTN184PAPA3MY,2025-01-30T22:15:30.422348499Z
01JJWMH782S49AYW0JJ5NF1P8C,01JJWKPA3Q0Y9DVMBMJRD6R46Z,2025-01-30T22:15:31.330031643Z,60,2025-01-30T22:15:31.330031643Z,true,2025-01-30T22:29:23.321762372Z,01JJWKPA3XFY3BZBMZBGNSQVP8,2025-01-30T22:15:31.330031643Z,0,2025-01-30T22:15:31.330031643Z,true,2025-01-30T22:29:15.233917119Z,selection,2025-01-30T22:15:31.330031643Z,01JJWMH64C18YAJ31T9XECJ4S2,2025-01-30T22:15:31.330031643Z,true,2025-01-30T22:29:15.181624161Z,true,2025-01-30T22:29:15.265574135Z,01JJWMH77YCJ337VN1K6RB3JBN,2025-01-30T22:15:31.330031643Z
01JJWN20X2YMAKVX7GW4GEK6F3,01JJWKPAPJ7BJXVFB05B36WEP6,2025-01-30T22:24:41.890301174Z,60,2025-01-30T22:24:41.890301174Z,false,2025-01-30T22:24:41.890301174Z,01JJWKPAPQWKCKFSQ3PTQ787RR,2025-01-30T22:24:41.890301174Z,0,2025-01-30T22:24:41.890301174Z,,,selection,2025-01-30T22:24:41.890301174Z,01JJWN1YNJTBBKAGSGSWJARWK6,2025-01-30T22:24:41.890301174Z,false,2025-01-30T22:24:41.890301174Z,,,01JJWN20WWH7FPN31RSP9X2JYM,2025-01-30T22:24:41.890301174Z
01JJWKYDJW72FM8VPQRRSDC4S2,01JJWKP5V0PV52F4NE1330B91M,2025-01-30T22:05:15.22876493Z,3,2025-01-30T22:05:15.22876493Z,true,2025-01-30T22:38:59.004247376Z,01JJWKP5V7RH8SYEQQBH121YV1,2025-01-30T22:05:15.22876493Z,1,2025-01-30T22:05:15.22876493Z,true,2025-01-30T22:38:55.962154083Z,feedback,2025-01-30T22:05:15.22876493Z,01JJWKYD38X5Z7X1MGSF2NSHFK,2025-01-30T22:05:15.22876493Z,true,2025-01-30T22:38:55.86330975Z,true,2025-01-30T22:38:56.000487233Z,01JJWKYDJVA4674FHE9JNC5SZ2,2025-01-30T22:05:15.22876493Z
01JJWM15Y2YXN48E0SH595EVG6,01JJWKP7WMYB6MHMEVAZXF1AVD,2025-01-30T22:06:45.698999687Z,60,2025-01-30T22:06:45.698999687Z,true,2025-01-30T22:41:08.493982203Z,01JJWKP7WTSPBK8CKK4SWFV9WC,2025-01-30T22:06:45.698999687Z,0,2025-01-30T22:06:45.698999687Z,true,2025-01-30T22:40:36.845222376Z,selection,2025-01-30T22:06:45.698999687Z,01JJWM157F3P28XTRFWTS2C06B,2025-01-30T22:06:45.698999687Z,true,2025-01-30T22:40:36.785995733Z,true,2025-01-30T22:40:36.884231446Z,01JJWM15XZQ8Q3GA0E1KHDTM26,2025-01-30T22:06:45.698999687Z
01JJWM2MT31J0NSKN5JGV68Z49,01JJWKP86HS77ZB5MC8WPA2R9T,2025-01-30T22:07:33.699309053Z,3,2025-01-30T22:07:33.699309053Z,true,2025-01-30T22:25:01.096497703Z,01JJWKP86PZV6G1BFQBWDQJVQ3,2025-01-30T22:07:33.699309053Z,1,2025-01-30T22:07:33.699309053Z,true,2025-01-30T22:24:57.871715959Z,feedback,2025-01-30T22:07:33.699309053Z,01JJWM2MBZTSRPW8JTN1ENF2D7,2025-01-30T22:07:33.699309053Z,true,2025-01-30T22:24:57.127080837Z,true,2025-01-30T22:24:57.90844457Z,01JJWM2MSZ1NAKJ0KQFXWJKVNY,2025-01-30T22:07:33.699309053Z
01JJWM3Q9KVJMDVK6RDP3RGFBG,01JJWKP8GX2NDQEXJ5H632FT9X,2025-01-30T22:08:09.011954622Z,60,2025-01-30T22:08:09.011954622Z,true,2025-01-30T22:17:50.708238001Z,01JJWKP8H21P7HMBJZQPTXKYRC,2025-01-30T22:08:09.011954622Z,0,2025-01-30T22:08:09.011954622Z,true,2025-01-30T22:17:30.149980648Z,selection,2025-01-30T22:08:09.011954622Z,01JJWM3PVEJ99T6QRHMRVXNWZ3,2025-01-30T22:08:09.011954622Z,true,2025-01-30T22:17:30.120287223Z,true,2025-01-30T22:17:30.170387704Z,01JJWM3Q9H47CBTQVGGK6VE6SJ,2025-01-30T22:08:09.011954622Z
01JJWM5AD9WTBVKPDZG171RV7R,01JJWKP8TWQMK1K521EQ6FG2HZ,2025-01-30T22:09:01.353385623Z,60,2025-01-30T22:09:01.353385623Z,true,2025-01-30T22:37:30.142057965Z,01JJWKP8V1KH0M8ZA8PD30BGKX,2025-01-30T22:09:01.353385623Z,0,2025-01-30T22:09:01.353385623Z,true,2025-01-30T22:37:17.419382665Z,selection,2025-01-30T22:09:01.353385623Z,01JJWM59CVG4FE17C2XED1T2GR,2025-01-30T22:09:01.353385623Z,true,2025-01-30T22:37:17.346763962Z,true,2025-01-30T22:37:17.456292011Z,01JJWM5AD2ZW6S22F0EM6E1PCQ,2025-01-30T22:09:01.353385623Z
01JJWMH6HQPZAMHHQV3QSPSRCN,01JJWKPA3Q0Y9DVMBMJRD6R46Z,2025-01-30T22:15:30.615353231Z,3,2025-01-30T22:15:30.615353231Z,true,2025-01-30T22:20:08.118934313Z,01JJWKPA3XFY3BZBMZBGNSQVP8,2025-01-30T22:15:30.615353231Z,1,2025-01-30T22:15:30.615353231Z,true,2025-01-30T22:20:05.053432503Z,feedback,2025-01-30T22:15:30.615353231Z,01JJWMH5XWKQRR1E22NST3Y2DQ,2025-01-30T22:15:30.615353231Z,true,2025-01-30T22:20:05.015896378Z,true,2025-01-30T22:20:05.075161133Z,01JJWMH6HC11WZTB3MDC1N2FTK,2025-01-30T22:15:30.615353231Z
01JJWN20VN7KD9J2A1JXVR2DQE,01JJWKPAPJ7BJXVFB05B36WEP6,2025-01-30T22:24:41.845164872Z,60,2025-01-30T22:24:41.845164872Z,false,2025-01-30T22:24:41.845164872Z,01JJWKPAPQWKCKFSQ3PTQ787RR,2025-01-30T22:24:41.845164872Z,0,2025-01-30T22:24:41.845164872Z,,,selection,2025-01-30T22:24:41.845164872Z,01JJWN1YQB0AKS4G4Y8QZSWCZ2,2025-01-30T22:24:41.845164872Z,false,2025-01-30T22:24:41.845164872Z,,,01JJWN20VGDE0PKW8JM97VJBZV,2025-01-30T22:24:41.845164872Z
01JJWM3QDEKMAJ80YXP6N4JT42,01JJWKP8GX2NDQEXJ5H632FT9X,2025-01-30T22:08:09.134448688Z,60,2025-01-30T22:08:09.134448688Z,true,2025-01-30T22:21:19.99199833Z,01JJWKP8H21P7HMBJZQPTXKYRC,2025-01-30T22:08:09.134448688Z,0,2025-01-30T22:08:09.134448688Z,true,2025-01-30T22:21:10.809681371Z,selection,2025-01-30T22:08:09.134448688Z,01JJWM3PWCTJK4WTGHRP02961T,2025-01-30T22:08:09.134448688Z,true,2025-01-30T22:21:10.773317415Z,true,2025-01-30T22:21:10.833452301Z,01JJWM3QDB8ZZSZ1S6W9DMV8D4,2025-01-30T22:08:09.134448688Z
01JJWN1ZQH9QM8ZGCGAP2G96HV,01JJWKPAPJ7BJXVFB05B36WEP6,2025-01-30T22:24:40.690007811Z,3,2025-01-30T22:24:40.690007811Z,false,2025-01-30T22:24:40.690007811Z,01JJWKPAPQWKCKFSQ3PTQ787RR,2025-01-30T22:24:40.690007811Z,1,2025-01-30T22:24:40.690007811Z,,,feedback,2025-01-30T22:24:40.690007811Z,01JJWN1YHVESCMM1F6RH60HSDZ,2025-01-30T22:24:40.690007811Z,false,2025-01-30T22:24:40.690007811Z,,,01JJWN1ZQ3HV9D7F7CQVYFR2KX,2025-01-30T22:24:40.690007811Z
01JJWN209DP6T9Q2MG9F2P8VJP,01JJWKPAPJ7BJXVFB05B36WEP6,2025-01-30T22:24:41.261819387Z,60,2025-01-30T22:24:41.261819387Z,false,2025-01-30T22:24:41.261819387Z,01JJWKPAPQWKCKFSQ3PTQ787RR,2025-01-30T22:24:41.261819387Z,0,2025-01-30T22:24:41.261819387Z,,,selection,2025-01-30T22:24:41.261819387Z,01JJWN1YTY46G86DTDC843J96C,2025-01-30T22:24:41.261819387Z,false,2025-01-30T22:24:41.261819387Z,,,01JJWN2099SEPMEM136012Z8YB,2025-01-30T22:24:41.261819387Z
01JJWN1GHFQ9EJNTKJQVKG2PXY,01JJWKPAD5KYRPA794S14GY8VP,2025-01-30T22:24:25.135556338Z,60,2025-01-30T22:24:25.135556338Z,false,2025-01-30T22:24:25.135556338Z,01JJWKPAD9X66CP1HACW6GR8A3,2025-01-30T22:24:25.135556338Z,0,2025-01-30T22:24:25.135556338Z,,,selection,2025-01-30T22:24:25.135556338Z,01JJWN1EEE2FEV65YJG343VRSW,2025-01-30T22:24:25.135556338Z,false,2025-01-30T22:24:25.135556338Z,,,01JJWN1GHBP9CKCYT2Y2GBFM5P,2025-01-30T22:24:25.135556338Z
01JJWM0SP7S2JRFPWQVR2Q9979,01JJWKP7D0BF6ZRNB4MXT3BD1Q,2025-01-30T22:06:33.159885633Z,60,2025-01-30T22:06:33.159885633Z,true,2025-01-30T22:30:49.099749053Z,01JJWKP7D50S0464CHP0F33Q9H,2025-01-30T22:06:33.159885633Z,0,2025-01-30T22:06:33.159885633Z,true,2025-01-30T22:30:37.165407932Z,selection,2025-01-30T22:06:33.159885633Z,01JJWM0S4JHRB40YQKAGNTZB82,2025-01-30T22:06:33.159885633Z,true,2025-01-30T22:30:37.114940142Z,true,2025-01-30T22:30:37.199352402Z,01JJWM0SP5YS91J6JD55WCQVJ1,2025-01-30T22:06:33.159885633Z
01JJWM1598GY6H2M9TEA94N6VE,01JJWKP7WMYB6MHMEVAZXF1AVD,2025-01-30T22:06:45.032919798Z,60,2025-01-30T22:06:45.032919798Z,true,2025-01-30T22:09:30.719298375Z,01JJWKP7WTSPBK8CKK4SWFV9WC,2025-01-30T22:06:45.032919798Z,0,2025-01-30T22:06:45.032919798Z,true,2025-01-30T22:08:38.646758769Z,selection,2025-01-30T22:06:45.032919798Z,01JJWM154TFZWHHFP9BG6S3MQ4,2025-01-30T22:06:45.032919798Z,true,2025-01-30T22:08:38.631476332Z,true,2025-01-30T22:08:38.658654852Z,01JJWM1596GGZS54TBDBH0XMX0,2025-01-30T22:06:45.032919798Z
01JJWM2N4YZ50VJZ3Z548FMRA9,01JJWKP86HS77ZB5MC8WPA2R9T,2025-01-30T22:07:34.046224856Z,3,2025-01-30T22:07:34.046224856Z,true,2025-01-30T22:38:37.474045364Z,01JJWKP86PZV6G1BFQBWDQJVQ3,2025-01-30T22:07:34.046224856Z,1,2025-01-30T22:07:34.046224856Z,true,2025-01-30T22:38:34.429255745Z,feedback,2025-01-30T22:07:34.046224856Z,01JJWM2MDS3R138PNA2FXYH654,2025-01-30T22:07:34.046224856Z,true,2025-01-30T22:38:34.370346421Z,true,2025-01-30T22:38:34.471279571Z,01JJWM2N4THZZEP9ZCZDJBFGD5,2025-01-30T22:07:34.046224856Z
