id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,bottomTangrams,bottomTangramsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,ended,endedLastChangedAt,endedInactive,endedInactiveLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,numRoundsInactive,numRoundsInactiveLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,targets,targetsLastChangedAt,topTangrams,topTangramsLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JJWKP95BY0JAB84HRK7734YW,2,2025-01-30T22:10:50.263210205Z,01JJWKP9561TG6ZV2XY4KQYFF0,2025-01-30T22:00:48.55510106Z,"[368,219,74,75,342,234,201,20,337,448,102,104,127,195,336,35]",2025-01-30T22:10:50.634242778Z,4,2025-01-30T22:10:50.304788451Z,noncomp,2025-01-30T22:10:50.304788451Z,true,2025-01-30T22:26:14.698713376Z,true,2025-01-30T22:26:14.682318649Z,timeOut,2025-01-30T22:26:14.682318649Z,01JJWKP95KJR2NNNPDHCXBZ8M0,2025-01-30T22:00:48.565015468Z,false,2025-01-30T22:10:57.972381178Z,5,2025-01-30T22:10:50.304788451Z,5,2025-01-30T22:26:14.682318649Z,180,2025-01-30T22:10:50.304788451Z,63,2025-01-30T22:10:50.634242778Z,1,2025-01-30T22:10:50.304788451Z,null,2025-01-30T22:26:14.698713376Z,true,2025-01-30T22:10:50.263210205Z,true,2025-01-30T22:10:50.263210205Z,ended,2025-01-30T22:26:14.682318649Z,"[[33,368],[377,219],[310,74],[231,75],[216,342],[273,234],[34,201],[237,20],[167,337],[364,448],[383,102],[256,104],[439,127],[323,195],[321,336],[109,35]]",2025-01-30T22:10:50.634242778Z,"[33,377,310,231,216,273,34,237,167,364,383,256,439,323,321,109]",2025-01-30T22:10:50.634242778Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:48.55510106Z,full-noncomp,2025-01-30T22:00:48.55510106Z
01JJWKPAD9X66CP1HACW6GR8A3,2,2025-01-30T22:24:22.359506785Z,01JJWKPAD5KYRPA794S14GY8VP,2025-01-30T22:00:49.833848615Z,"[418,69,85,353,233,151,406,206,90,147,33,349,346,49,343,247]",2025-01-30T22:24:23.347823619Z,4,2025-01-30T22:24:22.431564002Z,noncomp,2025-01-30T22:24:22.431564002Z,true,2025-01-30T22:46:37.33174397Z,true,2025-01-30T22:46:37.312005937Z,timeOut,2025-01-30T22:46:37.312005937Z,01JJWKPADHZS9KDEK5ZH6BQGGF,2025-01-30T22:00:49.842245905Z,false,2025-01-30T22:24:57.515546318Z,5,2025-01-30T22:24:22.431564002Z,5,2025-01-30T22:46:37.312005937Z,90,2025-01-30T22:24:22.431564002Z,63,2025-01-30T22:24:23.347823619Z,1,2025-01-30T22:24:22.431564002Z,null,2025-01-30T22:46:37.33174397Z,true,2025-01-30T22:24:22.359506785Z,true,2025-01-30T22:24:22.359506785Z,ended,2025-01-30T22:46:37.312005937Z,"[[23,418],[395,69],[366,85],[187,353],[362,233],[155,151],[142,406],[432,206],[414,90],[427,147],[383,33],[393,349],[344,346],[277,49],[75,343],[2,247]]",2025-01-30T22:24:23.347823619Z,"[23,395,366,187,362,155,142,432,414,427,383,393,344,277,75,2]",2025-01-30T22:24:23.347823619Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:49.833848615Z,full-noncomp,2025-01-30T22:00:49.833848615Z
01JJWKPFSE0CM9VPRXVKN10ETK,,,01JJWKPFS73QG5WJHFJNNS3NBA,2025-01-30T22:00:55.34257002Z,,,,,,,false,2025-01-30T22:00:55.34257002Z,,,,,01JJWKPFSQSANBJMA50CH7XRTF,2025-01-30T22:00:55.352896504Z,,,,,,,,,,,,,,,false,2025-01-30T22:00:55.34257002Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:55.34257002Z,full-noncomp,2025-01-30T22:00:55.34257002Z
01JJWKP4KRZ8QP6NX8GENN0XHS,2,2025-01-30T22:04:04.966967524Z,01JJWKP4KC42V7WA3P68QAB91T,2025-01-30T22:00:43.896488613Z,"[15,257,442,349,381,209,130,236,91,103,279,350,312,127,411,196]",2025-01-30T22:04:05.107333056Z,4,2025-01-30T22:04:04.982937192Z,noncomp,2025-01-30T22:04:04.982937192Z,true,2025-01-30T22:22:37.286635032Z,false,2025-01-30T22:04:04.982937192Z,end of game,2025-01-30T22:22:37.31593895Z,01JJWKP4M62R5VF7WSPD74MRHF,2025-01-30T22:00:43.912747954Z,false,2025-01-30T22:04:06.839497384Z,5,2025-01-30T22:04:04.982937192Z,0,2025-01-30T22:04:04.982937192Z,270,2025-01-30T22:04:04.982937192Z,63,2025-01-30T22:04:05.107333056Z,1,2025-01-30T22:04:04.982937192Z,null,2025-01-30T22:22:37.286635032Z,true,2025-01-30T22:04:04.966967524Z,true,2025-01-30T22:04:04.966967524Z,ended,2025-01-30T22:22:37.31593895Z,"[[387,15],[354,257],[51,442],[206,349],[172,381],[440,209],[367,130],[356,236],[139,91],[150,103],[6,279],[207,350],[403,312],[290,127],[170,411],[199,196]]",2025-01-30T22:04:05.107333056Z,"[387,354,51,206,172,440,367,356,139,150,6,207,403,290,170,199]",2025-01-30T22:04:05.107333056Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:43.896488613Z,full-noncomp,2025-01-30T22:00:43.896488613Z
01JJWKP6XHF6H925Q46E1BHTN9,2,2025-01-30T22:06:24.840020554Z,01JJWKP6XCCE9TQBCZ33JG7RDY,2025-01-30T22:00:46.257218722Z,"[33,177,351,91,211,127,252,88,162,320,384,51,70,60,375,232]",2025-01-30T22:06:24.993365329Z,4,2025-01-30T22:06:24.854011898Z,noncomp,2025-01-30T22:06:24.854011898Z,true,2025-01-30T22:28:59.204111747Z,false,2025-01-30T22:06:24.854011898Z,end of game,2025-01-30T22:28:59.292219022Z,01JJWKP6XTXFFVHNA8Z9ZCW7KF,2025-01-30T22:00:46.26750308Z,false,2025-01-30T22:06:26.618025728Z,5,2025-01-30T22:06:24.854011898Z,0,2025-01-30T22:10:57.738027954Z,180,2025-01-30T22:06:24.854011898Z,63,2025-01-30T22:06:24.993365329Z,1,2025-01-30T22:06:24.854011898Z,null,2025-01-30T22:28:59.204111747Z,true,2025-01-30T22:06:24.840020554Z,true,2025-01-30T22:06:24.840020554Z,ended,2025-01-30T22:28:59.292219022Z,"[[439,33],[337,177],[432,351],[279,91],[167,211],[274,127],[87,252],[378,88],[18,162],[444,320],[413,384],[89,51],[183,70],[197,60],[208,375],[259,232]]",2025-01-30T22:06:24.993365329Z,"[439,337,432,279,167,274,87,378,18,444,413,89,183,197,208,259]",2025-01-30T22:06:24.993365329Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:46.257218722Z,full-noncomp,2025-01-30T22:00:46.257218722Z
01JJWKP7D50S0464CHP0F33Q9H,2,2025-01-30T22:06:32.462041316Z,01JJWKP7D0BF6ZRNB4MXT3BD1Q,2025-01-30T22:00:46.757408918Z,"[214,406,331,178,188,282,191,256,335,356,78,39,67,49,0,375]",2025-01-30T22:06:32.625099929Z,4,2025-01-30T22:06:32.479610257Z,noncomp,2025-01-30T22:06:32.479610257Z,true,2025-01-30T22:34:44.163745967Z,false,2025-01-30T22:06:32.479610257Z,end of game,2025-01-30T22:34:44.202205976Z,01JJWKP7DGDG195ZPJ8B0H1XZV,2025-01-30T22:00:46.769533985Z,false,2025-01-30T22:06:36.179370533Z,5,2025-01-30T22:06:32.479610257Z,0,2025-01-30T22:21:44.184124529Z,0,2025-01-30T22:06:32.479610257Z,63,2025-01-30T22:06:32.625099929Z,1,2025-01-30T22:06:32.479610257Z,null,2025-01-30T22:34:44.163745967Z,true,2025-01-30T22:06:32.462041316Z,true,2025-01-30T22:06:32.462041316Z,ended,2025-01-30T22:34:44.202205976Z,"[[438,214],[359,406],[230,331],[206,178],[130,188],[401,282],[207,191],[161,256],[97,335],[138,356],[27,78],[5,39],[311,67],[56,49],[211,0],[329,375]]",2025-01-30T22:06:32.625099929Z,"[438,359,230,206,130,401,207,161,97,138,27,5,311,56,211,329]",2025-01-30T22:06:32.625099929Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:46.757408918Z,full-noncomp,2025-01-30T22:00:46.757408918Z
01JJWKP8H21P7HMBJZQPTXKYRC,2,2025-01-30T22:08:08.416694839Z,01JJWKP8GX2NDQEXJ5H632FT9X,2025-01-30T22:00:47.906186932Z,"[439,251,246,29,145,299,226,3,20,135,177,434,284,133,399,35]",2025-01-30T22:08:08.683806375Z,4,2025-01-30T22:08:08.445375617Z,noncomp,2025-01-30T22:08:08.445375617Z,true,2025-01-30T22:29:55.980977648Z,false,2025-01-30T22:08:08.445375617Z,end of game,2025-01-30T22:29:56.034951191Z,01JJWKP8HBYVGYT0K4GJ64KQ4Q,2025-01-30T22:00:47.916309221Z,false,2025-01-30T22:08:14.081710407Z,5,2025-01-30T22:08:08.445375617Z,0,2025-01-30T22:08:08.445375617Z,270,2025-01-30T22:08:08.445375617Z,63,2025-01-30T22:08:08.683806375Z,1,2025-01-30T22:08:08.445375617Z,null,2025-01-30T22:29:55.980977648Z,true,2025-01-30T22:08:08.416694839Z,true,2025-01-30T22:08:08.416694839Z,ended,2025-01-30T22:29:56.034951191Z,"[[212,439],[34,251],[105,246],[155,29],[300,145],[377,299],[278,226],[203,3],[436,20],[459,135],[447,177],[137,434],[157,284],[262,133],[421,399],[366,35]]",2025-01-30T22:08:08.683806375Z,"[212,34,105,155,300,377,278,203,436,459,447,137,157,262,421,366]",2025-01-30T22:08:08.683806375Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:47.906186932Z,full-noncomp,2025-01-30T22:00:47.906186932Z
01JJWKP8V1KH0M8ZA8PD30BGKX,2,2025-01-30T22:09:00.058807867Z,01JJWKP8TWQMK1K521EQ6FG2HZ,2025-01-30T22:00:48.2252574Z,"[382,219,43,330,329,30,248,328,79,375,455,249,71,185,99,56]",2025-01-30T22:09:00.357602678Z,4,2025-01-30T22:09:00.086315958Z,noncomp,2025-01-30T22:09:00.086315958Z,true,2025-01-30T22:40:43.971829664Z,false,2025-01-30T22:09:00.086315958Z,end of game,2025-01-30T22:40:44.01084094Z,01JJWKP8VAHXV3WSCXHPMDEYRA,2025-01-30T22:00:48.235526696Z,false,2025-01-30T22:09:06.322887823Z,5,2025-01-30T22:09:00.086315958Z,0,2025-01-30T22:09:00.086315958Z,270,2025-01-30T22:09:00.086315958Z,63,2025-01-30T22:09:00.357602678Z,1,2025-01-30T22:09:00.086315958Z,null,2025-01-30T22:40:43.971829664Z,true,2025-01-30T22:09:00.058807867Z,true,2025-01-30T22:09:00.058807867Z,ended,2025-01-30T22:40:44.01084094Z,"[[124,382],[1,219],[130,43],[82,330],[245,329],[100,30],[468,248],[326,328],[251,79],[280,375],[409,455],[47,249],[257,71],[457,185],[25,99],[117,56]]",2025-01-30T22:09:00.357602678Z,"[124,1,130,82,245,100,468,326,251,280,409,47,257,457,25,117]",2025-01-30T22:09:00.357602678Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:48.2252574Z,full-noncomp,2025-01-30T22:00:48.2252574Z
01JJWKP5V7RH8SYEQQBH121YV1,2,2025-01-30T22:05:14.625560694Z,01JJWKP5V0PV52F4NE1330B91M,2025-01-30T22:00:45.159036197Z,"[391,188,334,213,145,204,169,296,30,370,51,376,303,45,367,66]",2025-01-30T22:05:14.738485176Z,4,2025-01-30T22:05:14.640471683Z,noncomp,2025-01-30T22:05:14.640471683Z,true,2025-01-30T22:39:08.322553524Z,false,2025-01-30T22:05:14.640471683Z,end of game,2025-01-30T22:39:08.362430905Z,01JJWKP5VJ6BDVX3G09FXT7NZR,2025-01-30T22:00:45.171635242Z,false,2025-01-30T22:05:16.62771118Z,5,2025-01-30T22:05:14.640471683Z,0,2025-01-30T22:05:14.640471683Z,180,2025-01-30T22:05:14.640471683Z,63,2025-01-30T22:05:14.738485176Z,1,2025-01-30T22:05:14.640471683Z,null,2025-01-30T22:39:08.322553524Z,true,2025-01-30T22:05:14.625560694Z,true,2025-01-30T22:05:14.625560694Z,ended,2025-01-30T22:39:08.362430905Z,"[[157,391],[234,188],[208,334],[373,213],[272,145],[356,204],[307,169],[261,296],[118,30],[351,370],[209,51],[129,376],[181,303],[171,45],[179,367],[281,66]]",2025-01-30T22:05:14.738485176Z,"[157,234,208,373,272,356,307,261,118,351,209,129,181,171,179,281]",2025-01-30T22:05:14.738485176Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:45.159036197Z,full-noncomp,2025-01-30T22:00:45.159036197Z
01JJWKP86PZV6G1BFQBWDQJVQ3,2,2025-01-30T22:07:33.123465739Z,01JJWKP86HS77ZB5MC8WPA2R9T,2025-01-30T22:00:47.574252191Z,"[8,378,212,83,291,108,160,165,460,95,287,462,125,391,105,411]",2025-01-30T22:07:33.352198633Z,4,2025-01-30T22:07:33.145269757Z,noncomp,2025-01-30T22:07:33.145269757Z,true,2025-01-30T22:43:34.824603027Z,false,2025-01-30T22:07:33.145269757Z,end of game,2025-01-30T22:43:34.867460254Z,01JJWKP8701MTGGZS95FZ85CCM,2025-01-30T22:00:47.585285756Z,false,2025-01-30T22:07:37.975852945Z,5,2025-01-30T22:07:33.145269757Z,0,2025-01-30T22:07:33.145269757Z,0,2025-01-30T22:07:33.145269757Z,63,2025-01-30T22:07:33.352198633Z,1,2025-01-30T22:07:33.145269757Z,null,2025-01-30T22:43:34.824603027Z,true,2025-01-30T22:07:33.123465739Z,true,2025-01-30T22:07:33.123465739Z,ended,2025-01-30T22:43:34.867460254Z,"[[330,8],[369,378],[245,212],[183,83],[387,291],[51,108],[450,160],[64,165],[45,460],[176,95],[405,287],[268,462],[196,125],[110,391],[308,105],[220,411]]",2025-01-30T22:07:33.352198633Z,"[330,369,245,183,387,51,450,64,45,176,405,268,196,110,308,220]",2025-01-30T22:07:33.352198633Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T22:00:47.574252191Z,full-noncomp,2025-01-30T22:00:47.574252191Z
