gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJWQM46VZHKDRK29PCXJ8GQ3,2,01JJWQM46NB728GJ7TZB5C40R5,4,comp-between,ended,"[[140,166],[140,426],[140,39],[140,358],[90,166],[90,426],[90,39],[90,358],[336,166],[336,426],[336,39],[336,358],[411,166],[411,426],[411,39],[411,358]]",0
01JJWQM4SXYWDXPAAXPXF6RTWY,2,01JJWQM4SRBR39AABAXJX30JDM,4,comp-between,ended,"[[374,209],[374,237],[374,331],[374,447],[178,209],[178,237],[178,331],[178,447],[102,209],[102,237],[102,331],[102,447],[83,209],[83,237],[83,331],[83,447]]",90
01JJWQM7JYKRFWJQSYFADXG4VD,2,01JJWQM7JQHKZG3542MKSHRW60,4,comp-between,ended,"[[34,70],[34,431],[34,187],[34,467],[267,70],[267,431],[267,187],[267,467],[376,70],[376,431],[376,187],[376,467],[158,70],[158,431],[158,187],[158,467]]",0
01JJWQM8BVGK0ZH8GATDR81V9G,2,01JJWQM8BPBXGY83RHRB9APS1Q,4,comp-between,ended,"[[395,327],[395,334],[395,406],[395,226],[46,327],[46,334],[46,406],[46,226],[392,327],[392,334],[392,406],[392,226],[110,327],[110,334],[110,406],[110,226]]",90
01JJWQM9NN31AH9EPQFG21TR1J,2,01JJWQM9NG1PV1CS80DM74WVDR,4,comp-between,ended,"[[469,30],[469,90],[469,175],[469,302],[463,30],[463,90],[463,175],[463,302],[396,30],[396,90],[396,175],[396,302],[400,30],[400,90],[400,175],[400,302]]",90
01JJWRR8X7YC0AJHWDFXTMFZRB,2,01JJWRR8VYE36MQA5SCN8KGN3M,4,comp-between,ended,"[[249,47],[249,31],[249,156],[249,287],[90,47],[90,31],[90,156],[90,287],[417,47],[417,31],[417,156],[417,287],[341,47],[341,31],[341,156],[341,287]]",90
01JJWQM4ESCAKJV1KX886CJPAJ,2,01JJWQM4EKDS1SF643D6Q2CW8J,4,comp-between,ended,"[[177,61],[177,63],[177,163],[177,244],[263,61],[263,63],[263,163],[263,244],[141,61],[141,63],[141,163],[141,244],[334,61],[334,63],[334,163],[334,244]]",180
01JJWQM8WGY44HHCQ0AQQ6RXGH,2,01JJWQM8WB4YBRRV3APRJQ9E36,4,comp-between,ended,"[[48,413],[48,312],[48,55],[48,7],[131,413],[131,312],[131,55],[131,7],[37,413],[37,312],[37,55],[37,7],[167,413],[167,312],[167,55],[167,7]]",0
01JJWQM94XQAQVWGZG992VCZZY,2,01JJWQM94SH0NXTYFJFBWAKHBD,4,comp-between,ended,"[[193,3],[193,218],[193,162],[193,17],[133,3],[133,218],[133,162],[133,17],[336,3],[336,218],[336,162],[336,17],[370,3],[370,218],[370,162],[370,17]]",90
01JJWQMH0K69BPKF6J67JXHA4V,2,01JJWQMH0DG2DCZRDP5X88XZRX,4,comp-between,ended,"[[404,147],[404,159],[404,177],[404,405],[327,147],[327,159],[327,177],[327,405],[77,147],[77,159],[77,177],[77,405],[262,147],[262,159],[262,177],[262,405]]",180
01JJWSR3KHW2NPN0R7H4WW39R7,2,01JJWSR3GYPFNVD635T9KYWPD0,4,comp-between,ended,"[[131,28],[131,377],[131,429],[131,444],[401,28],[401,377],[401,429],[401,444],[462,28],[462,377],[462,429],[462,444],[422,28],[422,377],[422,429],[422,444]]",0
01JJWQM2A5CEPTA6591NYPTA3G,2,01JJWQM29RTEX8NVWBS5D5SREC,4,comp-between,ended,"[[173,8],[173,446],[173,24],[173,42],[396,8],[396,446],[396,24],[396,42],[423,8],[423,446],[423,24],[423,42],[114,8],[114,446],[114,24],[114,42]]",0
