id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JHGRR6PPKZ3J0Z6601AFKQMZ,01JHGQVWDBNGVK9P0R47TF3TAD,2025-01-13T21:22:39.446217907Z,3,2025-01-13T21:22:39.446217907Z,true,2025-01-13T21:46:28.268022302Z,01JHGQVWDREYN4BVY7AFGM037X,2025-01-13T21:22:39.446217907Z,1,2025-01-13T21:22:39.446217907Z,true,2025-01-13T21:46:25.057063699Z,feedback,2025-01-13T21:22:39.446217907Z,01JHGRR5Y3MNB0M0BV724PVWG7,2025-01-13T21:22:39.446217907Z,true,2025-01-13T21:46:24.332290677Z,true,2025-01-13T21:46:25.106718587Z,01JHGRR6PABG6GKE0EB4TMXP5K,2025-01-13T21:22:39.446217907Z
01JHGSVZGN6013SVPT00VSMG4C,01JHGQVXAEPG8V62PKG81ZZS47,2025-01-13T21:42:11.733768305Z,60,2025-01-13T21:42:11.733768305Z,true,2025-01-13T22:03:46.989155216Z,01JHGQVXASW01YS6M6CBX4FVQM,2025-01-13T21:42:11.733768305Z,0,2025-01-13T21:42:11.733768305Z,true,2025-01-13T22:03:06.854822316Z,selection,2025-01-13T21:42:11.733768305Z,01JHGSVX0DSD2W90WYNMKMN3YM,2025-01-13T21:42:11.733768305Z,true,2025-01-13T22:03:06.745899821Z,true,2025-01-13T22:03:06.925206684Z,01JHGSVZGCHWSC5G9Y8F097TGY,2025-01-13T21:42:11.733768305Z
01JHGSA4PEZ580XCXYR6QR6FQ3,01JHGQVXAEPG8V62PKG81ZZS47,2025-01-13T21:32:27.21496551Z,3,2025-01-13T21:32:27.21496551Z,true,2025-01-13T21:34:47.225252816Z,01JHGQVXASW01YS6M6CRG3P3C2,2025-01-13T21:32:27.21496551Z,1,2025-01-13T21:32:27.21496551Z,true,2025-01-13T21:34:44.192541756Z,feedback,2025-01-13T21:32:27.21496551Z,01JHGSA43CQYF9AM87QW5X3RX1,2025-01-13T21:32:27.21496551Z,true,2025-01-13T21:34:44.143498088Z,true,2025-01-13T21:34:44.220464974Z,01JHGSA4NY74SVG8G5FDKVPRCD,2025-01-13T21:32:27.21496551Z
01JHGT2WQQM801844KJPCKA8F2,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T21:45:58.263909814Z,3,2025-01-13T21:45:58.263909814Z,false,2025-01-13T21:45:58.263909814Z,01JHGQX81YJ4MZ3JJSEN7NZSQX,2025-01-13T21:45:58.263909814Z,1,2025-01-13T21:45:58.263909814Z,,,feedback,2025-01-13T21:45:58.263909814Z,01JHGT2TYPM6SGPPZ7CDPBMKFE,2025-01-13T21:45:58.263909814Z,false,2025-01-13T21:45:58.263909814Z,,,01JHGT2WQ4DFGDP5D0VT9GY48S,2025-01-13T21:45:58.263909814Z
01JHGRPBA7XB6WM3Y1KD09C9J6,01JHGQVF1S0XAS6ZHF9VN6RZ3J,2025-01-13T21:21:38.631242081Z,60,2025-01-13T21:21:38.631242081Z,true,2025-01-13T21:32:40.755355759Z,01JHGQVF24CHBP5GQEXTY35N32,2025-01-13T21:21:38.631242081Z,0,2025-01-13T21:21:38.631242081Z,true,2025-01-13T21:32:09.950732009Z,selection,2025-01-13T21:21:38.631242081Z,01JHGRPATPB4DW8FKWST5PVVKF,2025-01-13T21:21:38.631242081Z,true,2025-01-13T21:32:09.916706912Z,true,2025-01-13T21:32:09.9770547Z,01JHGRPBA3ZFRWW6E79TTN8FW9,2025-01-13T21:21:38.631242081Z
01JHGRR6K61TTMTDRKYF24ZNA5,01JHGQVWDBNGVK9P0R47TF3TAD,2025-01-13T21:22:39.334942189Z,60,2025-01-13T21:22:39.334942189Z,true,2025-01-13T21:43:17.594111958Z,01JHGQVWDREYN4BVY7AFGM037X,2025-01-13T21:22:39.334942189Z,0,2025-01-13T21:22:39.334942189Z,true,2025-01-13T21:42:36.817084073Z,selection,2025-01-13T21:22:39.334942189Z,01JHGRR5W48RCSW5YCR0SMPKFW,2025-01-13T21:22:39.334942189Z,true,2025-01-13T21:42:36.754574632Z,true,2025-01-13T21:42:36.855978024Z,01JHGRR6J3173P61ZJZ57W5TEA,2025-01-13T21:22:39.334942189Z
01JHGRT7F0J9HEEDHCAV3BJRN0,01JHGQVWDBNGVK9P0R47TF3TAD,2025-01-13T21:23:45.760124429Z,60,2025-01-13T21:23:45.760124429Z,true,2025-01-13T21:33:19.563491416Z,01JHGQVWDS43X19PWRE1J1VGA5,2025-01-13T21:23:45.760124429Z,0,2025-01-13T21:23:45.760124429Z,true,2025-01-13T21:33:11.343237891Z,selection,2025-01-13T21:23:45.760124429Z,01JHGRT6CN9WA14SPZ1HF83CXW,2025-01-13T21:23:45.760124429Z,true,2025-01-13T21:33:10.960763487Z,true,2025-01-13T21:33:11.371801347Z,01JHGRT7EVRS6PSM78N123JAKF,2025-01-13T21:23:45.760124429Z
01JHGSW11DSHRJ2KPVP5NDWG0E,01JHGQVXAEPG8V62PKG81ZZS47,2025-01-13T21:42:13.293747324Z,60,2025-01-13T21:42:13.293747324Z,true,2025-01-13T22:18:45.502348088Z,01JHGQVXASW01YS6M6CBX4FVQM,2025-01-13T21:42:13.293747324Z,0,2025-01-13T21:42:13.293747324Z,true,2025-01-13T22:18:20.395539202Z,selection,2025-01-13T21:42:13.293747324Z,01JHGSVXDAZGQR9YPEBC92FJ9P,2025-01-13T21:42:13.293747324Z,true,2025-01-13T22:18:20.317359662Z,true,2025-01-13T22:18:20.458071894Z,01JHGSW115RBH6YVWPM9FXTK8E,2025-01-13T21:42:13.293747324Z
01JHGTY53TAR7CZKGYT6ZS9T11,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T22:00:51.578180943Z,3,2025-01-13T22:00:51.578180943Z,false,2025-01-13T22:00:51.578180943Z,01JHGQX81Z6KPFMVSC3HJRD439,2025-01-13T22:00:51.578180943Z,1,2025-01-13T22:00:51.578180943Z,,,feedback,2025-01-13T22:00:51.578180943Z,01JHGTY2NDG1CYEAC2P9SRQN7N,2025-01-13T22:00:51.578180943Z,false,2025-01-13T22:00:51.578180943Z,,,01JHGTY5338H5S1WY83HNG0EMF,2025-01-13T22:00:51.578180943Z
01JHGSA6K37DG7CFD932NK02FJ,01JHGQVXAEPG8V62PKG81ZZS47,2025-01-13T21:32:29.156043717Z,3,2025-01-13T21:32:29.156043717Z,false,2025-01-13T21:32:29.156043717Z,01JHGQVXASW01YS6M6CRG3P3C2,2025-01-13T21:32:29.156043717Z,1,2025-01-13T21:32:29.156043717Z,,,feedback,2025-01-13T21:32:29.156043717Z,01JHGSA4F1W7KH49956A0CXRXM,2025-01-13T21:32:29.156043717Z,false,2025-01-13T21:32:29.156043717Z,,,01JHGSA6JRN45DA0Z7Y9EG2APV,2025-01-13T21:32:29.156043717Z
01JHGSVYDYVC5JQTQXSZ0D7QP1,01JHGQVXAEPG8V62PKG81ZZS47,2025-01-13T21:42:10.622893024Z,3,2025-01-13T21:42:10.622893024Z,true,2025-01-13T21:50:56.528545957Z,01JHGQVXASW01YS6M6CBX4FVQM,2025-01-13T21:42:10.622893024Z,1,2025-01-13T21:42:10.622893024Z,true,2025-01-13T21:50:53.470315065Z,feedback,2025-01-13T21:42:10.622893024Z,01JHGSVWXEJ5WWZSDP0H7S8E9E,2025-01-13T21:42:10.622893024Z,true,2025-01-13T21:50:53.38638834Z,true,2025-01-13T21:50:53.523137003Z,01JHGSVYD161AVQ9SWKA0FESF5,2025-01-13T21:42:10.622893024Z
01JHGTY49RD7TDVKQNQBWCQT2W,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T22:00:50.744116305Z,60,2025-01-13T22:00:50.744116305Z,false,2025-01-13T22:00:50.744116305Z,01JHGQX81Z6KPFMVSC3HJRD439,2025-01-13T22:00:50.744116305Z,0,2025-01-13T22:00:50.744116305Z,,,selection,2025-01-13T22:00:50.744116305Z,01JHGTY29T189SP29A550G12NM,2025-01-13T22:00:50.744116305Z,false,2025-01-13T22:00:50.744116305Z,,,01JHGTY49CA35SM3KG8598RAEX,2025-01-13T22:00:50.744116305Z
01JHGTY594D03SS5S33NVXX2ZY,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T22:00:51.748976302Z,3,2025-01-13T22:00:51.748976302Z,false,2025-01-13T22:00:51.748976302Z,01JHGQX81Z6KPFMVSC3HJRD439,2025-01-13T22:00:51.748976302Z,1,2025-01-13T22:00:51.748976302Z,,,feedback,2025-01-13T22:00:51.748976302Z,01JHGTY2RBGAZ07A372YRFW37S,2025-01-13T22:00:51.748976302Z,false,2025-01-13T22:00:51.748976302Z,,,01JHGTY58ETMQN7YDWQGTM45CZ,2025-01-13T22:00:51.748976302Z
01JHGTY67H697SEQK52WYE0AN9,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T22:00:52.721821915Z,3,2025-01-13T22:00:52.721821915Z,false,2025-01-13T22:00:52.721821915Z,01JHGQX81Z6KPFMVSC3HJRD439,2025-01-13T22:00:52.721821915Z,1,2025-01-13T22:00:52.721821915Z,,,feedback,2025-01-13T22:00:52.721821915Z,01JHGTY31C6QM0SEXW5CDTAJ81,2025-01-13T22:00:52.721821915Z,false,2025-01-13T22:00:52.721821915Z,,,01JHGTY66S1SPRH8ACAEWRSHZ3,2025-01-13T22:00:52.721821915Z
01JHGRDEST6WN4THC0VCPAGPJA,01JHGQVDGA7J2PRJGVRMWX1KGP,2025-01-13T21:16:47.290945164Z,3,2025-01-13T21:16:47.290945164Z,true,2025-01-13T21:43:41.685666618Z,01JHGQVDGX8VXAFZAWH5S0WFE0,2025-01-13T21:16:47.290945164Z,1,2025-01-13T21:16:47.290945164Z,true,2025-01-13T21:43:38.633333416Z,feedback,2025-01-13T21:16:47.290945164Z,01JHGRDEA0MS593Z6B8C0VRT4P,2025-01-13T21:16:47.290945164Z,true,2025-01-13T21:43:38.569057942Z,true,2025-01-13T21:43:38.681067671Z,01JHGRDESQMMDY6T67FBWK662A,2025-01-13T21:16:47.290945164Z
01JHGSW0JXA5JP4GWGXNSNFK84,01JHGQVXAEPG8V62PKG81ZZS47,2025-01-13T21:42:12.829322752Z,60,2025-01-13T21:42:12.829322752Z,true,2025-01-13T22:14:53.624903516Z,01JHGQVXASW01YS6M6CBX4FVQM,2025-01-13T21:42:12.829322752Z,0,2025-01-13T21:42:12.829322752Z,true,2025-01-13T22:14:09.897424982Z,selection,2025-01-13T21:42:12.829322752Z,01JHGSVXGTQYB19JZ1FPW3SFKP,2025-01-13T21:42:12.829322752Z,true,2025-01-13T22:14:09.825487937Z,true,2025-01-13T22:14:09.94805592Z,01JHGSW0JM2WH8YWFGYDW27P6M,2025-01-13T21:42:12.829322752Z
01JHGT2ZP0MMYDFDX66VSDPXA7,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T21:46:01.280214269Z,3,2025-01-13T21:46:01.280214269Z,false,2025-01-13T21:46:01.280214269Z,01JHGQX81YJ4MZ3JJSEN7NZSQX,2025-01-13T21:46:01.280214269Z,1,2025-01-13T21:46:01.280214269Z,,,feedback,2025-01-13T21:46:01.280214269Z,01JHGT2VHPQJG1YM852MMXM2H5,2025-01-13T21:46:01.280214269Z,false,2025-01-13T21:46:01.280214269Z,,,01JHGT2ZNA6PN28G0B15YZWN53,2025-01-13T21:46:01.280214269Z
01JHGRT87TEZMSM1XX1ZAQW34C,01JHGQVWDBNGVK9P0R47TF3TAD,2025-01-13T21:23:46.554691554Z,60,2025-01-13T21:23:46.554691554Z,true,2025-01-13T21:39:24.115952542Z,01JHGQVWDS43X19PWRE1J1VGA5,2025-01-13T21:23:46.554691554Z,0,2025-01-13T21:23:46.554691554Z,true,2025-01-13T21:39:16.60848978Z,selection,2025-01-13T21:23:46.554691554Z,01JHGRT6FBDE9BDAM8BXPRB59X,2025-01-13T21:23:46.554691554Z,true,2025-01-13T21:39:16.515400437Z,true,2025-01-13T21:39:16.655682438Z,01JHGRT87PE37YJ34A9ZSXGD3B,2025-01-13T21:23:46.554691554Z
01JHGSVZ6HA29BW4ASQHEFY7AX,01JHGQVXAEPG8V62PKG81ZZS47,2025-01-13T21:42:11.409075284Z,60,2025-01-13T21:42:11.409075284Z,true,2025-01-13T22:00:19.993355286Z,01JHGQVXASW01YS6M6CBX4FVQM,2025-01-13T21:42:11.409075284Z,0,2025-01-13T21:42:11.409075284Z,true,2025-01-13T21:59:26.296347038Z,selection,2025-01-13T21:42:11.409075284Z,01JHGSVX3N3MM6TWW7MJTHV1F1,2025-01-13T21:42:11.409075284Z,true,2025-01-13T21:59:26.213725835Z,true,2025-01-13T21:59:26.351793526Z,01JHGSVZ687GD3CX79W8F24SRN,2025-01-13T21:42:11.409075284Z
01JHGRDEGB7E4JKP3HBC6TWW5V,01JHGQVDGA7J2PRJGVRMWX1KGP,2025-01-13T21:16:46.987844302Z,3,2025-01-13T21:16:46.987844302Z,true,2025-01-13T21:24:52.57173832Z,01JHGQVDGX8VXAFZAWH5S0WFE0,2025-01-13T21:16:46.987844302Z,1,2025-01-13T21:16:46.987844302Z,true,2025-01-13T21:24:49.538828528Z,feedback,2025-01-13T21:16:46.987844302Z,01JHGRDEAP0TVPW5T7E5MB4SK1,2025-01-13T21:16:46.987844302Z,true,2025-01-13T21:24:49.513488207Z,true,2025-01-13T21:24:49.55729852Z,01JHGRDEG8G8QKJGGY8DN04ESX,2025-01-13T21:16:46.987844302Z
01JHGRKJME9JD4CH6JJSTQDQ57,01JHGQVF1S0XAS6ZHF9VN6RZ3J,2025-01-13T21:20:07.822345494Z,60,2025-01-13T21:20:07.822345494Z,true,2025-01-13T21:36:17.018798731Z,01JHGQVF2579X401G7WWGMAS3T,2025-01-13T21:20:07.822345494Z,0,2025-01-13T21:20:07.822345494Z,true,2025-01-13T21:36:03.639196619Z,selection,2025-01-13T21:20:07.822345494Z,01JHGRKJ33DEB5B8VM95AXP6D9,2025-01-13T21:20:07.822345494Z,true,2025-01-13T21:36:03.591388086Z,true,2025-01-13T21:36:03.671353634Z,01JHGRKJMAXRW4XX4X0FS8T8RX,2025-01-13T21:20:07.822345494Z
01JHGRDF4GH4SA4ZT5Y378SDKB,01JHGQVDGA7J2PRJGVRMWX1KGP,2025-01-13T21:16:47.632720544Z,3,2025-01-13T21:16:47.632720544Z,true,2025-01-13T21:55:26.024800096Z,01JHGQVDGX8VXAFZAWH5S0WFE0,2025-01-13T21:16:47.632720544Z,1,2025-01-13T21:16:47.632720544Z,true,2025-01-13T21:55:22.939717144Z,feedback,2025-01-13T21:16:47.632720544Z,01JHGRDEAG1G5YXC74SHCM7ATB,2025-01-13T21:16:47.632720544Z,true,2025-01-13T21:55:22.852922164Z,true,2025-01-13T21:55:23.019288397Z,01JHGRDF4D1FWH4RWB33WAWP6M,2025-01-13T21:16:47.632720544Z
01JHGRKJXVBKSSSZGPMN3ZHP5V,01JHGQVF1S0XAS6ZHF9VN6RZ3J,2025-01-13T21:20:08.123739544Z,3,2025-01-13T21:20:08.123739544Z,true,2025-01-13T21:41:03.312238592Z,01JHGQVF2579X401G7WWGMAS3T,2025-01-13T21:20:08.123739544Z,1,2025-01-13T21:20:08.123739544Z,true,2025-01-13T21:41:00.272401899Z,feedback,2025-01-13T21:20:08.123739544Z,01JHGRKJ2D4EN788YDPZM9JM84,2025-01-13T21:20:08.123739544Z,true,2025-01-13T21:41:00.183385348Z,true,2025-01-13T21:41:00.307714278Z,01JHGRKJXQB7WRVWC00CC7YE5Z,2025-01-13T21:20:08.123739544Z
01JHGRMJ192N5D058W07AJRDMR,01JHGQVF1S0XAS6ZHF9VN6RZ3J,2025-01-13T21:20:39.977960186Z,3,2025-01-13T21:20:39.977960186Z,true,2025-01-13T21:34:58.795124559Z,01JHGQVF24CHBP5GQEY8Y650MZ,2025-01-13T21:20:39.977960186Z,1,2025-01-13T21:20:39.977960186Z,true,2025-01-13T21:34:55.748092768Z,feedback,2025-01-13T21:20:39.977960186Z,01JHGRMHG1APT9KTW808QH0DEX,2025-01-13T21:20:39.977960186Z,true,2025-01-13T21:34:55.70285402Z,true,2025-01-13T21:34:55.780209548Z,01JHGRMJ14D7XGMY3PA8MQKRTR,2025-01-13T21:20:39.977960186Z
01JHGRKJVPJKNY5CG6JMPH1KAR,01JHGQVF1S0XAS6ZHF9VN6RZ3J,2025-01-13T21:20:08.054322412Z,60,2025-01-13T21:20:08.054322412Z,true,2025-01-13T21:40:08.73490394Z,01JHGQVF2579X401G7WWGMAS3T,2025-01-13T21:20:08.054322412Z,0,2025-01-13T21:20:08.054322412Z,true,2025-01-13T21:39:56.2746814Z,selection,2025-01-13T21:20:08.054322412Z,01JHGRKJ31WVMM9J8988TK72BC,2025-01-13T21:20:08.054322412Z,true,2025-01-13T21:39:56.215070499Z,true,2025-01-13T21:39:56.313355851Z,01JHGRKJVJ1ZYQNB8D2E1B9BAQ,2025-01-13T21:20:08.054322412Z
01JHGS3ZEJGWM2T95XKV90YRKS,01JHGQVWDBNGVK9P0R47TF3TAD,2025-01-13T21:29:05.234044832Z,60,2025-01-13T21:29:05.234044832Z,true,2025-01-13T21:31:48.903866428Z,01JHGQVWDREYN4BVY7A3CP5FHS,2025-01-13T21:29:05.234044832Z,0,2025-01-13T21:29:05.234044832Z,true,2025-01-13T21:31:05.992764626Z,selection,2025-01-13T21:29:05.234044832Z,01JHGS3Z7RKW0QYV97168K9751,2025-01-13T21:29:05.234044832Z,true,2025-01-13T21:31:05.95777103Z,true,2025-01-13T21:31:06.014624463Z,01JHGS3ZECSJ0YJ3PR9H3XAE5S,2025-01-13T21:29:05.234044832Z
01JHGSB22X6SAAGAEWPQWCP8QG,01JHGQVXAEPG8V62PKG81ZZS47,2025-01-13T21:32:57.309930901Z,3,2025-01-13T21:32:57.309930901Z,false,2025-01-13T21:32:57.309930901Z,01JHGQVXARMSWF756WHCZWG356,2025-01-13T21:32:57.309930901Z,1,2025-01-13T21:32:57.309930901Z,,,feedback,2025-01-13T21:32:57.309930901Z,01JHGSB03JJCMXFE0AGAX83ZVA,2025-01-13T21:32:57.309930901Z,false,2025-01-13T21:32:57.309930901Z,,,01JHGSB22JP71T1M8F2GQXG3ED,2025-01-13T21:32:57.309930901Z
01JHGT2ZEFZ2H68YMP1RCZCTW6,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T21:46:01.039324789Z,3,2025-01-13T21:46:01.039324789Z,false,2025-01-13T21:46:01.039324789Z,01JHGQX81YJ4MZ3JJSEN7NZSQX,2025-01-13T21:46:01.039324789Z,1,2025-01-13T21:46:01.039324789Z,,,feedback,2025-01-13T21:46:01.039324789Z,01JHGT2VD9FQ23ZNYJ1RHEP4T9,2025-01-13T21:46:01.039324789Z,false,2025-01-13T21:46:01.039324789Z,,,01JHGT2ZDT3F7ANM51QQW7APDR,2025-01-13T21:46:01.039324789Z
