selected_image,player_id,time_stamp,trial_id
AE,1,168.3219997882843,1
E,1,11.664000034332275,2
D,1,7.317999839782715,3
J,1,14.242000102996826,4
Y,1,8.209999799728394,5
X,1,10.661999940872192,6
H,1,26.55299997329712,7
U,1,23.562999963760376,8
R,1,8.094000101089478,9
N,1,13.657999992370605,10
A,1,33.77900004386902,11
Z,1,11.337000131607056,12
AJ,1,36.76600003242493,13
L,1,9.805000066757202,14
M,1,35.15999984741211,15
F,1,8.105999946594238,16
AA,1,14.763000011444092,17
AH,1,5.735999822616577,18
B,1,16.44099998474121,19
V,1,10.483999967575073,20
T,1,8.115000009536743,21
I,1,16.947999954223633,22
AC,1,13.486000061035156,23
O,1,10.177000045776367,24
AG,1,2.2330000400543213,25
AB,1,35.01700019836426,26
AG,1,3.371999979019165,27
P,1,19.167999982833862,28
W,1,9.48199987411499,29
C,1,12.055000066757202,30
AF,1,16.134999990463257,31
G,1,22.414000034332275,32
S,1,9.174999952316284,33
AI,1,16.49400019645691,34
W,1,9.344000101089478,35
AD,1,10.798999786376953,36
Z,2,119.25699996948242,37
Q,2,16.52300000190735,38
X,2,6.7200000286102295,39
W,2,10.682000160217285,40
AH,2,4.151000022888184,41
B,2,18.97000002861023,42
H,2,23.037999868392944,43
J,2,11.511000156402588,44
AF,2,5.261000156402588,45
AC,2,14.188999891281128,46
AI,2,9.58400011062622,47
R,2,5.240999937057495,48
M,2,5.605000019073486,49
D,2,9.66100001335144,50
I,2,12.650000095367432,51
AD,2,5.86899995803833,52
Z,2,43.30000019073486,53
AB,2,17.256999969482422,54
Z,1,59.37000012397766,55
D,1,4.88100004196167,56
M,1,8.062000036239624,57
AD,1,8.611000061035156,58
I,1,6.46399998664856,59
J,1,17.42199993133545,60
AH,1,3.0939998626708984,61
X,1,4.098999977111816,62
B,1,13.059000015258789,63
AF,1,3.3320000171661377,64
G,1,9.152000188827515,65
AB,1,9.65499997138977,66
R,1,5.269000053405762,67
AC,1,3.1440000534057617,68
H,1,8.27999997138977,69
W,1,6.115000009536743,70
AI,1,7.825999975204468,71
AB,2,87.05999994277954,72
H,2,7.454999923706055,73
AC,2,5.0879998207092285,74
B,2,7.1549999713897705,75
AF,2,3.4609999656677246,76
W,2,6.709000110626221,77
R,2,4.551000118255615,78
I,2,5.077000141143799,79
G,2,5.385999917984009,80
X,2,4.34499979019165,81
AI,2,4.450000047683716,82
AH,2,3.3470001220703125,83
Z,2,16.381999969482422,84
J,2,5.746999979019165,85
D,2,4.509999990463257,86
AD,2,4.4100000858306885,87
Q,2,4.5980000495910645,88
M,2,5.103000164031982,89
AF,1,58.757999897003174,90
AC,1,2.430999994277954,91
AI,1,6.543999910354614,92
M,1,3.1510000228881836,93
Q,1,2.757999897003174,94
AD,1,4.483999967575073,95
I,1,4.294000148773193,96
B,1,8.129999876022339,97
AB,1,7.2149999141693115,98
R,1,5.423999786376953,99
H,1,7.325999975204468,100
J,1,4.025000095367432,101
AH,1,2.328000068664551,102
W,1,4.098999977111816,103
X,1,4.480999946594238,104
Z,1,4.075000047683716,105
G,1,4.578000068664551,106
D,1,4.375999927520752,107
M,2,48.490999937057495,108
AB,2,6.297000169754028,109
G,2,3.1090002059936523,110
H,2,7.6529998779296875,111
D,2,4.4690001010894775,112
AF,2,4.27400016784668,113
I,2,3.3980000019073486,114
Q,2,3.426999807357788,115
B,2,5.538000106811523,116
W,2,5.561000108718872,117
AI,2,5.240000009536743,118
J,2,3.802000045776367,119
Q,2,3.318000078201294,120
AD,2,4.471999883651733,121
Z,2,4.444000005722046,122
AC,2,5.073999881744385,123
AH,2,3.5830001831054688,124
R,2,5.118000030517578,125
AB,1,64.62299990653992,126
B,1,7.671999931335449,127
H,1,7.009999990463257,128
Q,1,1.9500000476837158,129
J,1,9.858000040054321,130
AI,1,3.5379998683929443,131
Q,1,2.239000082015991,132
X,1,5.940000057220459,133
D,1,5.13700008392334,134
AD,1,4.2820000648498535,135
Z,1,4.126999855041504,136
R,1,5.028000116348267,137
W,1,4.363000154495239,138
I,1,4.142000198364258,139
AF,1,2.985999822616577,140
AC,1,3.06499981880188,141
G,1,6.101999998092651,142
AH,1,2.4059998989105225,143
N,2,67.30799984931946,144
V,2,11.233000040054321,145
AD,2,4.327000141143799,146
O,2,6.427000045776367,147
AC,2,5.375,148
Y,2,8.414999961853027,149
AG,2,3.569000005722046,150
J,2,3.248999834060669,151
C,2,9.110000133514404,152
AE,2,5.95199990272522,153
AI,2,5.172000169754028,154
AB,2,6.788000106811523,155
Z,2,4.328000068664551,156
W,2,4.449999809265137,157
S,2,3.1510000228881836,158
F,2,5.2179999351501465,159
X,2,4.609999895095825,160
D,2,4.569000005722046,161
M,2,4.7170000076293945,162
H,2,5.4649999141693115,163
AA,2,7.562999963760376,164
T,2,4.265000104904175,165
A,2,6.770999908447266,166
K,2,18.58399987220764,167
Q,2,4.559000015258789,168
G,2,5.187999963760376,169
E,2,4.934999942779541,170
I,2,3.2239999771118164,171
R,2,4.712000131607056,172
P,2,16.30399990081787,173
B,2,7.125,174
L,2,11.480999946594238,175
P,2,23.95199990272522,176
AF,2,3.322000026702881,177
AH,2,3.4169998168945312,178
U,2,9.738999843597412,179
V,3,22.2260000705719,180
M,3,24.238999843597412,181
AD,3,16.06500005722046,182
O,3,23.950000047683716,183
Z,3,36.18600010871887,184
N,3,25.45199990272522,185
C,3,23.252000093460083,186
AJ,3,18.734999895095825,187
AE,3,20.383000135421753,188
AA,3,30.042999982833862,189
AF,3,16.691999912261963,190
L,3,26.257999897003174,191
U,3,39.90299987792969,192
AG,3,11.16700005531311,193
Q,3,26.868000030517578,194
R,3,8.2260000705719,195
F,3,43.24300003051758,196
AH,3,10.81499981880188,197
B,3,25.75499987602234,198
T,3,20.36299991607666,199
AB,3,27.49500012397766,200
S,3,13.042999982833862,201
K,3,28.63700008392334,202
E,3,31.697999954223633,203
W,3,7.941999912261963,204
H,3,25.574999809265137,205
Y,3,42.7810001373291,206
D,3,9.34500002861023,207
AC,3,15.795000076293945,208
P,3,40.604000091552734,209
AI,3,20.15400004386902,210
I,3,25.14800000190735,211
L,4,75.9670000076294,212
AG,4,8.666000127792358,213
AI,4,5.688999891281128,214
D,4,12.497999906539917,215
H,4,10.20199990272522,216
X,4,11.227999925613403,217
Y,4,19.60199999809265,218
T,4,5.734999895095825,219
V,4,8.348999977111816,220
K,4,24.325000047683716,221
L,4,14.73200011253357,222
AC,4,9.453999996185303,223
E,4,20.414999961853027,224
AE,4,20.82100009918213,225
AA,4,13.376999855041504,226
AF,4,5.533000230789185,227
AB,4,20.86400008201599,228
A,4,39.842000007629395,229
H,3,84.03399991989136,230
Q,3,6.91100001335144,231
L,3,19.84500002861023,232
D,3,9.535999774932861,233
Y,3,11.960000038146973,234
AE,3,11.164999961853027,235
K,3,12.046000003814697,236
A,3,10.235000133514404,237
V,3,16.10599994659424,238
X,3,14.479000091552734,239
AG,3,9.473999977111816,240
E,3,12.031999826431274,241
AC,3,6.8429999351501465,242
T,3,10.258000135421753,243
AF,3,6.424000024795532,244
AB,3,15.17199993133545,245
AI,3,7.323000192642212,246
AA,3,10.176000118255615,247
AB,4,74.65499997138977,248
A,4,7.712000131607056,249
V,4,5.877000093460083,250
L,4,9.157999992370605,251
AF,4,7.60099983215332,252
AE,4,6.8450000286102295,253
AA,4,6.465000152587891,254
D,4,6.765000104904175,255
AG,4,6.190000057220459,256
X,4,10.582000017166138,257
Y,4,8.074000120162964,258
K,4,7.055999994277954,259
AB,4,5,260
Q,4,14.002000093460083,261
AI,4,6.922999858856201,262
T,4,7.759999990463257,263
AC,4,8.122999906539917,264
H,4,5.1590001583099365,265
H,3,58.35000014305115,266
AI,3,4.370000123977661,267
AF,3,6.682999849319458,268
AC,3,7.978999853134155,269
D,3,14.074000120162964,270
Y,3,8.918999910354614,271
AB,3,11.396000146865845,272
T,3,10.174000024795532,273
Q,3,3.817000150680542,274
AG,3,6.7129998207092285,275
L,3,17.248000144958496,276
AA,3,6.572000026702881,277
AE,3,10.246999979019165,278
X,3,7.115000009536743,279
K,3,9.198999881744385,280
A,3,9.16100001335144,281
V,3,13.57200002670288,282
AF,3,6.375,283
AA,4,54.82699990272522,284
AE,4,6.17900013923645,285
A,4,6.353999853134155,286
H,4,7.204999923706055,287
AB,4,10.532000064849854,288
Y,4,5.059999942779541,289
Q,4,8.282999992370605,290
E,4,4.010000228881836,291
L,4,7.6540000438690186,292
K,4,7.5329999923706055,293
X,4,8.199999809265137,294
AC,4,7.9090001583099365,295
T,4,5.56000018119812,296
D,4,10.319999933242798,297
AI,4,7.903000116348267,298
