roundID,text,playerID,director_msg,chit_chat
01JJW97F9YNW9PD9B653QP7G96,1,01JJW8KNMABPF0WVDF6K347DAT,TRUE,FALSE
01JJW97FASD6JMFGHMZTXF75GZ,2,01JJW7F3H49BPDJC7VT7GDZK91,TRUE,FALSE
01JJW97FASD6JMFGHMZTXF75GZ,2,01JJW7F3H49BPDJC7VT7GDZK91,TRUE,FALSE
01JJW97FASD6JMFGHMZTXF75GZ,3,01JJW7F3H49BPDJC7VT7GDZK91,TRUE,FALSE
01JJW97F9YNW9PD9B653QP7G96,4,01JJW8KNMABPF0WVDF6K347DAT,TRUE,FALSE
01JJW97F9YNW9PD9B653QP7G96,4,01JJW8KNMABPF0WVDF6K347DAT,TRUE,FALSE
01JJW7CMVESG83ZNF41FQY9NJD,2 chimneys,01JJW6JTC8WF5Q2G79KJEPQG2E,TRUE,FALSE
01JJW7CMTYDPC0P1F7XT2NN8Y7,2 upright chimney,01JJW6JTC8WF5Q2G79KJEPQG2E,TRUE,FALSE
01JJW7CMMX4CBR6DDPQDYJMYW1,2 uprights void central,01JJW6JTC8WF5Q2G79KJEPQG2E,TRUE,FALSE
01JJW7CMMJ3K2CAE8MCFYN8P0X,2 uprights with a triangle void in teh middle,01JJW6JTC8WF5Q2G79KJEPQG2E,TRUE,FALSE
01JJW7CMMRVVJAJDVQM1P51NF5,3 flat top surfaces,01JJW6Y62P30XQJD8MPXF6Z6KY,TRUE,FALSE
01JJW7RD3DE4DRR55ASB6H3RZJ,3 prongs on the left side with arrow on the right,01JJW7G09K2M3VKE83K48RZ3NT,TRUE,FALSE
01JJW7RDJRDMN6XHN4SZ8MV863,3 prongs on the right,01JJW7G09K2M3VKE83K48RZ3NT,TRUE,FALSE
01JJW7RDC8BC03247150FJ00JP,3 prongs on the right,01JJW7HEM9RC43M2QNZ1HDZ1Z7,TRUE,FALSE
01JJW7RD862M1Q4ZH77MZW53WF,3 prongs on the right,01JJW7HEM9RC43M2QNZ1HDZ1Z7,TRUE,FALSE
01JJW7RDD9QDHTKHDWVX750AG0,3 prongs on the right,01JJW7HEM9RC43M2QNZ1HDZ1Z7,TRUE,FALSE
01JJW7RDJ7MQ56BY9XBERPY7QD,3 prongs on the right,01JJW7HEM9RC43M2QNZ1HDZ1Z7,TRUE,FALSE
01JJW7RD7PA4JN922HHDR9Z9DS,3 prongs on the right,01JJW7HEM9RC43M2QNZ1HDZ1Z7,TRUE,FALSE
01JJW7RD9N0MXQ0A5QNZDYVW51,3 prongs on the right,01JJW7HEM9RC43M2QNZ1HDZ1Z7,TRUE,FALSE
01JJW7RDDHRD4BZ1W7976YMWE7,3 prongs on the right =),01JJW7G09K2M3VKE83K48RZ3NT,TRUE,FALSE
01JJW9X24D6RF72EAC75K5ZRW6,a backwards E,01JJW98948Q4TSDM0F7HEAPGYG,TRUE,FALSE
01JJWAB1S7AGJ528B5EWZEMT99,A big head rabbit with large feet facing left,01JJWA36BF0VG5J3ZRBCAQKW6X,TRUE,FALSE
01JJW6NQSREWJ9T20JEGGZS69Z,a bird,01JJW6G46T5DMWDEH50ENB24RZ,TRUE,FALSE
01JJW9X292BSH5AMXD077W1H75,"A broken ""X"" and ""R"" combined",01JJW9B72F1WVTMQ1R0SQQB9CS,TRUE,FALSE
01JJW9X38MYWM3S1HS52ZP284J,a broken letter X and chair combined,01JJW9B72F1WVTMQ1R0SQQB9CS,TRUE,FALSE
01JJW9X2WX1BFFSSMG5KJZ7J7V,a broken X,01JJW98948Q4TSDM0F7HEAPGYG,TRUE,FALSE
01JJWAB1EYPGAVPES9D2KW8298,A crown balancing on a ball,01JJWA36BF0VG5J3ZRBCAQKW6X,TRUE,FALSE
01JJW97GCVT12HZ1DA1T9TC2A6,5,01JJW8KNMABPF0WVDF6K347DAT,FALSE,FALSE
01JJWAB157F3H9NEVSKQY73Z72,A crown balancing on a ball,01JJWA36BF0VG5J3ZRBCAQKW6X,TRUE,FALSE
01JJWAB14HP8PTVCD201FYKEYR,A crown wearing bunny,01JJWA36BF0VG5J3ZRBCAQKW6X,TRUE,FALSE
01JJW9X29Q1N84K3J6YNFZ9PG2,"a deformed letter ""R""",01JJW9B72F1WVTMQ1R0SQQB9CS,TRUE,FALSE
01JJW9X380Z46FJGH9YTP395FV,a deformed letter R,01JJW9B72F1WVTMQ1R0SQQB9CS,TRUE,FALSE
01JJW9X31H7CMRBWT852YWWJ7B,a deformed letter R,01JJW9B72F1WVTMQ1R0SQQB9CS,TRUE,FALSE
01JJW9X2RE75ZPNH6DXCJVTV5F,a diamond shooting out of a cannon,01JJW98948Q4TSDM0F7HEAPGYG,TRUE,FALSE
01JJW7CMKYWJTNT3CGNVGSB04T,a dress with nipped in waist,01JJW6JTC8WF5Q2G79KJEPQG2E,TRUE,FALSE
01JJWAB134RB1HGE7R27EM69NP,A hunched rabbit facing to the left,01JJWA36BF0VG5J3ZRBCAQKW6X,TRUE,FALSE
01JJW6A0KT91KNHHCC9SS6S0T0,A line with lots of points on it (like a sound wave),01JJW672G1G28MV42C0Q9M7N54,TRUE,FALSE
01JJWAB1GA0F3GMGRSAJXZFBTG,A man speaking to the right with a bowtie,01JJWA36BF0VG5J3ZRBCAQKW6X,TRUE,FALSE
