room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,condition_id,describer,matchers,trial_id,game_id
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,38,4,NA,NA,1,124,1,38,1
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,39,4,NA,NA,1,124,1,39,1
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,40,4,NA,NA,1,124,1,40,1
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,41,4,NA,NA,1,124,1,41,1
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,42,4,NA,NA,1,124,1,42,1
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,43,4,NA,NA,1,124,1,43,1
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,44,4,NA,NA,1,124,1,44,1
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,45,4,NA,NA,1,124,1,45,1
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,46,4,NA,NA,1,124,1,46,1
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,47,4,NA,NA,1,124,1,47,1
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,48,4,NA,NA,1,124,1,48,1
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,49,5,NA,NA,1,124,1,49,1
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,50,5,NA,NA,1,124,1,50,1
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,51,5,NA,NA,1,124,1,51,1
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,52,5,NA,NA,1,124,1,52,1
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,53,5,NA,NA,1,124,1,53,1
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,54,5,NA,NA,1,124,1,54,1
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,55,5,NA,NA,1,124,1,55,1
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,56,5,NA,NA,1,124,1,56,1
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,57,5,NA,NA,1,124,1,57,1
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,58,5,NA,NA,1,124,1,58,1
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,59,5,NA,NA,1,124,1,59,1
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,60,5,NA,NA,1,124,1,60,1
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,61,6,NA,NA,1,124,1,61,1
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,62,6,NA,NA,1,124,1,62,1
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,63,6,NA,NA,1,124,1,63,1
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,64,6,NA,NA,1,124,1,64,1
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,65,6,NA,NA,1,124,1,65,1
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,66,6,NA,NA,1,124,1,66,1
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,67,6,NA,NA,1,124,1,67,1
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,68,6,NA,NA,1,124,1,68,1
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,69,6,NA,NA,1,124,1,69,1
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,70,6,NA,NA,1,124,1,70,1
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,71,6,NA,NA,1,124,1,71,1
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,72,6,NA,NA,1,124,1,72,1
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,1,1,NA,NA,1,125,2,73,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,2,1,NA,NA,1,125,2,74,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,3,1,NA,NA,1,125,2,75,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,4,1,NA,NA,1,125,2,76,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,5,1,NA,NA,1,125,2,77,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,6,1,NA,NA,1,125,2,78,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,7,1,NA,NA,1,125,2,79,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,8,1,NA,NA,1,125,2,80,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,9,1,NA,NA,1,125,2,81,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,10,1,NA,NA,1,125,2,82,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,11,1,NA,NA,1,125,2,83,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,12,1,NA,NA,1,125,2,84,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,13,2,NA,NA,1,125,2,85,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,14,2,NA,NA,1,125,2,86,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,15,2,NA,NA,1,125,2,87,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,16,2,NA,NA,1,125,2,88,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,17,2,NA,NA,1,125,2,89,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,18,2,NA,NA,1,125,2,90,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,19,2,NA,NA,1,125,2,91,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,20,2,NA,NA,1,125,2,92,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,21,2,NA,NA,1,125,2,93,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,22,2,NA,NA,1,125,2,94,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,23,2,NA,NA,1,125,2,95,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,24,2,NA,NA,1,125,2,96,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,25,3,NA,NA,1,125,2,97,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,26,3,NA,NA,1,125,2,98,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,27,3,NA,NA,1,125,2,99,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,28,3,NA,NA,1,125,2,100,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,29,3,NA,NA,1,125,2,101,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,30,3,NA,NA,1,125,2,102,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,31,3,NA,NA,1,125,2,103,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,32,3,NA,NA,1,125,2,104,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,33,3,NA,NA,1,125,2,105,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,34,3,NA,NA,1,125,2,106,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,35,3,NA,NA,1,125,2,107,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,36,3,NA,NA,1,125,2,108,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,37,4,NA,NA,1,125,2,109,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,38,4,NA,NA,1,125,2,110,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,39,4,NA,NA,1,125,2,111,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,40,4,NA,NA,1,125,2,112,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,41,4,NA,NA,1,125,2,113,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,42,4,NA,NA,1,125,2,114,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,43,4,NA,NA,1,125,2,115,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,44,4,NA,NA,1,125,2,116,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,45,4,NA,NA,1,125,2,117,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,46,4,NA,NA,1,125,2,118,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,47,4,NA,NA,1,125,2,119,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,48,4,NA,NA,1,125,2,120,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,49,5,NA,NA,1,125,2,121,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,50,5,NA,NA,1,125,2,122,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,51,5,NA,NA,1,125,2,123,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,52,5,NA,NA,1,125,2,124,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,53,5,NA,NA,1,125,2,125,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,54,5,NA,NA,1,125,2,126,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,55,5,NA,NA,1,125,2,127,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,56,5,NA,NA,1,125,2,128,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,57,5,NA,NA,1,125,2,129,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,58,5,NA,NA,1,125,2,130,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,59,5,NA,NA,1,125,2,131,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,60,5,NA,NA,1,125,2,132,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,61,6,NA,NA,1,125,2,133,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,62,6,NA,NA,1,125,2,134,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,63,6,NA,NA,1,125,2,135,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,64,6,NA,NA,1,125,2,136,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,65,6,NA,NA,1,125,2,137,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,66,6,NA,NA,1,125,2,138,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,67,6,NA,NA,1,125,2,139,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,68,6,NA,NA,1,125,2,140,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,69,6,NA,NA,1,125,2,141,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,70,6,NA,NA,1,125,2,142,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,71,6,NA,NA,1,125,2,143,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,72,6,NA,NA,1,125,2,144,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,1,1,NA,NA,1,126,3,145,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,2,1,NA,NA,1,126,3,146,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,3,1,NA,NA,1,126,3,147,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,4,1,NA,NA,1,126,3,148,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,5,1,NA,NA,1,126,3,149,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,6,1,NA,NA,1,126,3,150,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,7,1,NA,NA,1,126,3,151,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,8,1,NA,NA,1,126,3,152,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,9,1,NA,NA,1,126,3,153,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,10,1,NA,NA,1,126,3,154,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,11,1,NA,NA,1,126,3,155,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,12,1,NA,NA,1,126,3,156,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,13,2,NA,NA,1,126,3,157,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,14,2,NA,NA,1,126,3,158,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,15,2,NA,NA,1,126,3,159,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,16,2,NA,NA,1,126,3,160,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,17,2,NA,NA,1,126,3,161,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,18,2,NA,NA,1,126,3,162,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,19,2,NA,NA,1,126,3,163,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,20,2,NA,NA,1,126,3,164,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,21,2,NA,NA,1,126,3,165,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,22,2,NA,NA,1,126,3,166,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,23,2,NA,NA,1,126,3,167,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,24,2,NA,NA,1,126,3,168,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,25,3,NA,NA,1,126,3,169,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,26,3,NA,NA,1,126,3,170,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,27,3,NA,NA,1,126,3,171,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,28,3,NA,NA,1,126,3,172,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,29,3,NA,NA,1,126,3,173,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,30,3,NA,NA,1,126,3,174,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,31,3,NA,NA,1,126,3,175,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,32,3,NA,NA,1,126,3,176,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,33,3,NA,NA,1,126,3,177,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,34,3,NA,NA,1,126,3,178,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,35,3,NA,NA,1,126,3,179,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,36,3,NA,NA,1,126,3,180,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,37,4,NA,NA,1,126,3,181,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,38,4,NA,NA,1,126,3,182,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,39,4,NA,NA,1,126,3,183,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,40,4,NA,NA,1,126,3,184,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,41,4,NA,NA,1,126,3,185,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,42,4,NA,NA,1,126,3,186,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,43,4,NA,NA,1,126,3,187,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,44,4,NA,NA,1,126,3,188,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,45,4,NA,NA,1,126,3,189,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,46,4,NA,NA,1,126,3,190,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,47,4,NA,NA,1,126,3,191,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,48,4,NA,NA,1,126,3,192,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,49,5,NA,NA,1,126,3,193,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,50,5,NA,NA,1,126,3,194,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,51,5,NA,NA,1,126,3,195,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,52,5,NA,NA,1,126,3,196,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,53,5,NA,NA,1,126,3,197,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,54,5,NA,NA,1,126,3,198,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,55,5,NA,NA,1,126,3,199,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,56,5,NA,NA,1,126,3,200,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,57,5,NA,NA,1,126,3,201,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,58,5,NA,NA,1,126,3,202,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,59,5,NA,NA,1,126,3,203,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,60,5,NA,NA,1,126,3,204,3
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,61,6,NA,NA,1,126,3,205,3
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,62,6,NA,NA,1,126,3,206,3
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,63,6,NA,NA,1,126,3,207,3
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,64,6,NA,NA,1,126,3,208,3
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,65,6,NA,NA,1,126,3,209,3
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,66,6,NA,NA,1,126,3,210,3
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,67,6,NA,NA,1,126,3,211,3
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,68,6,NA,NA,1,126,3,212,3
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,69,6,NA,NA,1,126,3,213,3
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,70,6,NA,NA,1,126,3,214,3
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,71,6,NA,NA,1,126,3,215,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,72,6,NA,NA,1,126,3,216,3
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,1,1,NA,NA,1,127,4,217,4
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,2,1,NA,NA,1,127,4,218,4
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,3,1,NA,NA,1,127,4,219,4
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,4,1,NA,NA,1,127,4,220,4
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,5,1,NA,NA,1,127,4,221,4
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,6,1,NA,NA,1,127,4,222,4
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,7,1,NA,NA,1,127,4,223,4
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,8,1,NA,NA,1,127,4,224,4
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,9,1,NA,NA,1,127,4,225,4
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,10,1,NA,NA,1,127,4,226,4
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,11,1,NA,NA,1,127,4,227,4
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,12,1,NA,NA,1,127,4,228,4
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,13,2,NA,NA,1,127,4,229,4
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,14,2,NA,NA,1,127,4,230,4
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,15,2,NA,NA,1,127,4,231,4
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,16,2,NA,NA,1,127,4,232,4
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,17,2,NA,NA,1,127,4,233,4
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,18,2,NA,NA,1,127,4,234,4
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,19,2,NA,NA,1,127,4,235,4
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,20,2,NA,NA,1,127,4,236,4
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,21,2,NA,NA,1,127,4,237,4
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,22,2,NA,NA,1,127,4,238,4
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,23,2,NA,NA,1,127,4,239,4
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,24,2,NA,NA,1,127,4,240,4
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,25,3,NA,NA,1,127,4,241,4
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,26,3,NA,NA,1,127,4,242,4
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,27,3,NA,NA,1,127,4,243,4
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,28,3,NA,NA,1,127,4,244,4
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,29,3,NA,NA,1,127,4,245,4
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,30,3,NA,NA,1,127,4,246,4
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,31,3,NA,NA,1,127,4,247,4
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,32,3,NA,NA,1,127,4,248,4
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,33,3,NA,NA,1,127,4,249,4
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,34,3,NA,NA,1,127,4,250,4
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,35,3,NA,NA,1,127,4,251,4
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,36,3,NA,NA,1,127,4,252,4
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,37,4,NA,NA,1,127,4,253,4
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,38,4,NA,NA,1,127,4,254,4
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,39,4,NA,NA,1,127,4,255,4
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,40,4,NA,NA,1,127,4,256,4
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,41,4,NA,NA,1,127,4,257,4
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,42,4,NA,NA,1,127,4,258,4
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,43,4,NA,NA,1,127,4,259,4
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,44,4,NA,NA,1,127,4,260,4
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,45,4,NA,NA,1,127,4,261,4
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,46,4,NA,NA,1,127,4,262,4
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,47,4,NA,NA,1,127,4,263,4
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,48,4,NA,NA,1,127,4,264,4
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,49,5,NA,NA,1,127,4,265,4
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,50,5,NA,NA,1,127,4,266,4
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,51,5,NA,NA,1,127,4,267,4
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,52,5,NA,NA,1,127,4,268,4
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,53,5,NA,NA,1,127,4,269,4
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,54,5,NA,NA,1,127,4,270,4
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,55,5,NA,NA,1,127,4,271,4
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,56,5,NA,NA,1,127,4,272,4
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,57,5,NA,NA,1,127,4,273,4
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,58,5,NA,NA,1,127,4,274,4
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,59,5,NA,NA,1,127,4,275,4
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,60,5,NA,NA,1,127,4,276,4
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,61,6,NA,NA,1,127,4,277,4
