id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JHZRNZP7C0DRQW8KG9WP20VR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:03.207265862Z,all games finished,2025-01-19T17:39:46.957590437Z,true,2025-01-19T17:10:03.220444112Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:03.207265862Z,ended,2025-01-19T17:39:46.957590437Z
01JHZRP3ETXVT34RZE9Y8G3HS8,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:07.06632659Z,all games finished,2025-01-19T17:54:33.765306977Z,true,2025-01-19T17:10:07.072428174Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:07.06632659Z,ended,2025-01-19T17:54:33.765306977Z
01JHZRP3SRNY3SFA6051050P2E,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:07.416832139Z,all games finished,2025-01-19T17:29:01.672607497Z,true,2025-01-19T17:10:07.422086455Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:07.416832139Z,ended,2025-01-19T17:29:01.672607497Z
01JHZRP45M4WZHWBSJ1SH34DN3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:07.796155429Z,all games finished,2025-01-19T17:51:37.589049335Z,true,2025-01-19T17:10:07.802907423Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:07.796155429Z,ended,2025-01-19T17:51:37.589049335Z
01JHZRP65JC3773T8MZ059P8MR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:09.842405559Z,all games finished,2025-01-19T18:08:26.609985653Z,true,2025-01-19T17:10:09.849329929Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:09.842405559Z,ended,2025-01-19T18:08:26.609985653Z
01JHZRP6GRCQ4C95HEJPVV4R0S,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:10.200426683Z,all games finished,2025-01-19T17:49:50.666717108Z,true,2025-01-19T17:10:10.205253618Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:10.200426683Z,ended,2025-01-19T17:49:50.666717108Z
01JHZRP2YH04XQEP15XGRYS7N7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:06.545897321Z,all games finished,2025-01-19T17:39:47.67061059Z,true,2025-01-19T17:10:06.552691843Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:06.545897321Z,ended,2025-01-19T17:39:47.67061059Z
01JHZRP4Y2R5HT92HZ8BE8YBWX,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:08.578805517Z,all games finished,2025-01-19T17:59:11.107658301Z,true,2025-01-19T17:10:08.584331137Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:08.578805517Z,ended,2025-01-19T17:59:11.107658301Z
01JHZRP5A4K755Y04JQ3F4VV9B,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:08.964699861Z,all games finished,2025-01-19T17:53:36.074325003Z,true,2025-01-19T17:10:08.970325593Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:08.964699861Z,ended,2025-01-19T17:53:36.074325003Z
01JHZRP8WRGPGDVQQQ9HHV04VM,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:12.632474349Z,all games finished,2025-01-19T18:07:17.343497888Z,true,2025-01-19T17:10:12.637832549Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:12.632474349Z,ended,2025-01-19T18:07:17.343497888Z
01JHZRP137F2JHSD9XK0G19HF4,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:04.647376958Z,all games finished,2025-01-19T17:40:04.197088172Z,true,2025-01-19T17:10:04.654322626Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:04.647376958Z,ended,2025-01-19T17:40:04.197088172Z
01JHZRP4GNSTYAAHF0TQK32RFA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:08.149605111Z,all games finished,2025-01-19T18:00:44.783906215Z,true,2025-01-19T17:10:08.155133432Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:08.149605111Z,ended,2025-01-19T18:00:44.783906215Z
01JHZRP2877EYBQVD0CFFJQ101,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:05.831568433Z,all games finished,2025-01-19T17:43:32.634577489Z,true,2025-01-19T17:10:05.838029334Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:05.831568433Z,ended,2025-01-19T17:43:32.634577489Z
01JHZRP6VZ1W1F8QWVW1FM0PSA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:10.559998723Z,all games finished,2025-01-19T18:20:58.076667235Z,true,2025-01-19T17:10:10.565658144Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:10.559998723Z,ended,2025-01-19T18:20:58.076667235Z
01JHZRP8KP7ZQEEBY3QCDK1PJ9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:12.342039449Z,all games finished,2025-01-19T18:07:16.853601664Z,true,2025-01-19T17:10:12.347386646Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:12.342039449Z,ended,2025-01-19T18:07:16.853601664Z
01JHZRPV7CE14E9570KVCA2YQ3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-19T17:10:31.404705091Z,,,true,2025-01-19T17:10:31.41217571Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-19T17:10:31.404705091Z,running,2025-01-19T17:10:32.632090421Z
