gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJCNV1E08E927HNDYX2BEQ25,2,01JJCNV1DTTHP0Q6VQ60EAB8FE,4,comp-between,ended,"[[85,135],[85,109],[85,289],[85,316],[412,135],[412,109],[412,289],[412,316],[71,135],[71,109],[71,289],[71,316],[42,135],[42,109],[42,289],[42,316]]",90
01JJCNV38ZRGGPSFZGNDC3YV04,2,01JJCNV38Q0TEHCP1RFXNVJEGB,4,comp-between,ended,"[[21,24],[21,175],[21,350],[21,304],[187,24],[187,175],[187,350],[187,304],[63,24],[63,175],[63,350],[63,304],[138,24],[138,175],[138,350],[138,304]]",90
01JJCYKQKA57Q9B5FJT20YWS5N,2,01JJCYKQHPSFZ0MBD58DEGVZXW,4,comp-between,ended,"[[179,194],[179,68],[179,307],[179,89],[35,194],[35,68],[35,307],[35,89],[460,194],[460,68],[460,307],[460,89],[36,194],[36,68],[36,307],[36,89]]",180
01JJCYKSEA8BWWZYQKVTRHA73K,2,01JJCYKSCC2MSB03DG2W0V12DY,4,comp-between,ended,"[[387,336],[387,219],[387,274],[387,120],[79,336],[79,219],[79,274],[79,120],[188,336],[188,219],[188,274],[188,120],[178,336],[178,219],[178,274],[178,120]]",90
01JJCYKT12EV915TTVG865FHHB,2,01JJCYKSZHM7F3F7JA0R0J3P3J,4,comp-between,ended,"[[461,43],[461,136],[461,83],[461,216],[456,43],[456,136],[456,83],[456,216],[396,43],[396,136],[396,83],[396,216],[10,43],[10,136],[10,83],[10,216]]",180
01JJCYKVBDFREZ84R9736KT40J,2,01JJCYKV9W8QZVSVZ659FS732R,4,comp-between,ended,"[[359,159],[359,216],[359,305],[359,71],[207,159],[207,216],[207,305],[207,71],[299,159],[299,216],[299,305],[299,71],[402,159],[402,216],[402,305],[402,71]]",0
01JJCYM41HT98NGYQMHZ2RSMTB,2,01JJCYM3Z4AC9THY182AHMG602,4,comp-between,ended,"[[85,135],[85,109],[85,289],[85,316],[412,135],[412,109],[412,289],[412,316],[71,135],[71,109],[71,289],[71,316],[42,135],[42,109],[42,289],[42,316]]",0
01JJCNV0ZHF4EPQFT6D95FJRN6,2,01JJCNV0Z8Z1SW8C7CVGNM2S57,4,comp-between,ended,"[[460,188],[460,420],[460,140],[460,371],[98,188],[98,420],[98,140],[98,371],[461,188],[461,420],[461,140],[461,371],[302,188],[302,420],[302,140],[302,371]]",0
01JJCNV6GW5DRX5EM3YNX2SXSZ,2,01JJCNV6GQHJV71FATEHXM7RQY,4,comp-between,ended,"[[67,448],[67,48],[67,273],[67,468],[191,448],[191,48],[191,273],[191,468],[133,448],[133,48],[133,273],[133,468],[53,448],[53,48],[53,273],[53,468]]",0
01JJCNV6TK4KW3QH1W5ZBAEYVC,2,01JJCNV6TCRAVT45GMNJY2TGZ3,4,comp-between,ended,"[[392,302],[392,403],[392,229],[392,322],[270,302],[270,403],[270,229],[270,322],[236,302],[236,403],[236,229],[236,322],[18,302],[18,403],[18,229],[18,322]]",0
01JJCNV7CQ5HZ4R38M0BHWBWDD,2,01JJCNV7CKNKDEYHCKEA6VSS64,4,comp-between,ended,"[[81,17],[81,216],[81,278],[81,212],[266,17],[266,216],[266,278],[266,212],[408,17],[408,216],[408,278],[408,212],[424,17],[424,216],[424,278],[424,212]]",270
01JJCNTZH5CH5ZPS8Y6GTJNQJJ,2,01JJCNTZGRMVDPK7QXK6K142ZE,4,comp-between,ended,"[[289,371],[289,253],[289,85],[289,187],[206,371],[206,253],[206,85],[206,187],[7,371],[7,253],[7,85],[7,187],[257,371],[257,253],[257,85],[257,187]]",0
01JJCNV42AM01XTAX265VE9Y0Y,2,01JJCNV42510AYD6F31RK82V6B,4,comp-between,ended,"[[436,318],[436,185],[436,142],[436,123],[268,318],[268,185],[268,142],[268,123],[362,318],[362,185],[362,142],[362,123],[16,318],[16,185],[16,142],[16,123]]",0
01JJCYKVRN4XFSVYS1X6Y2FEEK,2,01JJCYKVPG8W40641N0F35VHWE,4,comp-between,ended,"[[436,85],[436,90],[436,118],[436,142],[33,85],[33,90],[33,118],[33,142],[263,85],[263,90],[263,118],[263,142],[235,85],[235,90],[235,118],[235,142]]",180
01JJCNV51TC4MHW60GHZVCFGYX,2,01JJCNV51N6ETBGYH4K1SCQE2T,4,comp-between,ended,"[[423,450],[423,468],[423,343],[423,137],[130,450],[130,468],[130,343],[130,137],[357,450],[357,468],[357,343],[357,137],[28,450],[28,468],[28,343],[28,137]]",0
01JJCNV73RH40D5S8SGSTJ8SG9,2,01JJCNV73MRT93WB66YY77XCCS,4,comp-between,ended,"[[391,145],[391,439],[391,150],[391,335],[181,145],[181,439],[181,150],[181,335],[36,145],[36,439],[36,150],[36,335],[313,145],[313,439],[313,150],[313,335]]",270
