roundID,text,playerID,director_msg,chit_chat
01JJWM3PVEJ99T6QRHMRVXNWZ3,"""D""",01JJWKSX8SCJBTTK20PTFQZTZ1,TRUE,FALSE
01JJWM3PT9HJ2P1850BBB72RSY,"""E"" with an arrow pointing right",01JJWKSX8SCJBTTK20PTFQZTZ1,TRUE,FALSE
01JJWMB12YC25JJZ0R5509ZZM6,**** kind of like a person on their left side with the head to the right,01JJWKZC9CRF4MAY0XTYK1XDC3,TRUE,FALSE
01JJWM0S4PP60PR4BND96D2EGZ,2 arms pointing up rectangle,01JJWKRRC2K8HXSC40ZG1YZNFN,TRUE,FALSE
01JJWM0S39RM9K84PYB5XKR2QV,2 ears facing upwards pointy,01JJWKRRC2K8HXSC40ZG1YZNFN,TRUE,FALSE
01JJWMH63XKG5J9GZ999NAM9BY,2 houses,01JJWMA5W88QWYJ6VW1SDERSZ1,TRUE,FALSE
01JJWMB0YFT97WXK9BS2H1KDJ8,Which?,01JJWKTFTYJY34641H6C694V3J,FALSE,FALSE
01JJWMB0YFT97WXK9BS2H1KDJ8,hello?,01JJWKTFTYJY34641H6C694V3J,FALSE,FALSE
01JJWKYD37HVZ31770S0QX18MS,2 pieces barely touching,01JJWKRAYTS0FAE3QE8EA491B7,TRUE,FALSE
01JJWMB0YFT97WXK9BS2H1KDJ8,more info,01JJWKTFTYJY34641H6C694V3J,FALSE,FALSE
01JJWKYD31G5H3WG8H78EQ1Z3W,2 pieces barely touching,01JJWKRAYTS0FAE3QE8EA491B7,TRUE,FALSE
01JJWMB100WXWFR9Y9989C2QNA,Which,01JJWKZC9CRF4MAY0XTYK1XDC3,FALSE,FALSE
01JJWKW92ZPZ00E712CJTW4F32,2 points to right flat in middle,01JJWKR20HNM0R3H0W82V2KW71,TRUE,FALSE
01JJWKW92F3Z0M1B83CZ6H72R4,2 points to right with flat in middle,01JJWKR20HNM0R3H0W82V2KW71,TRUE,FALSE
01JJWM0S3F2CFP5K0BGS1FGERK,2 ponts upwards,01JJWKRRC2K8HXSC40ZG1YZNFN,TRUE,FALSE
01JJWM158C153R6T1Q0PSGVVX2,2 smal triangles up and down with diamond just to the left of it and aright arrow,01JJWKRQFA1MJG7ZMFWAAX15SN,TRUE,FALSE
01JJWM2MD1QSP1CG208WFRMS7D,2 squares at bottom,01JJWKV76KWD6MEQJWTZXV6F90,TRUE,FALSE
01JJWM597113CJZF004N4ZRHZR,does it look like an arrow,01JJWKSZJ0Y12N4BBAX0JMDR8Q,FALSE,FALSE
01JJWM2MEJEWK9GW7M6V9TF9KW,2 triangles at btoom,01JJWKV76KWD6MEQJWTZXV6F90,TRUE,FALSE
01JJWM2MBNM0QZDVJ2Y7AP1H0D,2 triangles on the left side and a rectangle on the bottom left,01JJWKV76KWD6MEQJWTZXV6F90,TRUE,FALSE
01JJWM1571E9R89R8QRWSY1CCX,2 triangles up anbd down,01JJWKRQFA1MJG7ZMFWAAX15SN,TRUE,FALSE
01JJWKYD2R18XTPWCDMDEB7M9Y,3 larger points aiming down with a tail like thing on the top right,01JJWKRAYTS0FAE3QE8EA491B7,TRUE,FALSE
01JJWKYD22X8K5H8CSREJP2FS0,3 larger points on the bottom with a tail shape going up towards the top right,01JJWKRAYTS0FAE3QE8EA491B7,TRUE,FALSE
01JJWKYD1ZBEANPSEPM2QV0H6H,3 larger points on the bottom with tail like towards the top right,01JJWKRAYTS0FAE3QE8EA491B7,TRUE,FALSE
01JJWKYD300CDFPR5WR06NP5E1,3 points on the bottom with tail like shape in the top right,01JJWKRAYTS0FAE3QE8EA491B7,TRUE,FALSE
01JJWKW92QR0SRK23EKGGGY1PE,3 prongs to left,01JJWKR20HNM0R3H0W82V2KW71,TRUE,FALSE
01JJWKW92DX0MYBJDEQ8SRGRMH,3 prongs to the left,01JJWKR20HNM0R3H0W82V2KW71,TRUE,FALSE
01JJWM2MBE2KCKBX53ART6Q8KD,3 shapes merged together with a tiny triangle on the top right,01JJWKSCD3AJRHAXHBQ8PT82K3,TRUE,FALSE
01JJWN1E4NHJ6KAZAWFY7NPHF2,3 spikes facing right,01JJWM72J9JGZ8HMEG3TG378Y7,TRUE,FALSE
01JJWM2MDEW7YR88T5ZVJ0CA2V,4 awkward points sticking outwardlky,01JJWKV76KWD6MEQJWTZXV6F90,TRUE,FALSE
01JJWM2MC550R4CJ5GW6P4QZJW,4 poiints stickling out awkardly on 4 corners,01JJWKV76KWD6MEQJWTZXV6F90,TRUE,FALSE
01JJWM2ME6G6EKJ8PMZDKKJXQD,4 pointy triangles bottom,01JJWKV76KWD6MEQJWTZXV6F90,TRUE,FALSE
01JJWMB1053PYG6R66B5KF8N9B,4 vertical items Barely touching each other,01JJWKZC9CRF4MAY0XTYK1XDC3,TRUE,FALSE
01JJWM3PWCTJK4WTGHRP02961T,90 degrees,01JJWKSX8SCJBTTK20PTFQZTZ1,TRUE,FALSE
01JJWMB14YJ59VM56XCX2Z72P1,A a small diamond on the right,01JJWKTFTYJY34641H6C694V3J,TRUE,FALSE
01JJWMB0XKEQBBAPCQYDW7G7BE,a bird,01JJWKTFTYJY34641H6C694V3J,TRUE,FALSE
01JJWM2MB8X1B0ABQEKSTY9TK9,a bunch of pointy traingles that stick out long side ways,01JJWKV76KWD6MEQJWTZXV6F90,TRUE,FALSE
01JJWMH5YBG8BJ7WHZR048ZMDX,a diamond with wings,01JJWMA5W88QWYJ6VW1SDERSZ1,TRUE,FALSE
01JJWKW929GB6E8ANRG3AW9KER,a house turned on it's side,01JJWKR7E29YJ7MS0XJXYNH0TM,TRUE,FALSE
01JJWMB100WXWFR9Y9989C2QNA,A house with a funnel on the right side,01JJWKTFTYJY34641H6C694V3J,TRUE,FALSE
01JJWMB0YYXDTVPFBJ93FZBVQB,A house with two windows,01JJWKTFTYJY34641H6C694V3J,TRUE,FALSE
01JJWM2MBRRXDGEY59P676C5K9,a lot of point long triangles sticlkinbg out sideways,01JJWKV76KWD6MEQJWTZXV6F90,TRUE,FALSE
01JJWMB0YSZ4Y2JZB3Q0217W6H,?,01JJWKTFTYJY34641H6C694V3J,FALSE,FALSE
01JJWMCS3R5VP4G8WNTQRXREAA,A square is not complete on the right,01JJWKT6FXKZPKSTW5KMM7YGNB,TRUE,FALSE
01JJWMB0Y0M5A61EN42DBWGB41,A triangle on th left side,01JJWKTFTYJY34641H6C694V3J,TRUE,FALSE
01JJWMB0WGKJPWJHHDJNVWQE78,A W facing opposite sides,01JJWKTFTYJY34641H6C694V3J,TRUE,FALSE
01JJWM3PVHWHHF4XN1N8GY50RN,abit,01JJWKSX8SCJBTTK20PTFQZTZ1,TRUE,FALSE
01JJWM596S1VQ2AY10XV9E0D7Y,almost,01JJWKSZJ0Y12N4BBAX0JMDR8Q,TRUE,FALSE
01JJWMB0WNGQ0G15MQS4QZWBS8,Almost looks like a gun facing upwards,01JJWKTFTYJY34641H6C694V3J,TRUE,FALSE
01JJWM8MW66D11V0D7XQQHRY2F,"Alright, I've got the first shape marked. It's the one with the... um... unique pattern on it. Can you guess which one it is?",01JJWKSB20X089KHE37JBFW5ER,TRUE,FALSE
01JJWM2MBHJ9N5K82YEG9RY2PD,and a square bottom left,01JJWKV76KWD6MEQJWTZXV6F90,TRUE,FALSE
01JJWMCRYQGDRAH53CDH911RRE,"Animal look a like, like a PUMA",01JJWKRSCTN199F4ME49YMVK03,TRUE,FALSE
01JJWM158909MYFGKPCBA76Z4W,animal with 2 legs and 2 ears,01JJWKRQFA1MJG7ZMFWAAX15SN,TRUE,FALSE
01JJWM158AWGGDAJVQ3ZDSKJ69,arroe facing right zig zag on left,01JJWKSHHWDJHC0HP7HZXET440,TRUE,FALSE
01JJWKYHQP4V9Y790PQMB7KWPX,arrow,01JJWKRFNZG0B0WN3RK41S3EN9,TRUE,FALSE
01JJWM155T7GY4PSJYDBARHRCZ,arrow facing left,01JJWKSHHWDJHC0HP7HZXET440,TRUE,FALSE
01JJWM156FDMXD29YYF2NAQGNV,arrow facing right,01JJWKSHHWDJHC0HP7HZXET440,TRUE,FALSE
01JJWM157H6CZDTY6MZYQFXED7,arrow facing right,01JJWKRQFA1MJG7ZMFWAAX15SN,TRUE,FALSE
01JJWM59C2G0E4MX0TFHQYWNYX,arrow left,01JJWKSZJ0Y12N4BBAX0JMDR8Q,TRUE,FALSE
01JJWKW92ZPZ00E712DDQND2CB,arrow left and right,01JJWKR20HNM0R3H0W82V2KW71,TRUE,FALSE
01JJWM59APN5EQM3N4025TST4Y,small or big,01JJWKSZJ0Y12N4BBAX0JMDR8Q,FALSE,FALSE
01JJWM157KEDZV1DHXYWAEWQYK,arrow pinting left,01JJWKRQFA1MJG7ZMFWAAX15SN,TRUE,FALSE
01JJWM8MVS02D6F1W5YJKXWVHK,"Hey, let's get started! I'm ready to play. What's the first shape you'd like me to identify?",01JJWKSB20X089KHE37JBFW5ER,FALSE,FALSE
01JJWM8MVS02D6F1W5YJKXWVHK,"Okay, I'm ready to start. What's the first shape you'd like me to identify?",01JJWKSB20X089KHE37JBFW5ER,FALSE,FALSE
01JJWM1584SZMPKWGWS510AA6P,arrow poi ting eight,01JJWKRQFA1MJG7ZMFWAAX15SN,TRUE,FALSE
01JJWMH5YJ2FSA01DMM2YQF02D,arrow pointing down at the bottom reversed man,01JJWMA5W88QWYJ6VW1SDERSZ1,TRUE,FALSE
01JJWM3PT41D37WA3R880HPJ9J,arrow pointing left,01JJWKSX8SCJBTTK20PTFQZTZ1,TRUE,FALSE
01JJWM3PX5DZ313KS8ES9WE304,Arrow pointing left,01JJWKRE4VS99HHG5HXNXVPD32,TRUE,FALSE
01JJWM3PYS2SHCAB68G3HEEC82,arrow pointing left,01JJWKSX8SCJBTTK20PTFQZTZ1,TRUE,FALSE
01JJWM156JGYG2GT9NDDDJ0VYJ,arrow pointing left,01JJWKRQFA1MJG7ZMFWAAX15SN,TRUE,FALSE
01JJWM3PY5FKDHQ7N2PNK2R1BR,arrow pointing left,01JJWKRE4VS99HHG5HXNXVPD32,TRUE,FALSE
01JJWM3PYF7TAK31G7Y2Q5V5ZG,arrow pointing left.,01JJWKRE4VS99HHG5HXNXVPD32,TRUE,FALSE
01JJWM3PY2MJ3H2HTB967NEV65,arrow pointing right,01JJWKSX8SCJBTTK20PTFQZTZ1,TRUE,FALSE
01JJWM597X1G7AT01291ZRRPXG,arrow pointing right,01JJWKSE114SPKWA00B47RA774,TRUE,FALSE
01JJWM3PX03Q2AWCK9T32CD7DM,arrow pointing right,01JJWKRE4VS99HHG5HXNXVPD32,TRUE,FALSE
01JJWM156B88GGB4TTEFRQTZ6E,arrow pointing right,01JJWKSHHWDJHC0HP7HZXET440,TRUE,FALSE
01JJWM3PTEVG2PB8M3XNEC3FVX,arrow pointing top left,01JJWKSX8SCJBTTK20PTFQZTZ1,TRUE,FALSE
01JJWM3PW9MM3F4PSPCAY429DR,arrow pointing top left,01JJWKSX8SCJBTTK20PTFQZTZ1,TRUE,FALSE
01JJWMB13H9RPANNCEHDVSM7A3,Which one,01JJWKZC9CRF4MAY0XTYK1XDC3,FALSE,FALSE
01JJWM3PYJFJESA3YK4FXVPKJK,arrow pointing top left corner,01JJWKRE4VS99HHG5HXNXVPD32,TRUE,FALSE
01JJWM59DJNZFPAR1CHQQQ9YQ7,arrow right,01JJWKSE114SPKWA00B47RA774,TRUE,FALSE
01JJWM59BNE41MGX35WNZX77MS,arrow right,01JJWKSZJ0Y12N4BBAX0JMDR8Q,TRUE,FALSE
