id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JHKN9YN17PPP6EN8MJGSA5DS,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:10.01755507Z,all games finished,2025-01-15T00:57:36.08432591Z,true,2025-01-15T00:20:10.024589117Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:10.01755507Z,ended,2025-01-15T00:57:36.08432591Z
01JHKN9Z3DC3K0A0PMVZG97W86,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:10.477219777Z,all games finished,2025-01-15T01:04:42.446352244Z,true,2025-01-15T00:20:10.483648395Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:10.477219777Z,ended,2025-01-15T01:04:42.446352244Z
01JHKN9ZRG6F5D0MS8KTN27G2T,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:11.152051088Z,all games finished,2025-01-15T01:20:24.976755619Z,true,2025-01-15T00:20:11.160206114Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:11.152051088Z,ended,2025-01-15T01:20:24.976755619Z
01JHKNA07ZX4K3XPGK605M4MKB,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:11.647953049Z,all games finished,2025-01-15T01:24:35.309319771Z,true,2025-01-15T00:20:11.654086208Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:11.647953049Z,ended,2025-01-15T01:24:35.309319771Z
01JHKN9QC0RVQAMCC1BXJQEA3Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:02.560470823Z,all games finished,2025-01-15T00:43:27.536388206Z,true,2025-01-15T00:20:02.578428647Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:02.560470823Z,ended,2025-01-15T00:43:27.536388206Z
01JHKN9S118K6VDBJSY68VSGED,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:04.257398815Z,all games finished,2025-01-15T00:40:58.44778199Z,true,2025-01-15T00:20:04.266666832Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:04.257398815Z,ended,2025-01-15T00:40:58.44778199Z
01JHKN9VCP423DKNV9P71NC3TX,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:06.678573794Z,all games finished,2025-01-15T00:58:14.230424148Z,true,2025-01-15T00:20:06.686809465Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:06.678573794Z,ended,2025-01-15T00:58:14.230424148Z
01JHKN9YWB2YR0Z5PVC1Y35QF2,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:10.251704723Z,all games finished,2025-01-15T00:48:04.970617131Z,true,2025-01-15T00:20:10.259076649Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:10.251704723Z,ended,2025-01-15T00:48:04.970617131Z
01JHKN9ZHZE11SAXB6YAV6C6NG,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:10.943855701Z,all games finished,2025-01-15T01:05:00.732064071Z,true,2025-01-15T00:20:10.952534362Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:10.943855701Z,ended,2025-01-15T01:05:00.732064071Z
01JHKN9SHR3SAERG8F4NA009SP,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:04.792070386Z,all games finished,2025-01-15T00:50:50.687262732Z,true,2025-01-15T00:20:04.803047697Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:04.792070386Z,ended,2025-01-15T00:50:50.687262732Z
01JHKN9YD9SMKDTREKXZ41H61S,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:09.769230569Z,all games finished,2025-01-15T00:49:14.337507826Z,true,2025-01-15T00:20:09.775838752Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:09.769230569Z,ended,2025-01-15T00:49:14.337507826Z
01JHKNA0J32HFD910YXJHHX7P0,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-15T00:20:11.971519527Z,,,true,2025-01-15T00:20:11.978070668Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-15T00:20:11.971519527Z,running,2025-01-15T00:20:12.565358656Z
