roundID,text,playerID,director_msg,chit_chat
01JHGZCDNZMYVBWXWNM2GRC8QG,27%,01JHGYQJJ5H8CR1883DJRJYV1D,TRUE,TRUE
01JHGXMCSRAT4DBKCVRAP4M9CW,-> arrow,01JHGXDQD2GZ5FK506PKW4QCTC,TRUE,FALSE
01JHGZ0033KK5VQX41Z8Y0DPT1,?,01JHGYM5D93VM25X0DE402KSXM,TRUE,TRUE
01JHGXJ754K7G16XC7GMHJVJTQ,"""banana gun"" looks like a rectangle came out of a banana peel",01JHGXCZE3K3MQ1P1ZPCB4YA3C,TRUE,FALSE
01JHGXMCSC8N8T9VMDM4K8N6KR,) on right,01JHGXEK53S5SN4WBDDSMET88E,TRUE,FALSE
01JHGXMCSXYZWRH3DW6PE4K3V9,) on right side,01JHGXEK53S5SN4WBDDSMET88E,TRUE,FALSE
01JHGXMCTYXJ89QBR0SD28DC0M,) on the right,01JHGXDQD2GZ5FK506PKW4QCTC,TRUE,FALSE
01JHGXMCR0RASM74PHGWJ3FWGD,<l=,01JHGXDQD2GZ5FK506PKW4QCTC,TRUE,FALSE
01JHGXMCTNSAQN16Z5Y16GQQA8,<l=,01JHGXDQD2GZ5FK506PKW4QCTC,TRUE,FALSE
01JHH1R13DGEDRJPVSXPEWGA6H,mountains?,01JHH1DDC35W8XVECE33KBFKN1,FALSE,FALSE
01JHGXMCRXPQHPSGEB0S730E6X,<l=,01JHGXDQD2GZ5FK506PKW4QCTC,TRUE,FALSE
01JHGXMCVGD8PZXQZ0C5C82FJZ,<l=,01JHGXDQD2GZ5FK506PKW4QCTC,TRUE,FALSE
01JHGYR56RK5583YWW7PH5W821,><,01JHGYM0368JGA85B002XPKGTJ,TRUE,FALSE
01JHGYR5YMC20XP2B7WH0X9CXQ,><,01JHGYM48S5NYD50SNRNKJDNXC,TRUE,FALSE
01JHGYR4V045QK7KZZXGJXJ0KJ,>< like this shape,01JHGYM0368JGA85B002XPKGTJ,TRUE,FALSE
01JHGYZYSQTKJEB6GQDA4VE1QA,1 crown  1 star 1 plant 1 ostrich,01JHGYPD80HP6T2CR4DHG37XAW,TRUE,FALSE
01JHGY1SFX4JEQX1RA5RJBRR46,1 in center,01JHGXD40Q1CWVFDWCNY587NHP,TRUE,FALSE
