roundID,text,playerID,director_msg,chit_chat
01JJWFZCBTC1FGJTEPD0T2GHG9,",Big triangles on top and bottom of left",01JJWFSERXZD400K0CY3SYZ12W,TRUE,FALSE
01JJWD8AYTT49D06REJBW4A0S8,sorry,01JJWD0Y71KXX92FGCPVRMX6HP,FALSE,FALSE
01JJWDFFK9F7AKYDV5P4RVBNT6,?,01JJWD3DM377QK9SQY6MC3GSZX,TRUE,TRUE
01JJWDDADAC3VP6V6FKVA51ZHT,*square leg,01JJWD2CC3MSRSSBFN43C4HX5Q,TRUE,FALSE
01JJWD3382150H05E4FXMWG9NX,^_^,01JJWCYWXRSPE0513PGGNEE9RJ,TRUE,TRUE
01JJWD337K1YQ3NTPMPEBWK8J8,^-^^^,01JJWCYWXRSPE0513PGGNEE9RJ,TRUE,TRUE
01JJWGBGYAYGX7CXQ977F08KBP,2 pots stacked on top of each other with a triangle at the top,01JJWFRJ4CRWK8TDS7JQWDNJ42,TRUE,FALSE
01JJWGBH3418GS4P3QYVH0HJYT,2 pots stacked on top of each other...,01JJWFRJ4CRWK8TDS7JQWDNJ42,TRUE,FALSE
01JJWDFFK1BKD7YZP02TCBPXBK,?,01JJWD3DM377QK9SQY6MC3GSZX,FALSE,FALSE
01JJWDS1WN9S7WGWS1M93X37N2,Hi,01JJWD59RJ1XXRYBAQJC7RYSEH,FALSE,FALSE
01JJWDFFN0WBK3VXEG3N6SG396,"4 below, thick exit to the right above",01JJWDA8FJXFXF9V0E9926XDFY,TRUE,FALSE
01JJWDFFNS7TR40Z9R9P8V4W9K,4 sorry,01JJWD3DM377QK9SQY6MC3GSZX,TRUE,FALSE
01JJWG7A0EF5FKKGNKFNNW9FH3,4 triangles along right side and has a tail,01JJWFVT96DT6CN68GHN1MPQ7N,TRUE,FALSE
01JJWG796HPBJ205752ZBRQNZ7,4 triangles on right side and diamond on bottom,01JJWFVT96DT6CN68GHN1MPQ7N,TRUE,FALSE
01JJWG7ABJF8CW5FXM74KBGDST,4 triangles on right side and square on left side,01JJWFVT96DT6CN68GHN1MPQ7N,TRUE,FALSE
01JJWG795WVEYHN4FHYCT492S0,4 triangles on right side and two triangles on top left,01JJWFVT96DT6CN68GHN1MPQ7N,TRUE,FALSE
01JJWG7AA8V7BSPA5GGR2Y0G7E,4 triangles on right side and two triangles on top left,01JJWFVT96DT6CN68GHN1MPQ7N,TRUE,FALSE
01JJWG79VH5M9Q9831GBFT11HA,4 triangles on right side and two triangles on top left side,01JJWFVT96DT6CN68GHN1MPQ7N,TRUE,FALSE
01JJWG79EYEK4MQNY63G3T31BF,4 triangles on top and two triangles on bottom,01JJWFVT96DT6CN68GHN1MPQ7N,TRUE,FALSE
01JJWDGM0W8Z4CBX3J3MGKKH97,a ghost with his hands spread but one arm is bigger,01JJWD7W4EJ4GPWB0BASNQYSS7,TRUE,FALSE
01JJWGBGS5HDMBC82ZEQP243WQ,a pot with a rectangular base and 2 legs,01JJWFRJ4CRWK8TDS7JQWDNJ42,TRUE,FALSE
01JJWDFFG9MY9JAP1F607H7ZJB,A road with two diversions on both sides at the start and one diversion at the right side at the end,01JJWDA8FJXFXF9V0E9926XDFY,TRUE,FALSE
01JJWDFFHPB0T24PQBT8YGEWS8,A sink like figure above and a kithchen mortar below,01JJWDA8FJXFXF9V0E9926XDFY,TRUE,FALSE
01JJWG7935T2HQSY0CJEYFS5A0,a square on the left side and a flat bottom,01JJWFVT96DT6CN68GHN1MPQ7N,TRUE,FALSE
01JJWGBHJFF92EMABV9YQT9QK8,aligator head with 2 legs,01JJWFRJ4CRWK8TDS7JQWDNJ42,TRUE,FALSE
01JJWDEPJ8RCQPEEQZCE75HS5K,mid or low,01JJWCZFP7R70N3V388GN7BNTH,FALSE,FALSE
01JJWGBHQWZCXS3W4ZWEC7SB96,aligator with m base,01JJWFRJ4CRWK8TDS7JQWDNJ42,TRUE,FALSE
01JJWDEPGZC1PZ8FWK1SMSWN00,all good,01JJWCZFP7R70N3V388GN7BNTH,TRUE,TRUE
01JJWDS1V808PDDXVEP05YT9T1,Hi,01JJWD59RJ1XXRYBAQJC7RYSEH,FALSE,FALSE
01JJWFZCAKCDSCJJEVH727NFAA,All points facing straight up or down,01JJWFSERXZD400K0CY3SYZ12W,TRUE,FALSE
01JJWGBH9BF44C8E6YPA4JCTMC,alligator head m-table base,01JJWG86WVA4DRXVFZ80S82507,TRUE,FALSE
01JJWGBH8NAVCX1VZ1W0FJK0PF,alligator head pot base,01JJWG86WVA4DRXVFZ80S82507,TRUE,FALSE
01JJWGBH12CEGG7MS75EZCP73J,alligator head square neck,01JJWG86WVA4DRXVFZ80S82507,TRUE,FALSE
01JJWGBGWYVQ8B1CMR1HQC9VJ7,alligator head square neck,01JJWG86WVA4DRXVFZ80S82507,TRUE,FALSE
01JJWGBHCAFTB7N7TTZ5A0RBYF,alligator head two legs,01JJWG86WVA4DRXVFZ80S82507,TRUE,FALSE
01JJWGBHGEF2QVKVANPGNCTPWQ,alligator head with square base,01JJWFRJ4CRWK8TDS7JQWDNJ42,TRUE,FALSE
01JJWDFFJH02DRBRCM21M7Q3MM,?,01JJWD3DM377QK9SQY6MC3GSZX,FALSE,FALSE
01JJWGBHRKFNVD270J1YEJC969,alligator pot base,01JJWFRJ4CRWK8TDS7JQWDNJ42,TRUE,FALSE
01JJWDNCB4PAEP9HKZ69JD5W11,you too haha,01JJWD85QK41FABWXP4DZZQQSS,FALSE,FALSE
01JJWDNCB4PAEP9HKZ69JD5W11,"something is wrong, i will message researcher after or put in feedback",01JJWD85QK41FABWXP4DZZQQSS,FALSE,FALSE
01JJWGBGR5ZN33XETG3TS7BC71,an aligator with no legs,01JJWFRJ4CRWK8TDS7JQWDNJ42,TRUE,FALSE
01JJWDFFG2Y6H3KZWY8RF60N77,An Inverted graduation cap,01JJWDA8FJXFXF9V0E9926XDFY,TRUE,FALSE
01JJWGBGTW9AJCVATGY538TEVT,an m sign at the bottom with no pot shape on it it has a weird shape,01JJWFRJ4CRWK8TDS7JQWDNJ42,TRUE,FALSE
01JJWG24HDP3JWVPYGPFN9WWDG,and 1 square at the bottom,01JJWFWBR3GSDSBG1VSCKFGEQS,TRUE,FALSE
01JJWDCK7H41G6SSKNPQH103TT,and arms,01JJWCZX7EF1Y78AVZX3F1JFSF,TRUE,FALSE
01JJWDCK7H41G6SSKNPQH103TT,and legs sticking out,01JJWCZX7EF1Y78AVZX3F1JFSF,TRUE,FALSE
01JJWDFFGJNHZSEK5FE5A3C2A5,What's the image?,01JJWD3DM377QK9SQY6MC3GSZX,FALSE,FALSE
01JJWDFFNS7TR40Z9R9P8V4W9K,and number 4 at bottom,01JJWD3DM377QK9SQY6MC3GSZX,TRUE,FALSE
01JJWDEPDZXQSP8KGMNQ78J9Z0,and stairs on right,01JJWCZ5HYCF2YNPBFZA7P7RRZ,TRUE,FALSE
01JJWG79CMTVFSR7D8M3XK3VBJ,and triangle on bottom left,01JJWFVT96DT6CN68GHN1MPQ7N,TRUE,FALSE
01JJWFZCFEPN62S4CRNYYJ8EBV,Angle on right,01JJWFSERXZD400K0CY3SYZ12W,TRUE,FALSE
01JJWFZCJD3J5HPW86MVQYZF3A,angle on right,01JJWFS6N392GTRV2VQCXQ29B2,TRUE,FALSE
01JJWFZCNAC2TVSRX9MB32W7RZ,angle on right,01JJWFS6N392GTRV2VQCXQ29B2,TRUE,FALSE
01JJWFZD7SYKZFGXCQ9CYA1PW6,angle right,01JJWFS6N392GTRV2VQCXQ29B2,TRUE,FALSE
01JJWFZD0KGNQEHP1RW82VS02J,angle right,01JJWFS6N392GTRV2VQCXQ29B2,TRUE,FALSE
01JJWFZD1SYHG7198SSAX5BPW8,angle right,01JJWFS6N392GTRV2VQCXQ29B2,TRUE,FALSE
01JJWFZD4VNR3TMZT0X94Y96QJ,Angle right,01JJWFSERXZD400K0CY3SYZ12W,TRUE,FALSE
01JJWFZCT3K0C31K90R76TFW5A,Angle right,01JJWFSERXZD400K0CY3SYZ12W,TRUE,FALSE
01JJWFZCSGWMG70Y8XZQ988WEA,Angle right,01JJWFSERXZD400K0CY3SYZ12W,TRUE,FALSE
01JJWFZD3169ZTPAB3ZT07DMCF,angled arms,01JJWFS6N392GTRV2VQCXQ29B2,TRUE,FALSE
01JJWDGM1ZFBYGBW1SGPVY3JGE,"arms  raised up, NOT the xmas tree",01JJWD7YRN5JZDHF3J9Y50ZQ0B,TRUE,FALSE
01JJWD33894DGYKNGA6A379ZXV,arrow between 2 blocks and push button,01JJWCYWXRSPE0513PGGNEE9RJ,TRUE,FALSE
01JJWDDADAC3VP6V6FKVA51ZHT,info,01JJWD0MAHKQQ3HJ4Y0039TTWF,FALSE,FALSE
01JJWD3384KBQG1BE5YVR6W7TK,"arrow between squares left, 3 black diamonds right",01JJWD165GVQ8YMJXKRVHBRJEM,TRUE,FALSE
01JJWD3388D57AVTEJAY77FGZ4,"arrow between squares left, push button right",01JJWD165GVQ8YMJXKRVHBRJEM,TRUE,FALSE
01JJWD337RA9M4BHZKFHNYQ9JJ,"arrow between squares on left, two arrows pointing right on right",01JJWD165GVQ8YMJXKRVHBRJEM,TRUE,FALSE
01JJWD338GE64HW6ZPCM0SVCZX,"arrow between squars on left, two arrows pointing right on right",01JJWD165GVQ8YMJXKRVHBRJEM,TRUE,FALSE
01JJWDSMN2M2J85FC809DP1WWR,"arrow bottom left facing outwards, big arrow bottom right facing outwards",01JJWDNPA3Z009G79W0N8Z2Q5M,TRUE,FALSE
01JJWDSMKNG2G51PXFX6DSE4Y5,"arrow facing inwards on left, looks like a little chimney in the middle and half way down ride side a block sticking out but a point above it",01JJWDNPA3Z009G79W0N8Z2Q5M,TRUE,FALSE
01JJWDSMQBEP9T1GQB4CTGGBC4,arrow facing out bottom right and arrow facing out bottom left,01JJWDNPA3Z009G79W0N8Z2Q5M,TRUE,FALSE
01JJWDS1VMPJMNH07Y8GYFXJFY,hi,01JJWDB8HJH1QGF0BTTPZJSRG1,FALSE,FALSE
01JJWDSMPAX36EQ5TVMJ6VHBVS,arrow facing out left middle and arrow pointing out bottom right,01JJWDNPA3Z009G79W0N8Z2Q5M,TRUE,FALSE
01JJWDSMSJ6GXHD0C4H9TVRVQ2,"arrow facing out middle left, square top right and pointed square bottom right",01JJWDNPA3Z009G79W0N8Z2Q5M,TRUE,FALSE
01JJWDSMX107D7ZEY72EM43QHD,"arrow facing out on left, diamond on right  :)",01JJWD7YR6T0HPGGAGQJ97Z8HE,TRUE,FALSE
01JJWDSMR4ZWBNXNEMHVS2PKKD,"arrow facing out on left, pointy square bottom right",01JJWD7YR6T0HPGGAGQJ97Z8HE,TRUE,FALSE
01JJWDNCE5DXGZ9DR8BR6XMSDP,arrow facing right open rectangle in middle open triangle at bottom and top,01JJWD1NXRZD3DTS5P63NDQJJR,TRUE,FALSE
01JJWDNCE98KFCST2EBZRTRX9X,"arrow facing right, no letter H",01JJWD85QK41FABWXP4DZZQQSS,TRUE,FALSE
01JJWDNCAECATE4NDZ8402ERKJ,"arrow facing right, no white square in middle",01JJWD85QK41FABWXP4DZZQQSS,TRUE,FALSE
01JJWDFFGXP9AT4PV0K4ZWSM5Q,Describe image please?,01JJWD3DM377QK9SQY6MC3GSZX,FALSE,FALSE
01JJWDNCAW2VQRJN5YR30GH738,"arrow facing right, white square in middle",01JJWD85QK41FABWXP4DZZQQSS,TRUE,FALSE
01JJWDSAM9PBPJZ7T5KZSGVPMN,Arrow head / double arrow body,01JJWDHCSDVW7WTGV4M0YPXYZ8,TRUE,FALSE
01JJWDSAN6P5YRZEEVV07GH1E8,Arrow head / rabbit body,01JJWDHCSDVW7WTGV4M0YPXYZ8,TRUE,FALSE
01JJWD3384KBQG1BE5Y0RP6ME3,arrow on left 2 arrows pointing right on eight,01JJWCYWXRSPE0513PGGNEE9RJ,TRUE,FALSE
01JJWDSMWD9P0N55A6EQZWR8X4,"arrow on left facing out , big arrow on right facing out :))",01JJWD7YR6T0HPGGAGQJ97Z8HE,TRUE,FALSE
01JJWDSMNWV3HW7YZ8YCQCTEMM,"arrow on left facing out, square bottom right",01JJWD7YR6T0HPGGAGQJ97Z8HE,TRUE,FALSE
01JJWDSMVKPNWF4VQHWQDXMKN8,"arrow on left facing out, square bottom right :)",01JJWD7YR6T0HPGGAGQJ97Z8HE,TRUE,FALSE
01JJWDSMGCH5J90F2124H9EJ1K,"arrow on left facing outwards, diamon on right",01JJWD7YR6T0HPGGAGQJ97Z8HE,TRUE,FALSE
01JJWD338B7NHGXACF8W66N85X,"arrow on left pointing left, pushb button on right",01JJWD165GVQ8YMJXKRVHBRJEM,TRUE,FALSE
01JJWDSMMEAAWH9AX4FXCSV0Y6,"arrow on left pointing out, bigger arrow on right, out",01JJWD7YR6T0HPGGAGQJ97Z8HE,TRUE,FALSE
01JJWD8AXYQ4W5QBEZQGGTHVNE,arrow on the righjt,01JJWD0Y71KXX92FGCPVRMX6HP,TRUE,FALSE
01JJWD8AY1ZDG1ZA6B01NF3D08,arrow on the right,01JJWD0Y71KXX92FGCPVRMX6HP,TRUE,FALSE
01JJWDS1T1H1HMV4Z2GXQQTDV4,Hi,01JJWD59RJ1XXRYBAQJC7RYSEH,FALSE,FALSE
01JJWD3388D57AVTEJBX01AXS9,"arrow pointing left on left, two black diamons on right",01JJWD165GVQ8YMJXKRVHBRJEM,TRUE,FALSE
