room_num,image_options,target_image,stage_num,trial_num,round_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,/tangrams/336_314.png;/tangrams/53_293.png;/tangrams/336_293.png;/tangrams/53_314.png,/tangrams/53_314.png,1,40,3,FALSE,NA,match,3,400,404,11438,211
1,/tangrams/411_277.png;/tangrams/44_108.png;/tangrams/411_108.png;/tangrams/44_277.png,/tangrams/44_277.png,1,6,1,FALSE,NA,match,3,398,410,11439,209
1,/tangrams/53_186.png;/tangrams/336_293.png;/tangrams/336_186.png;/tangrams/53_293.png,/tangrams/336_293.png,1,42,3,FALSE,NA,match,3,400,404,11440,211
1,/tangrams/374_293.png;/tangrams/374_186.png;/tangrams/336_186.png;/tangrams/336_293.png,/tangrams/336_293.png,1,56,4,FALSE,NA,match,3,400,404,11441,211
1,/tangrams/53_186.png;/tangrams/53_314.png;/tangrams/336_314.png;/tangrams/336_186.png,/tangrams/336_186.png,1,64,4,FALSE,NA,match,3,400,404,11442,211
1,/tangrams/53_293.png;/tangrams/336_293.png;/tangrams/336_186.png;/tangrams/53_186.png,/tangrams/53_293.png,1,8,1,FALSE,NA,match,3,400,404,11443,211
1,/tangrams/336_314.png;/tangrams/374_314.png;/tangrams/336_86.png;/tangrams/374_86.png,/tangrams/336_86.png,1,39,3,FALSE,NA,match,3,404,400,11444,211
1,/tangrams/456_163.png;/tangrams/219_100.png;/tangrams/219_163.png;/tangrams/456_100.png,/tangrams/456_100.png,1,4,1,TRUE,missing >50% of trials; accuracy below 75%,match,3,415,414,11445,217
1,/tangrams/374_86.png;/tangrams/374_186.png;/tangrams/336_86.png;/tangrams/336_186.png,/tangrams/336_86.png,1,19,2,FALSE,NA,match,3,404,400,11446,211
1,/tangrams/300_86.png;/tangrams/300_186.png;/tangrams/336_86.png;/tangrams/336_186.png,/tangrams/336_186.png,1,41,3,FALSE,NA,match,3,404,400,11447,211
1,/tangrams/336_186.png;/tangrams/336_314.png;/tangrams/374_186.png;/tangrams/374_314.png,/tangrams/336_314.png,1,43,3,FALSE,NA,match,3,404,400,11448,211
1,/tangrams/336_314.png;/tangrams/53_293.png;/tangrams/53_314.png;/tangrams/336_293.png,/tangrams/336_314.png,1,31,2,FALSE,NA,match,3,404,400,11449,211
1,/tangrams/178_447.png;/tangrams/102_237.png;/tangrams/178_237.png;/tangrams/102_447.png,/tangrams/102_447.png,1,39,3,FALSE,NA,match,3,401,406,11450,212
1,/tangrams/63_34.png;/tangrams/457_34.png;/tangrams/457_391.png;/tangrams/63_391.png,/tangrams/63_391.png,1,45,3,FALSE,NA,match,3,408,409,11451,215
1,/tangrams/441_31.png;/tangrams/355_0.png;/tangrams/355_31.png;/tangrams/441_0.png,/tangrams/355_0.png,1,44,3,TRUE,accuracy below 75%,match,3,399,407,11452,210
1,/tangrams/91_0.png;/tangrams/441_31.png;/tangrams/91_31.png;/tangrams/441_0.png,/tangrams/441_0.png,1,54,4,TRUE,accuracy below 75%,match,3,399,407,11453,210
1,/tangrams/130_93.png;/tangrams/51_192.png;/tangrams/130_192.png;/tangrams/51_93.png,/tangrams/130_93.png,1,25,2,FALSE,NA,match,3,402,405,11454,213
1,/tangrams/441_0.png;/tangrams/229_155.png;/tangrams/441_155.png;/tangrams/229_0.png,/tangrams/441_0.png,1,42,3,TRUE,accuracy below 75%,match,3,399,407,11455,210
1,/tangrams/441_241.png;/tangrams/91_0.png;/tangrams/441_0.png;/tangrams/91_241.png,/tangrams/91_0.png,1,38,3,TRUE,accuracy below 75%,match,3,399,407,11456,210
1,/tangrams/300_314.png;/tangrams/53_314.png;/tangrams/53_86.png;/tangrams/300_86.png,/tangrams/300_86.png,1,60,4,FALSE,NA,match,3,400,404,11457,211
1,/tangrams/441_241.png;/tangrams/441_0.png;/tangrams/91_0.png;/tangrams/91_241.png,/tangrams/91_0.png,1,49,4,TRUE,accuracy below 75%,match,3,407,399,11458,210
1,/tangrams/32_239.png;/tangrams/32_83.png;/tangrams/123_239.png;/tangrams/123_83.png,/tangrams/123_239.png,1,63,4,FALSE,NA,match,3,412,413,11459,216
1,/tangrams/32_239.png;/tangrams/123_239.png;/tangrams/123_73.png;/tangrams/32_73.png,/tangrams/32_239.png,1,59,4,FALSE,NA,match,3,412,413,11460,216
1,/tangrams/53_186.png;/tangrams/53_86.png;/tangrams/300_186.png;/tangrams/300_86.png,/tangrams/53_86.png,1,10,1,FALSE,NA,match,3,400,404,11461,211
1,/tangrams/405_336.png;/tangrams/17_336.png;/tangrams/405_239.png;/tangrams/17_239.png,/tangrams/17_239.png,1,29,2,FALSE,NA,match,3,412,413,11462,216
1,/tangrams/411_108.png;/tangrams/44_277.png;/tangrams/44_108.png;/tangrams/411_277.png,/tangrams/411_108.png,1,39,3,FALSE,NA,match,3,410,398,11463,209
1,/tangrams/17_239.png;/tangrams/123_83.png;/tangrams/17_83.png;/tangrams/123_239.png,/tangrams/17_239.png,1,35,3,FALSE,NA,match,3,412,413,11464,216
1,/tangrams/405_83.png;/tangrams/123_83.png;/tangrams/405_239.png;/tangrams/123_239.png,/tangrams/405_239.png,1,43,3,FALSE,NA,match,3,412,413,11465,216
1,/tangrams/17_336.png;/tangrams/123_336.png;/tangrams/17_239.png;/tangrams/123_239.png,/tangrams/123_239.png,1,31,2,FALSE,NA,match,3,412,413,11466,216
1,/tangrams/123_239.png;/tangrams/32_336.png;/tangrams/32_239.png;/tangrams/123_336.png,/tangrams/32_239.png,1,45,3,FALSE,NA,match,3,412,413,11467,216
1,/tangrams/51_447.png;/tangrams/51_137.png;/tangrams/232_137.png;/tangrams/232_447.png,/tangrams/51_447.png,1,34,3,FALSE,NA,match,3,405,402,11468,213
1,/tangrams/51_192.png;/tangrams/51_93.png;/tangrams/130_93.png;/tangrams/130_192.png,/tangrams/130_192.png,1,9,1,FALSE,NA,match,3,402,405,11469,213
1,/tangrams/384_391.png;/tangrams/384_180.png;/tangrams/457_180.png;/tangrams/457_391.png,/tangrams/384_391.png,1,52,4,FALSE,NA,match,3,409,408,11470,215
1,/tangrams/51_137.png;/tangrams/130_192.png;/tangrams/130_137.png;/tangrams/51_192.png,/tangrams/51_192.png,1,27,2,FALSE,NA,match,3,402,405,11471,213
1,/tangrams/384_180.png;/tangrams/457_180.png;/tangrams/384_391.png;/tangrams/457_391.png,/tangrams/384_391.png,1,40,3,FALSE,NA,match,3,409,408,11472,215
1,/tangrams/130_192.png;/tangrams/408_93.png;/tangrams/408_192.png;/tangrams/130_93.png,/tangrams/130_93.png,1,64,4,FALSE,NA,match,3,405,402,11473,213
1,/tangrams/84_391.png;/tangrams/63_34.png;/tangrams/63_391.png;/tangrams/84_34.png,/tangrams/63_34.png,1,32,2,FALSE,NA,match,3,409,408,11474,215
1,/tangrams/457_34.png;/tangrams/457_391.png;/tangrams/84_34.png;/tangrams/84_391.png,/tangrams/84_34.png,1,16,1,FALSE,NA,match,3,409,408,11475,215
1,/tangrams/384_207.png;/tangrams/84_34.png;/tangrams/84_207.png;/tangrams/384_34.png,/tangrams/384_34.png,1,8,1,FALSE,NA,match,3,409,408,11476,215
1,/tangrams/84_180.png;/tangrams/384_34.png;/tangrams/384_180.png;/tangrams/84_34.png,/tangrams/384_180.png,1,20,2,FALSE,NA,match,3,409,408,11477,215
1,/tangrams/355_31.png;/tangrams/229_0.png;/tangrams/355_0.png;/tangrams/229_31.png,/tangrams/229_0.png,1,3,1,TRUE,accuracy below 75%,match,3,407,399,11478,210
1,/tangrams/384_391.png;/tangrams/63_391.png;/tangrams/384_180.png;/tangrams/63_180.png,/tangrams/384_180.png,1,15,1,FALSE,NA,match,3,408,409,11479,215
1,/tangrams/384_391.png;/tangrams/384_180.png;/tangrams/63_391.png;/tangrams/63_180.png,/tangrams/63_180.png,1,29,2,FALSE,NA,match,3,408,409,11480,215
1,/tangrams/384_34.png;/tangrams/384_180.png;/tangrams/457_180.png;/tangrams/457_34.png,/tangrams/384_180.png,1,62,4,FALSE,NA,match,3,409,408,11481,215
1,/tangrams/283_10.png;/tangrams/191_10.png;/tangrams/191_277.png;/tangrams/283_277.png,/tangrams/191_10.png,1,8,1,FALSE,NA,match,3,398,410,11482,209
1,/tangrams/374_209.png;/tangrams/102_209.png;/tangrams/102_237.png;/tangrams/374_237.png,/tangrams/374_237.png,1,2,1,FALSE,NA,match,3,406,401,11483,212
1,/tangrams/405_336.png;/tangrams/405_73.png;/tangrams/123_336.png;/tangrams/123_73.png,/tangrams/123_73.png,1,9,1,FALSE,NA,match,3,412,413,11484,216
1,/tangrams/32_336.png;/tangrams/123_336.png;/tangrams/123_73.png;/tangrams/32_73.png,/tangrams/32_73.png,1,12,1,FALSE,NA,match,3,413,412,11485,216
1,/tangrams/32_83.png;/tangrams/32_73.png;/tangrams/17_73.png;/tangrams/17_83.png,/tangrams/32_73.png,1,25,2,FALSE,NA,match,3,412,413,11486,216
1,/tangrams/63_34.png;/tangrams/384_34.png;/tangrams/384_207.png;/tangrams/63_207.png,/tangrams/63_207.png,1,63,4,FALSE,NA,match,3,408,409,11487,215
1,/tangrams/63_391.png;/tangrams/63_207.png;/tangrams/457_391.png;/tangrams/457_207.png,/tangrams/63_207.png,1,38,3,FALSE,NA,match,3,409,408,11488,215
1,/tangrams/63_34.png;/tangrams/63_207.png;/tangrams/457_34.png;/tangrams/457_207.png,/tangrams/63_207.png,1,19,2,FALSE,NA,match,3,408,409,11489,215
1,/tangrams/83_331.png;/tangrams/178_209.png;/tangrams/178_331.png;/tangrams/83_209.png,/tangrams/178_331.png,1,6,1,FALSE,NA,match,3,406,401,11490,212
1,/tangrams/53_86.png;/tangrams/53_186.png;/tangrams/300_186.png;/tangrams/300_86.png,/tangrams/300_86.png,1,47,3,FALSE,NA,match,3,404,400,11491,211
1,/tangrams/441_155.png;/tangrams/355_155.png;/tangrams/355_31.png;/tangrams/441_31.png,/tangrams/355_31.png,1,2,1,TRUE,accuracy below 75%,match,3,399,407,11492,210
1,/tangrams/374_237.png;/tangrams/374_447.png;/tangrams/178_447.png;/tangrams/178_237.png,/tangrams/178_237.png,1,1,1,FALSE,NA,match,3,401,406,11493,212
1,/tangrams/336_86.png;/tangrams/336_293.png;/tangrams/374_86.png;/tangrams/374_293.png,/tangrams/374_293.png,1,1,1,FALSE,NA,match,3,404,400,11494,211
1,/tangrams/53_186.png;/tangrams/300_186.png;/tangrams/53_86.png;/tangrams/300_86.png,/tangrams/300_186.png,1,15,1,FALSE,NA,match,3,404,400,11495,211
1,/tangrams/456_386.png;/tangrams/304_94.png;/tangrams/456_94.png;/tangrams/304_386.png,/tangrams/456_94.png,1,5,1,TRUE,missing >50% of trials; accuracy below 75%,match,3,414,415,11496,217
1,/tangrams/255_94.png;/tangrams/219_94.png;/tangrams/255_100.png;/tangrams/219_100.png,/tangrams/219_100.png,1,2,1,TRUE,missing >50% of trials; accuracy below 75%,match,3,415,414,11497,217
1,/tangrams/255_94.png;/tangrams/219_94.png;/tangrams/219_386.png;/tangrams/255_386.png,/tangrams/255_386.png,1,1,1,TRUE,missing >50% of trials; accuracy below 75%,match,3,414,415,11498,217
1,/tangrams/255_100.png;/tangrams/255_94.png;/tangrams/304_94.png;/tangrams/304_100.png,/tangrams/304_100.png,1,10,1,TRUE,missing >50% of trials; accuracy below 75%,match,3,415,414,11499,217
1,/tangrams/219_386.png;/tangrams/304_163.png;/tangrams/304_386.png;/tangrams/219_163.png,/tangrams/304_386.png,1,3,1,TRUE,missing >50% of trials; accuracy below 75%,match,3,414,415,11500,217
1,/tangrams/232_137.png;/tangrams/51_447.png;/tangrams/232_447.png;/tangrams/51_137.png,/tangrams/232_447.png,1,32,2,FALSE,NA,match,3,405,402,11501,213
1,/tangrams/219_386.png;/tangrams/304_94.png;/tangrams/219_94.png;/tangrams/304_386.png,/tangrams/219_94.png,1,7,1,TRUE,missing >50% of trials; accuracy below 75%,match,3,414,415,11502,217
1,/tangrams/405_239.png;/tangrams/405_83.png;/tangrams/32_83.png;/tangrams/32_239.png,/tangrams/32_239.png,1,2,1,FALSE,NA,match,3,413,412,11503,216
1,/tangrams/44_277.png;/tangrams/411_10.png;/tangrams/411_277.png;/tangrams/44_10.png,/tangrams/44_10.png,1,1,1,FALSE,NA,match,3,410,398,11504,209
1,/tangrams/219_100.png;/tangrams/456_163.png;/tangrams/456_100.png;/tangrams/219_163.png,/tangrams/456_163.png,1,6,1,TRUE,missing >50% of trials; accuracy below 75%,match,3,415,414,11505,217
1,/tangrams/384_391.png;/tangrams/457_34.png;/tangrams/384_34.png;/tangrams/457_391.png,/tangrams/457_34.png,1,24,2,FALSE,NA,match,3,409,408,11506,215
1,/tangrams/51_93.png;/tangrams/130_93.png;/tangrams/130_447.png;/tangrams/51_447.png,/tangrams/130_447.png,1,21,2,FALSE,NA,match,3,402,405,11507,213
1,/tangrams/63_34.png;/tangrams/63_207.png;/tangrams/384_207.png;/tangrams/384_34.png,/tangrams/63_34.png,1,61,4,FALSE,NA,match,3,408,409,11508,215
1,/tangrams/384_34.png;/tangrams/84_34.png;/tangrams/84_180.png;/tangrams/384_180.png,/tangrams/384_34.png,1,59,4,FALSE,NA,match,3,408,409,11509,215
1,/tangrams/63_180.png;/tangrams/384_180.png;/tangrams/384_34.png;/tangrams/63_34.png,/tangrams/63_34.png,1,10,1,FALSE,NA,match,3,409,408,11510,215
1,/tangrams/63_34.png;/tangrams/63_207.png;/tangrams/84_34.png;/tangrams/84_207.png,/tangrams/63_34.png,1,39,3,FALSE,NA,match,3,408,409,11511,215
1,/tangrams/84_34.png;/tangrams/84_180.png;/tangrams/63_34.png;/tangrams/63_180.png,/tangrams/84_34.png,1,23,2,FALSE,NA,match,3,408,409,11512,215
1,/tangrams/232_93.png;/tangrams/51_93.png;/tangrams/51_192.png;/tangrams/232_192.png,/tangrams/232_93.png,1,18,2,FALSE,NA,match,3,405,402,11513,213
1,/tangrams/384_34.png;/tangrams/84_34.png;/tangrams/384_391.png;/tangrams/84_391.png,/tangrams/84_34.png,1,37,3,FALSE,NA,match,3,408,409,11514,215
1,/tangrams/457_207.png;/tangrams/384_207.png;/tangrams/384_34.png;/tangrams/457_34.png,/tangrams/384_34.png,1,17,2,FALSE,NA,match,3,408,409,11515,215
1,/tangrams/123_336.png;/tangrams/32_73.png;/tangrams/123_73.png;/tangrams/32_336.png,/tangrams/123_336.png,1,50,4,FALSE,NA,match,3,413,412,11516,216
1,/tangrams/32_239.png;/tangrams/32_73.png;/tangrams/123_239.png;/tangrams/123_73.png,/tangrams/123_239.png,1,42,3,FALSE,NA,match,3,413,412,11517,216
1,/tangrams/123_73.png;/tangrams/32_239.png;/tangrams/32_73.png;/tangrams/123_239.png,/tangrams/123_73.png,1,60,4,FALSE,NA,match,3,413,412,11518,216
1,/tangrams/32_239.png;/tangrams/123_73.png;/tangrams/32_73.png;/tangrams/123_239.png,/tangrams/123_73.png,1,48,3,FALSE,NA,match,3,413,412,11519,216
1,/tangrams/178_209.png;/tangrams/102_209.png;/tangrams/102_447.png;/tangrams/178_447.png,/tangrams/178_209.png,1,10,1,FALSE,NA,match,3,406,401,11520,212
1,/tangrams/32_83.png;/tangrams/32_73.png;/tangrams/123_73.png;/tangrams/123_83.png,/tangrams/123_73.png,1,22,2,FALSE,NA,match,3,413,412,11521,216
1,/tangrams/44_5.png;/tangrams/44_108.png;/tangrams/411_5.png;/tangrams/411_108.png,/tangrams/44_108.png,1,5,1,FALSE,NA,match,3,410,398,11522,209
1,/tangrams/84_34.png;/tangrams/457_391.png;/tangrams/457_34.png;/tangrams/84_391.png,/tangrams/457_34.png,1,2,1,FALSE,NA,match,3,409,408,11523,215
1,/tangrams/283_277.png;/tangrams/283_108.png;/tangrams/411_108.png;/tangrams/411_277.png,/tangrams/411_277.png,1,12,1,FALSE,NA,match,3,398,410,11524,209
1,/tangrams/283_10.png;/tangrams/411_5.png;/tangrams/411_10.png;/tangrams/283_5.png,/tangrams/411_10.png,1,28,2,FALSE,NA,match,3,398,410,11525,209
1,/tangrams/83_237.png;/tangrams/178_237.png;/tangrams/178_209.png;/tangrams/83_209.png,/tangrams/178_237.png,1,49,4,FALSE,NA,match,3,401,406,11526,212
1,/tangrams/51_137.png;/tangrams/232_137.png;/tangrams/232_192.png;/tangrams/51_192.png,/tangrams/51_192.png,1,13,1,FALSE,NA,match,3,402,405,11527,213
1,/tangrams/408_192.png;/tangrams/130_93.png;/tangrams/130_192.png;/tangrams/408_93.png,/tangrams/130_192.png,1,24,2,FALSE,NA,match,3,405,402,11528,213
1,/tangrams/90_166.png;/tangrams/90_358.png;/tangrams/140_166.png;/tangrams/140_358.png,/tangrams/90_166.png,1,22,2,FALSE,NA,match,3,411,403,11529,214
1,/tangrams/90_166.png;/tangrams/336_166.png;/tangrams/90_358.png;/tangrams/336_358.png,/tangrams/90_166.png,1,54,4,FALSE,NA,match,3,411,403,11530,214
1,/tangrams/457_207.png;/tangrams/84_207.png;/tangrams/457_391.png;/tangrams/84_391.png,/tangrams/84_207.png,1,53,4,FALSE,NA,match,3,408,409,11531,215
1,/tangrams/384_391.png;/tangrams/457_391.png;/tangrams/457_207.png;/tangrams/384_207.png,/tangrams/384_207.png,1,51,4,FALSE,NA,match,3,408,409,11532,215
1,/tangrams/53_186.png;/tangrams/374_314.png;/tangrams/374_186.png;/tangrams/53_314.png,/tangrams/53_314.png,1,23,2,FALSE,NA,match,3,404,400,11533,211
1,/tangrams/457_207.png;/tangrams/84_207.png;/tangrams/457_34.png;/tangrams/84_34.png,/tangrams/84_207.png,1,35,3,FALSE,NA,match,3,408,409,11534,215
1,/tangrams/90_426.png;/tangrams/90_39.png;/tangrams/336_426.png;/tangrams/336_39.png,/tangrams/336_426.png,1,17,2,FALSE,NA,match,3,403,411,11535,214
1,/tangrams/102_237.png;/tangrams/178_447.png;/tangrams/178_237.png;/tangrams/102_447.png,/tangrams/102_237.png,1,64,4,FALSE,NA,match,3,406,401,11536,212
1,/tangrams/51_137.png;/tangrams/130_447.png;/tangrams/130_137.png;/tangrams/51_447.png,/tangrams/51_137.png,1,7,1,FALSE,NA,match,3,402,405,11537,213
1,/tangrams/90_166.png;/tangrams/336_426.png;/tangrams/336_166.png;/tangrams/90_426.png,/tangrams/336_166.png,1,36,3,FALSE,NA,match,3,411,403,11538,214
1,/tangrams/411_39.png;/tangrams/336_39.png;/tangrams/336_166.png;/tangrams/411_166.png,/tangrams/336_166.png,1,15,1,FALSE,NA,match,3,403,411,11539,214
1,/tangrams/457_180.png;/tangrams/84_180.png;/tangrams/457_207.png;/tangrams/84_207.png,/tangrams/84_180.png,1,47,3,FALSE,NA,match,3,408,409,11540,215
1,/tangrams/63_180.png;/tangrams/63_207.png;/tangrams/457_180.png;/tangrams/457_207.png,/tangrams/457_180.png,1,41,3,FALSE,NA,match,3,408,409,11541,215
1,/tangrams/283_5.png;/tangrams/283_10.png;/tangrams/44_10.png;/tangrams/44_5.png,/tangrams/283_5.png,1,10,1,FALSE,NA,match,3,398,410,11542,209
1,/tangrams/411_166.png;/tangrams/90_166.png;/tangrams/90_39.png;/tangrams/411_39.png,/tangrams/411_166.png,1,43,3,FALSE,NA,match,3,403,411,11543,214
1,/tangrams/140_166.png;/tangrams/411_426.png;/tangrams/411_166.png;/tangrams/140_426.png,/tangrams/411_426.png,1,29,2,FALSE,NA,match,3,403,411,11544,214
1,/tangrams/140_166.png;/tangrams/411_426.png;/tangrams/140_426.png;/tangrams/411_166.png,/tangrams/411_426.png,1,39,3,FALSE,NA,match,3,403,411,11545,214
1,/tangrams/411_166.png;/tangrams/140_166.png;/tangrams/411_358.png;/tangrams/140_358.png,/tangrams/411_166.png,1,24,2,FALSE,NA,match,3,411,403,11546,214
1,/tangrams/411_426.png;/tangrams/90_426.png;/tangrams/90_39.png;/tangrams/411_39.png,/tangrams/411_39.png,1,53,4,FALSE,NA,match,3,403,411,11547,214
1,/tangrams/44_108.png;/tangrams/44_5.png;/tangrams/191_5.png;/tangrams/191_108.png,/tangrams/191_108.png,1,45,3,FALSE,NA,match,3,410,398,11548,209
1,/tangrams/411_426.png;/tangrams/336_166.png;/tangrams/411_166.png;/tangrams/336_426.png,/tangrams/411_426.png,1,62,4,FALSE,NA,match,3,411,403,11549,214
1,/tangrams/411_39.png;/tangrams/90_166.png;/tangrams/411_166.png;/tangrams/90_39.png,/tangrams/411_166.png,1,57,4,FALSE,NA,match,3,403,411,11550,214
1,/tangrams/140_358.png;/tangrams/411_426.png;/tangrams/140_426.png;/tangrams/411_358.png,/tangrams/411_358.png,1,61,4,FALSE,NA,match,3,403,411,11551,214
1,/tangrams/90_358.png;/tangrams/411_358.png;/tangrams/90_166.png;/tangrams/411_166.png,/tangrams/90_166.png,1,45,3,FALSE,NA,match,3,403,411,11552,214
1,/tangrams/411_39.png;/tangrams/411_358.png;/tangrams/140_39.png;/tangrams/140_358.png,/tangrams/411_39.png,1,32,2,FALSE,NA,match,3,411,403,11553,214
1,/tangrams/51_447.png;/tangrams/232_93.png;/tangrams/232_447.png;/tangrams/51_93.png,/tangrams/51_93.png,1,53,4,FALSE,NA,match,3,402,405,11554,213
1,/tangrams/51_137.png;/tangrams/51_192.png;/tangrams/408_192.png;/tangrams/408_137.png,/tangrams/408_192.png,1,15,1,FALSE,NA,match,3,402,405,11555,213
1,/tangrams/130_447.png;/tangrams/51_447.png;/tangrams/51_192.png;/tangrams/130_192.png,/tangrams/51_192.png,1,56,4,FALSE,NA,match,3,405,402,11556,213
1,/tangrams/130_137.png;/tangrams/130_447.png;/tangrams/51_447.png;/tangrams/51_137.png,/tangrams/51_447.png,1,50,4,FALSE,NA,match,3,405,402,11557,213
1,/tangrams/53_314.png;/tangrams/374_314.png;/tangrams/53_86.png;/tangrams/374_86.png,/tangrams/374_86.png,1,44,3,FALSE,NA,match,3,400,404,11558,211
1,/tangrams/441_241.png;/tangrams/441_0.png;/tangrams/91_0.png;/tangrams/91_241.png,/tangrams/441_0.png,1,19,2,TRUE,accuracy below 75%,match,3,407,399,11559,210
1,/tangrams/355_241.png;/tangrams/441_0.png;/tangrams/441_241.png;/tangrams/355_0.png,/tangrams/441_241.png,1,12,1,TRUE,accuracy below 75%,match,3,399,407,11560,210
1,/tangrams/83_447.png;/tangrams/374_331.png;/tangrams/374_447.png;/tangrams/83_331.png,/tangrams/374_331.png,1,3,1,FALSE,NA,match,3,401,406,11561,212
1,/tangrams/374_314.png;/tangrams/53_314.png;/tangrams/53_186.png;/tangrams/374_186.png,/tangrams/374_186.png,1,4,1,FALSE,NA,match,3,400,404,11562,211
1,/tangrams/374_237.png;/tangrams/102_209.png;/tangrams/374_209.png;/tangrams/102_237.png,/tangrams/374_209.png,1,9,1,FALSE,NA,match,3,401,406,11563,212
1,/tangrams/441_155.png;/tangrams/91_0.png;/tangrams/91_155.png;/tangrams/441_0.png,/tangrams/441_155.png,1,16,1,TRUE,accuracy below 75%,match,3,399,407,11564,210
1,/tangrams/441_0.png;/tangrams/91_155.png;/tangrams/441_155.png;/tangrams/91_0.png,/tangrams/91_155.png,1,10,1,TRUE,accuracy below 75%,match,3,399,407,11565,210
1,/tangrams/51_93.png;/tangrams/51_137.png;/tangrams/232_93.png;/tangrams/232_137.png,/tangrams/51_137.png,1,36,3,FALSE,NA,match,3,405,402,11566,213
1,/tangrams/232_137.png;/tangrams/232_447.png;/tangrams/130_447.png;/tangrams/130_137.png,/tangrams/130_137.png,1,38,3,FALSE,NA,match,3,405,402,11567,213
1,/tangrams/384_391.png;/tangrams/63_207.png;/tangrams/384_207.png;/tangrams/63_391.png,/tangrams/384_207.png,1,14,1,FALSE,NA,match,3,409,408,11568,215
1,/tangrams/51_93.png;/tangrams/232_192.png;/tangrams/232_93.png;/tangrams/51_192.png,/tangrams/232_192.png,1,5,1,FALSE,NA,match,3,402,405,11569,213
1,/tangrams/355_241.png;/tangrams/355_31.png;/tangrams/441_241.png;/tangrams/441_31.png,/tangrams/355_241.png,1,20,2,TRUE,accuracy below 75%,match,3,399,407,11570,210
1,/tangrams/63_391.png;/tangrams/457_391.png;/tangrams/63_207.png;/tangrams/457_207.png,/tangrams/457_391.png,1,4,1,FALSE,NA,match,3,409,408,11571,215
1,/tangrams/229_31.png;/tangrams/441_241.png;/tangrams/229_241.png;/tangrams/441_31.png,/tangrams/229_31.png,1,5,1,TRUE,accuracy below 75%,match,3,407,399,11572,210
1,/tangrams/355_0.png;/tangrams/441_0.png;/tangrams/355_31.png;/tangrams/441_31.png,/tangrams/355_31.png,1,22,2,TRUE,accuracy below 75%,match,3,399,407,11573,210
1,/tangrams/51_447.png;/tangrams/51_93.png;/tangrams/130_447.png;/tangrams/130_93.png,/tangrams/51_93.png,1,17,2,FALSE,NA,match,3,402,405,11574,213
1,/tangrams/91_31.png;/tangrams/441_241.png;/tangrams/91_241.png;/tangrams/441_31.png,/tangrams/91_241.png,1,48,3,TRUE,accuracy below 75%,match,3,399,407,11575,210
1,/tangrams/102_331.png;/tangrams/178_331.png;/tangrams/102_209.png;/tangrams/178_209.png,/tangrams/102_209.png,1,5,1,FALSE,NA,match,3,401,406,11576,212
1,/tangrams/300_86.png;/tangrams/300_186.png;/tangrams/374_86.png;/tangrams/374_186.png,/tangrams/374_86.png,1,16,1,FALSE,NA,match,3,400,404,11577,211
1,/tangrams/229_241.png;/tangrams/229_155.png;/tangrams/441_241.png;/tangrams/441_155.png,/tangrams/441_241.png,1,23,2,TRUE,accuracy below 75%,match,3,407,399,11578,210
1,/tangrams/229_241.png;/tangrams/229_155.png;/tangrams/441_155.png;/tangrams/441_241.png,/tangrams/229_155.png,1,15,1,TRUE,accuracy below 75%,match,3,407,399,11579,210
1,/tangrams/130_192.png;/tangrams/232_137.png;/tangrams/232_192.png;/tangrams/130_137.png,/tangrams/130_192.png,1,37,3,FALSE,NA,match,3,402,405,11580,213
1,/tangrams/84_207.png;/tangrams/63_207.png;/tangrams/63_391.png;/tangrams/84_391.png,/tangrams/84_391.png,1,12,1,FALSE,NA,match,3,409,408,11581,215
1,/tangrams/384_180.png;/tangrams/384_391.png;/tangrams/63_180.png;/tangrams/63_391.png,/tangrams/63_391.png,1,6,1,FALSE,NA,match,3,409,408,11582,215
1,/tangrams/83_447.png;/tangrams/178_447.png;/tangrams/83_237.png;/tangrams/178_237.png,/tangrams/178_447.png,1,7,1,FALSE,NA,match,3,401,406,11583,212
1,/tangrams/355_155.png;/tangrams/441_155.png;/tangrams/355_241.png;/tangrams/441_241.png,/tangrams/355_241.png,1,41,3,TRUE,accuracy below 75%,match,3,407,399,11584,210
1,/tangrams/355_0.png;/tangrams/441_155.png;/tangrams/355_155.png;/tangrams/441_0.png,/tangrams/355_155.png,1,6,1,TRUE,accuracy below 75%,match,3,399,407,11585,210
1,/tangrams/102_331.png;/tangrams/102_237.png;/tangrams/374_331.png;/tangrams/374_237.png,/tangrams/102_237.png,1,4,1,FALSE,NA,match,3,406,401,11586,212
1,/tangrams/300_86.png;/tangrams/300_293.png;/tangrams/53_293.png;/tangrams/53_86.png,/tangrams/53_86.png,1,36,3,FALSE,NA,match,3,400,404,11587,211
1,/tangrams/84_180.png;/tangrams/63_34.png;/tangrams/84_34.png;/tangrams/63_180.png,/tangrams/63_180.png,1,1,1,FALSE,NA,match,3,408,409,11588,215
1,/tangrams/411_426.png;/tangrams/140_426.png;/tangrams/411_39.png;/tangrams/140_39.png,/tangrams/140_426.png,1,19,2,FALSE,NA,match,3,403,411,11589,214
1,/tangrams/336_426.png;/tangrams/140_39.png;/tangrams/336_39.png;/tangrams/140_426.png,/tangrams/140_426.png,1,33,3,FALSE,NA,match,3,403,411,11590,214
