age,gender,native_language,race,education,player_id
32,female,English,NA,bachelors,242
51,female,English,NA,advanced-degree,243
25,female,English,NA,bachelors,244
23,male,English,NA,advanced-degree,245
24,male,English,NA,high-school,246
52,male,English,NA,advanced-degree,247
27,female,English,NA,advanced-degree,248
29,female,English,NA,bachelors,249
44,male,English,NA,bachelors,250
36,female,English,NA,bachelors,251
35,male,English,NA,advanced-degree,252
55,female,English,NA,high-school,253
40,male,English,NA,bachelors,254
55,male,English,NA,bachelors,255
62,female,English,NA,advanced-degree,256
27,male,English,NA,bachelors,257
19,female,English,NA,high-school,258
27,female,English,NA,bachelors,259
27,male,English,NA,bachelors,260
22,female,English,NA,bachelors,261
25,male,English,NA,advanced-degree,262
33,male,English,NA,high-school,263
41,female,English,NA,bachelors,264
27,male,English,NA,high-school,265
21,female,English,NA,bachelors,266
49,female,English,NA,bachelors,267
19,male,English,NA,high-school,268
25,male,English,NA,bachelors,269
26,male,English,NA,NA,270
NA,NA,English,NA,NA,271
37,male,English,NA,bachelors,272
NA,NA,English,NA,NA,273
22,female,English,NA,bachelors,274
23,female,English,NA,high-school,275
18,male,English,NA,bachelors,276
43,male,English,NA,high-school,277
29,female,English,NA,advanced-degree,278
45,female,English,NA,bachelors,279
28,female,English,NA,NA,280
33,male,English,NA,high-school,281
50,male,English,NA,high-school,282
41,male,English,NA,high-school,283
18,female,English,NA,high-school,284
30,female,English,NA,advanced-degree,285
20,female,English,NA,bachelors,286
46,female,English,NA,bachelors,287
27,male,English,NA,advanced-degree,288
33,female,English,NA,bachelors,289
23,male,English,NA,high-school,290
47,female,English,NA,advanced-degree,291
20,female,English,NA,high-school,292
40,female,English,NA,high-school,293
20,male,English,NA,high-school,294
47,male,English,NA,bachelors,295
43,female,English,NA,high-school,296
22,female,English,NA,bachelors,297
35,female,English,NA,NA,298
22,female,English,NA,bachelors,299
29,female,English,NA,high-school,300
29,female,English,NA,advanced-degree,301
40,female,English,NA,NA,302
19,male,English,NA,bachelors,303
22,male,English,NA,bachelors,304
31,female,English,NA,advanced-degree,305
18,male,English,NA,bachelors,306
34,female,English,NA,high-school,307
31,female,English,NA,high-school,308
49,male,English,NA,advanced-degree,309
55,female,English,NA,high-school,310
27,male,English,NA,high-school,311
30,male,English,NA,bachelors,312
25,female,English,NA,advanced-degree,313
NA,NA,English,NA,NA,314
25,male,English,NA,bachelors,315
63,female,English,NA,high-school,316
51,female,English,NA,advanced-degree,317
46,female,English,NA,bachelors,318
28,female,English,NA,bachelors,319
29,female,English,NA,advanced-degree,320
27,female,English,NA,high-school,321
24,female,English,NA,bachelors,322
25,female,English,NA,advanced-degree,323
24,male,English,NA,bachelors,324
32,male,English,NA,high-school,325
NA,NA,English,NA,NA,326
57,female,English,NA,bachelors,327
54,male,English,NA,NA,328
58,female,English,NA,bachelors,329
29,female,English,NA,advanced-degree,330
40,female,English,NA,bachelors,331
20,female,English,NA,bachelors,332
21,male,English,NA,high-school,333
42,male,English,NA,high-school,334
26,male,English,NA,bachelors,335
26,male,English,NA,high-school,336
24,male,English,NA,bachelors,337
30,female,English,NA,bachelors,338
46,female,English,NA,high-school,339
34,female,English,NA,high-school,340
26,female,English,NA,bachelors,341
38,male,English,NA,high-school,342
28,female,English,NA,NA,343
19,male,English,NA,high-school,344
33,male,English,NA,advanced-degree,345
36,female,English,NA,high-school,346
31,female,English,NA,high-school,347
29,female,English,NA,NA,348
21,male,English,NA,high-school,349
25,male,English,NA,bachelors,350
NA,NA,English,NA,NA,351
29,female,English,NA,high-school,352
NA,NA,English,NA,NA,353
24,male,English,NA,bachelors,354
35,male,English,NA,advanced-degree,355
39,female,English,NA,advanced-degree,356
43,male,English,NA,high-school,357
37,male,English,NA,bachelors,358
60,male,English,NA,advanced-degree,359
25,female,English,NA,bachelors,360
22,female,English,NA,bachelors,361
NA,NA,English,NA,NA,362
28,male,English,NA,bachelors,363
35,male,English,NA,advanced-degree,364
30,male,English,NA,bachelors,365
47,male,English,NA,high-school,366
37,male,English,NA,bachelors,367
