id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JJWQM3P8EBAGR09H9MG2PS1N,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:09:31.720275161Z,all games finished,2025-01-30T23:21:20.848811104Z,true,2025-01-30T23:09:31.728458587Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:09:31.720275161Z,ended,2025-01-30T23:21:20.848811104Z
01JJWQM7JQHKZG3542MKSHRW60,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:09:35.703697488Z,all games finished,2025-01-30T23:43:55.516811228Z,true,2025-01-30T23:09:35.710083819Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:09:35.703697488Z,ended,2025-01-30T23:43:55.516811228Z
01JJWQM8WB4YBRRV3APRJQ9E36,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:09:37.035780728Z,all games finished,2025-01-30T23:50:33.560207947Z,true,2025-01-30T23:09:37.040057286Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:09:37.035780728Z,ended,2025-01-30T23:50:33.560207947Z
01JJWQM9NG1PV1CS80DM74WVDR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:09:37.840675242Z,all games finished,2025-01-30T23:40:18.842847505Z,true,2025-01-30T23:09:37.845128345Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:09:37.840675242Z,ended,2025-01-30T23:40:18.842847505Z
01JJWQMH0DG2DCZRDP5X88XZRX,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:09:45.357408435Z,all games finished,2025-01-31T00:12:54.228632007Z,true,2025-01-30T23:09:45.363873496Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:09:45.357408435Z,ended,2025-01-31T00:12:54.228632007Z
01JJWSR3GYPFNVD635T9KYWPD0,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:46:39.774778749Z,all games finished,2025-01-31T00:37:43.702296326Z,true,2025-01-30T23:46:39.836658387Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:46:39.774778749Z,ended,2025-01-31T00:37:43.702296326Z
01JJWQM29RTEX8NVWBS5D5SREC,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:09:30.296186657Z,all games finished,2025-01-30T23:36:13.558436303Z,true,2025-01-30T23:09:30.309929764Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:09:30.296186657Z,ended,2025-01-30T23:36:13.558436303Z
01JJWQM7TM155FQQT963NJTQYH,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:09:35.956424253Z,all games finished,2025-01-30T23:39:37.01618317Z,true,2025-01-30T23:09:35.960987003Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:09:35.956424253Z,ended,2025-01-30T23:39:37.01618317Z
01JJWQM840Z0BG2FHG8QXR6DZ6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:09:36.256160963Z,all games finished,2025-01-30T23:45:21.58401382Z,true,2025-01-30T23:09:36.260563656Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:09:36.256160963Z,ended,2025-01-30T23:45:21.58401382Z
01JJWQM94SH0NXTYFJFBWAKHBD,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T23:09:37.305104167Z,all games finished,2025-01-30T23:52:00.278811132Z,true,2025-01-30T23:09:37.309330247Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T23:09:37.305104167Z,ended,2025-01-30T23:52:00.278811132Z
