gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJSVN9ZRF9YVH0GE3PG1DTCT,2,01JJSVN9ZGDQKVE3SFRXFCNVN7,4,noncomp,ended,"[[390,250],[52,438],[298,51],[27,42],[351,105],[76,424],[339,48],[200,451],[172,265],[354,325],[468,462],[10,246],[266,54],[348,103],[104,29],[420,270]]",270
01JJSW2HVYB46FT3QX6F4690H8,2,01JJSW2HV118NYR8Y13P793T5A,4,noncomp,ended,"[[90,15],[167,421],[73,24],[369,165],[349,68],[192,109],[359,41],[121,136],[364,299],[310,214],[441,357],[119,60],[21,312],[381,43],[458,198],[428,275]]",0
01JJSTDCEY9CZ9HMDV16TT3NDD,2,01JJSTDCESQ395HD6JVEZQJA0T,4,noncomp,ended,"[[353,455],[448,96],[62,108],[449,89],[358,235],[304,351],[363,16],[187,398],[205,336],[314,46],[403,210],[69,134],[463,143],[32,256],[107,333],[135,261]]",90
01JJSTDCSRXFKSYZE1Y41CSVK0,2,01JJSTDCSKHG81W01HC5C02MYX,4,noncomp,ended,"[[299,38],[208,181],[189,16],[244,214],[4,338],[227,448],[384,40],[122,50],[390,195],[450,437],[427,383],[364,76],[164,294],[118,103],[389,104],[77,146]]",180
01JJSTD93MHG1ZTG1X0W6NW026,2,01JJSTD93CH28BA1N4R79B4378,4,noncomp,ended,"[[265,277],[21,258],[12,139],[114,297],[184,97],[333,45],[456,8],[404,147],[432,105],[311,332],[18,134],[225,360],[50,189],[368,149],[218,465],[25,141]]",90
01JJSTDA2V1S9CAJVCG6ANV0X7,2,01JJSTDA2NZPZ47N4KFMC8313D,4,noncomp,ended,"[[181,132],[275,397],[47,151],[168,93],[413,81],[103,374],[430,317],[241,353],[239,167],[320,184],[38,76],[323,179],[288,362],[389,331],[370,445],[347,433]]",270
01JJSTDC2KZ4ZVXHD82900SDSZ,2,01JJSTDC2E7YPC8R5WFZF18CF6,4,noncomp,ended,"[[160,325],[204,232],[251,299],[19,187],[307,190],[455,270],[311,116],[406,166],[424,438],[67,124],[68,217],[53,132],[26,302],[107,175],[20,369],[337,391]]",180
01JJSW2HAPAYSFFJMGTGYR6981,2,01JJSW2H9T8P5S8X4VT18E0796,4,noncomp,ended,"[[117,279],[383,149],[191,451],[189,283],[327,156],[254,360],[401,154],[72,354],[446,210],[188,341],[272,312],[247,104],[112,39],[138,273],[313,238],[257,58]]",0
01JJSTD9MSS87P6JB193SR5E8B,2,01JJSTD9MK8KBKSVWHJSN3WQJ1,4,noncomp,ended,"[[325,46],[28,133],[13,136],[268,100],[196,379],[429,352],[130,191],[443,382],[243,94],[227,306],[224,371],[2,391],[80,459],[422,461],[275,419],[286,231]]",90
01JJSTDDR86E8WCTGR0W9FZ35A,2,01JJSTDDR3TR06GN5VXCQ6EXVE,4,noncomp,ended,"[[318,158],[275,133],[334,341],[55,300],[351,254],[282,165],[466,457],[104,136],[424,65],[213,33],[139,93],[115,29],[211,354],[103,59],[81,53],[278,9]]",180
01JJSTDBD8W3NEB7NQX5QZQ8VW,2,01JJSTDBD333FSKNDNFVKH0STW,4,noncomp,ended,"[[428,427],[379,193],[267,64],[14,395],[200,330],[195,322],[209,169],[356,247],[93,460],[52,466],[442,382],[265,186],[212,295],[32,222],[44,235],[357,433]]",90
