roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs
01JJW6D57S4JQDQDV8R0YQEWHN,NA,01JJW4HWKSPG0D54BJW0R5WXKM,9,65,0,NA,/tangrams/463_49.png,10,9,"[""/tangrams/323_204.png"",""/tangrams/463_49.png"",""/tangrams/399_308.png"",""/tangrams/47_417.png""]"
01JJW6NQVX08D1H7BYE3TNN7D6,FALSE,01JJW4HZTQACR99A2KBJNPPK6R,59,65,3,/tangrams/98_125.png,/tangrams/338_178.png,12,59,"[""/tangrams/40_7.png"",""/tangrams/338_178.png"",""/tangrams/98_125.png"",""/tangrams/394_50.png""]"
01JJW6WYX8KYBS9TWH632TJBNP,TRUE,01JJW4J02H9B30Z4FKSHWXN1J2,27,65,1,/tangrams/391_285.png,/tangrams/391_285.png,12,27,"[""/tangrams/432_252.png"",""/tangrams/216_222.png"",""/tangrams/391_285.png"",""/tangrams/411_106.png""]"
01JJW8RH4W4EMKKFQR2T9S094T,TRUE,01JJW4J3YXHEVR761PQ0EZV6ZA,6,65,0,/tangrams/8_110.png,/tangrams/8_110.png,7,6,"[""/tangrams/426_298.png"",""/tangrams/156_114.png"",""/tangrams/8_110.png"",""/tangrams/107_403.png""]"
01JJW9D97NSK85N7Z95M5M1NW8,TRUE,01JJW83FDKXBRWC87R3PWR70R0,45,65,2,/tangrams/325_306.png,/tangrams/325_306.png,14,45,"[""/tangrams/206_367.png"",""/tangrams/422_221.png"",""/tangrams/375_237.png"",""/tangrams/325_306.png""]"
01JJW6WYVBVYD3X90W8TQ5GA0X,TRUE,01JJW4J02H9B30Z4FKSHWXN1J2,8,65,0,/tangrams/432_285.png,/tangrams/432_285.png,9,8,"[""/tangrams/391_222.png"",""/tangrams/432_285.png"",""/tangrams/411_106.png"",""/tangrams/216_252.png""]"
01JJW7CD0C2Q3TEYJP1A7Q7ENZ,TRUE,01JJW4J0A6DF5EX9W9G36QRPC4,38,65,2,/tangrams/114_42.png,/tangrams/114_42.png,7,38,"[""/tangrams/173_24.png"",""/tangrams/114_42.png"",""/tangrams/423_8.png"",""/tangrams/396_446.png""]"
01JJW8FSRFQREY26X24A42CB6Z,TRUE,01JJW4J3EFBYWHVY9VFKX4HKG2,10,65,0,/tangrams/106_186.png,/tangrams/106_186.png,11,10,"[""/tangrams/226_92.png"",""/tangrams/359_369.png"",""/tangrams/139_304.png"",""/tangrams/106_186.png""]"
01JJW8M1S8PCKSY90379ETBZ2K,NA,01JJW4J3P71A3A6W1B9HT250JW,5,65,0,NA,/tangrams/57_260.png,6,5,"[""/tangrams/55_438.png"",""/tangrams/300_129.png"",""/tangrams/57_260.png"",""/tangrams/232_69.png""]"
01JJW9X2EK3X8ESNHSYHPSJ83A,TRUE,01JJW83G3YGJNWV5ZXFKW4QCFC,5,65,0,/tangrams/343_367.png,/tangrams/343_367.png,6,5,"[""/tangrams/293_452.png"",""/tangrams/343_367.png"",""/tangrams/443_257.png"",""/tangrams/220_41.png""]"
01JJWAB1093NSXZW7VQQHQ6STM,TRUE,01JJW83J08SMZ0HNP2DNBXWG5S,15,65,0,/tangrams/449_346.png,/tangrams/449_346.png,16,15,"[""/tangrams/449_346.png"",""/tangrams/89_269.png"",""/tangrams/389_352.png"",""/tangrams/331_115.png""]"
01JJW6A0KQNKPCSRN8HNA46W5S,TRUE,01JJW4HV8R62YR2ZZ6C6BMQPXA,8,65,0,/tangrams/448_451.png,/tangrams/448_451.png,9,8,"[""/tangrams/376_231.png"",""/tangrams/125_248.png"",""/tangrams/460_246.png"",""/tangrams/448_451.png""]"
01JJW7RDH8MS41BCM7JAQN1WNG,TRUE,01JJW4J2Z6QE05R8Y9G5R561BM,56,65,3,/tangrams/195_150.png,/tangrams/195_150.png,9,56,"[""/tangrams/279_13.png"",""/tangrams/341_386.png"",""/tangrams/195_150.png"",""/tangrams/32_290.png""]"
01JJW8RHX1N679ZS8G3B6QVMW9,TRUE,01JJW4J3YXHEVR761PQ0EZV6ZA,56,65,3,/tangrams/107_114.png,/tangrams/107_114.png,9,56,"[""/tangrams/156_298.png"",""/tangrams/8_403.png"",""/tangrams/426_110.png"",""/tangrams/107_114.png""]"
01JJW9BH7PD6RHZBGB5Q1JNDCN,NA,01JJW83DM0A1Z1XX19FJ0E4AJ8,38,65,2,NA,/tangrams/351_131.png,7,38,"[""/tangrams/76_428.png"",""/tangrams/42_347.png"",""/tangrams/51_390.png"",""/tangrams/351_131.png""]"
01JJW9X2H8E7XCFWJDNT4NG7M2,TRUE,01JJW83G3YGJNWV5ZXFKW4QCFC,14,65,0,/tangrams/343_257.png,/tangrams/343_257.png,15,14,"[""/tangrams/343_257.png"",""/tangrams/293_41.png"",""/tangrams/220_452.png"",""/tangrams/443_367.png""]"
01JJW6H9KV2GXCEK9GBDNNBNQB,TRUE,01JJW4HZ1MWJMS1H4ZCDER21A2,51,65,3,/tangrams/15_287.png,/tangrams/15_287.png,4,51,"[""/tangrams/15_287.png"",""/tangrams/327_193.png"",""/tangrams/341_201.png"",""/tangrams/189_224.png""]"
01JJW7CD2G236EN65FCG9AE7XR,TRUE,01JJW4J0A6DF5EX9W9G36QRPC4,37,65,2,/tangrams/396_446.png,/tangrams/396_446.png,6,37,"[""/tangrams/173_8.png"",""/tangrams/114_24.png"",""/tangrams/396_446.png"",""/tangrams/423_42.png""]"
01JJW7ECTP1K38AEH1B68AFTYM,TRUE,01JJW4J0TFXG3JNWN8MEDGAHNZ,33,65,2,/tangrams/121_431.png,/tangrams/121_431.png,2,33,"[""/tangrams/418_267.png"",""/tangrams/121_431.png"",""/tangrams/96_91.png"",""/tangrams/134_60.png""]"
01JJW7ECYSSAXH55SJCYYDTVYD,TRUE,01JJW4J0TFXG3JNWN8MEDGAHNZ,56,65,3,/tangrams/134_267.png,/tangrams/134_267.png,9,56,"[""/tangrams/418_60.png"",""/tangrams/134_267.png"",""/tangrams/96_91.png"",""/tangrams/121_431.png""]"
01JJW7ED0A7YMVDCVMYZ3REQJ0,TRUE,01JJW4J0TFXG3JNWN8MEDGAHNZ,54,65,3,/tangrams/121_267.png,/tangrams/121_267.png,7,54,"[""/tangrams/121_267.png"",""/tangrams/134_431.png"",""/tangrams/418_60.png"",""/tangrams/96_91.png""]"
