gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJW4J02H9B30Z4FKSHWXN1J2,2,01JJW4J02CJ8DVT5AZ8D57YB9H,4,comp-between,ended,"[[411,252],[411,285],[411,222],[411,106],[216,252],[216,285],[216,222],[216,106],[432,252],[432,285],[432,222],[432,106],[391,252],[391,285],[391,222],[391,106]]",180
01JJW83J7VA2485T8MHS7WFYBB,NA,01JJW83J6DYX36B5V0W8812QHJ,NA,NA,NA,NA,NA
01JJW4HZ1MWJMS1H4ZCDER21A2,2,01JJW4HZ1FR5NTZ5W1QYWFYP2D,4,comp-between,ended,"[[341,201],[341,287],[341,224],[341,193],[327,201],[327,287],[327,224],[327,193],[189,201],[189,287],[189,224],[189,193],[15,201],[15,287],[15,224],[15,193]]",90
01JJW4J0J7RW081J9JBNVFD10Q,2,01JJW4J0J35GFPH6RAVPEZ495Z,4,comp-between,ended,"[[30,324],[30,67],[30,42],[30,43],[39,324],[39,67],[39,42],[39,43],[463,324],[463,67],[463,42],[463,43],[373,324],[373,67],[373,42],[373,43]]",180
01JJW4J3EFBYWHVY9VFKX4HKG2,2,01JJW4J3EAW12QCT7B78F89JZ2,4,comp-between,ended,"[[226,92],[226,186],[226,369],[226,304],[106,92],[106,186],[106,369],[106,304],[139,92],[139,186],[139,369],[139,304],[359,92],[359,186],[359,369],[359,304]]",0
01JJW4HX6ABV8V5NRKZ0M1KTRB,2,01JJW4HX64345S0JW7KF1BAF17,4,comp-between,ended,"[[96,391],[96,434],[96,329],[96,453],[189,391],[189,434],[189,329],[189,453],[60,391],[60,434],[60,329],[60,453],[236,391],[236,434],[236,329],[236,453]]",90
01JJW4J0TFXG3JNWN8MEDGAHNZ,2,01JJW4J0TBTFKZ79G943FVA4YQ,4,comp-between,ended,"[[121,431],[121,91],[121,267],[121,60],[96,431],[96,91],[96,267],[96,60],[418,431],[418,91],[418,267],[418,60],[134,431],[134,91],[134,267],[134,60]]",180
01JJW4J3P71A3A6W1B9HT250JW,2,01JJW4J3P3DJA4VHAW6XBNHTCH,4,comp-between,ended,"[[57,438],[57,260],[57,69],[57,129],[55,438],[55,260],[55,69],[55,129],[300,438],[300,260],[300,69],[300,129],[232,438],[232,260],[232,69],[232,129]]",180
01JJW4J3YXHEVR761PQ0EZV6ZA,2,01JJW4J3YSAMRKMMJMWVFAKAKQ,4,comp-between,ended,"[[107,114],[107,110],[107,403],[107,298],[8,114],[8,110],[8,403],[8,298],[156,114],[156,110],[156,403],[156,298],[426,114],[426,110],[426,403],[426,298]]",90
01JJW83FDKXBRWC87R3PWR70R0,2,01JJW83FC4DET4B0M0QP4XGK87,4,comp-between,ended,"[[375,367],[375,221],[375,306],[375,237],[422,367],[422,221],[422,306],[422,237],[325,367],[325,221],[325,306],[325,237],[206,367],[206,221],[206,306],[206,237]]",180
01JJW83J08SMZ0HNP2DNBXWG5S,2,01JJW83HYQ6WC1KNP12ZW455Z5,4,comp-between,ended,"[[89,346],[89,115],[89,352],[89,269],[449,346],[449,115],[449,352],[449,269],[389,346],[389,115],[389,352],[389,269],[331,346],[331,115],[331,352],[331,269]]",0
