roundID,text,playerID,director_msg,chit_chat
01JHK1RG3H3AFJM1FZWPFXRYEE,3,01JHK13H7SE2XBMFHR7BWQRC3B,TRUE,FALSE
01JHJYDCF0RF688S4NPTH3G85X,?,01JHJXHFRR27ENJGFRJJS7FH7P,TRUE,TRUE
01JHJY1TBDPVQ898D3MKA42FYX,... or not! Hm.,01JHJXXT2ZAB26EMEGDG2W3MKS,TRUE,TRUE
01JHJY1TXBAZA13W303F5AXNM0,(white rectangle),01JHJXXT2ZAB26EMEGDG2W3MKS,TRUE,FALSE
01JHK1QJEA33P995DX2SMVZG5V,]tail,01JHK126S0ED25QF59JB6SH771,TRUE,FALSE
01JHK1C9Q1PE5S8NDJXEYP0XEJ,**,01JHK12RE1J6SCEG61CN8AYRSF,TRUE,TRUE
01JHJXFSHS4E0T91WQ3JK5RXBZ,*spikes,01JHJXDMRCVCD1J8WA2XAEMTYW,TRUE,FALSE
01JHJY1TH920Z1F6YQN0Y5Y34D,1 buttom diamond,01JHJXH059HFZJ5QHFXB5G8BF4,TRUE,FALSE
01JHJY1TK7JD5MMP6VK7M6E746,1 buttom diamond,01JHJXH059HFZJ5QHFXB5G8BF4,TRUE,FALSE
01JHJXK8DAKGW62M2EPCHSP4R3,1 spike on each side rectangle in the middle,01JHJXD18J4BCJRR8N5P9KRCBT,TRUE,FALSE
01JHJXP58FJ7B4GY32KZP0EVWC,1 traingle top legs bottom,01JHJXF9M9QR02DGNHMXH53TEQ,TRUE,FALSE
01JHJXP55GJK9DMXWEA41TW90P,1 traingle top M bototm,01JHJXF9M9QR02DGNHMXH53TEQ,TRUE,FALSE
01JHJXP566ACW764TN79JVNS98,1 triangle top 2 triangle bottom,01JHJXF9M9QR02DGNHMXH53TEQ,TRUE,FALSE
01JHJY1TJPSKHFZ53NPH0KXX85,1 white rectangle on left,01JHJXH059HFZJ5QHFXB5G8BF4,TRUE,FALSE
01JHK091A7H0TVQV0E3J0ZJ7P6,ready,01JHJZM4ZGJRCTXHR17R1F3KFY,FALSE,FALSE
01JHJYDC14BK9RX0VPFFGM3MGH,2 arms with a rectangle shape in the middle,01JHJXHFRR27ENJGFRJJS7FH7P,TRUE,FALSE
01JHJYDCAXGZKF0W5T2Y8D93AJ,2 flat ears,01JHJXHFRR27ENJGFRJJS7FH7P,TRUE,FALSE
01JHJZFD1GF3GK16ECNNEW0AKB,"2 large down triangles, rectangle right",01JHJZ8YPYSWC8NMJPY54GACS6,TRUE,FALSE
01JHJYDC3KMXBVA90BGES9AGNE,does it have ears,01JHJY5XQFME4SJCRC5F16GP8B,FALSE,FALSE
01JHK1QHR1CA02APQ0NAMKCP4X,2 lefs,01JHK126S0ED25QF59JB6SH771,TRUE,FALSE
01JHK1QFE3BDVB4PXWZ9742AVJ,2 legs,01JHK126S0ED25QF59JB6SH771,TRUE,FALSE
01JHK1QHC8ZMYVMQW3DTY4GENQ,2 legs and white square,01JHK12PV8CCWY487RFSCY0VVV,TRUE,FALSE
01JHK1QH59DJFV6713738C8VWE,2 rectangel legs,01JHK126S0ED25QF59JB6SH771,TRUE,FALSE
01JHK1QEYQXVQ9BA79MJ8G5MWT,2 small rectangles too,01JHK126S0ED25QF59JB6SH771,TRUE,FALSE
01JHJXYV230R9V8BRYWCND4DMJ,2 small squares at end of tail,01JHJXK850Z4VAPEKTBQZ6N17A,TRUE,FALSE
01JHK1QF40YTZES9PC7HRDQB81,hi,01JHK126S0ED25QF59JB6SH771,FALSE,FALSE
01JHK091JHQC07C728R0TQ3XZR,2 spikes at top with a triangle shape cut out on right side,01JHJZ7FYZB8PJ9Z52W390PVAN,TRUE,FALSE
01JHJXP59BHW6DD3VMHNKMKPGH,2 triangle top legs bottom,01JHJXF9M9QR02DGNHMXH53TEQ,TRUE,FALSE
01JHJXYV6G4J14SYX1CN8ZG86D,2 triangles,01JHJXK850Z4VAPEKTBQZ6N17A,TRUE,FALSE
01JHJXYVB5NVSPY0H1P59MNCHC,2 triangles jutting out,01JHJXK850Z4VAPEKTBQZ6N17A,TRUE,FALSE
01JHJZFD9DYJ9ZCPNFEXM57V44,2 triangles pointing up and thin collar like stripe,01JHJZ8YPYSWC8NMJPY54GACS6,TRUE,FALSE
01JHK1W1V4K60GZEGHER2YS5MX,what it looks like,01JHK123RPHW5595978KBCQ7C2,FALSE,FALSE
01JHJXP59QDHSP9P8P17FZ4XEC,2 triangles top cross bottom,01JHJXF9M9QR02DGNHMXH53TEQ,TRUE,FALSE
01JHJXP5AYK42CQ3B53TCTGAT3,"2 triangles top, 2 triangles bottom",01JHJXG4XJBYTRJYMJ7S0KSE09,TRUE,FALSE
01JHJXP5CEYCQHYPT96XE80DBM,"2 triangles top, cross bottom",01JHJXG4XJBYTRJYMJ7S0KSE09,TRUE,FALSE
01JHJXP5B2D2T1HMNA7RZY73PC,"2 triangles top, legs bottom",01JHJXG4XJBYTRJYMJ7S0KSE09,TRUE,FALSE
01JHK1RGZESP85QRAT11W00CBA,Ready,01JHK14V11DSQGX7D1CXA7CJTT,FALSE,FALSE
01JHJXP57AGNBA116JWX74P6ZA,"2 triangles top, M bottom",01JHJXG4XJBYTRJYMJ7S0KSE09,TRUE,FALSE
01JHJXP58PG9MCXT44XPV3QPW6,2 triangles top. 2 triangles bottom,01JHJXG4XJBYTRJYMJ7S0KSE09,TRUE,FALSE
01JHK093PXQB8MA7ANH4FDP78Z,23mins,01JHJZM4ZGJRCTXHR17R1F3KFY,TRUE,TRUE
01JHK1QHM3XVTTF7CSEXKBCZ34,2lgs,01JHK126S0ED25QF59JB6SH771,TRUE,FALSE
01JHK1CC94EMKH97A4923TVFEA,3 arches bottom one point top,01JHK12Q0A1QP5WE7N07P9FEKS,TRUE,FALSE
01JHJXKFCCDTXTKJB3Z0HPWAVN,3 diamonds,01JHJXEP5ZHWK9WYXH3WW8VPXV,TRUE,FALSE
01JHK1CDX19QX6WJN7DYXMD6MW,"3 legs bottom, one point top",01JHK12Q0A1QP5WE7N07P9FEKS,TRUE,FALSE
01JHK1CDB3CEVW3QZEQAQBM8MQ,"3 legs bottom, zigzag top",01JHK12Q0A1QP5WE7N07P9FEKS,TRUE,FALSE
01JHK1RE832D5M50HFYAXG8T8Y,3 triangular points,01JHK14V11DSQGX7D1CXA7CJTT,TRUE,FALSE
01JHJXF5H7M18NE8W0MMEDVPDP,3-4 spikes on each side and a diagnol rectangle on bottom,01JHJX7AW7V6T33SRP1CP2SX55,TRUE,FALSE
01JHJXKFEZDE721XW8T7V6D4RW,4 diamonds,01JHJXFE4B02S6WYGZ8120C3DM,TRUE,FALSE
01JHJY3DAKR1YPPE94Q7649ZWM,hello,01JHJXEYPBEBDZ44SQA1W50VGV,FALSE,FALSE
01JHJXKF89R063KD09KRNMK638,4 diamonds,01JHJXFE4B02S6WYGZ8120C3DM,TRUE,FALSE
01JHJXKFBKR59RFXQNBPDZ5HXW,4 diamonds,01JHJXEP5ZHWK9WYXH3WW8VPXV,TRUE,FALSE
01JHJXKF7J44R95F9H62K73PWY,4 diamonds,01JHJXFE4B02S6WYGZ8120C3DM,TRUE,FALSE
01JHK1CAVQ0Z4DR0NPW8AHP9KQ,4 point shape on top and one point bottom,01JHK12RE1J6SCEG61CN8AYRSF,TRUE,FALSE
01JHK1CBFPYZSRA8MF16B29W7B,4 point shape top and legs bottom,01JHK12RE1J6SCEG61CN8AYRSF,TRUE,FALSE
01JHK1CB87WNSWWQW4KZ9S4D5T,4 point shape top and one point bottom,01JHK12RE1J6SCEG61CN8AYRSF,TRUE,FALSE
01JHK1CA1ZWWR8HTMW8EDADNZK,4 point shape top and two legs bottom,01JHK12RE1J6SCEG61CN8AYRSF,TRUE,FALSE
01JHK1CBZ39FF1754EP16D6P39,4 point shape top triangle bottom,01JHK12Q0A1QP5WE7N07P9FEKS,TRUE,FALSE
01JHJXYV48WTWJ9CWNP62GPEW2,"4 triangles excluding m and stool, 8 total",01JHJXK850Z4VAPEKTBQZ6N17A,TRUE,FALSE
01JHJXRAG3CRS836TSQ18BCSV8,90 degrees facing right,01JHJXME3VQXWGF20PQ1Q3P737,TRUE,FALSE
01JHK26QMHVDNRA1AJ7QMJT34X,"A ""half"" animal looking down figure to the right and a diamond shape to its farthest left.",01JHK1MBKM2DQ0SA3TJB7PKWGD,TRUE,FALSE
01JHJY3DQT7Q7Q5GRP2WEBYFMT,a bird with its wing oponed,01JHJXCFD3FS47134F40GEEC10,TRUE,FALSE
01JHK0914CJ433BN5NGDAA3MT4,a box shape with 2 spike at top and a triangle shape on tis right side,01JHJZ7FYZB8PJ9Z52W390PVAN,TRUE,FALSE
