paper_id,experiment_id,game_id,player_id,trial_num,rep_num,role,target_id,message_num,message,choice_id,time_to_choice,option_set,group_size,structure
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,1,1,describer,B,1,this one kinda looks like they are looking a little down and kneeling with both arms out,B,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,1,1,describer,B,2,wearing a dress maybe.,B,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,2,1,describer,F,1,this one is sitting down,F,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,2,1,describer,F,2,with his knees up,F,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,3,1,describer,C,1,this one looks like a ghost almost,C,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,3,1,describer,C,2,with his arms raised up,C,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,4,1,describer,I,1,this one looks like he is balancing on one leg with his arms out,I,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,5,1,describer,G,1,this one looks like a woman in a dress who is throwing her head back,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,5,1,describer,G,2,and walking with her hand up,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,6,1,describer,D,1,this one looks like a preacher holding a book and standing straight,D,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,7,1,describer,E,1,this one has bunny ears,E,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,8,1,describer,L,1,this one looks like the preacher except he is bending his knees,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,8,1,matcher,L,2,bending them back?,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,8,1,matcher,L,3,bending or kneeling,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,8,1,describer,L,4,hmm he is facing right,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,8,1,describer,L,5,bending not kneeling,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,9,1,describer,A,1,this one looks like a man with a block on his back,A,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,9,1,describer,A,2,maybe he is wearing a hazmat suit,A,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,10,1,describer,J,1,this one kinda looks like a smaller kid who is a little overweight,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,10,1,matcher,J,2,right arm out?,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,10,1,describer,J,3,his chest has a pointy part,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,11,1,describer,K,1,this one looks like a person kneeling with their hand out and has a hood,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,11,1,matcher,K,2,?,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,11,1,matcher,K,3,kneeling preacher?,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,11,1,describer,K,4,hmm,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,11,1,describer,K,5,yes looks like the bent knee preacher,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,11,1,describer,K,6,except kneeling,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,12,1,describer,H,1,looks like the small kid but no pointy chest,H,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,13,2,describer,G,1,woman with arm and leg forward in a dress with head back.,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,13,2,matcher,G,2,sitting on ground?,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,13,2,matcher,G,3,or the one we did already,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,13,2,describer,G,4,no she is definitely not sitting,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,14,2,describer,E,1,bunny ears,E,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,15,2,describer,C,1,ghost man,C,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,16,2,describer,K,1,kneeling preacher,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,17,2,describer,A,1,hazmat suit,A,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,18,2,describer,F,1,laying on his back with a hump,F,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,18,2,describer,F,2,he has a square head and his feet are on the left side,F,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,19,2,describer,J,1,kid with pointy chest,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,20,2,describer,L,1,bending preacher,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,21,2,describer,I,1,"hmm i don't know what to call this guy, he is like a dancing man with arms out to the left",I,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,22,2,describer,D,1,standing preacher,D,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,23,2,describer,B,1,do not think we had this one,B,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,23,2,describer,B,2,square head with diamond on right side,B,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,24,2,describer,H,1,similar to kid,H,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,24,2,describer,H,2,no pointy chest,H,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,25,3,describer,J,1,kid,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,25,3,matcher,J,2,pointy,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,25,3,describer,J,3,yes,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,26,3,describer,C,1,ghost man,C,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,27,3,describer,B,1,square triangle on side,B,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,27,3,describer,B,2,like last time,B,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,28,3,describer,D,1,standing preacher,D,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,29,3,describer,E,1,bunny ears,E,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,30,3,describer,G,1,err the woman with dress with her head back,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,31,3,matcher,H,1,call her dancing lady,H,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,31,3,describer,H,2,kid with not pointy chest,H,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,32,3,describer,I,1,dancing man,I,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,33,3,describer,F,1,hump man,F,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,33,3,describer,F,2,on ground,F,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,34,3,matcher,L,1,call him on ground,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,34,3,describer,L,2,bending preacher,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,35,3,describer,K,1,kneeling preacher,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,36,3,describer,A,1,hazmat,A,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,37,4,describer,I,1,dancing man,I,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,38,4,describer,H,1,kid with not pointy chest,H,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,39,4,describer,L,1,bending preacher,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,39,4,matcher,L,2,call him kid and other pointy kid,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,40,4,describer,K,1,kneeling preacher,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,41,4,describer,D,1,standing preacher,D,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,42,4,describer,G,1,dancing lady,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,43,4,describer,A,1,hazmat,A,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,44,4,describer,C,1,ghost,C,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,45,4,describer,B,1,square triangle on side forgot that one,B,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bmatcher,46,4,matcher,J,1,call him triangle,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,46,4,describer,J,2,kid pointy chest,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,47,4,describer,E,1,bunny ears,E,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,48,4,describer,F,1,hump man,F,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,49,5,describer,K,1,kneeling preacher,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,50,5,describer,C,1,ghost man,C,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,51,5,describer,F,1,hump man,F,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,52,5,describer,A,1,hazmat,A,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,53,5,describer,I,1,dancing man,I,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,54,5,describer,D,1,standing preacher,D,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,55,5,describer,H,1,kid non pointy,H,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,56,5,describer,L,1,bending preacher,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,57,5,describer,J,1,kid pointy chest,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,58,5,describer,E,1,bunny ears,E,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,59,5,describer,B,1,square triangle head,B,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,60,5,describer,G,1,dancing lady,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,61,6,describer,G,1,dancing lady again,G,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,62,6,describer,L,1,bending preacher,L,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,63,6,describer,B,1,triangle square head,B,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,64,6,describer,D,1,standing preacher,D,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,65,6,describer,K,1,kneeling preacher,K,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,66,6,describer,E,1,bunny ears,E,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,67,6,describer,F,1,hump man,F,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,68,6,describer,H,1,kid not pointy,H,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,69,6,describer,J,1,kid pointy,J,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,70,6,describer,I,1,dancing man,I,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,71,6,describer,C,1,ghost man,C,NA,,2,thick
hawkins2020_characterizing,cued,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6bdirector,72,6,describer,A,1,hazmat,A,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,1,1,describer,A,1,looks sad with his head down kicking rocks,A,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,2,1,describer,J,1,standing straight and sideways facing east,J,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,3,1,describer,K,1,woman kneeling and praying,K,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,4,1,describer,G,1,dancing a high energy dance kneeling with her arms in the air,B,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,5,1,describer,L,1,man who has an arrow like bottom facing east,I,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,6,1,describer,I,1,the last one you just picked,I,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,7,1,describer,H,1,a person standing straight is with a triangle facing east maybe kneeling,C,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fmatcher,7,1,matcher,H,2,is the head shaped like a diamond in the middle of a horizontal line?,C,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,7,1,describer,H,3,yes the head is a diamond sitting on a triangle look ghostly,C,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,8,1,describer,B,1,woman praying in front of a mountain,K,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,9,1,describer,C,1,looks like a man falling backwards diamond head arms sprawled out,C,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,10,1,describer,E,1,a woman with big bow like thing on her head sitting,E,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,11,1,describer,D,1,person standing straight facing west,D,NA,,2,thick
hawkins2020_characterizing,cued,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,1567-e80221b4-f349-4b3b-9921-224ee47eea1fdirector,11,1,describer,D,2,with arms out,D,NA,,2,thick
