gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JJ022M7B7XYRRB131R81HPKE,2,01JJ022M75VM6HPN06J16HVB2P,4,noncomp,ended,"[[83,261],[257,453],[71,134],[47,417],[370,333],[240,388],[167,146],[379,340],[95,337],[360,199],[66,170],[467,451],[266,218],[254,334],[69,315],[237,100]]",270
01JJ023AZJWAXABFB437V4QBDE,2,01JJ023AZA75CQMWAX9W21H1YA,4,noncomp,ended,"[[311,302],[146,346],[162,70],[323,208],[179,375],[207,340],[142,71],[465,196],[249,355],[408,439],[448,310],[164,441],[436,190],[288,101],[72,65],[69,279]]",90
01JJ023B9WF6X1GM593J0V5GRY,2,01JJ023B9PEZJD3F2VVF0B5J6Q,4,noncomp,ended,"[[4,370],[48,172],[461,46],[403,465],[138,316],[454,344],[389,60],[271,2],[213,319],[135,223],[299,446],[171,285],[96,369],[333,115],[257,128],[298,125]]",270
01JJ022JZ1DXWN1E8EPFYTXHYB,2,01JJ022JYVGNS2BFXFYBXECQKC,4,noncomp,ended,"[[250,437],[3,382],[159,391],[163,117],[248,279],[54,342],[61,56],[410,48],[149,375],[44,196],[381,327],[297,136],[173,330],[177,230],[176,43],[260,53]]",270
01JJ022H4VX10GJFY3MK2NSEVG,2,01JJ022H4NA5F3BJF5NPB2SP7H,4,noncomp,ended,"[[24,171],[121,140],[347,156],[18,31],[2,82],[136,276],[240,435],[239,353],[282,114],[260,272],[103,396],[302,371],[316,359],[134,108],[365,300],[351,15]]",0
01JJ022K8DWXND0N5F9K1JAXE3,2,01JJ022K87GZ4E77262EHJ1YDG,4,noncomp,ended,"[[120,261],[324,153],[167,227],[247,287],[189,346],[170,166],[340,218],[143,37],[383,464],[30,89],[458,256],[453,377],[92,28],[392,56],[390,348],[48,198]]",270
01JJ022KHXRJV6QCT85N7KCBHJ,2,01JJ022KHQ2EFXM4A5YHGK0ZKA,4,noncomp,ended,"[[362,404],[54,281],[395,30],[237,126],[212,442],[127,61],[233,129],[411,130],[191,75],[346,303],[270,201],[36,116],[458,167],[380,261],[90,286],[99,354]]",180
01JJ022KXF050GCYWKN32VJZXP,2,01JJ022KXA8S4E42C36ZZXP12V,4,noncomp,ended,"[[197,249],[394,359],[349,69],[90,12],[445,120],[444,375],[440,213],[200,167],[7,214],[429,255],[136,138],[273,88],[311,268],[344,400],[150,297],[139,218]]",180
01JJ023AJZ85X3BM8E3GCK76P3,2,01JJ023AJRN5E6YF4FSF5F615G,4,noncomp,ended,"[[284,68],[27,48],[191,343],[99,437],[36,0],[351,274],[336,52],[370,454],[142,251],[299,73],[398,356],[319,448],[116,218],[176,305],[438,268],[359,386]]",270
01JJ022GQC1P4FMRA0EK0V6ZB6,2,01JJ022GQ5VJNCJ9AR611Y4C2W,4,noncomp,ended,"[[249,262],[439,139],[292,247],[122,35],[174,279],[8,332],[188,308],[295,376],[115,330],[68,253],[49,353],[131,317],[338,363],[211,183],[160,224],[128,51]]",180
01JJ022JNSCNA7NYSW35XAKDWQ,2,01JJ022JNKSG1T7Z6JB4YTH2XE,4,noncomp,ended,"[[295,179],[119,293],[327,68],[368,190],[347,299],[301,289],[13,260],[139,189],[187,29],[92,372],[317,367],[185,224],[282,325],[276,255],[127,302],[77,21]]",180
01JJ0241GVF7G6RWMVPKKGW7KR,NA,01JJ0241GMEGSM83FMZZAZWYGT,NA,NA,NA,NA,NA
01JJ022F3GNJYDMN8MCCY8RPM2,2,01JJ022F332TGCQWBYF0VH3K03,4,noncomp,ended,"[[310,282],[40,12],[122,249],[79,336],[354,68],[380,18],[17,52],[432,428],[283,275],[339,250],[332,97],[366,219],[272,430],[302,286],[87,468],[403,159]]",180
01JJ023A3A1RHQDA6GPK40AQY8,2,01JJ023A336PE8TND6VG54BAV5,4,noncomp,ended,"[[26,448],[394,414],[368,380],[156,251],[178,384],[358,109],[295,75],[6,377],[252,270],[418,97],[456,124],[278,351],[425,424],[267,130],[195,422],[324,13]]",0
01JJ023BKQJAFSMFH6M9TFDPZQ,2,01JJ023BKJ298YMR5G8WBE7RNJ,4,noncomp,ended,"[[247,452],[140,457],[52,437],[435,132],[172,311],[393,240],[251,6],[230,38],[434,459],[72,387],[305,360],[203,170],[400,268],[336,108],[440,301],[63,61]]",270
01JJ022JA9DBF48GQEF41XSH3E,2,01JJ022JA27F5V0SCVKA5CZVWJ,4,noncomp,ended,"[[47,105],[401,298],[142,103],[24,3],[426,344],[365,388],[466,460],[264,72],[75,57],[266,249],[158,379],[196,17],[351,87],[83,467],[65,88],[237,279]]",90
