room_num,image_options,target_image,stage_num,trial_num,round_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,COCO_val2014_000000331727.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000249687.jpg,COCO_val2014_000000249687.jpg,1,22,6,TRUE,pilot,match,1,1,173,25,1
1,COCO_val2014_000000249687.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000331727.jpg,COCO_val2014_000000331727.jpg,1,23,6,TRUE,pilot,match,1,1,173,26,1
1,COCO_val2014_000000249687.jpg;COCO_val2014_000000331727.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000396542.jpg,COCO_val2014_000000396542.jpg,1,24,6,TRUE,pilot,match,1,1,173,27,1
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg,COCO_val2014_000000504977.jpg,1,4,1,TRUE,pilot,match,1,2,174,28,2
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000315939.jpg,COCO_val2014_000000315939.jpg,1,5,2,TRUE,pilot,match,1,2,174,29,2
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000388398.jpg,COCO_val2014_000000388398.jpg,1,6,2,TRUE,pilot,match,1,2,174,30,2
1,COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000248382.jpg,COCO_val2014_000000248382.jpg,1,7,2,TRUE,pilot,match,1,2,174,31,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000476258.jpg,COCO_val2014_000000476258.jpg,1,1,1,TRUE,pilot,match,1,3,175,32,3
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg,COCO_val2014_000000504977.jpg,1,8,2,TRUE,pilot,match,1,2,174,33,2
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000388398.jpg,COCO_val2014_000000388398.jpg,1,9,3,TRUE,pilot,match,1,2,174,34,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg,COCO_val2014_000000251857.jpg,1,2,1,TRUE,pilot,match,1,3,175,35,3
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000315939.jpg,COCO_val2014_000000315939.jpg,1,10,3,TRUE,pilot,match,1,2,174,36,2
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg,COCO_val2014_000000504977.jpg,1,11,3,TRUE,pilot,match,1,2,174,37,2
1,COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000017003.jpg,COCO_val2014_000000017003.jpg,1,3,1,TRUE,pilot,match,1,3,175,38,3
1,COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000248382.jpg,COCO_val2014_000000248382.jpg,1,12,3,TRUE,pilot,match,1,2,174,39,2
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000315939.jpg,COCO_val2014_000000315939.jpg,1,13,4,TRUE,pilot,match,1,2,174,40,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000135785.jpg,COCO_val2014_000000135785.jpg,1,4,1,TRUE,pilot,match,1,3,175,41,3
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000388398.jpg,COCO_val2014_000000388398.jpg,1,14,4,TRUE,pilot,match,1,2,174,42,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg,COCO_val2014_000000251857.jpg,1,5,2,TRUE,pilot,match,1,3,175,43,3
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg,COCO_val2014_000000504977.jpg,1,15,4,TRUE,pilot,match,1,2,174,44,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000476258.jpg,COCO_val2014_000000476258.jpg,1,6,2,TRUE,pilot,match,1,3,175,45,3
1,COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000248382.jpg,COCO_val2014_000000248382.jpg,1,16,4,TRUE,pilot,match,1,2,174,46,2
1,COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000248382.jpg,COCO_val2014_000000248382.jpg,1,17,5,TRUE,pilot,match,1,2,174,47,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000135785.jpg,COCO_val2014_000000135785.jpg,1,7,2,TRUE,pilot,match,1,3,175,48,3
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg;COCO_val2014_000000388398.jpg,COCO_val2014_000000388398.jpg,1,18,5,TRUE,pilot,match,1,2,174,49,2
1,COCO_val2014_000000135785.jpg;COCO_val2014_000000476258.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000017003.jpg,COCO_val2014_000000017003.jpg,1,8,2,TRUE,pilot,match,1,3,175,50,3
1,COCO_val2014_000000248382.jpg;COCO_val2014_000000388398.jpg;COCO_val2014_000000315939.jpg;COCO_val2014_000000504977.jpg,COCO_val2014_000000504977.jpg,1,19,5,TRUE,pilot,match,1,2,174,51,2
1,COCO_val2014_000000017003.jpg;COCO_val2014_000000135785.jpg;COCO_val2014_000000251857.jpg;COCO_val2014_000000476258.jpg,COCO_val2014_000000476258.jpg,1,9,3,TRUE,pilot,match,1,3,175,52,3
