choice_id,player_id,role,time_stamp,trial_id,option_set,check_choices
COCO_val2014_000000331727.jpg,174,matcher,NA,1,COCO_val2014_000000249687.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000331727.jpg,TRUE
COCO_val2014_000000396542.jpg,174,matcher,NA,2,COCO_val2014_000000249687.jpg;COCO_val2014_000000331727.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000396542.jpg,TRUE
COCO_val2014_000000241638.jpg,174,matcher,NA,3,COCO_val2014_000000249687.jpg;COCO_val2014_000000331727.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg,TRUE
COCO_val2014_000000249687.jpg,174,matcher,NA,4,COCO_val2014_000000331727.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000249687.jpg,TRUE
COCO_val2014_000000331727.jpg,174,matcher,NA,5,COCO_val2014_000000249687.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000331727.jpg,TRUE
COCO_val2014_000000249687.jpg,174,matcher,NA,6,COCO_val2014_000000331727.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000249687.jpg,TRUE
COCO_val2014_000000241638.jpg,174,matcher,NA,7,COCO_val2014_000000249687.jpg;COCO_val2014_000000331727.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg,TRUE
COCO_val2014_000000396542.jpg,174,matcher,NA,8,COCO_val2014_000000249687.jpg;COCO_val2014_000000331727.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000396542.jpg,TRUE
COCO_val2014_000000331727.jpg,174,matcher,NA,9,COCO_val2014_000000249687.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000331727.jpg,TRUE
COCO_val2014_000000396542.jpg,174,matcher,NA,10,COCO_val2014_000000249687.jpg;COCO_val2014_000000331727.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000396542.jpg,TRUE
COCO_val2014_000000249687.jpg,174,matcher,NA,11,COCO_val2014_000000331727.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000249687.jpg,TRUE
COCO_val2014_000000241638.jpg,174,matcher,NA,12,COCO_val2014_000000249687.jpg;COCO_val2014_000000331727.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg,TRUE
COCO_val2014_000000331727.jpg,174,matcher,NA,13,COCO_val2014_000000249687.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000331727.jpg,TRUE
COCO_val2014_000000396542.jpg,174,matcher,NA,14,COCO_val2014_000000249687.jpg;COCO_val2014_000000331727.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000396542.jpg,TRUE
COCO_val2014_000000241638.jpg,174,matcher,NA,15,COCO_val2014_000000249687.jpg;COCO_val2014_000000331727.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg,TRUE
COCO_val2014_000000249687.jpg,174,matcher,NA,16,COCO_val2014_000000331727.jpg;COCO_val2014_000000396542.jpg;COCO_val2014_000000241638.jpg;COCO_val2014_000000249687.jpg,TRUE
