gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JHGQX81YJ4MZ3JJSE5D56PMA,2,01JHGQX81HJGTHHN0Z0EHS790A,4,noncomp,ended,"[[428,279],[391,197],[263,419],[150,159],[253,270],[243,410],[37,381],[19,49],[234,214],[94,175],[57,200],[353,375],[23,467],[456,157],[366,432],[422,331]]",90
01JHGQX81YJ4MZ3JJSEN7NZSQX,2,01JHGQX81HJGTHHN0Z0EHS790A,4,comp-within,ended,"[[168,288],[168,63],[168,98],[168,111],[413,288],[413,63],[413,98],[413,111],[460,288],[460,63],[460,98],[460,111],[124,288],[124,63],[124,98],[124,111]]",180
01JHGQX81Z6KPFMVSC3HJRD439,2,01JHGQX81HJGTHHN0Z0EHS790A,4,comp-between,ended,"[[401,164],[401,179],[401,111],[401,18],[107,164],[107,179],[107,111],[107,18],[417,164],[417,179],[417,111],[417,18],[251,164],[251,179],[251,111],[251,18]]",0
01JHGQVDGX8VXAFZAWH5S0WFE0,2,01JHGQVDGA7J2PRJGVRMWX1KGP,4,noncomp,ended,"[[259,265],[251,61],[69,392],[459,88],[178,208],[247,407],[106,35],[416,443],[174,281],[278,116],[236,92],[213,128],[356,108],[101,24],[163,216],[126,161]]",270
01JHGQVWDREYN4BVY7AFGM037X,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,comp-within,ended,"[[380,171],[380,102],[380,373],[380,233],[257,171],[257,102],[257,373],[257,233],[6,171],[6,102],[6,373],[6,233],[48,171],[48,102],[48,373],[48,233]]",270
01JHGQVWDS43X19PWRE1J1VGA5,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,comp-between,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180
01JHGQVXASW01YS6M6CBX4FVQM,2,01JHGQVXAEPG8V62PKG81ZZS47,4,comp-within,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0
01JHGQVDGZ48HW2VW1637Q3DZK,2,01JHGQVDGA7J2PRJGVRMWX1KGP,4,comp-within,ended,"[[9,233],[9,87],[9,169],[9,156],[146,233],[146,87],[146,169],[146,156],[229,233],[229,87],[229,169],[229,156],[423,233],[423,87],[423,169],[423,156]]",270
01JHGQVF24CHBP5GQEXTY35N32,2,01JHGQVF1S0XAS6ZHF9VN6RZ3J,4,noncomp,ended,"[[309,224],[137,110],[244,351],[313,295],[432,41],[336,378],[459,74],[332,339],[68,72],[171,352],[369,243],[233,69],[328,364],[21,451],[355,223],[169,404]]",180
01JHGSPS7R97W4AMA5J8Y4QRTD,NA,01JHGSPS4JVDAEKP1J8PSAFT2P,NA,NA,NA,NA,NA
01JHGQVF2579X401G7WWGMAS3T,2,01JHGQVF1S0XAS6ZHF9VN6RZ3J,4,comp-between,ended,"[[374,341],[374,307],[374,285],[374,24],[301,341],[301,307],[301,285],[301,24],[381,341],[381,307],[381,285],[381,24],[288,341],[288,307],[288,285],[288,24]]",0
01JHGSNVJ3D1JQ5W0VQZMRQEB5,NA,01JHGSNVFWYTBZJ780QE3RNF2S,NA,NA,NA,NA,NA
01JHGQVWDREYN4BVY7A3CP5FHS,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,noncomp,ended,"[[211,355],[352,217],[161,200],[107,416],[359,382],[431,194],[41,272],[320,404],[222,290],[235,326],[164,134],[275,343],[167,137],[332,423],[361,325],[8,85]]",270
01JHGQVXARMSWF756WHCZWG356,2,01JHGQVXAEPG8V62PKG81ZZS47,4,noncomp,ended,"[[52,71],[270,319],[439,425],[108,215],[63,0],[238,196],[347,397],[22,438],[440,135],[224,76],[409,145],[277,153],[17,448],[10,335],[235,449],[184,122]]",180
01JHGQVXASW01YS6M6CRG3P3C2,2,01JHGQVXAEPG8V62PKG81ZZS47,4,comp-between,ended,"[[119,243],[119,403],[119,233],[119,381],[31,243],[31,403],[31,233],[31,381],[216,243],[216,403],[216,233],[216,381],[84,243],[84,403],[84,233],[84,381]]",90
01JHGQVDH0REA979DH3W5VG17Y,2,01JHGQVDGA7J2PRJGVRMWX1KGP,4,comp-between,ended,"[[118,74],[118,358],[118,405],[118,342],[178,74],[178,358],[178,405],[178,342],[406,74],[406,358],[406,405],[406,342],[332,74],[332,358],[332,405],[332,342]]",0
01JHGQVF24CHBP5GQEY8Y650MZ,2,01JHGQVF1S0XAS6ZHF9VN6RZ3J,4,comp-within,ended,"[[101,380],[101,446],[101,138],[101,429],[300,380],[300,446],[300,138],[300,429],[231,380],[231,446],[231,138],[231,429],[282,380],[282,446],[282,138],[282,429]]",180
