roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs
01JHGRFK2WFBGMBF4JAC9RMQA2,TRUE,01JHGQVDH0REA979DH3W5VG17Y,42,65,2,/tangrams/178_342.png,/tangrams/178_342.png,11,42,"[""/tangrams/406_358.png"",""/tangrams/178_342.png"",""/tangrams/332_74.png"",""/tangrams/118_405.png""]"
01JHGSJYV2SHXKG8QVHVXMJY0H,FALSE,01JHGQX81YJ4MZ3JJSE5D56PMA,18,65,1,NA,/tangrams/57_200.png,3,18,"[""/tangrams/234_214.png"",""/tangrams/57_200.png"",""/tangrams/19_49.png"",""/tangrams/428_279.png""]"
01JHGRT6GPXRQRNH39YG3C58PR,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,44,65,2,/tangrams/138_67.png,/tangrams/138_67.png,13,44,"[""/tangrams/255_206.png"",""/tangrams/138_67.png"",""/tangrams/144_226.png"",""/tangrams/38_42.png""]"
01JHGSB08VS4B9WE37V5KNCMQJ,NA,01JHGQVXARMSWF756WHCZWG356,54,65,3,NA,/tangrams/270_319.png,7,54,"[""/tangrams/440_135.png"",""/tangrams/270_319.png"",""/tangrams/238_196.png"",""/tangrams/409_145.png""]"
01JHGT2V51JG4PH0EPAJ8RN1RA,NA,01JHGQX81YJ4MZ3JJSEN7NZSQX,33,65,2,NA,/tangrams/168_111.png,2,33,"[""/tangrams/168_111.png"",""/tangrams/168_98.png"",""/tangrams/124_98.png"",""/tangrams/124_111.png""]"
01JHGTY2EAY3HGR99QF8SKA6KB,NA,01JHGQX81Z6KPFMVSC3HJRD439,6,65,0,NA,/tangrams/401_111.png,7,6,"[""/tangrams/417_18.png"",""/tangrams/401_111.png"",""/tangrams/107_179.png"",""/tangrams/251_164.png""]"
01JHGTY3C7MDRFSANFTAFMXARB,NA,01JHGQX81Z6KPFMVSC3HJRD439,44,65,2,NA,/tangrams/251_164.png,13,44,"[""/tangrams/417_18.png"",""/tangrams/401_111.png"",""/tangrams/107_179.png"",""/tangrams/251_164.png""]"
01JHGTY3EC0N2E2A7NZ1WQ8R22,NA,01JHGQX81Z6KPFMVSC3HJRD439,49,65,3,NA,/tangrams/417_164.png,2,49,"[""/tangrams/401_111.png"",""/tangrams/251_18.png"",""/tangrams/107_179.png"",""/tangrams/417_164.png""]"
01JHGRPAW1BTKC68TM89RWEKNW,TRUE,01JHGQVF24CHBP5GQEXTY35N32,21,65,1,/tangrams/328_364.png,/tangrams/328_364.png,6,21,"[""/tangrams/328_364.png"",""/tangrams/313_295.png"",""/tangrams/459_74.png"",""/tangrams/137_110.png""]"
01JHGRT6MEF7FT5YKWR0H2ZN49,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,7,65,0,/tangrams/144_206.png,/tangrams/144_206.png,8,7,"[""/tangrams/144_206.png"",""/tangrams/138_226.png"",""/tangrams/38_42.png"",""/tangrams/255_67.png""]"
01JHGSB09TEH0J9G281BJ38ZV5,NA,01JHGQVXARMSWF756WHCZWG356,55,65,3,NA,/tangrams/108_215.png,8,55,"[""/tangrams/440_135.png"",""/tangrams/108_215.png"",""/tangrams/224_76.png"",""/tangrams/184_122.png""]"
