id,avatar,avatarLastChangedAt,bonus,bonusLastChangedAt,ended,endedLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,lobbyTimerGameID,lobbyTimerGameIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,name,nameLastChangedAt,nameColor,nameColorLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,partner,partnerLastChangedAt,role,roleLastChangedAt,score,scoreLastChangedAt,src,srcLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JH9JR8Y7WB1HJH51M3DVZAEJ,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T02:27:25.54634298Z,1.770000,2025-01-11T02:55:37.828565957Z,game ended,2025-01-11T02:55:38.373611384Z,true,2025-01-11T02:56:25.199539651Z,"{""age"":""27"",""gender"":""female"",""strategy"":""used their wording because they didn't understand mine"",""enjoy"":""Yeah it was pretty fun "",""feedback"":"""",""education"":""bachelor""}",2025-01-11T02:56:25.163176169Z,01JH9J19NY4W9WY55NWGAE6SW1,2025-01-11T02:26:57.713693542Z,2,2025-01-11T02:23:54.782883936Z,true,2025-01-11T02:27:24.713590289Z,01JH9J19NY4W9WY55NWGAE6SW1,2025-01-11T02:27:24.757157415Z,01JH9K02EHSYDV88PE9M1MZXQE,2025-01-11T02:27:24.757157415Z,Minu,2025-01-11T02:27:25.54634298Z,#444EA1,2025-01-11T02:27:25.54634298Z,01JH9JR8KPGND1T9PXWQG54Z5P,2025-01-11T02:23:09.25600577Z,5f4f247c9ecd22177f6c21a0,2025-01-11T02:23:09.25600577Z,01JH9J7VV7N2SM337FD8KTVHP6,2025-01-11T02:27:25.54634298Z,matcher,2025-01-11T02:55:15.883699011Z,1.770000,2025-01-11T02:55:37.828565957Z,/avatars/red.png,2025-01-11T02:27:25.54634298Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:23:09.266152169Z,full-comp-between,2025-01-11T02:23:09.266152169Z,"{""participantKey"":""5f4f247c9ecd22177f6c21a0"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d5d7a8c340489b866361""}",2025-01-11T02:23:09.462862805Z
01JH9JX8QE8T2JGRZHJ91DSKHS,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-11T02:32:26.670595726Z,1.920000,2025-01-11T02:53:09.088403876Z,game ended,2025-01-11T02:53:09.275208086Z,true,2025-01-11T02:57:04.804702842Z,"{""age"":""24"",""gender"":""female"",""strategy"":""my partner and I came up with objects that looked similar to the shapes given. eg. Submarine, Godzilla, Swan, lobster and so on"",""enjoy"":""Yes, I enjoyed it very much. They understood me and we easily fell into a smooth rhythm  "",""feedback"":""some times I would click on the object and the timer would continue and the choice wasn't registering  "",""education"":""high-school""}",2025-01-11T02:57:04.767529067Z,01JH9JSD47AQRCJM0B903CE3C7,2025-01-11T02:31:22.233695395Z,2,2025-01-11T02:31:42.232454408Z,true,2025-01-11T02:32:25.394690018Z,01JH9JSD47AQRCJM0B903CE3C7,2025-01-11T02:32:25.482412305Z,01JH9K98466SWW1T6HNMGBX2TR,2025-01-11T02:32:25.482412305Z,Repi,2025-01-11T02:32:26.670595726Z,#29828D,2025-01-11T02:32:26.670595726Z,01JH9JX8B745M537ZTBED25ZY8,2025-01-11T02:25:52.878449953Z,666b2edee44d3214c03428c0,2025-01-11T02:25:52.878449953Z,01JH9K1M45597YA74KEKRT0GJ6,2025-01-11T02:32:26.670595726Z,director,2025-01-11T02:52:58.073200978Z,1.920000,2025-01-11T02:53:09.088403876Z,/avatars/blue.png,2025-01-11T02:32:26.670595726Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:25:52.893265919Z,full-comp-between,2025-01-11T02:25:52.893265919Z,"{""participantKey"":""666b2edee44d3214c03428c0"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d5f5419133e67fc6da65""}",2025-01-11T02:25:53.116780645Z
01JH9JZ38MQ7Y04FR559WE5XSW,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-11T02:36:13.56368729Z,1.530000,2025-01-11T03:10:45.24157997Z,game ended,2025-01-11T03:11:24.275237076Z,true,2025-01-11T03:12:05.603938472Z,"{""age"":""35"",""gender"":""female"",""strategy"":""excellent"",""enjoy"":""yes"",""feedback"":"""",""education"":""bachelor""}",2025-01-11T03:12:05.564060871Z,01JH9JXENNAA9FQ6XWTZ6P5GNZ,2025-01-11T02:32:25.461390359Z,2,2025-01-11T02:29:55.394538972Z,true,2025-01-11T02:34:52.879489342Z,01JH9JXENNAA9FQ6XWTZ6P5GNZ,2025-01-11T02:34:52.906276708Z,01JH9KDR364Z3A32HCAM0X65MX,2025-01-11T02:34:52.906276708Z,Repi,2025-01-11T02:36:13.56368729Z,#29828D,2025-01-11T02:36:13.56368729Z,01JH9JZ31N2VWJQEC0PHAHAZ7P,2025-01-11T02:26:52.82036487Z,66a50be000d36ef1758c6fb7,2025-01-11T02:26:52.82036487Z,01JH9K2TX4JRCC7V2QG073M1MW,2025-01-11T02:36:13.56368729Z,director,2025-01-11T03:10:45.491115971Z,1.530000,2025-01-11T03:10:45.24157997Z,/avatars/blue.png,2025-01-11T02:36:13.56368729Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:26:52.835871397Z,full-comp-between,2025-01-11T02:26:52.835871397Z,"{""participantKey"":""66a50be000d36ef1758c6fb7"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d666373dc5a9e9d42d20""}",2025-01-11T02:26:52.946218419Z
01JH9JDTWRTB5C9PN08XQXVFYK,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T02:20:14.752024964Z,1.740000,2025-01-11T02:59:43.682273116Z,game ended,2025-01-11T02:59:43.909603665Z,true,2025-01-11T03:00:54.61050268Z,"{""age"":""24"",""gender"":""male"",""strategy"":""identifying certain shapes and assigning a name"",""enjoy"":""yes, clear communication"",""feedback"":""slight delay on certain rounds"",""education"":""high-school""}",2025-01-11T03:00:54.649640317Z,01JH9J1D8G8CD894ARP0Z6FMTN,2025-01-11T02:19:24.321310288Z,2,2025-01-11T02:18:10.82244604Z,true,2025-01-11T02:20:14.465912329Z,01JH9J1D8G8CD894ARP0Z6FMTN,2025-01-11T02:20:14.511645966Z,01JH9JJY9BRSNTJ1V32RW5YY61,2025-01-11T02:20:14.511645966Z,Minu,2025-01-11T02:20:14.752024964Z,#444EA1,2025-01-11T02:20:14.752024964Z,01JH9JDTHQWE54RNY7K7A5AD8J,2025-01-11T02:17:27.192967269Z,5dedebd38b2932497a59e663,2025-01-11T02:17:27.192967269Z,01JH9JC2Q3ZCVRTBMJS8DSYJ3T,2025-01-11T02:20:14.752024964Z,matcher,2025-01-11T02:59:29.726379998Z,1.740000,2025-01-11T02:59:43.682273116Z,/avatars/red.png,2025-01-11T02:20:14.752024964Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:17:27.198805689Z,full-comp-between,2025-01-11T02:17:27.198805689Z,"{""participantKey"":""5dedebd38b2932497a59e663"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d49dcbbd446dbd05620e""}",2025-01-11T02:17:27.391486852Z
01JH9JGC3BFCVW4SZYSRJQWDFN,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T02:25:18.235334283Z,1.770000,2025-01-11T02:58:42.919363496Z,game ended,2025-01-11T02:58:43.111342854Z,true,2025-01-11T02:59:53.269769265Z,"{""age"":""32"",""gender"":""Female"",""strategy"":""making names for the shapes and using them consistently"",""enjoy"":""I did, they had a good attitude and we made a good team. "",""feedback"":""This was a lot more fun than I thought it would be. I hope you guys got good info out of it. "",""education"":""high-school""}",2025-01-11T02:59:53.229596698Z,01JH9J15VBK2T020RPNZQ6RMX2,2025-01-11T02:24:11.127585029Z,2,2025-01-11T02:20:14.32806331Z,true,2025-01-11T02:24:24.502856486Z,01JH9J15VBK2T020RPNZQ6RMX2,2025-01-11T02:24:24.517169717Z,01JH9JTJE235GFANK93C2KK6VJ,2025-01-11T02:24:24.517169717Z,Minu,2025-01-11T02:25:18.235334283Z,#444EA1,2025-01-11T02:25:18.235334283Z,01JH9JGBYK8603PNFKXV2XHFRM,2025-01-11T02:18:50.347139189Z,6508f641b716ad56a1f5e508,2025-01-11T02:18:50.347139189Z,01JH9J9YXEYHS30QYKQDZC85ET,2025-01-11T02:25:18.235334283Z,matcher,2025-01-11T02:58:08.712039973Z,1.770000,2025-01-11T02:58:42.919363496Z,/avatars/red.png,2025-01-11T02:25:18.235334283Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:18:50.352929912Z,full-comp-between,2025-01-11T02:18:50.352929912Z,"{""participantKey"":""6508f641b716ad56a1f5e508"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d4ee8380663704271b5e""}",2025-01-11T02:18:50.442439795Z
01JH9K0Q9ZSS0YJG0CGZJ6EZJS,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T02:29:50.648512989Z,1.860000,2025-01-11T02:50:35.741525794Z,game ended,2025-01-11T02:50:36.202555997Z,true,2025-01-11T02:51:25.596576317Z,"{""age"":""23"",""gender"":""F"",""strategy"":""Looking at what the objects look similar to or whatever distinguishes them from the other shapes"",""enjoy"":""I did! I think my partner and I understood each other"",""feedback"":""It was a bit laggy"",""education"":""bachelor""}",2025-01-11T02:51:25.629302464Z,01JH9JSBP2E3ABG7WX9VDB70EK,2025-01-11T02:27:46.128741381Z,2,2025-01-11T02:28:40.193623907Z,true,2025-01-11T02:29:46.477624729Z,01JH9JSBP2E3ABG7WX9VDB70EK,2025-01-11T02:29:46.497655189Z,01JH9K4CVYWJGFFC86CXRSV1ZA,2025-01-11T02:29:46.497655189Z,Minu,2025-01-11T02:29:50.648512989Z,#444EA1,2025-01-11T02:29:50.648512989Z,01JH9K0PZRRKWBJ798DHRDFZDS,2025-01-11T02:27:46.111611344Z,60fdf18884991b2263f75eec,2025-01-11T02:27:46.111611344Z,01JH9JV5GGRYQR06Z5CMT5C776,2025-01-11T02:29:50.648512989Z,matcher,2025-01-11T02:50:23.569013382Z,1.860000,2025-01-11T02:50:35.741525794Z,/avatars/red.png,2025-01-11T02:29:50.648512989Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:27:46.128741381Z,full-comp-between,2025-01-11T02:27:46.128741381Z,"{""participantKey"":""60fdf18884991b2263f75eec"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d714b158a37376f46172""}",2025-01-11T02:27:46.306039682Z
01JH9K0X0RCJVKB0CG4FQ2BS0E,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T02:31:23.463694153Z,1.860000,2025-01-11T02:51:19.030130259Z,game ended,2025-01-11T02:51:19.66928184Z,true,2025-01-11T02:53:15.919641991Z,"{""age"":""22"",""gender"":""f"",""strategy"":""identify the top part "",""enjoy"":""it was enjoyable , no prblem with answering"",""feedback"":""freezing or not loading"",""education"":""high-school""}",2025-01-11T02:53:15.877318669Z,01JH9JSCH28AD3W44YCYQP0JV1,2025-01-11T02:29:49.569383884Z,2,2025-01-11T02:28:58.765350246Z,true,2025-01-11T02:31:22.202660964Z,01JH9JSCH28AD3W44YCYQP0JV1,2025-01-11T02:31:22.25375438Z,01JH9K7ACAZZR53CHCW112P7GJ,2025-01-11T02:31:22.25375438Z,Minu,2025-01-11T02:31:23.463694153Z,#444EA1,2025-01-11T02:31:23.463694153Z,01JH9K0WNHMJ6V2JWGE5PDQH8R,2025-01-11T02:27:51.960680133Z,61082cc9e9d48cea52cc047e,2025-01-11T02:27:51.960680133Z,01JH9JFAZ8MPM9XH3YRT59HBSY,2025-01-11T02:31:23.463694153Z,matcher,2025-01-11T02:51:01.8978038Z,1.860000,2025-01-11T02:51:19.030130259Z,/avatars/red.png,2025-01-11T02:31:23.463694153Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:27:51.978946371Z,full-comp-between,2025-01-11T02:27:51.978946371Z,"{""participantKey"":""61082cc9e9d48cea52cc047e"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d70c59fe983dceb1aa3d""}",2025-01-11T02:27:52.160141117Z
01JH9K2TX4JRCC7V2QG073M1MW,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T02:36:13.56368729Z,1.530000,2025-01-11T03:10:45.24157997Z,game ended,2025-01-11T03:11:24.275237076Z,true,2025-01-11T03:12:56.21832971Z,"{""age"":""50"",""gender"":""female"",""strategy"":""I didn't really have  one"",""enjoy"":""it was ok"",""feedback"":""some of them said it was not the target and it was"",""education"":""other""}",2025-01-11T03:12:56.178580344Z,01JH9JXENNAA9FQ6XWTZ6P5GNZ,2025-01-11T02:32:25.461390359Z,2,2025-01-11T02:30:30.048334148Z,true,2025-01-11T02:36:11.666485504Z,01JH9JXENNAA9FQ6XWTZ6P5GNZ,2025-01-11T02:36:11.841804862Z,01JH9KG55Y0F19C79DJYHXZNWH,2025-01-11T02:36:11.841804862Z,Minu,2025-01-11T02:36:13.56368729Z,#444EA1,2025-01-11T02:36:13.56368729Z,01JH9K2TMNP76MNHHKWN0Q6H1Y,2025-01-11T02:28:55.332698394Z,6529446b22e013a7d4464d2a,2025-01-11T02:28:55.332698394Z,01JH9JZ38MQ7Y04FR559WE5XSW,2025-01-11T02:36:13.56368729Z,matcher,2025-01-11T03:10:45.491115971Z,1.530000,2025-01-11T03:10:45.24157997Z,/avatars/red.png,2025-01-11T02:36:13.56368729Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:28:55.351218901Z,full-comp-between,2025-01-11T02:28:55.351218901Z,"{""participantKey"":""6529446b22e013a7d4464d2a"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d7016d5450dc345488f9""}",2025-01-11T02:28:55.663111255Z
01JH9KAHKSXAHBB0GWE341PMCB,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T02:37:22.930152475Z,1.920000,2025-01-11T02:58:56.137552901Z,game ended,2025-01-11T02:58:56.595558031Z,true,2025-01-11T02:59:51.255268526Z,"{""age"":""22"",""gender"":""Nonbinary"",""strategy"":""Pointing out the most obvious shape :)"",""enjoy"":""Yes!!! They did well, I had fun"",""feedback"":"""",""education"":""high-school""}",2025-01-11T02:59:51.216593851Z,01JH9JYX0AMW2H9GPG4HWQW4G9,2025-01-11T02:36:11.814514337Z,2,2025-01-11T02:34:17.536198986Z,true,2025-01-11T02:37:20.97513177Z,01JH9JYX0AMW2H9GPG4HWQW4G9,2025-01-11T02:37:21.056027999Z,01JH9KJ8RWM0VHM17JRTB18CZN,2025-01-11T02:37:21.056027999Z,Minu,2025-01-11T02:37:22.930152475Z,#444EA1,2025-01-11T02:37:22.930152475Z,01JH9KAH6HG2FNBD4JR76KD0VX,2025-01-11T02:33:07.961129288Z,5ee40b570bc82d0f72dc6556,2025-01-11T02:33:07.961129288Z,01JH9K264E6RX21D8WS89GH5MC,2025-01-11T02:37:22.930152475Z,matcher,2025-01-11T02:58:42.261473713Z,1.920000,2025-01-11T02:58:56.137552901Z,/avatars/red.png,2025-01-11T02:37:22.930152475Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:33:07.988217734Z,full-comp-between,2025-01-11T02:33:07.988217734Z,"{""participantKey"":""5ee40b570bc82d0f72dc6556"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d84f640902909784afca""}",2025-01-11T02:33:08.276147187Z
01JH9J4G668S4DK7PQVKGVR1A4,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-11T02:22:47.961771012Z,1.920000,2025-01-11T02:47:24.640608428Z,game ended,2025-01-11T02:47:25.924578896Z,true,2025-01-11T02:49:40.695978171Z,"{""age"":""21"",""gender"":""male"",""strategy"":""We made names for each shape and communicated via the names we had made."",""enjoy"":""They were very easy to communicate with and fast."",""feedback"":""No issues, fantastic study, one of the most funny I got to partake in, although I do wish we got the option to speak to our partners afterwards as I feel like the teamwork weirdly made me grow closer to my teammate considering how easily we connected with one another."",""education"":""bachelor""}",2025-01-11T02:49:40.666084334Z,01JH9J1B9D57FP0N7Q8EGCWM69,2025-01-11T02:22:09.245515532Z,2,2025-01-11T02:14:43.701342178Z,true,2025-01-11T02:22:47.595121065Z,01JH9J1B9D57FP0N7Q8EGCWM69,2025-01-11T02:22:47.628997995Z,01JH9JQKTASQGKK3Q99P96GYAX,2025-01-11T02:22:47.628997995Z,Repi,2025-01-11T02:22:47.961771012Z,#29828D,2025-01-11T02:22:47.961771012Z,01JH9J4FHSHR7D90F87YJ3PERQ,2025-01-11T02:12:21.318499093Z,5ef27e4cc7b7101efe58288c,2025-01-11T02:12:21.318499093Z,01JH9JGDR2712HC3J1CEDPEC3W,2025-01-11T02:22:47.961771012Z,director,2025-01-11T02:47:06.130554085Z,1.920000,2025-01-11T02:47:24.640608428Z,/avatars/blue.png,2025-01-11T02:22:47.961771012Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:12:21.325791736Z,full-comp-between,2025-01-11T02:12:21.325791736Z,"{""participantKey"":""5ef27e4cc7b7101efe58288c"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d3619fa614a8836984d0""}",2025-01-11T02:12:21.664448497Z
01JH9JDZFVZN20XKB2B5BSSS5B,,,,,no more games,2025-01-11T02:41:33.494294616Z,,,,,null,2025-01-11T02:41:33.494294616Z,2,2025-01-11T02:22:35.539909007Z,,,,,,,,,,,01JH9JDZ5R8HA1WQ8VBMNYEK56,2025-01-11T02:17:31.899281836Z,67113c84531f1e2983502e50,2025-01-11T02:17:31.899281836Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:17:31.905319122Z,full-comp-between,2025-01-11T02:17:31.905319122Z,"{""participantKey"":""67113c84531f1e2983502e50"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d492d84e9271172412c0""}",2025-01-11T02:17:32.070330717Z
01JH9JEHTZ6J1GP4Y2H6HNEXQX,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T02:19:24.547251763Z,1.800000,2025-01-11T02:43:06.581887067Z,game ended,2025-01-11T02:43:06.849707207Z,true,2025-01-11T02:44:03.976178951Z,"{""age"":""24"",""gender"":""male"",""strategy"":""figure out what shapes looked like and call them that. ie. bird"",""enjoy"":""i did, my partner was good at communicating and made the game fun "",""feedback"":""slow processing"",""education"":""other""}",2025-01-11T02:44:03.933360287Z,01JH9J1CYPYET02EK48JTS1TAG,2025-01-11T02:17:53.487496862Z,2,2025-01-11T02:18:34.793745021Z,true,2025-01-11T02:19:24.285790973Z,01JH9J1CYPYET02EK48JTS1TAG,2025-01-11T02:19:24.334611206Z,01JH9JHD9A3N3YZ2BP7YFX1MPG,2025-01-11T02:19:24.334611206Z,Minu,2025-01-11T02:19:24.547251763Z,#444EA1,2025-01-11T02:19:24.547251763Z,01JH9JEHGMXYW20P7WK9KW075F,2025-01-11T02:17:50.687374321Z,66abae40091399d1c2222db8,2025-01-11T02:17:50.687374321Z,01JH9JAT5KTYYGHAZX5XSS846Y,2025-01-11T02:19:24.547251763Z,matcher,2025-01-11T02:42:48.44099294Z,1.800000,2025-01-11T02:43:06.581887067Z,/avatars/red.png,2025-01-11T02:19:24.547251763Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:17:50.692566452Z,full-comp-between,2025-01-11T02:17:50.692566452Z,"{""participantKey"":""66abae40091399d1c2222db8"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d4bd640902909784af44""}",2025-01-11T02:17:50.860258074Z
01JH9JQ2JZED0HMF0HH6B1QT38,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-11T02:26:58.603129788Z,1.680000,2025-01-11T02:58:55.602414712Z,game ended,2025-01-11T02:58:56.044068877Z,true,2025-01-11T03:00:59.632423132Z,"{""age"":""40"",""gender"":""Male"",""strategy"":""Me and my partner got into a strategy of naming the shapes the same which made it easier. One we resembled it to an animal, The others distinct features likes what shape is in the middle. "",""enjoy"":""Yes it was very enjoyable"",""feedback"":""At times took time to load and messages were not sent so had to refresh."",""education"":""other""}",2025-01-11T03:00:59.592925335Z,01JH9J184MWH20CHHGNP1CTN6M,2025-01-11T02:25:17.630961439Z,2,2025-01-11T02:25:24.454461577Z,true,2025-01-11T02:25:59.896840252Z,01JH9J184MWH20CHHGNP1CTN6M,2025-01-11T02:25:59.913997216Z,01JH9JXFK5GV09FT30CX4P3FQH,2025-01-11T02:25:59.913997216Z,Repi,2025-01-11T02:26:58.603129788Z,#29828D,2025-01-11T02:26:58.603129788Z,01JH9JQ1V19XHHTBAH1RA92RTB,2025-01-11T02:22:29.983991763Z,5d02e8a7c087120001942ae7,2025-01-11T02:22:29.983991763Z,01JH9JQ3RX9ADTRGBNPA5CX9D4,2025-01-11T02:26:58.603129788Z,director,2025-01-11T02:58:29.151502339Z,1.680000,2025-01-11T02:58:55.602414712Z,/avatars/blue.png,2025-01-11T02:26:58.603129788Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:22:29.994183263Z,full-comp-between,2025-01-11T02:22:29.994183263Z,"{""participantKey"":""5d02e8a7c087120001942ae7"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d5c3928b313d2cc66158""}",2025-01-11T02:22:30.352996226Z
01JH9JQ3RX9ADTRGBNPA5CX9D4,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-11T02:26:58.603129788Z,1.680000,2025-01-11T02:58:55.602414712Z,game ended,2025-01-11T02:58:56.044068877Z,true,2025-01-11T03:00:37.005333597Z,"{""age"":""19"",""gender"":""Woman"",""strategy"":""Our strategy was to describe the most different, specific detail."",""enjoy"":""Yes, I had a great time with my partner!"",""feedback"":"""",""education"":""high-school""}",2025-01-11T03:00:37.039931557Z,01JH9J184MWH20CHHGNP1CTN6M,2025-01-11T02:25:17.630961439Z,2,2025-01-11T02:24:53.168583156Z,true,2025-01-11T02:26:57.679637246Z,01JH9J184MWH20CHHGNP1CTN6M,2025-01-11T02:26:57.728228505Z,01JH9JZ81XQQ632RN83ZMDHN9N,2025-01-11T02:26:57.728228505Z,Minu,2025-01-11T02:26:58.603129788Z,#444EA1,2025-01-11T02:26:58.603129788Z,01JH9JQ3J1BJEAADQXEK284CPS,2025-01-11T02:22:31.197467019Z,652c6b8265aebce5986591b2,2025-01-11T02:22:31.197467019Z,01JH9JQ2JZED0HMF0HH6B1QT38,2025-01-11T02:26:58.603129788Z,matcher,2025-01-11T02:58:29.151502339Z,1.680000,2025-01-11T02:58:55.602414712Z,/avatars/red.png,2025-01-11T02:26:58.603129788Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:22:31.207919126Z,full-comp-between,2025-01-11T02:22:31.207919126Z,"{""participantKey"":""652c6b8265aebce5986591b2"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d5cf1d280deb57548838""}",2025-01-11T02:22:31.331902473Z
01JH9KB18QRSMZX3D33NJZQ6F5,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-11T02:38:55.764221111Z,1.500000,2025-01-11T03:22:51.403368884Z,game ended,2025-01-11T03:22:51.615913378Z,true,2025-01-11T03:23:41.017183161Z,"{""age"":""38"",""gender"":""male"",""strategy"":""calling out shapes location"",""enjoy"":""partner made to complicated that it needed to be"",""feedback"":""all good"",""education"":""high-school""}",2025-01-11T03:23:41.055592389Z,01JH9K8Y3WAYEKZBWT353JC8YF,2025-01-11T02:37:21.02467395Z,2,2025-01-11T02:34:11.600077711Z,true,2025-01-11T02:38:46.62675341Z,01JH9K8Y3WAYEKZBWT353JC8YF,2025-01-11T02:38:46.937577647Z,01JH9KMWMM2K3KWHHVJN0XQ4SD,2025-01-11T02:38:46.937577647Z,Repi,2025-01-11T02:38:55.764221111Z,#29828D,2025-01-11T02:38:55.764221111Z,01JH9KB0YR3QXNE2XHKM18ZATV,2025-01-11T02:33:23.992017553Z,65049282e965c3ef170ac6c3,2025-01-11T02:33:23.992017553Z,01JH9KBJPQ6W4CXE1J0H02NT6D,2025-01-11T02:38:55.764221111Z,director,2025-01-11T03:22:38.454623257Z,1.500000,2025-01-11T03:22:51.403368884Z,/avatars/blue.png,2025-01-11T02:38:55.764221111Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:33:24.017917895Z,full-comp-between,2025-01-11T02:33:24.017917895Z,"{""participantKey"":""65049282e965c3ef170ac6c3"",""STUDY_ID"":""6781d1748252c19196866489"",""SESSION_ID"":""6781d8588284313f4eb1a8eb""}",2025-01-11T02:33:24.179028847Z
