id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,bottomTangrams,bottomTangramsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,ended,endedLastChangedAt,endedInactive,endedInactiveLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,numRoundsInactive,numRoundsInactiveLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,targets,targetsLastChangedAt,topTangrams,topTangramsLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JH9J1DM169CBQKJ3S9B60P0M,2,2025-01-11T02:22:09.245515532Z,01JH9J1DKV6RS6MCRNJ3SXCYT3,2025-01-11T02:10:40.385595288Z,"[140,382,122,333]",2025-01-11T02:22:09.606532279Z,4,2025-01-11T02:22:09.301200883Z,comp-between,2025-01-11T02:22:09.301200883Z,true,2025-01-11T02:58:38.2245264Z,false,2025-01-11T02:22:09.301200883Z,end of game,2025-01-11T02:58:38.369853636Z,01JH9J1DMDYQNN0MK3H3AHB4CZ,2025-01-11T02:10:40.399785411Z,false,2025-01-11T02:22:15.580054565Z,5,2025-01-11T02:22:09.301200883Z,0,2025-01-11T02:49:08.300221753Z,90,2025-01-11T02:22:09.301200883Z,63,2025-01-11T02:22:09.606532279Z,1,2025-01-11T02:22:09.301200883Z,null,2025-01-11T02:58:38.2245264Z,true,2025-01-11T02:22:09.245515532Z,true,2025-01-11T02:22:09.245515532Z,ended,2025-01-11T02:58:38.369853636Z,"[[79,140],[79,382],[79,122],[79,333],[109,140],[109,382],[109,122],[109,333],[128,140],[128,382],[128,122],[128,333],[194,140],[194,382],[194,122],[194,333]]",2025-01-11T02:22:09.606532279Z,"[79,109,128,194]",2025-01-11T02:22:09.606532279Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:10:40.385595288Z,full-comp-between,2025-01-11T02:10:40.385595288Z
01JH9JYX0AMW2H9GPG4HWQW4G9,2,2025-01-11T02:37:21.02467395Z,01JH9JYWZ0E9612YN74NA9CM1C,2025-01-11T02:26:46.410811464Z,"[69,385,399,50]",2025-01-11T02:37:22.930152475Z,4,2025-01-11T02:37:21.150663157Z,comp-between,2025-01-11T02:37:21.150663157Z,true,2025-01-11T02:58:56.186327777Z,false,2025-01-11T02:37:21.150663157Z,end of game,2025-01-11T02:58:56.419594135Z,01JH9JYX1ZT9BPGMEGXF9EGSBM,2025-01-11T02:26:46.466804033Z,false,2025-01-11T02:37:54.131140376Z,5,2025-01-11T02:37:21.150663157Z,0,2025-01-11T02:37:21.150663157Z,180,2025-01-11T02:37:21.150663157Z,63,2025-01-11T02:37:22.930152475Z,1,2025-01-11T02:37:21.150663157Z,null,2025-01-11T02:58:56.186327777Z,true,2025-01-11T02:37:21.02467395Z,true,2025-01-11T02:37:21.02467395Z,ended,2025-01-11T02:58:56.419594135Z,"[[95,69],[95,385],[95,399],[95,50],[8,69],[8,385],[8,399],[8,50],[55,69],[55,385],[55,399],[55,50],[396,69],[396,385],[396,399],[396,50]]",2025-01-11T02:37:22.930152475Z,"[95,8,55,396]",2025-01-11T02:37:22.930152475Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:26:46.410811464Z,full-comp-between,2025-01-11T02:26:46.410811464Z
01JH9J15VBK2T020RPNZQ6RMX2,2,2025-01-11T02:25:17.630961439Z,01JH9J15V0QM4TAHRYYWKD4YY5,2025-01-11T02:10:32.427397382Z,"[248,391,296,27]",2025-01-11T02:25:18.235334283Z,4,2025-01-11T02:25:17.675531316Z,comp-between,2025-01-11T02:25:17.675531316Z,true,2025-01-11T02:58:42.969696131Z,false,2025-01-11T02:25:17.675531316Z,end of game,2025-01-11T02:58:43.05984167Z,01JH9J15VSRP2RWQ3K845EC0AM,2025-01-11T02:10:32.443079323Z,false,2025-01-11T02:25:27.783182026Z,5,2025-01-11T02:25:17.675531316Z,0,2025-01-11T02:51:41.782089852Z,90,2025-01-11T02:25:17.675531316Z,63,2025-01-11T02:25:18.235334283Z,1,2025-01-11T02:25:17.675531316Z,null,2025-01-11T02:58:42.969696131Z,true,2025-01-11T02:25:17.630961439Z,true,2025-01-11T02:25:17.630961439Z,ended,2025-01-11T02:58:43.05984167Z,"[[361,248],[361,391],[361,296],[361,27],[379,248],[379,391],[379,296],[379,27],[57,248],[57,391],[57,296],[57,27],[226,248],[226,391],[226,296],[226,27]]",2025-01-11T02:25:18.235334283Z,"[361,379,57,226]",2025-01-11T02:25:18.235334283Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:10:32.427397382Z,full-comp-between,2025-01-11T02:10:32.427397382Z
01JH9J1C5MJC9CR239TY4CRQEZ,2,2025-01-11T02:17:53.487496862Z,01JH9J1C5DVX9QY2RVE5SXBEQ0,2025-01-11T02:10:38.900273139Z,"[355,272,435,347]",2025-01-11T02:17:53.703069535Z,4,2025-01-11T02:17:53.509646738Z,comp-between,2025-01-11T02:17:53.509646738Z,true,2025-01-11T02:54:25.830183761Z,false,2025-01-11T02:17:53.509646738Z,end of game,2025-01-11T02:54:25.944492098Z,01JH9J1C61GSTHPQFS62214YY3,2025-01-11T02:10:38.914688679Z,false,2025-01-11T02:17:56.778228597Z,5,2025-01-11T02:17:53.509646738Z,0,2025-01-11T02:17:53.509646738Z,90,2025-01-11T02:17:53.509646738Z,63,2025-01-11T02:17:53.703069535Z,1,2025-01-11T02:17:53.509646738Z,null,2025-01-11T02:54:25.830183761Z,true,2025-01-11T02:17:53.487496862Z,true,2025-01-11T02:17:53.487496862Z,ended,2025-01-11T02:54:25.944492098Z,"[[390,355],[390,272],[390,435],[390,347],[279,355],[279,272],[279,435],[279,347],[49,355],[49,272],[49,435],[49,347],[382,355],[382,272],[382,435],[382,347]]",2025-01-11T02:17:53.703069535Z,"[390,279,49,382]",2025-01-11T02:17:53.703069535Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:10:38.900273139Z,full-comp-between,2025-01-11T02:10:38.900273139Z
01JH9J1D8G8CD894ARP0Z6FMTN,2,2025-01-11T02:20:14.500128117Z,01JH9J1D88EMH9KT30JWW5MDAE,2025-01-11T02:10:40.016363035Z,"[421,458,121,375]",2025-01-11T02:20:14.752024964Z,4,2025-01-11T02:20:14.529785425Z,comp-between,2025-01-11T02:20:14.529785425Z,true,2025-01-11T02:59:43.731782262Z,false,2025-01-11T02:20:14.529785425Z,end of game,2025-01-11T02:59:43.851770684Z,01JH9J1D8VT0RX4GY5XM8TB8N7,2025-01-11T02:10:40.029150339Z,false,2025-01-11T02:20:19.064866662Z,5,2025-01-11T02:20:14.529785425Z,0,2025-01-11T02:22:09.197634539Z,180,2025-01-11T02:20:14.529785425Z,63,2025-01-11T02:20:14.752024964Z,1,2025-01-11T02:20:14.529785425Z,null,2025-01-11T02:59:43.731782262Z,true,2025-01-11T02:20:14.500128117Z,true,2025-01-11T02:20:14.500128117Z,ended,2025-01-11T02:59:43.851770684Z,"[[269,421],[269,458],[269,121],[269,375],[62,421],[62,458],[62,121],[62,375],[370,421],[370,458],[370,121],[370,375],[42,421],[42,458],[42,121],[42,375]]",2025-01-11T02:20:14.752024964Z,"[269,62,370,42]",2025-01-11T02:20:14.752024964Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:10:40.016363035Z,full-comp-between,2025-01-11T02:10:40.016363035Z
01JH9JSBP2E3ABG7WX9VDB70EK,2,2025-01-11T02:29:49.569383884Z,01JH9JSBN97MH23YYTFANGWEDH,2025-01-11T02:23:44.834967805Z,"[258,34,409,119]",2025-01-11T02:29:50.648512989Z,4,2025-01-11T02:29:49.640017646Z,comp-between,2025-01-11T02:29:49.640017646Z,true,2025-01-11T02:50:35.788581129Z,false,2025-01-11T02:29:49.640017646Z,end of game,2025-01-11T02:50:35.954954777Z,01JH9JSBQBNTKF9BZDX9KN6KMQ,2025-01-11T02:23:44.877270727Z,false,2025-01-11T02:30:06.750190096Z,5,2025-01-11T02:29:49.640017646Z,0,2025-01-11T02:31:46.322131363Z,90,2025-01-11T02:29:49.640017646Z,63,2025-01-11T02:29:50.648512989Z,1,2025-01-11T02:29:49.640017646Z,null,2025-01-11T02:50:35.788581129Z,true,2025-01-11T02:29:49.569383884Z,true,2025-01-11T02:29:49.569383884Z,ended,2025-01-11T02:50:35.954954777Z,"[[147,258],[147,34],[147,409],[147,119],[350,258],[350,34],[350,409],[350,119],[234,258],[234,34],[234,409],[234,119],[222,258],[222,34],[222,409],[222,119]]",2025-01-11T02:29:50.648512989Z,"[147,350,234,222]",2025-01-11T02:29:50.648512989Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:23:44.834967805Z,full-comp-between,2025-01-11T02:23:44.834967805Z
01JH9JSD47AQRCJM0B903CE3C7,2,2025-01-11T02:32:25.461390359Z,01JH9JSD3J449A1ZY9D3KXM837,2025-01-11T02:23:46.311475648Z,"[128,421,220,27]",2025-01-11T02:32:26.670595726Z,4,2025-01-11T02:32:25.549650929Z,comp-between,2025-01-11T02:32:25.549650929Z,true,2025-01-11T02:53:09.132857864Z,false,2025-01-11T02:32:25.549650929Z,end of game,2025-01-11T02:53:09.229130793Z,01JH9JSD5H8PPXP8ZP3QKAMX5Q,2025-01-11T02:23:46.354951092Z,false,2025-01-11T02:32:47.834715481Z,5,2025-01-11T02:32:25.549650929Z,0,2025-01-11T02:32:25.549650929Z,90,2025-01-11T02:32:25.549650929Z,63,2025-01-11T02:32:26.670595726Z,1,2025-01-11T02:32:25.549650929Z,null,2025-01-11T02:53:09.132857864Z,true,2025-01-11T02:32:25.461390359Z,true,2025-01-11T02:32:25.461390359Z,ended,2025-01-11T02:53:09.229130793Z,"[[280,128],[280,421],[280,220],[280,27],[387,128],[387,421],[387,220],[387,27],[441,128],[441,421],[441,220],[441,27],[235,128],[235,421],[235,220],[235,27]]",2025-01-11T02:32:26.670595726Z,"[280,387,441,235]",2025-01-11T02:32:26.670595726Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:23:46.311475648Z,full-comp-between,2025-01-11T02:23:46.311475648Z
01JH9K8Y3WAYEKZBWT353JC8YF,2,2025-01-11T02:38:53.376088111Z,01JH9K8Y1XQAPNKVPGS288XW7T,2025-01-11T02:32:15.228451039Z,"[157,139,106,7]",2025-01-11T02:38:55.764221111Z,4,2025-01-11T02:38:53.608706569Z,comp-between,2025-01-11T02:38:53.608706569Z,true,2025-01-11T03:22:51.450921822Z,false,2025-01-11T02:38:53.608706569Z,end of game,2025-01-11T03:22:51.558319137Z,01JH9K8Y6V94EQ0A3WYVBX2WCN,2025-01-11T02:32:15.326871202Z,false,2025-01-11T02:39:30.694245466Z,5,2025-01-11T02:38:53.608706569Z,0,2025-01-11T03:10:33.532520437Z,270,2025-01-11T02:38:53.608706569Z,63,2025-01-11T02:38:55.764221111Z,1,2025-01-11T02:38:53.608706569Z,null,2025-01-11T03:22:51.450921822Z,true,2025-01-11T02:38:53.376088111Z,true,2025-01-11T02:38:53.376088111Z,ended,2025-01-11T03:22:51.558319137Z,"[[462,157],[462,139],[462,106],[462,7],[132,157],[132,139],[132,106],[132,7],[343,157],[343,139],[343,106],[343,7],[215,157],[215,139],[215,106],[215,7]]",2025-01-11T02:38:55.764221111Z,"[462,132,343,215]",2025-01-11T02:38:55.764221111Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:32:15.228451039Z,full-comp-between,2025-01-11T02:32:15.228451039Z
01JH9J19NY4W9WY55NWGAE6SW1,2,2025-01-11T02:27:24.741417127Z,01JH9J19NPMRG1CXT3ZTNZAXR5,2025-01-11T02:10:36.350868436Z,"[220,96,123,265]",2025-01-11T02:27:25.54634298Z,4,2025-01-11T02:27:24.799553354Z,comp-between,2025-01-11T02:27:24.799553354Z,true,2025-01-11T02:55:37.87338636Z,false,2025-01-11T02:27:24.799553354Z,end of game,2025-01-11T02:55:38.219070703Z,01JH9J19PBCFVJ7YCP9SDKFR63,2025-01-11T02:10:36.365487697Z,false,2025-01-11T02:27:39.125874917Z,5,2025-01-11T02:27:24.799553354Z,0,2025-01-11T02:29:13.00376717Z,270,2025-01-11T02:27:24.799553354Z,63,2025-01-11T02:27:25.54634298Z,1,2025-01-11T02:27:24.799553354Z,null,2025-01-11T02:55:37.87338636Z,true,2025-01-11T02:27:24.741417127Z,true,2025-01-11T02:27:24.741417127Z,ended,2025-01-11T02:55:38.219070703Z,"[[334,220],[334,96],[334,123],[334,265],[7,220],[7,96],[7,123],[7,265],[321,220],[321,96],[321,123],[321,265],[373,220],[373,96],[373,123],[373,265]]",2025-01-11T02:27:25.54634298Z,"[334,7,321,373]",2025-01-11T02:27:25.54634298Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:10:36.350868436Z,full-comp-between,2025-01-11T02:10:36.350868436Z
01JH9J1CYPYET02EK48JTS1TAG,2,2025-01-11T02:19:24.321310288Z,01JH9J1CYE6CMF3JWJP2DGAMHG,2025-01-11T02:10:39.702233454Z,"[286,400,114,396]",2025-01-11T02:19:24.547251763Z,4,2025-01-11T02:19:24.352889701Z,comp-between,2025-01-11T02:19:24.352889701Z,true,2025-01-11T02:43:06.623977658Z,false,2025-01-11T02:19:24.352889701Z,end of game,2025-01-11T02:43:06.724480856Z,01JH9J1CZ25D19TW8JRGHXF353,2025-01-11T02:10:39.716488691Z,false,2025-01-11T02:19:27.659381026Z,5,2025-01-11T02:19:24.352889701Z,0,2025-01-11T02:20:53.234352987Z,90,2025-01-11T02:19:24.352889701Z,63,2025-01-11T02:19:24.547251763Z,1,2025-01-11T02:19:24.352889701Z,null,2025-01-11T02:43:06.623977658Z,true,2025-01-11T02:19:24.321310288Z,true,2025-01-11T02:19:24.321310288Z,ended,2025-01-11T02:43:06.724480856Z,"[[120,286],[120,400],[120,114],[120,396],[131,286],[131,400],[131,114],[131,396],[226,286],[226,400],[226,114],[226,396],[460,286],[460,400],[460,114],[460,396]]",2025-01-11T02:19:24.547251763Z,"[120,131,226,460]",2025-01-11T02:19:24.547251763Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-11T02:10:39.702233454Z,full-comp-between,2025-01-11T02:10:39.702233454Z
